event_id,strategy_fill,entry,symbol_fill,match,account
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-601696.SH,MCB,2023-07-26 09:30:00,601696.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600155.SH,MCB,2023-07-26 09:30:00,600155.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-601198.SH,MCB,2023-07-26 09:30:00,601198.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-002926.SZ,MCB,2023-07-26 09:30:00,002926.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600648.SH,MCB,2023-07-26 09:30:00,600648.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-300284.SZ,MCB,2023-07-26 09:30:00,300284.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-300715.SZ,MCB,2023-07-26 09:30:00,300715.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20230725-300350.SZ,MCB,2023-07-26 09:30:00,300350.SZ,True,IFCGR
SMV6|2023-08-01|515450.SH|105,SMV6,2023-08-01 09:30:00,515450.SH,True,IFCGR
SMV6|2023-08-01|159980.SZ|106,SMV6,2023-08-01 09:30:00,159980.SZ,True,IFCGR
V29|V27|OAI-20230829-300604.SZ,ATRDR,2023-08-30 09:30:00,300604.SZ,True,IFCGR
V29|V27|OAI-20230829-601127.SH,ATRDR,2023-08-30 09:30:00,601127.SH,True,IFCGR
V29|V27|OAI-20230901-000980.SZ,ATRDR,2023-09-04 09:30:00,000980.SZ,True,IFCGR
301327.SZ|2023-08-21,IFCGR,2023-09-05 09:30:00,301327.SZ,True,IFCGR
SMV6|2023-09-07|159980.SZ|107,SMV6,2023-09-07 09:30:00,159980.SZ,True,IFCGR
V29|BULL|V29B|20230922|300893.SZ,ATRDR,2023-09-25 09:30:00,300893.SZ,True,IFCGR
V29|BULL|V29B|20230922|603201.SH,ATRDR,2023-09-25 09:30:00,603201.SH,True,IFCGR
V29|BULL|V29B|20230922|002543.SZ,ATRDR,2023-09-25 09:30:00,002543.SZ,True,IFCGR
V72|V65|EARLY_TRANSITION|V53-20230922-300893.SZ,MCB,2023-09-25 09:30:00,300893.SZ,True,IFCGR
V72|V65|EARLY_TRANSITION|V53-20230922-002543.SZ,MCB,2023-09-25 09:30:00,002543.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230927|003007.SZ,ATRDR,2023-09-28 09:30:00,003007.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230928|301085.SZ,ATRDR,2023-10-09 09:30:00,301085.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231010|001287.SZ,ATRDR,2023-10-11 09:30:00,001287.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231012|300563.SZ,ATRDR,2023-10-13 09:30:00,300563.SZ,True,IFCGR
301073.SZ|2023-10-09,IFCGR,2023-10-26 09:30:00,301073.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|300887.SZ,ATRDR,2023-11-06 09:30:00,300887.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|002691.SZ,ATRDR,2023-11-06 09:30:00,002691.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH,ATRDR,2023-11-06 09:30:00,603895.SH,True,IFCGR
000977.SZ|2023-10-18,IFCGR,2023-11-06 09:30:00,000977.SZ,True,IFCGR
V29|BULL|V29B|20231113|301081.SZ,ATRDR,2023-11-14 09:30:00,301081.SZ,True,IFCGR
V29|BULL|V29B|20231113|300830.SZ,ATRDR,2023-11-14 09:30:00,300830.SZ,True,IFCGR
V29|BULL|V29B|20231113|300417.SZ,ATRDR,2023-11-14 09:30:00,300417.SZ,True,IFCGR
V29|BULL|V29B|20231113|300099.SZ,ATRDR,2023-11-14 09:30:00,300099.SZ,True,IFCGR
V29|BULL|V29B|20231113|002565.SZ,ATRDR,2023-11-14 09:30:00,002565.SZ,True,IFCGR
V29|BULL|V29B|20231113|600455.SH,ATRDR,2023-11-14 09:30:00,600455.SH,True,IFCGR
V29|BULL|V29B|20231113|603267.SH,ATRDR,2023-11-14 09:30:00,603267.SH,True,IFCGR
V29|BULL|V29B|20231113|600397.SH,ATRDR,2023-11-14 09:30:00,600397.SH,True,IFCGR
V29|BULL|V29B|20231113|002526.SZ,ATRDR,2023-11-14 09:30:00,002526.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-301081.SZ,MCB,2023-11-14 09:30:00,301081.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-002565.SZ,MCB,2023-11-14 09:30:00,002565.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-300830.SZ,MCB,2023-11-14 09:30:00,300830.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-600455.SH,MCB,2023-11-14 09:30:00,600455.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-603267.SH,MCB,2023-11-14 09:30:00,603267.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-300417.SZ,MCB,2023-11-14 09:30:00,300417.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-600397.SH,MCB,2023-11-14 09:30:00,600397.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-300099.SZ,MCB,2023-11-14 09:30:00,300099.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231113-002526.SZ,MCB,2023-11-14 09:30:00,002526.SZ,True,IFCGR
V29|BULL|V29B|20231114|300520.SZ,ATRDR,2023-11-15 09:30:00,300520.SZ,True,IFCGR
V29|BULL|V29B|20231114|300977.SZ,ATRDR,2023-11-15 09:30:00,300977.SZ,True,IFCGR
V29|BULL|V29B|20231114|300078.SZ,ATRDR,2023-11-15 09:30:00,300078.SZ,True,IFCGR
V29|BULL|V29B|20231114|300150.SZ,ATRDR,2023-11-15 09:30:00,300150.SZ,True,IFCGR
V29|BULL|V29B|20231114|300359.SZ,ATRDR,2023-11-15 09:30:00,300359.SZ,True,IFCGR
V29|BULL|V29B|20231114|300688.SZ,ATRDR,2023-11-15 09:30:00,300688.SZ,True,IFCGR
V29|BULL|V29B|20231114|300222.SZ,ATRDR,2023-11-15 09:30:00,300222.SZ,True,IFCGR
V29|BULL|V29B|20231114|300248.SZ,ATRDR,2023-11-15 09:30:00,300248.SZ,True,IFCGR
V29|BULL|V29B|20231114|002214.SZ,ATRDR,2023-11-15 09:30:00,002214.SZ,True,IFCGR
V29|BULL|V29B|20231114|600728.SH,ATRDR,2023-11-15 09:30:00,600728.SH,True,IFCGR
V29|BULL|V29B|20231114|600571.SH,ATRDR,2023-11-15 09:30:00,600571.SH,True,IFCGR
V29|BULL|V29B|20231114|002093.SZ,ATRDR,2023-11-15 09:30:00,002093.SZ,True,IFCGR
V29|BULL|V29B|20231114|002152.SZ,ATRDR,2023-11-15 09:30:00,002152.SZ,True,IFCGR
V29|BULL|V29B|20231114|002197.SZ,ATRDR,2023-11-15 09:30:00,002197.SZ,True,IFCGR
V29|BULL|V29B|20231114|603668.SH,ATRDR,2023-11-15 09:30:00,603668.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300520.SZ,MCB,2023-11-15 09:30:00,300520.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300977.SZ,MCB,2023-11-15 09:30:00,300977.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-002214.SZ,MCB,2023-11-15 09:30:00,002214.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-600728.SH,MCB,2023-11-15 09:30:00,600728.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-600571.SH,MCB,2023-11-15 09:30:00,600571.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300078.SZ,MCB,2023-11-15 09:30:00,300078.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300150.SZ,MCB,2023-11-15 09:30:00,300150.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-002152.SZ,MCB,2023-11-15 09:30:00,002152.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300248.SZ,MCB,2023-11-15 09:30:00,300248.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231114-002197.SZ,MCB,2023-11-15 09:30:00,002197.SZ,True,IFCGR
V29|BULL|V29B|20231115|300779.SZ,ATRDR,2023-11-16 09:30:00,300779.SZ,True,IFCGR
V29|BULL|V29B|20231115|300718.SZ,ATRDR,2023-11-16 09:30:00,300718.SZ,True,IFCGR
V29|BULL|V29B|20231115|300257.SZ,ATRDR,2023-11-16 09:30:00,300257.SZ,True,IFCGR
V29|BULL|V29B|20231115|300540.SZ,ATRDR,2023-11-16 09:30:00,300540.SZ,True,IFCGR
V29|BULL|V29B|20231115|300307.SZ,ATRDR,2023-11-16 09:30:00,300307.SZ,True,IFCGR
V29|BULL|V29B|20231115|300825.SZ,ATRDR,2023-11-16 09:30:00,300825.SZ,True,IFCGR
V29|BULL|V29B|20231115|600212.SH,ATRDR,2023-11-16 09:30:00,600212.SH,True,IFCGR
V29|BULL|V29B|20231115|600292.SH,ATRDR,2023-11-16 09:30:00,600292.SH,True,IFCGR
V29|BULL|V29B|20231115|603755.SH,ATRDR,2023-11-16 09:30:00,603755.SH,True,IFCGR
V29|BULL|V29B|20231115|002645.SZ,ATRDR,2023-11-16 09:30:00,002645.SZ,True,IFCGR
V29|BULL|V29B|20231115|001696.SZ,ATRDR,2023-11-16 09:30:00,001696.SZ,True,IFCGR
V29|BULL|V29B|20231115|000039.SZ,ATRDR,2023-11-16 09:30:00,000039.SZ,True,IFCGR
V29|BULL|V29B|20231115|601369.SH,ATRDR,2023-11-16 09:30:00,601369.SH,True,IFCGR
V29|BULL|V29B|20231115|603656.SH,ATRDR,2023-11-16 09:30:00,603656.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-600212.SH,MCB,2023-11-16 09:30:00,600212.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300779.SZ,MCB,2023-11-16 09:30:00,300779.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-600292.SH,MCB,2023-11-16 09:30:00,600292.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-603755.SH,MCB,2023-11-16 09:30:00,603755.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-002645.SZ,MCB,2023-11-16 09:30:00,002645.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300718.SZ,MCB,2023-11-16 09:30:00,300718.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-001696.SZ,MCB,2023-11-16 09:30:00,001696.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-000039.SZ,MCB,2023-11-16 09:30:00,000039.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300257.SZ,MCB,2023-11-16 09:30:00,300257.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-601369.SH,MCB,2023-11-16 09:30:00,601369.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300540.SZ,MCB,2023-11-16 09:30:00,300540.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300307.SZ,MCB,2023-11-16 09:30:00,300307.SZ,True,IFCGR
SMV6|2023-11-16|159997.SZ|108,SMV6,2023-11-16 09:30:00,159997.SZ,True,IFCGR
V29|BULL|V29B|20231117|300627.SZ,ATRDR,2023-11-20 09:30:00,300627.SZ,True,IFCGR
V29|BULL|V29B|20231117|300300.SZ,ATRDR,2023-11-20 09:30:00,300300.SZ,True,IFCGR
V29|BULL|V29B|20231117|301106.SZ,ATRDR,2023-11-20 09:30:00,301106.SZ,True,IFCGR
V29|BULL|V29B|20231117|300611.SZ,ATRDR,2023-11-20 09:30:00,300611.SZ,True,IFCGR
V29|BULL|V29B|20231117|300294.SZ,ATRDR,2023-11-20 09:30:00,300294.SZ,True,IFCGR
V29|BULL|V29B|20231117|301215.SZ,ATRDR,2023-11-20 09:30:00,301215.SZ,True,IFCGR
V29|BULL|V29B|20231117|600566.SH,ATRDR,2023-11-20 09:30:00,600566.SH,True,IFCGR
V29|BULL|V29B|20231117|002429.SZ,ATRDR,2023-11-20 09:30:00,002429.SZ,True,IFCGR
V29|BULL|V29B|20231117|603666.SH,ATRDR,2023-11-20 09:30:00,603666.SH,True,IFCGR
V29|BULL|V29B|20231117|605186.SH,ATRDR,2023-11-20 09:30:00,605186.SH,True,IFCGR
V29|BULL|V29B|20231117|600237.SH,ATRDR,2023-11-20 09:30:00,600237.SH,True,IFCGR
V29|BULL|V29B|20231117|603115.SH,ATRDR,2023-11-20 09:30:00,603115.SH,True,IFCGR
V29|BULL|V29B|20231117|000678.SZ,ATRDR,2023-11-20 09:30:00,000678.SZ,True,IFCGR
V29|BULL|V29B|20231117|603035.SH,ATRDR,2023-11-20 09:30:00,603035.SH,True,IFCGR
V29|BULL|V29B|20231117|600218.SH,ATRDR,2023-11-20 09:30:00,600218.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-300627.SZ,MCB,2023-11-20 09:30:00,300627.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-600566.SH,MCB,2023-11-20 09:30:00,600566.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-002429.SZ,MCB,2023-11-20 09:30:00,002429.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-300300.SZ,MCB,2023-11-20 09:30:00,300300.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-603666.SH,MCB,2023-11-20 09:30:00,603666.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-301106.SZ,MCB,2023-11-20 09:30:00,301106.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-600237.SH,MCB,2023-11-20 09:30:00,600237.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-603115.SH,MCB,2023-11-20 09:30:00,603115.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-000678.SZ,MCB,2023-11-20 09:30:00,000678.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-603035.SH,MCB,2023-11-20 09:30:00,603035.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-600218.SH,MCB,2023-11-20 09:30:00,600218.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-600699.SH,MCB,2023-11-20 09:30:00,600699.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-300611.SZ,MCB,2023-11-20 09:30:00,300611.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-002284.SZ,MCB,2023-11-20 09:30:00,002284.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-300294.SZ,MCB,2023-11-20 09:30:00,300294.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231117-301215.SZ,MCB,2023-11-20 09:30:00,301215.SZ,True,IFCGR
V29|BULL|V29B|20231120|300702.SZ,ATRDR,2023-11-21 09:30:00,300702.SZ,True,IFCGR
V29|BULL|V29B|20231120|300482.SZ,ATRDR,2023-11-21 09:30:00,300482.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231120-600976.SH,MCB,2023-11-21 09:30:00,600976.SH,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231120-002412.SZ,MCB,2023-11-21 09:30:00,002412.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231120-002737.SZ,MCB,2023-11-21 09:30:00,002737.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231120-300702.SZ,MCB,2023-11-21 09:30:00,300702.SZ,True,IFCGR
V72|V65|MEDIUM_PARTICIPATION|V53-20231120-300482.SZ,MCB,2023-11-21 09:30:00,300482.SZ,True,IFCGR
V29|BULL|V29B|20231121|600838.SH,ATRDR,2023-11-22 09:30:00,600838.SH,True,IFCGR
V29|BULL|V29B|20231122|300761.SZ,ATRDR,2023-11-23 09:30:00,300761.SZ,True,IFCGR
SMV6|2024-01-03|159611.SZ|109,SMV6,2024-01-03 09:30:00,159611.SZ,True,IFCGR
300552.SZ|2024-01-11,IFCGR,2024-01-26 09:30:00,300552.SZ,True,IFCGR
603345.SH|2024-01-22,IFCGR,2024-02-07 09:30:00,603345.SH,True,IFCGR
301382.SZ|2024-01-22,IFCGR,2024-02-19 09:30:00,301382.SZ,True,IFCGR
300786.SZ|2024-01-29,IFCGR,2024-02-21 09:30:00,300786.SZ,True,IFCGR
603259.SH|2024-01-29,IFCGR,2024-02-21 09:30:00,603259.SH,True,IFCGR
002806.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,002806.SZ,True,IFCGR
000701.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,000701.SZ,True,IFCGR
301001.SZ|2024-01-29,IFCGR,2024-02-22 09:30:00,301001.SZ,True,IFCGR
003003.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,003003.SZ,True,IFCGR
300305.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,300305.SZ,True,IFCGR
300756.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,300756.SZ,True,IFCGR
301218.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,301218.SZ,True,IFCGR
300636.SZ|2024-01-29,IFCGR,2024-02-22 09:30:00,300636.SZ,True,IFCGR
002855.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,002855.SZ,True,IFCGR
002651.SZ|2024-01-29,IFCGR,2024-02-22 09:30:00,002651.SZ,True,IFCGR
300973.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,300973.SZ,True,IFCGR
002129.SZ|2024-01-30,IFCGR,2024-02-22 09:30:00,002129.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|300823.SZ,ATRDR,2024-02-23 09:30:00,300823.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|300786.SZ,ATRDR,2024-02-23 09:30:00,300786.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|301008.SZ,ATRDR,2024-02-23 09:30:00,301008.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|300971.SZ,ATRDR,2024-02-23 09:30:00,300971.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|301512.SZ,ATRDR,2024-02-23 09:30:00,301512.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|301221.SZ,ATRDR,2024-02-23 09:30:00,301221.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|301138.SZ,ATRDR,2024-02-23 09:30:00,301138.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|300947.SZ,ATRDR,2024-02-23 09:30:00,300947.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|301282.SZ,ATRDR,2024-02-23 09:30:00,301282.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|300543.SZ,ATRDR,2024-02-23 09:30:00,300543.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002765.SZ,ATRDR,2024-02-23 09:30:00,002765.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002115.SZ,ATRDR,2024-02-23 09:30:00,002115.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002829.SZ,ATRDR,2024-02-23 09:30:00,002829.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|003040.SZ,ATRDR,2024-02-23 09:30:00,003040.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002527.SZ,ATRDR,2024-02-23 09:30:00,002527.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002291.SZ,ATRDR,2024-02-23 09:30:00,002291.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|603656.SH,ATRDR,2024-02-23 09:30:00,603656.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002248.SZ,ATRDR,2024-02-23 09:30:00,002248.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|002845.SZ,ATRDR,2024-02-23 09:30:00,002845.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240222|001339.SZ,ATRDR,2024-02-23 09:30:00,001339.SZ,True,IFCGR
300626.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,300626.SZ,True,IFCGR
000793.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,000793.SZ,True,IFCGR
301113.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,301113.SZ,True,IFCGR
000710.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,000710.SZ,True,IFCGR
301129.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,301129.SZ,True,IFCGR
300177.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,300177.SZ,True,IFCGR
002583.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,002583.SZ,True,IFCGR
300683.SZ|2024-01-30,IFCGR,2024-02-23 09:30:00,300683.SZ,True,IFCGR
300597.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,300597.SZ,True,IFCGR
002248.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,002248.SZ,True,IFCGR
300853.SZ|2024-01-30,IFCGR,2024-02-23 09:30:00,300853.SZ,True,IFCGR
002829.SZ|2024-01-31,IFCGR,2024-02-23 09:30:00,002829.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301359.SZ,ATRDR,2024-02-26 09:30:00,301359.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301133.SZ,ATRDR,2024-02-26 09:30:00,301133.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301388.SZ,ATRDR,2024-02-26 09:30:00,301388.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301218.SZ,ATRDR,2024-02-26 09:30:00,301218.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|300986.SZ,ATRDR,2024-02-26 09:30:00,300986.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|300977.SZ,ATRDR,2024-02-26 09:30:00,300977.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301043.SZ,ATRDR,2024-02-26 09:30:00,301043.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|300295.SZ,ATRDR,2024-02-26 09:30:00,300295.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|300970.SZ,ATRDR,2024-02-26 09:30:00,300970.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|301295.SZ,ATRDR,2024-02-26 09:30:00,301295.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|002883.SZ,ATRDR,2024-02-26 09:30:00,002883.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|603107.SH,ATRDR,2024-02-26 09:30:00,603107.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|003041.SZ,ATRDR,2024-02-26 09:30:00,003041.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|605588.SH,ATRDR,2024-02-26 09:30:00,605588.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|600156.SH,ATRDR,2024-02-26 09:30:00,600156.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|001219.SZ,ATRDR,2024-02-26 09:30:00,001219.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|002899.SZ,ATRDR,2024-02-26 09:30:00,002899.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|002660.SZ,ATRDR,2024-02-26 09:30:00,002660.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|002272.SZ,ATRDR,2024-02-26 09:30:00,002272.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240223|001378.SZ,ATRDR,2024-02-26 09:30:00,001378.SZ,True,IFCGR
001255.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,001255.SZ,True,IFCGR
003011.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,003011.SZ,True,IFCGR
300423.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,300423.SZ,True,IFCGR
002650.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,002650.SZ,True,IFCGR
002365.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,002365.SZ,True,IFCGR
001238.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,001238.SZ,True,IFCGR
300246.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,300246.SZ,True,IFCGR
000576.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,000576.SZ,True,IFCGR
603895.SH|2024-02-01,IFCGR,2024-02-26 09:30:00,603895.SH,True,IFCGR
300437.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,300437.SZ,True,IFCGR
002426.SZ|2024-01-31,IFCGR,2024-02-26 09:30:00,002426.SZ,True,IFCGR
300120.SZ|2024-02-01,IFCGR,2024-02-26 09:30:00,300120.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240226|300562.SZ,ATRDR,2024-02-27 09:30:00,300562.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240226|301213.SZ,ATRDR,2024-02-27 09:30:00,301213.SZ,True,IFCGR
