economic_opportunity_id,strategy_label,parent_opportunity_id,symbol,decision_at,signal_at,variant_type,bull_eligible,mcb_confirmed,ogr_eligible,ifcgr_pass,atrdr_route,smv6_opportunity,lineage_evidence
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002573.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002573.SZ,002573.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002581.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002581.SZ,002581.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002598.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002598.SZ,002598.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002611.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002611.SZ,002611.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002626.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002626.SZ,002626.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002682.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002682.SZ,002682.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002685.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002685.SZ,002685.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002693.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002693.SZ,002693.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002767.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002767.SZ,002767.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002826.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002826.SZ,002826.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002920.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002920.SZ,002920.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300017.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300017.SZ,300017.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300157.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300157.SZ,300157.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300243.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300243.SZ,300243.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300268.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300268.SZ,300268.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300319.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300319.SZ,300319.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300352.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300352.SZ,300352.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300407.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300407.SZ,300407.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300447.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300447.SZ,300447.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300456.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300456.SZ,300456.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300484.SZ,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300484.SZ,300484.SZ,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600008.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600008.SH,600008.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600051.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600051.SH,600051.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600054.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600054.SH,600054.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH,600071.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600073.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600073.SH,600073.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600110.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600110.SH,600110.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600118.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600118.SH,600118.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600158.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600158.SH,600158.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600171.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600171.SH,600171.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600184.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600184.SH,600184.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600207.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600207.SH,600207.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600217.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600217.SH,600217.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600218.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600218.SH,600218.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600229.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600229.SH,600229.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600343.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600343.SH,600343.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600360.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600360.SH,600360.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600375.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600375.SH,600375.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600405.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600405.SH,600405.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600435.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600435.SH,600435.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600517.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600517.SH,600517.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600522.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600522.SH,600522.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600552.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600552.SH,600552.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600584.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600584.SH,600584.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600590.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600590.SH,600590.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600594.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600594.SH,600594.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600603.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600603.SH,600603.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600613.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600613.SH,600613.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600640.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600640.SH,600640.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600706.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600706.SH,600706.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600710.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600710.SH,600710.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600736.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600736.SH,600736.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600860.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600860.SH,600860.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600862.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600862.SH,600862.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600874.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600874.SH,600874.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600884.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600884.SH,600884.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601038.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601038.SH,601038.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601200.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601200.SH,601200.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601518.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601518.SH,601518.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601966.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|601966.SH,601966.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603000.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603000.SH,603000.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603022.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603022.SH,603022.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603026.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603026.SH,603026.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603126.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603126.SH,603126.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603177.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603177.SH,603177.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603339.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603339.SH,603339.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
ECO|ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603421.SH,ATRDR Slow Bear,ATRDR_Slow_Bear|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603421.SH,603421.SH,2018-11-02 15:00:00,2018-11-02 15:00:00,strategy_labelled_native_opportunity,False,False,False,False,V27,False,frozen opportunity master source row
