trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,previous_nav,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2021-12-23,4683742.657651064,9549965.398503585,14233708.05615465,1441621.2387686053,4105981.5217837165,14233708.056154653,8410571.601184476,5303282.837562595,0.0,1421081.6924426963,0.0,5860337.808374913,1139393.7973191082,1649005.717774455,0,13974537.063424878,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-24,5814434.2414640365,8677237.859027589,14491672.100491624,1441847.4223220786,4341957.471311516,14491672.100491628,8677237.859027589,5569949.095405707,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14233708.05615465,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-27,5814434.2414640365,8543350.546719631,14357784.788183667,1441847.4223220786,4244196.0065071415,14357784.78818367,8543350.546719631,5436061.78309775,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14491672.100491624,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-28,5814434.2414640365,8708565.347858777,14522999.589322813,1441847.4223220786,4338586.386318262,14522999.589322817,8708565.347858777,5601276.584236896,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14357784.788183667,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-29,5814434.2414640365,8365561.777660668,14179996.019124705,1441847.4223220786,4122836.946749988,14179996.019124707,8365561.777660668,5258273.014038786,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14522999.589322813,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-30,5814434.2414640365,8380239.454526064,14194673.6959901,1441847.4223220786,4112723.691770225,14194673.695990102,8380239.454526064,5272950.690904182,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14179996.019124705,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2021-12-31,13941842.400271019,224200.24934742943,14166042.649618449,1458134.813421892,34737.25258407256,14166042.64961845,224200.24934742943,5244319.6445325315,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14194673.6959901,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-04,13941842.400271019,230120.94993652822,14171963.350207547,1458134.813421892,35406.67258975587,14171963.35020755,230120.94993652822,5250240.34512163,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14166042.649618449,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-05,2.3283064365386963e-10,14261721.133654423,14261721.133654423,1485962.8421649474,1267849.8916062652,14261721.133654425,14261721.133654423,5339998.128568504,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14171963.350207547,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-06,2.3283064365386963e-10,14387261.438220058,14387261.438220058,1485962.8421649474,1294977.534097637,14387261.43822006,14387261.438220058,5465538.433134139,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14261721.133654423,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-07,6.325606705104292e-10,14026754.032000622,14026754.032000622,1485963.6193347466,1264148.140097926,14026754.032000624,14026754.032000622,5105031.026914705,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14387261.438220058,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-10,6.325606705104292e-10,14113737.468698714,14113737.468698714,1485963.6193347466,1308084.594159354,14113737.468698716,14113737.468698714,5192014.463612797,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14026754.032000622,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-11,223416.86245267343,13909242.425604654,14132659.288057327,1486411.3485180186,1308084.594159354,14132659.288057331,13909242.425604654,5210936.282971408,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14113737.468698714,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-12,223416.86245267343,13983058.25679277,14206475.119245443,1486411.3485180186,1297598.9461099803,14206475.119245445,13983058.25679277,5284752.114159524,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14132659.288057327,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-13,1213917.7837482188,13129714.404203104,14343632.187951323,1488396.3203041821,1318570.2422087276,14343632.187951326,13129714.404203104,5421909.182865403,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14206475.119245443,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-14,2615922.8517682143,11676967.212773006,14292890.06454122,1491205.9496990119,1249341.134064568,14292890.064541223,11676967.212773006,5371167.059455301,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14343632.187951323,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-17,2615922.8517682143,11969297.803619863,14585220.655388078,1491205.9496990119,1314256.65424671,14585220.65538808,11969297.803619863,5663497.650302158,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14292890.06454122,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-18,2615922.8517682143,11732020.243506355,14347943.09527457,1491205.9496990119,1257706.9655380866,14347943.095274571,11732020.243506355,5426220.0901886495,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14585220.655388078,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-19,2615922.8517682143,11922990.062037244,14538912.913805459,1491205.9496990119,1291217.8921802337,14538912.91380546,11922990.062037244,5617189.908719539,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14347943.09527457,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-20,2615922.8517682143,11659397.33816321,14275320.189931424,1491205.9496990119,1262297.2643437563,14275320.189931426,11659397.33816321,5353597.184845504,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14538912.913805459,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-21,2615922.8517682143,11624376.29929108,14240299.151059294,1491205.9496990119,1242477.535780286,14240299.151059298,11624376.29929108,5318576.145973374,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14275320.189931424,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-24,2615922.8517682143,11622367.977975259,14238290.829743473,1491205.9496990119,1317657.1661145405,14238290.829743475,11622367.977975259,5316567.824657553,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14240299.151059294,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-25,2615922.8517682143,11026574.49536357,13642497.347131785,1491205.9496990119,1258637.1055489935,13642497.347131787,11026574.49536357,4720774.342045865,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,14238290.829743473,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-26,2615922.8517682143,11185129.641590696,13801052.49335891,1491205.9496990119,1314912.0470184686,13801052.493358912,11185129.641590696,4879329.48827299,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13642497.347131785,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-27,13744186.62790702,186.26234654315937,13744372.890253562,1513507.0795109132,45.830787297865506,13744372.890253564,186.26234654315937,4822649.885167643,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13801052.49335891,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-01-28,13744186.62790702,185.81256479245462,13744372.440471811,1513507.0795109132,44.37990576329621,13744372.440471815,185.81256479245462,4822649.435385892,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744372.890253562,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-07,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744372.440471811,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-08,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-09,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-10,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-11,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-14,13744373.856484435,0.0,13744373.856484435,1513507.4547184831,0.0,13744373.85648444,0.0,4822650.851398516,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-15,0.0,13388592.359113695,13388592.359113695,1540941.334671546,4946991.662517942,13388592.3591137,13388592.359113695,4466869.354027776,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13744373.856484435,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-16,0.0,13342347.458445203,13342347.458445203,1540941.334671546,4899672.6118329875,13342347.458445206,13342347.458445203,4420624.4533592835,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13388592.359113695,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-17,0.0,13239621.149554335,13239621.149554335,1540941.334671546,4891069.148072086,13239621.149554338,13239621.149554335,4317898.1444684155,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13342347.458445203,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-18,0.0,13249331.174065547,13249331.174065547,1540941.334671546,4903974.343713437,13249331.17406555,13249331.174065547,4327608.168979628,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13239621.149554335,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-21,0.0,13492104.754042298,13492104.754042298,1540941.334671546,4977103.785681094,13492104.754042301,13492104.754042298,4570381.748956379,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13249331.174065547,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-22,0.0,13660385.397758415,13660385.397758415,1540941.334671546,5114759.2058555065,13660385.39775842,13660385.397758415,4738662.392672496,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13492104.754042298,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-23,0.0,13641890.302355606,13641890.302355606,1540941.334671546,5321242.336117124,13641890.30235561,13641890.302355606,4720167.297269687,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13660385.397758415,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-24,9498361.079285938,4145289.2501824694,13643650.329468407,1559976.1264136021,4145289.2501824694,13643650.329468412,4145289.2501824694,4721927.32438249,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13641890.302355606,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-25,9498361.079285938,4160613.7945454353,13658974.873831373,1559976.1264136021,4160613.7945454353,13658974.873831378,4160613.7945454353,4737251.8687454555,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13643650.329468407,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-02-28,1.862645149230957e-09,13577281.967831235,13577281.967831237,1578934.930963075,9286409.546200585,13577281.967831243,13577281.967831235,4655558.96274532,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13658974.873831373,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-01,1.862645149230957e-09,13489432.554022286,13489432.554022288,1578934.930963075,9244533.765480533,13489432.554022292,13489432.554022286,4567709.548936371,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13577281.967831237,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-02,1.862645149230957e-09,13513178.425983597,13513178.425983598,1578934.930963075,9229968.276534429,13513178.425983604,13513178.425983597,4591455.420897681,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13489432.554022288,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-03,1.862645149230957e-09,13356901.995097514,13356901.995097516,1578934.930963075,9104340.93437428,13356901.995097522,13356901.995097514,4435178.990011599,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13513178.425983598,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-04,1.862645149230957e-09,13256912.929029804,13256912.929029806,1578934.930963075,9111623.678847333,13256912.92902981,13256912.929029804,4335189.923943888,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13356901.995097516,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-07,1.862645149230957e-09,13260782.541332489,13260782.54133249,1578934.930963075,9092506.47460557,13260782.541332494,13260782.541332489,4339059.536246574,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13256912.929029806,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-08,1.862645149230957e-09,12626950.297699759,12626950.29769976,1578934.930963075,8665555.57987289,12626950.297699766,12626950.297699759,3705227.2926138435,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13260782.54133249,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-09,1.862645149230957e-09,12153266.714461317,12153266.71446132,1578934.930963075,8253170.174086314,12153266.714461323,12153266.714461317,3231543.709375402,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12626950.29769976,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-10,1.862645149230957e-09,12783303.681009736,12783303.681009738,1578934.930963075,8752948.513549516,12783303.681009742,12783303.681009736,3861580.6759238206,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12153266.71446132,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-11,1.862645149230957e-09,13030465.747372216,13030465.747372217,1578934.930963075,8862189.680645296,13030465.747372221,13030465.747372216,4108742.7422863003,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12783303.681009738,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-14,1.862645149230957e-09,12589703.18469926,12589703.184699262,1578934.930963075,8589997.105964974,12589703.184699267,12589703.18469926,3667980.1796133444,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,13030465.747372217,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-15,1.862645149230957e-09,11963002.397897314,11963002.397897316,1578934.930963075,8154853.12370011,11963002.39789732,11963002.397897314,3041279.392811399,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12589703.184699262,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-16,3823473.818560172,8264094.2907958925,12087568.109356064,1586597.2031445582,8264094.2907958925,12087568.109356068,8264094.2907958925,3165845.104270147,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,11963002.397897316,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-17,3823473.818560172,8830327.673575694,12653801.492135866,1586597.2031445582,8830327.673575694,12653801.49213587,8830327.673575694,3732078.4870499484,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12087568.109356064,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-18,3823473.818560172,8725638.221775569,12549112.04033574,1586597.2031445582,8725638.221775569,12549112.040335745,8725638.221775569,3627389.0352498237,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12653801.492135866,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-21,3823473.818560172,8701969.302238151,12525443.120798323,1586597.2031445582,8701969.302238151,12525443.120798327,8701969.302238151,3603720.115712406,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12549112.04033574,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-22,3823473.818560172,8557224.75583624,12380698.574396411,1586597.2031445582,8557224.75583624,12380698.574396415,8557224.75583624,3458975.569310494,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12525443.120798323,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-23,3823473.818560172,8636424.601980682,12459898.420540854,1586597.2031445582,8636424.601980682,12459898.420540858,8636424.601980682,3538175.415454937,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12380698.574396411,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-24,3823473.818560172,8617307.39773892,12440781.216299092,1586597.2031445582,8617307.39773892,12440781.216299096,8617307.39773892,3519058.211213175,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12459898.420540854,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-25,9.313225746154785e-10,12100410.756630987,12100410.756630987,1594228.8874131413,8381528.545423857,12100410.75663099,12100410.756630987,3178687.7515450716,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12440781.216299092,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-28,9.313225746154785e-10,11885244.064143047,11885244.064143047,1594228.8874131413,8197639.247479292,11885244.064143052,11885244.064143047,2963521.0590571314,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,12100410.756630987,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-29,8167616.133389136,3650071.9432117073,11817688.076600842,1610596.855616326,3650071.9432117073,11817688.076600848,3650071.9432117073,2895965.071514927,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,11885244.064143047,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-30,8167616.133389136,3665710.6404833947,11833326.77387253,1610596.855616326,3665710.6404833947,11833326.773872536,3665710.6404833947,2911603.7687866143,0.0,1421081.6924426963,0.0,5860337.808374913,0.0,1640303.5042683186,0,11817688.076600842,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-03-31,2.7939677238464355e-09,11866473.613755178,11866473.613755181,1626899.4826290787,8144463.663093711,11866473.613755185,3722009.950661467,2967903.0789646865,0.0,1421081.6924426963,8144463.663093711,5837185.338079492,0.0,1640303.5042683186,0,11833326.77387253,OGR,confirmation_tag,G100,ENTRY_ONLY,,
2022-04-01,2.7939677238464355e-09,11865002.355801925,11865002.355801929,1626899.4826290787,8055415.7004190115,11865002.355801933,3809586.655382913,3055479.7836861326,0.0,1421081.6924426963,8055415.7004190115,5748137.375404792,0.0,1640303.5042683186,0,11866473.613755181,OGR,confirmation_tag,G100,ENTRY_ONLY,,
