year,strategy,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2025,SMV6,405983.6963403565,384178.6856417313,OGR,independent,G25,FULL_BOOK_NORMALIZATION,21805.010698625178
2026,ATRDR,-778408.8843082266,266554.97171333537,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-1044963.856021562
2026,MCB,51453.295225085596,129032.17440600583,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-77578.87918092022
2026,OGR,-82228.11011951225,5445.998317898158,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-87674.10843741041
2026,SMV6,600230.7405034968,622044.8254142485,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-21814.08491075167
2018,ATRDR,211009.5725403379,221160.58324259333,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-10151.010702255444
2018,MCB,16497.984482188895,24828.704421078954,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-8330.719938890059
2018,OGR,92155.79146530051,90161.5263342739,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1994.2651310266083
2018,SMV6,49745.7523090533,22037.74926284229,OGR,independent,G50,FULL_BOOK_NORMALIZATION,27708.003046211008
2019,ATRDR,995321.8418373793,253201.34320356592,OGR,independent,G50,FULL_BOOK_NORMALIZATION,742120.4986338133
2019,MCB,137109.53069675964,192344.25036988643,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-55234.71967312679
2019,OGR,15414.376697143502,8443.519771569594,OGR,independent,G50,FULL_BOOK_NORMALIZATION,6970.856925573908
2019,SMV6,146939.79398229343,27905.10637949992,OGR,independent,G50,FULL_BOOK_NORMALIZATION,119034.6876027935
2020,ATRDR,916429.1536190484,251353.12843227503,OGR,independent,G50,FULL_BOOK_NORMALIZATION,665076.0251867734
2020,MCB,159074.81031969265,172919.74703721216,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-13844.936717519508
2020,OGR,380723.79734895326,4223.60403694237,OGR,independent,G50,FULL_BOOK_NORMALIZATION,376500.1933120109
2020,SMV6,23209.599657830335,169138.00508529018,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-145928.40542745983
2021,ATRDR,3017896.110309758,378630.20596696227,OGR,independent,G50,FULL_BOOK_NORMALIZATION,2639265.9043427957
2021,MCB,409892.0763034149,114352.34227158024,OGR,independent,G50,FULL_BOOK_NORMALIZATION,295539.73403183464
2021,OGR,810201.2604456141,7340.817622320043,OGR,independent,G50,FULL_BOOK_NORMALIZATION,802860.4428232941
2021,SMV6,132676.04301705828,41175.11735871985,OGR,independent,G50,FULL_BOOK_NORMALIZATION,91500.92565833844
2022,ATRDR,1913670.721143576,208594.89161439397,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1705075.829529182
2022,MCB,36782.34224671516,36334.36110543984,OGR,independent,G50,FULL_BOOK_NORMALIZATION,447.9811412753188
2022,OGR,-88232.0680012178,16994.387923698403,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-105226.45592491621
2022,SMV6,72091.43102140166,34415.49890170461,OGR,independent,G50,FULL_BOOK_NORMALIZATION,37675.93211969705
2023,ATRDR,1886818.7141036764,206957.2975615729,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1679861.4165421035
2023,MCB,310678.0409566738,97008.81661617124,OGR,independent,G50,FULL_BOOK_NORMALIZATION,213669.22434050255
2023,OGR,38931.932217262685,1093.0961552067815,OGR,independent,G50,FULL_BOOK_NORMALIZATION,37838.8360620559
2023,SMV6,290738.5404098111,70387.31365555695,OGR,independent,G50,FULL_BOOK_NORMALIZATION,220351.22675425414
2024,ATRDR,74687.46293336854,417954.43348014593,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-343266.97054677736
2024,MCB,34497.43878716542,183022.7710015215,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-148525.33221435608
2024,OGR,-1538901.2759991582,30516.401494885467,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-1569417.6774940437
2024,SMV6,683303.1977708653,466833.41609049734,OGR,independent,G50,FULL_BOOK_NORMALIZATION,216469.78168036795
2025,ATRDR,1036201.5820910253,351654.21160100104,OGR,independent,G50,FULL_BOOK_NORMALIZATION,684547.3704900243
2025,MCB,4675.635688184862,80154.80266060524,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-75479.16697242038
2025,OGR,1562936.5487018698,7543.91637635018,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1555392.6323255196
2025,SMV6,1354878.0931372358,384178.6856417313,OGR,independent,G50,FULL_BOOK_NORMALIZATION,970699.4074955045
2026,ATRDR,-3044740.723516062,266554.97171333537,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-3311295.695229397
2026,MCB,260518.71745408015,129032.17440600583,OGR,independent,G50,FULL_BOOK_NORMALIZATION,131486.54304807432
2026,OGR,-379708.8794188258,5445.998317898158,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-385154.8777367239
2026,SMV6,2165374.8244206347,622044.8254142485,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1543329.9990063861
2018,ATRDR,301467.8638521448,221160.58324259333,OGR,independent,G75,FULL_BOOK_NORMALIZATION,80307.28060955147
2018,MCB,21947.674069114822,24828.704421078954,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-2881.030351964131
2018,OGR,136458.0012283986,90161.5263342739,OGR,independent,G75,FULL_BOOK_NORMALIZATION,46296.47489412471
2018,SMV6,73102.0386144784,22037.74926284229,OGR,independent,G75,FULL_BOOK_NORMALIZATION,51064.28935163611
2019,ATRDR,1400779.3592398993,253201.34320356592,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1147578.0160363335
2019,MCB,212211.52091607833,192344.25036988643,OGR,independent,G75,FULL_BOOK_NORMALIZATION,19867.270546191896
2019,OGR,25992.740066692946,8443.519771569594,OGR,independent,G75,FULL_BOOK_NORMALIZATION,17549.220295123352
2019,SMV6,135562.308690494,27905.10637949992,OGR,independent,G75,FULL_BOOK_NORMALIZATION,107657.2023109941
2020,ATRDR,1689890.6085514282,251353.12843227503,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1438537.4801191532
2020,MCB,402252.44186418166,172919.74703721216,OGR,independent,G75,FULL_BOOK_NORMALIZATION,229332.6948269695
2020,OGR,665365.8794177144,4223.60403694237,OGR,independent,G75,FULL_BOOK_NORMALIZATION,661142.2753807721
2020,SMV6,91082.74606964979,169138.00508529018,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-78055.25901564039
2021,ATRDR,6304528.501751453,378630.20596696227,OGR,independent,G75,FULL_BOOK_NORMALIZATION,5925898.29578449
2021,MCB,856482.9340634163,114352.34227158024,OGR,independent,G75,FULL_BOOK_NORMALIZATION,742130.5917918361
2021,OGR,1638982.6939831122,7340.817622320043,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1631641.8763607922
2021,SMV6,267037.9106645047,41175.11735871985,OGR,independent,G75,FULL_BOOK_NORMALIZATION,225862.79330578484
2022,ATRDR,4466253.640877545,208594.89161439397,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4257658.749263151
2022,MCB,49901.98232357929,36334.36110543984,OGR,independent,G75,FULL_BOOK_NORMALIZATION,13567.621218139444
2022,OGR,-216334.09454625976,16994.387923698403,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-233328.48246995817
2022,SMV6,121065.3845669705,34415.49890170461,OGR,independent,G75,FULL_BOOK_NORMALIZATION,86649.8856652659
2023,ATRDR,4830878.577189223,206957.2975615729,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4623921.27962765
2023,MCB,849257.9631549155,97008.81661617124,OGR,independent,G75,FULL_BOOK_NORMALIZATION,752249.1465387442
2023,OGR,148571.18456581052,1093.0961552067815,OGR,independent,G75,FULL_BOOK_NORMALIZATION,147478.08841060373
2023,SMV6,621785.4088523005,70387.31365555695,OGR,independent,G75,FULL_BOOK_NORMALIZATION,551398.0951967435
2024,ATRDR,704642.6359343795,417954.43348014593,OGR,independent,G75,FULL_BOOK_NORMALIZATION,286688.2024542336
2024,MCB,-24884.272747335657,183022.7710015215,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-207907.04374885716
2024,OGR,-4352515.825722956,30516.401494885467,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-4383032.227217842
2024,SMV6,1910585.3211385012,466833.41609049734,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1443751.905048004
2025,ATRDR,4590778.191393846,351654.21160100104,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4239123.9797928445
2025,MCB,-142967.59796926525,80154.80266060524,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-223122.40062987048
2025,OGR,4147664.3557169903,7543.91637635018,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4140120.4393406403
2025,SMV6,2283061.659249756,384178.6856417313,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1898882.9736080247
2026,ATRDR,-8657787.31454521,266554.97171333537,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-8924342.286258547
2026,MCB,784660.1991109205,129032.17440600583,OGR,independent,G75,FULL_BOOK_NORMALIZATION,655628.0247049148
2026,OGR,-1179933.5805826713,5445.998317898158,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-1185379.5789005696
2026,SMV6,4794049.603933702,622044.8254142485,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4172004.7785194535
2018,ATRDR,221160.58324259333,221160.58324259333,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,MCB,24828.704421078954,24828.704421078954,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,OGR,90161.5263342739,90161.5263342739,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,SMV6,22037.74926284229,22037.74926284229,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,253201.34320356592,253201.34320356592,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,MCB,192344.25036988643,192344.25036988643,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,OGR,8443.519771569594,8443.519771569594,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,SMV6,27905.10637949992,27905.10637949992,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,251353.12843227503,251353.12843227503,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,MCB,172919.74703721216,172919.74703721216,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,OGR,4223.60403694237,4223.60403694237,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,SMV6,169138.00508529018,169138.00508529018,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,378630.20596696227,378630.20596696227,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,MCB,114352.34227158024,114352.34227158024,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,OGR,7340.817622320043,7340.817622320043,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,SMV6,41175.11735871985,41175.11735871985,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,208594.89161439397,208594.89161439397,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,MCB,36334.36110543984,36334.36110543984,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,OGR,16994.387923698403,16994.387923698403,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,SMV6,34415.49890170461,34415.49890170461,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,206957.2975615729,206957.2975615729,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,MCB,97008.81661617124,97008.81661617124,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,OGR,1093.0961552067815,1093.0961552067815,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,SMV6,70387.31365555695,70387.31365555695,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,417954.43348014593,417954.43348014593,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,MCB,183022.7710015215,183022.7710015215,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,OGR,30516.401494885467,30516.401494885467,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,SMV6,466833.41609049734,466833.41609049734,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,351654.21160100104,351654.21160100104,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,MCB,80154.80266060524,80154.80266060524,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,OGR,7543.91637635018,7543.91637635018,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,SMV6,384178.6856417313,384178.6856417313,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,266554.97171333537,266554.97171333537,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,MCB,129032.17440600583,129032.17440600583,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,OGR,5445.998317898158,5445.998317898158,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,SMV6,622044.8254142485,622044.8254142485,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
