trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2021-06-16,5228654.37690608,1271507.2223003374,6500161.599206418,163168.86475065976,85485.1229344802,6500161.599206396,822750.7764381394,2391543.397860734,436447.12715252896,1706310.7058115974,12309.31870966911,1107803.2555319688,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-17,5235109.719730346,1279697.0387507603,6514806.758481107,163181.80130942582,83871.32611532875,6514806.758481086,832055.6357667422,2400848.2571893367,441865.0104767587,1711728.5891358273,5776.392507259374,1107725.6721538252,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-18,5391640.73994513,1135635.8782611254,6527276.618206256,163494.2514737451,78193.48361992025,6527276.6182062365,747372.5954286588,2407801.7243492124,382288.8425821013,1717046.9339579956,5974.440250365409,1107923.7198969312,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-21,5458581.2407453535,1091739.6341902022,6550320.874935556,163628.40077394593,81093.92320915272,6550320.874935536,722152.6392701039,2421769.5469065877,363386.8228335047,1725897.6362936923,6200.172086593794,1108149.4517331596,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-22,5531770.08387313,1026824.9881503638,6558595.072023494,163775.0718022581,80316.97776476401,6558595.072023475,687471.5296595179,2426276.216011932,339353.45849084586,1729616.9940353264,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-23,5665772.714123476,905540.2441850045,6571312.958308481,164043.61414744917,82573.73932610806,6571312.958308462,617989.570258377,2435274.1023803162,287550.6739266275,1733336.9939519295,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-24,5665880.062189788,893857.0566941681,6559737.118883956,164043.61414744917,82988.08783885556,6559737.118883937,608652.9251913815,2426000.3001695573,285204.13150278653,1731034.9567381633,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-25,6267278.048026344,292241.48870135495,6559519.5367276985,165248.8205318912,82218.58345803879,6559519.536727681,257858.45749471872,2426282.783306768,34383.03120663619,1730534.8914446975,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-28,6388674.666802828,171883.1670990662,6560557.833901894,165492.10032903845,83343.24370692484,6560557.833901877,137029.8136513025,2426850.758239837,34853.35344776368,1731005.213685825,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-29,6432788.549220804,129087.85410718467,6561876.403327988,165580.50490302237,85829.33478340981,6561876.403327972,93194.84096850759,2427129.6679750183,35893.01313867708,1732044.8733767383,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-06-30,6432788.549220804,128412.18599388149,6561200.735214686,165580.50490302237,85059.83040259303,6561200.735214668,92840.97228334428,2426775.7992898547,35571.21371053722,1731723.0739485985,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-01,6517264.740146871,42367.074782395546,6559631.814929266,165749.79586680207,42367.074782395546,6559631.814929249,42367.074782395546,2425450.951493778,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-02,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-05,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-06,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-07,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-08,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-09,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-12,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-13,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-14,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-15,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-16,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-19,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-20,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-21,6559406.607887234,0.0,6559406.607887234,165834.24850756433,0.0,6559406.607887216,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1294504.2400020948,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-22,6518589.374913001,40690.65,6559280.024913002,165842.41032179634,40690.65,6559280.024912984,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,40690.65,1294377.6570278627,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-23,6558725.055491137,0.0,6558725.055491137,165850.43906366033,0.0,6558725.05549112,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-26,6558725.055491137,0.0,6558725.055491137,165850.43906366033,0.0,6558725.05549112,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-27,6558725.055491137,0.0,6558725.055491137,165850.43906366033,0.0,6558725.05549112,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-28,6558725.055491137,0.0,6558725.055491137,165850.43906366033,0.0,6558725.05549112,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-29,6558725.055491137,0.0,6558725.055491137,165850.43906366033,0.0,6558725.05549112,0.0,2425225.744451745,0.0,1731479.0014592556,0.0,1108197.6219741195,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-07-30,6552044.703570884,6903.25090532798,6558947.954476212,165863.7730994293,6903.25090532798,6558947.9544761935,0.0,2425225.744451745,0.0,1731479.0014592556,6903.25090532798,1108420.5209591936,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-02,6544872.585216461,14145.04770351485,6559017.632919976,165878.08870492716,7157.8028708216625,6559017.632919958,0.0,2425225.744451745,0.0,1731479.0014592556,14145.04770351485,1108490.1994029575,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-03,6537732.006427257,22215.63618311852,6559947.642610376,165921.15663916888,7679.975317229047,6559947.642610358,0.0,2425225.744451745,0.0,1731479.0014592556,22215.63618311852,1109420.2090933574,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-04,6537732.006427257,21818.5096711417,6559550.516098399,165921.15663916888,7473.858332612238,6559550.516098381,0.0,2425225.744451745,0.0,1731479.0014592556,21818.5096711417,1109023.0825813806,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-05,6537732.006427257,21602.23610280668,6559334.242530064,165921.15663916888,7459.740730926156,6559334.242530046,0.0,2425225.744451745,0.0,1731479.0014592556,21602.23610280668,1108806.8090130456,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-06,6537732.006427257,21734.56730995219,6559466.57373721,165921.15663916888,7425.858486879557,6559466.573737191,0.0,2425225.744451745,0.0,1731479.0014592556,21734.56730995219,1108939.140220191,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-09,6545384.822524895,14873.46757736915,6560258.290102264,165936.49294397378,7530.32873935657,6560258.290102246,0.0,2425225.744451745,0.0,1731479.0014592556,14873.46757736915,1109730.8565852458,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-10,6419332.942002052,142215.07932143344,6561548.021323486,166188.0935038996,46250.89313374092,6561548.021323468,127310.55302035491,2426484.416949257,0.0,1731479.0014592556,14904.526301078533,1109761.9153089551,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-11,6419332.942002052,140939.73748788284,6560272.679489935,166188.0935038996,45392.84489008329,6560272.679489917,126209.38933280608,2425383.253261708,0.0,1731479.0014592556,14730.348155076765,1109587.7371629535,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-12,6419332.942002052,140951.04940749204,6560283.991409545,166188.0935038996,45820.15291542478,6560283.991409526,126204.50398513793,2425378.36791404,0.0,1731479.0014592556,14746.54542235412,1109603.9344302306,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-13,6419332.942002052,141233.71610544523,6560566.658107498,166188.0935038996,46742.70127339835,6560566.658107479,126518.22940680047,2425692.0933357025,0.0,1731479.0014592556,14715.486698644738,1109572.8757065213,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-16,6419332.942002052,146565.49075949937,6565898.432761552,166188.0935038996,48279.2354697238,6565898.432761533,131772.4488393913,2430946.312768293,0.0,1731479.0014592556,14793.041920108075,1109650.4309279846,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-17,6419332.942002052,147952.0371438923,6567284.979145945,166188.0935038996,48843.245229884116,6567284.979145926,133462.91904513823,2432636.78297404,0.0,1731479.0014592556,14489.118098754061,1109346.5071066306,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-18,6518400.128354693,51116.15422935584,6569516.282584049,166386.62493947605,36788.56874592251,6569516.28258403,36788.56874592251,2435029.6190274647,0.0,1731479.0014592556,14327.58548343333,1109184.9744913098,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-19,6526371.891910611,43072.936590482794,6569444.828501093,166402.60041754402,36253.85117694108,6569444.828501075,36253.85117694108,2434494.9014584837,0.0,1731479.0014592556,6819.085413541709,1109648.237977336,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-20,6526371.891910611,43155.48881936513,6569527.380729976,166402.60041754402,36387.530569186434,6569527.380729957,36387.530569186434,2434628.580850729,0.0,1731479.0014592556,6767.958250178697,1109597.110813973,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-23,6480872.698149368,89100.76489029902,6569973.463039667,166493.41717155848,45052.55488480891,6569973.463039648,82268.89768591657,2435010.754206216,0.0,1731479.0014592556,6831.867204382462,1109661.0197681768,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-24,6480872.698149368,91193.63973934732,6572066.337888716,166493.41717155848,47078.00388935074,6572066.337888696,84374.5543258056,2437116.410846105,0.0,1731479.0014592556,6819.085413541709,1109648.237977336,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-25,6298701.909663975,279685.39305722824,6578387.302721203,166857.03151983267,50003.04121795286,6578387.302721183,272859.91674826614,2443430.9847831707,0.0,1731479.0014592556,6825.476308962086,1109654.6288727564,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-26,5484911.853631454,1104520.4004612376,6589432.2540926915,168846.1699659473,82017.68634592043,6589432.254092667,718941.1110817806,2451970.1134748617,378843.2856063802,1734074.2966749338,6736.0037730768145,1109565.1563368712,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-27,5025452.572256697,1565150.5255819764,6590603.097838674,169763.254359909,82730.47572757424,6590603.097838654,1179086.4508608892,2452656.1718792184,379398.3707976345,1734629.3818661878,6665.703923452674,1109494.856487247,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-30,4505476.024702993,2074227.7044651522,6579703.729168145,170801.13170033565,82291.99298921782,6579703.729168128,1439096.3134173877,2446887.2952543586,628561.5505556175,1729594.7532518283,6569.8404921470255,1109398.9930559413,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-08-31,4512032.725343842,2086825.517217304,6598858.242561147,170814.27138097864,89027.29179583225,6598858.242561129,1451140.0260419883,2458931.007878959,635685.4911753157,1736718.6938715265,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-01,4653921.943119174,1964847.7170804704,6618769.660199644,171098.61851078892,85309.36606548913,6618769.660199626,1359393.4507896027,2471731.0121068596,605454.2662908676,1743830.1072821245,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-02,4723593.724043158,1912850.5048419842,6636444.228885142,171238.2413182518,83705.05375644045,6636444.228885124,1329363.752415848,2482607.334749381,583486.7524261363,1750628.3533251008,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-03,4813792.505237408,1847351.3066707586,6661143.811908167,171419.00039880138,85009.97039993893,6661143.811908149,1294773.576827288,2500725.3274667743,552577.7298434707,1757209.9436307324,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-06,4813792.505237408,1861186.0381676224,6674978.54340503,171419.00039880138,85590.7668461132,6674978.543405013,1304290.6171541219,2510242.3677936085,556895.4210135005,1761527.6348007622,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-07,4813792.505237408,1889658.6065980187,6703451.111835427,171419.00039880138,88664.60464143165,6703451.111835409,1323243.1762159606,2529194.926855447,566415.4303820579,1771047.6441693194,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-08,4993240.893909486,1731660.9184896015,6724901.8123990875,171778.61640816423,87582.99893309643,6724901.81239907,1233971.1217528968,2544685.9844743693,497689.7967367045,1777007.2871140582,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-09,5082965.088245525,1660162.545396202,6743127.633641727,171958.42441284566,89241.52841382803,6743127.6336417105,1194820.9044611645,2557917.32322363,465341.64093503763,1782001.7696074373,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-10,5458340.620865036,1279534.9722328223,6737875.593097858,172710.67998923743,83486.73142989367,6737875.593097841,926889.2595013711,2553037.346811706,352645.7127314511,1781629.705475491,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-13,5510967.508812522,1220841.1566495956,6731808.665462118,172816.144694543,85548.13220594042,6731808.6654621,871841.9923127501,2550616.9675705708,348999.1643368454,1777983.1570808855,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-14,5510967.508812522,1199906.207161107,6710873.715973629,172816.144694543,83229.05633288782,6710873.715973611,857601.2524083623,2536376.227666183,342304.95475274476,1771288.9474967849,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
2021-09-15,5510967.508812522,1208699.4123106585,6719666.921123181,172816.144694543,84259.7567209112,6719666.921123163,862416.0705376005,2541191.045795421,346283.341773058,1775267.334517098,0.0,1109385.8532046431,0.0,1293822.687605999,0,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,,
