gap,mcb_mode,target,mechanic,state_family,decision_at,state_as_of,year,from_state,to_state,forward_1d_incremental_pnl,forward_3d_incremental_pnl,forward_5d_incremental_pnl,forward_10d_incremental_pnl,forward_20d_incremental_pnl,interpretation
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2022-12-16 09:30:00,2022-12-15 15:00:00,2022,BEAR,TRANSITION,477559.7677430324,-690103.0819481015,-502540.6501372857,-502540.6501372857,-357935.4495281484,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2022-12-22 09:30:00,2022-12-21 15:00:00,2022,TRANSITION,BEAR,140829.24458883144,140829.24458883144,140829.24458883144,140829.24458883237,747140.5407593269,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2022-12-27 09:30:00,2022-12-26 15:00:00,2022,BEAR,TRANSITION,0.0,0.0,0.0,86592.70060913358,854315.9914225582,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-01-18 09:30:00,2023-01-17 15:00:00,2023,TRANSITION,BULL,-7844.100000004284,357746.5931800362,614010.6908134194,1231298.5620323522,1293902.9076068718,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-03-08 09:30:00,2023-03-07 15:00:00,2023,BULL,TRANSITION,-84708.85966518242,-407914.8295136299,-809609.9584419345,-223728.03549083415,1046913.6233724421,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-03-09 09:30:00,2023-03-08 15:00:00,2023,TRANSITION,BULL,-99272.90893989336,162930.5151115004,-573346.8255999023,-152357.55731131323,2129685.9249213375,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-03-10 09:30:00,2023-03-09 15:00:00,2023,BULL,TRANSITION,-223933.06090855412,-625628.1898368588,-964299.6656407798,-44070.410035537556,2534536.283861231,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-04-13 09:30:00,2023-04-12 15:00:00,2023,TRANSITION,BULL,-921335.8500000044,-26100.024783801404,-501025.49922577397,-1830742.6523081516,-1710434.2164591395,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-04-14 09:30:00,2023-04-13 15:00:00,2023,BULL,TRANSITION,1120652.5500000026,405464.4034971399,1042733.7537601171,-423651.91394309065,-1243431.4855358892,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-04-17 09:30:00,2023-04-14 15:00:00,2023,TRANSITION,BULL,-225416.7247837996,-700342.1992257722,-1469653.2242050136,-1369939.0914203173,-2210131.317667643,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-04-20 09:30:00,2023-04-19 15:00:00,2023,BULL,TRANSITION,622423.4029858867,-1264975.5883139886,-1329717.1530823775,-1209607.6962903051,-433011.9028653067,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-04-24 09:30:00,2023-04-21 15:00:00,2023,TRANSITION,BEAR,-495664.5633347472,-560406.1281031361,99714.13278469635,-440097.6922541242,421447.60328687076,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-05-25 09:30:00,2023-05-24 15:00:00,2023,BEAR,TRANSITION,121051.17035382986,595111.0904534832,839323.6656529503,351814.726725827,1836227.415495649,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-02 09:30:00,2023-06-01 15:00:00,2023,TRANSITION,BEAR,210972.11136554368,-720364.9876303803,-843241.3082235977,1408639.2635576185,3168046.040649575,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-05 09:30:00,2023-06-02 15:00:00,2023,BEAR,TRANSITION,161142.3100831993,-737255.7835682537,-718510.1761832973,1201419.1115881745,2183445.1505843196,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-08 09:30:00,2023-06-07 15:00:00,2023,TRANSITION,BEAR,-316957.63602088764,758021.8918639291,1213814.2621289305,1484412.688769822,2750502.60283863,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-13 09:30:00,2023-06-12 15:00:00,2023,BEAR,TRANSITION,301625.33976075053,1176901.0438963994,1089381.7473897617,398805.42685328797,2240041.9201586163,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-20 09:30:00,2023-06-19 15:00:00,2023,TRANSITION,BEAR,-215756.39003635384,-362990.95048386883,-690576.3205364738,1258968.2017868087,748373.2078449959,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-21 09:30:00,2023-06-20 15:00:00,2023,BEAR,TRANSITION,-147234.560447515,-147234.560447515,329753.99934758246,1474724.5918231625,2170990.4926529108,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-06-26 09:30:00,2023-06-21 15:00:00,2023,TRANSITION,BEAR,0.0,-327585.37005260494,1683849.4545666585,1266089.9140688078,3814293.2264093515,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-07-03 09:30:00,2023-06-30 15:00:00,2023,BEAR,TRANSITION,526067.5695158048,-61890.302295980975,-417759.5404978506,-696265.9008297473,4022170.7407952305,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-07-24 09:30:00,2023-07-21 15:00:00,2023,TRANSITION,BULL,0.0,102885.50201064814,1891726.9689525377,2866267.827313762,2244697.623892919,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-02 09:30:00,2023-08-01 15:00:00,2023,BULL,TRANSITION,130316.15990917664,651727.3663380994,451931.800970776,322775.20089488477,30157.162917256355,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-03 09:30:00,2023-08-02 15:00:00,2023,TRANSITION,BULL,195387.41925161332,466497.6928882925,397274.03656863794,171504.5909104254,542431.587887099,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-08 09:30:00,2023-08-07 15:00:00,2023,BULL,TRANSITION,-144882.05182669312,-74534.01205484569,-398055.9297215063,-566656.6898802128,2797339.558239568,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-14 09:30:00,2023-08-11 15:00:00,2023,TRANSITION,BEAR,-18282.04565351177,84780.78209012747,-186882.80581221823,-186882.80581221823,1844207.4604297932,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-18 09:30:00,2023-08-17 15:00:00,2023,BEAR,TRANSITION,0.0,0.0,0.0,496151.85181826726,339002.89698711876,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-08-21 09:30:00,2023-08-18 15:00:00,2023,TRANSITION,BEAR,0.0,0.0,0.0,1150148.6108900923,-803827.4777680039,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-05 09:30:00,2023-09-04 15:00:00,2023,BEAR,TRANSITION,-1493631.3854568563,-1340608.3506655386,-1360889.826662572,-3997889.1947223395,-4376464.642042071,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-06 09:30:00,2023-09-05 15:00:00,2023,TRANSITION,BEAR,730785.9790363861,160725.403579087,-775838.422263679,-3635951.625401618,-3135120.834292477,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-19 09:30:00,2023-09-18 15:00:00,2023,BEAR,BULL,-1131693.8161361348,-2209895.188030921,-741639.202156689,-378575.4473197311,-1677773.3838605722,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-20 09:30:00,2023-09-19 15:00:00,2023,BULL,BEAR,-798429.0097441785,860037.6257629143,158806.24503929072,500830.79110914096,-35192.12841868773,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-25 09:30:00,2023-09-22 15:00:00,2023,BEAR,TRANSITION,-469983.01178346854,-487924.9058423126,100875.20564595051,119669.69412268698,746502.6060823807,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-09-27 09:30:00,2023-09-26 15:00:00,2023,TRANSITION,BEAR,213306.47488131095,802106.5863695741,342024.5460698502,-233166.95312448032,1146769.104213588,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-11-07 09:30:00,2023-11-06 15:00:00,2023,BEAR,TRANSITION,64954.99572429992,1021725.460210911,1040310.5485369414,1005632.3724093242,893017.9399980241,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-11-16 09:30:00,2023-11-15 15:00:00,2023,TRANSITION,BULL,-377594.097200254,323100.55346566066,-511044.20418424346,-64051.66836681217,-873737.7334044175,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-11-20 09:30:00,2023-11-17 15:00:00,2023,BULL,TRANSITION,566131.4516312694,-268013.3060186347,-235192.70727776736,280925.3760459544,-422845.9026113207,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-11-21 09:30:00,2023-11-20 15:00:00,2023,TRANSITION,BULL,-435711.7840631474,-175052.6712619178,-613740.1124012088,-112614.43241130002,-988977.3542425903,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-06 09:30:00,2023-12-05 15:00:00,2023,BULL,BEAR,407703.54683526047,-357010.84790542163,-111701.57586912438,57282.1698996583,57282.1698996583,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-12 09:30:00,2023-12-11 15:00:00,2023,BEAR,TRANSITION,-323943.580912631,-287570.18041406665,-154959.83514384832,-154959.83514384832,-154959.8351438474,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-13 09:30:00,2023-12-12 15:00:00,2023,TRANSITION,BEAR,-38877.186858705245,168983.74576878268,168983.74576878268,168983.74576878268,168983.7457687836,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-15 09:30:00,2023-12-14 15:00:00,2023,BEAR,TRANSITION,132610.34527021833,132610.34527021833,132610.34527021833,132610.34527021833,132610.34527021926,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-19 09:30:00,2023-12-18 15:00:00,2023,TRANSITION,BEAR,0.0,0.0,0.0,0.0,9.313225746154785e-10,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-22 09:30:00,2023-12-21 15:00:00,2023,BEAR,TRANSITION,0.0,0.0,0.0,-4.6566128730773926e-09,9.313225746154785e-10,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2023-12-25 09:30:00,2023-12-22 15:00:00,2023,TRANSITION,BEAR,0.0,0.0,0.0,9.313225746154785e-10,9.313225746154785e-10,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-01-16 09:30:00,2024-01-15 15:00:00,2024,BEAR,TRANSITION,0.0,0.0,0.0,-2525948.7760111317,-12725554.735379472,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-01-18 09:30:00,2024-01-17 15:00:00,2024,TRANSITION,BEAR,0.0,0.0,0.0,-7089888.645278936,-10631432.727320533,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-02-28 09:30:00,2024-02-27 15:00:00,2024,BEAR,TRANSITION,-3313468.32292986,-1421572.7249958515,-1618737.7649728153,-277262.5352942329,-67999.99252103642,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-02-29 09:30:00,2024-02-28 15:00:00,2024,TRANSITION,BEAR,1542458.78998694,1863932.2934066495,2069206.188151041,3091483.1920931526,2601148.9643784715,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-03-07 09:30:00,2024-03-06 15:00:00,2024,BEAR,TRANSITION,-127305.48457113652,595984.847094954,1022277.0039421115,1985047.6099117538,2108794.841583374,Overlapping forward diagnostics from observable morning state; not additive annual P&L
OGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,2024-03-27 09:30:00,2024-03-26 15:00:00,2024,TRANSITION,BEAR,-644319.3660303522,-13607.784056345,545820.9867740823,330273.304802048,106551.57550161332,Overlapping forward diagnostics from observable morning state; not additive annual P&L
