gap,mcb_mode,target,mechanic,year,strategy,route,state_family,state,capital_days
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,41880429.71611513
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,364818668.3437853
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BEAR,364818668.3437853
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BULL,760251.1422926799
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,TRANSITION,41120178.57382245
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,182316001.84163344
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,397906325.15672445
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BEAR,372178316.3594772
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BULL,3618332.0301402635
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,TRANSITION,204425678.6087404
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,69434791.9363814
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,607674394.8237107
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,268743708.2978215
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,64568211.93267657
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,343797266.529594
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,41428787.23418285
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,BULL,32759041.049155742
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,TRANSITION,8669746.185027108
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,1054597642.1821641
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,812485329.9079366
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BEAR,41217227.755885
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BULL,907936495.8010285
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,917929248.5331872
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,1133379223.5424964
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,349708811.58624333
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BEAR,273642831.85725415
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BULL,476034261.9214399
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,TRANSITION,733410941.3500458
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,24008654.995149404
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,534868014.50553864
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,BEAR,534868014.50553864
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,TRANSITION,24008654.995149404
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,415904063.76192284
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,947987696.5921474
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BEAR,947987696.5921474
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BULL,5426864.916243837
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,TRANSITION,410477198.845679
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,21506098.737930246
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,276770199.7168828
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,276770199.7168828
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,21506098.737930246
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,30988328.81909549
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,31816884.18417374
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,BEAR,3495588.132340398
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,BULL,28043433.468456134
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,TRANSITION,31266191.402472693
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,708990588.9876751
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,401377827.21141833
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,BEAR,398665841.19864
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,BULL,237911454.98350832
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,473791120.0169451
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,53846042.20362686
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,15056847.03258093
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,BEAR,15056847.03258093
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,BULL,3224522.8616669625
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,TRANSITION,50621519.3419599
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,41754339.192657225
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,53073300.86762376
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,BEAR,51774888.76414734
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,BULL,1961112.3340580869
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,TRANSITION,41091638.96207555
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,4132890.165461176
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,11106757.276098587
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,10975700.18443435
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,191141.69277864217
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,4072805.564346772
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,17737099.25313335
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,546956.6809962365
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,BEAR,546956.6809962365
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,BULL,748998.9822332269
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,TRANSITION,16988100.270900123
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,3683429.5426857676
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,5764290.841858585
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,market_regime,BEAR,5764290.841858585
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,3683429.5426857676
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,110818826.68225212
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,14546302.933347944
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,BEAR,13766024.4067382
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,BULL,53377803.337994374
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,TRANSITION,58221301.87086749
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,322115.9413403156
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,1179668.043001089
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,market_regime,BEAR,1179668.043001089
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,market_regime,TRANSITION,322115.9413403156
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,4392381.724006345
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,6264824.750739264
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,BEAR,4906158.1243546745
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,BULL,1878317.876651712
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,TRANSITION,3872730.4737392226
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,374095.7532092668
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1905098.0399424082
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,1635771.8851859164
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,182573.23816560273
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,460848.6698001559
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,16294956.712427158
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,76898.17676222084
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BEAR,76898.17676222084
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BULL,13091962.67206239
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,TRANSITION,3202994.040364767
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,49144274.86815957
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,6608100.751031961
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BEAR,2322946.541204044
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BULL,22882877.97293319
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,30546551.105054297
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,125017822.17832348
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,21192330.310903907
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BEAR,15526232.111033227
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BULL,116448987.45552956
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,TRANSITION,14234932.922664607
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1781414.5442059846
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,12382353.637948003
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BEAR,7909616.400736937
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BULL,596997.134309164
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,TRANSITION,5657154.647107886
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8095695.169928257
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,12223859.230540924
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BEAR,11615206.891746372
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BULL,2649331.0146158612
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,TRANSITION,6055016.4941069465
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,369880.1320988118
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,897715.0002103924
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,474256.30232319207
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,154884.31870019055
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,638454.5112858216
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,37012939.354425594
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,8304180.396622334
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BEAR,7658388.669355765
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BULL,36758726.38429377
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,TRANSITION,900004.6973983918
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,71032293.88803945
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,29028556.815134097
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BEAR,27503554.369300764
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BULL,62060814.24203821
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,10496482.091834579
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,92571217.00982998
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,6716607.577748363
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BEAR,645428.444872792
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BULL,52981354.945077315
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,TRANSITION,45661041.19762824
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1705185.2112155166
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,2131737.6389610237
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BEAR,1054031.376024015
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BULL,972768.601885835
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,TRANSITION,1810122.8722666898
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,35850292.737986565
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14201322.142719042
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BEAR,12970595.824500652
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BULL,11552935.100948934
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,TRANSITION,25528083.955256023
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,874121.8487129279
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1052963.318601448
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,739180.6885500518
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,440845.11149080575
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,747059.3672735186
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,5137888.275316507
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,BULL,2204145.5078605525
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,TRANSITION,2933742.767455954
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,37552009.785105295
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,39762953.88042956
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BEAR,36735356.40852501
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BULL,29464441.232644826
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,11115166.024365015
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,121816259.0458236
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,36161988.51899895
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BEAR,18336235.311859757
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BULL,28926533.775506034
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,TRANSITION,110715478.47745676
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8548234.718443258
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,21964508.232196003
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,BEAR,21964508.232196003
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,TRANSITION,8548234.718443258
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,33093293.649057668
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,31437196.075868867
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,BEAR,31437196.075868867
IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,TRANSITION,33093293.649057668
