gap,mcb_mode,target,mechanic,year,strategy,category,pnl
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,340188.9000451433
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,-413397.72374662466
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,953987.4213021204
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-407505.8035083676
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,194914.29390453725
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,390818.2147342309
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-4517718.600459134
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,217284.45325004714
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,1866474.6160762054
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,881868.2751814052
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,2405034.2719704327
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,6886.12980668772
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,37335.91773888718
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,422792.0095477565
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,3427293.9822019506
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,1883844.4996418315
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,499680.87331156834
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-3327234.8606401333
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-3970808.6893088478
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,-93843.8920046471
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,6492.661565487751
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-1169165.2576173905
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,75386.86111431339
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,2814322.788898188
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1739135.1507998486
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,38743.6145383902
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,-18.705267697794625
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,341238.85406662186
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,14327.465116950882
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,11675.335843074092
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,-380.7351611339057
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,179292.8232855407
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,-10019.830532321095
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,94412.7734963256
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,242002.91046773817
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,1512624.8429602948
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,23217.15349889552
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,265728.9539481172
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,179581.94774858834
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-134833.69514068167
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,112332.48650517855
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,36546.56093480789
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,2841065.10629292
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,-243369.6330086795
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-113963.33382061515
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,724258.2272386296
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,949818.1741932076
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,68294.52395725211
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,120969.17191034113
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,-4005.2791693526806
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,768805.2938117648
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,9965672.06350876
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,723332.3256823528
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,757357.329232113
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,2005357.5322992115
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,671668.4207834182
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,35684.5427323856
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,63228.07767371055
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,7080830.921591987
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,1271895.0446121078
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,-13348.822395328421
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,107456.54759829646
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,3957.1038046386784
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-437734.25320438266
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,106376.00629395423
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,15272.661876937082
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-1945313.7438554456
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,11675530.87337822
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,101165.19433712716
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,1508371.3988742314
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,244531.34754562113
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,7005.611143587004
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,157106.51654676677
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,414285.01560618344
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,467713.5307533719
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,834072.181670892
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-1112223.0935698058
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,912048.2695855531
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,859963.5109502093
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-10606181.690874511
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,1287274.5552121496
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,2800321.9180128123
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,5052588.995240364
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,2572826.831479725
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,-355382.57526205434
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,-362276.03763301903
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,939687.3602700438
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,7490324.325710462
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,4643995.863572159
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,1073290.1454950254
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-7104385.419495326
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-5087560.516680366
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,-122510.37410358092
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,931545.9748496526
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-3065427.0672442554
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,145365.13670944527
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,6618482.410654217
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1400749.8297860823
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,20930.330114354485
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,330.1654918102531
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,89442.35508550372
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,5281.832656267314
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,4155.314259971929
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,897.1053212580167
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,44444.04850186364
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,1336.06385499514
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,23669.7464508994
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,133370.89512906986
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,322172.9160134072
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,4630.406473669256
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,61413.68822794535
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,35838.56300365328
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-29857.644041855438
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,64307.94408196665
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,35758.803169840074
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,451513.72691815445
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,-31669.648734876537
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-32568.430655051776
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,97304.37900231563
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,143844.54224829984
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,12107.514449148923
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,-1892.4115920282495
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,25088.54235812518
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,92727.19663353734
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,966716.8139107218
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,69756.83221367167
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,70989.82084909915
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,214745.972173485
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,84273.12009333383
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,5699.560340359878
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,83364.2549134937
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,498187.6996883761
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,110861.15891304129
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,9403.013533494777
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,17683.09104803788
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,324.56752312034945
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-26883.32659345062
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,9041.73899696016
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,-435.0670874629427
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-72323.81375428522
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,633686.4568050874
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,9446.172204463925
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,84747.38784676298
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,13679.054675631158
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,-95.74750992946429
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,-14214.78373057612
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,102542.01572227688
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,14575.367317457069
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,44399.46421359578
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-65156.30357730556
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,71561.69123658136
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,46394.67200349641
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-447271.80559853563
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,-18463.25948244153
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,203325.9613693728
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,58280.054924014636
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,217058.8929884775
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,-50753.70491945856
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,7982.155333612233
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,45138.73003217788
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,333072.6139382131
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,122655.49778112402
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,283328.1985592324
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-369683.0088268202
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-408725.8754814065
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,1635.285111296468
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,49818.01011378913
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-92184.19540145331
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,9956.085281941052
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,100979.66967988826
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,499251.07082360855
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,32054.180440753073
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,-18.705267697794625
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,178974.09736728255
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,10214.553453318067
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,6283.431028870829
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,1063.2630506740904
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,91092.52841462643
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,2452.557199823532
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,47293.19510922977
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,301378.2389447941
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,693943.602892585
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,8368.820526796251
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,128740.7101699634
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,79101.33338898956
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-63686.95669184607
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,108589.25485909375
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,38350.53912319965
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,1004792.2043651701
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,-88363.05074612162
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-87516.04981236096
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,246590.86013205364
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,352586.74804753106
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,28137.049301422132
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,1690.4908226821717
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,21519.108835148185
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,274253.83096412144
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,2743642.2793456367
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,200343.10868842076
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,209548.96761499412
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,585652.9312325872
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,224548.3292130268
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,24557.564650362852
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,108118.47836669545
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,1589304.8205046062
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,324365.90063896996
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,-2187.37063046316
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,38969.71287717832
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,673.2095807423319
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-88905.27758196014
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,56818.76914446455
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,15272.661876937082
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-334609.93033845787
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,2221428.644442134
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,15649.946889244631
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,295028.0940674292
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,38711.316199213055
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,220.61601804962356
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,71572.45163222177
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,219166.0887775893
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,-83323.25370855437
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,158010.71664192286
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-217036.05679115598
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,251533.4955783214
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,164184.3443585682
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-1703085.620357727
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,12568.849180763405
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,670734.3485901018
