gap,mcb_mode,target,mechanic,year,strategy,known_prior_holding_state,pnl
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,16749.463941808706
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,MCB,NO_PRIOR_CLOSE_HOLDING,44.872994110237045
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_LOSING_HOLDING,-7512.131976000989
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,12141.375297951787
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,-343.4582034091968
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,12198.937388750664
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,45001.543759255364
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,324561.1985636203
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,128874.20610373735
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,NO_PRIOR_CLOSE_HOLDING,48.05954734512032
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,20846.822657560275
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,122311.9244542103
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-17162.430100617756
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-15250.67753979553
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,29196.55340207884
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-2002.4748425167681
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-2364.816815365336
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,171.33178211461708
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,73074.56495851444
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,38024.12585991886
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,NO_PRIOR_CLOSE_HOLDING,14289.810046565288
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,165873.86227679305
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,40132.58087432868
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,MCB,NO_PRIOR_CLOSE_HOLDING,-159.16200301889376
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,48583.15004776805
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,23652.877583062917
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,6304.112794822153
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,3854.2129631220414
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,10169.79753485961
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-45.95684626049787
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,480310.4283342886
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,36430.927868645165
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,IFCGR,NO_PRIOR_CLOSE_HOLDING,-1045.0621125418243
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-1292.4630312520505
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,2675.3476589330317
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-2.7886798029618607
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,12046.754161363446
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-3074.5365853765575
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,-605.9720783679945
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,15840.833382576038
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-5490.202573551887
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,22348.399661103984
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-97035.36378810422
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,14715.134154916073
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,-801.9075971287484
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,1360.7007964565837
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,9087.551768172536
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,-5479.949743881592
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,696.2403157837978
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-10447.436684187553
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,102.96037782309267
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,119694.30323678104
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-104501.64042861131
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,IFCGR,NO_PRIOR_CLOSE_HOLDING,7783.919888106377
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-7982.618751019726
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,48363.46423913506
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,MCB,NO_PRIOR_CLOSE_HOLDING,-3.68486544578559
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-41419.87714033974
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-25915.55050384147
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,3418.6072053816915
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-1228.670771974671
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-20242.440690176445
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,64056.103884505086
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-4659.280773808363
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,IFCGR,NO_PRIOR_CLOSE_HOLDING,7405.40822589461
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,32434.75969725177
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,18686.675508610657
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,-5471.958595118764
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-46978.92610782596
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,-1361.184983063781
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,49622.1356697123
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,78139.58016548255
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,65.89393693372546
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-341141.31466826785
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-58334.88721749229
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,IFCGR,NO_PRIOR_CLOSE_HOLDING,351.116265708168
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-216500.14902692585
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,10451.689417174352
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,MCB,NO_PRIOR_CLOSE_HOLDING,-16.327601741403754
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,7264.502810835675
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-5287.5755306493165
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,1642.8907711040383
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,13800.56835546412
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,93644.19886218414
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-498.04574575989756
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-11172.447277893796
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,38028.61790309835
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,IFCGR,NO_PRIOR_CLOSE_HOLDING,2752.9008579415845
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-4772.84509862966
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,2253.5996917779535
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,76.77398093482412
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,20110.9874858828
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-9892.174114479856
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,2452.557199823532
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,118.01801663923817
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,350859.85530254495
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-50432.70143986127
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,IFCGR,NO_PRIOR_CLOSE_HOLDING,1671.8747771759627
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,36891.198812645336
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,36811.60315701769
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,MCB,NO_PRIOR_CLOSE_HOLDING,84.2488913969755
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_LOSING_HOLDING,-15892.465855383583
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,23954.147084569504
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,4967.262233955782
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,17867.129373360327
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,61769.939527295835
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,719027.8570287643
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,278196.69815863366
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,IFCGR,NO_PRIOR_CLOSE_HOLDING,111.10581588664314
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,49674.73393443874
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,299468.33544563944
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-50608.50716348373
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-36046.525063148525
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,-687.8532672315632
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-30861.32717235233
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,32740.5084298023
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,678.704604050801
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,185281.07981807436
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,90151.58808917673
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,IFCGR,NO_PRIOR_CLOSE_HOLDING,37997.40139943446
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,420530.0050395763
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,114974.0552288853
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,MCB,NO_PRIOR_CLOSE_HOLDING,-373.28880129519257
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,137286.07845564256
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,62004.46751405084
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,9359.83359166816
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,62808.46034017023
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-47811.108627212096
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-87.77608646338656
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,1614454.7147072686
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-41103.543480673776
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,IFCGR,NO_PRIOR_CLOSE_HOLDING,-3216.6106455687113
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-4254.508340190849
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,8141.465311852335
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-11.642662567795483
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,6220.719397093533
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-8314.848001161248
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,5043.297414064051
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,53230.52958094415
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-2171.003585103621
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-38694.72509553454
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-292579.45005698205
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,43321.522912513625
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,-5209.699038764984
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,-4612.326023622066
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,20672.646504219072
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,8036.405803733912
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,54352.145718191314
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,5952.336678905427
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,-148.42255416181203
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,392938.5125321509
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-479174.92342186917
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,IFCGR,NO_PRIOR_CLOSE_HOLDING,25220.780855099245
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-21546.38287625494
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,158908.02221241224
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-144023.40887628536
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-71086.43091910974
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,17971.465225497235
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-1027.046779099134
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-5128.561233139302
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,358162.49197091645
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-198403.62737807276
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,IFCGR,NO_PRIOR_CLOSE_HOLDING,25509.83367484662
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,116484.13160428083
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,65533.63663557378
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,-12682.827172217094
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-70681.02521842631
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,75867.05368040373
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,208558.21021929668
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,502107.64335695456
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,291.41661091201286
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-1259532.2651762215
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-208250.58448737347
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,IFCGR,NO_PRIOR_CLOSE_HOLDING,2953.8972601999853
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-838714.0587629387
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,36898.98056612427
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,MCB,NO_PRIOR_CLOSE_HOLDING,-18.674166900185895
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,37232.577104023236
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-23902.07620602881
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,456699.6196008958
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,16718.91817662425
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,275325.25168915273
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-946.1942147860939
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-26839.371759772584
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,57052.23515532229
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,IFCGR,NO_PRIOR_CLOSE_HOLDING,4111.61709925613
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-7944.864753865039
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,3165.8773695933382
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,87.17909092585906
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,28740.43654695436
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-15807.855653385057
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,2231.692639486835
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,167.68771344564425
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,375012.98687742045
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-61537.29538584656
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,IFCGR,NO_PRIOR_CLOSE_HOLDING,2679.746719451434
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,58657.38646547673
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,59210.81708983592
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,MCB,NO_PRIOR_CLOSE_HOLDING,120.37809688294328
