id,group,signal,capital,exit,stress,overlay,gate,arm,status,configuration_defined_in,started_at,output,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,filled_buys,win_rate,profit_factor,worst_trade_pnl,flat_days,max_exposure,min_cash,nav_rows,max_underwater_sessions,max_losing_days,max_plan_risk_cny,max_mark_risk_cny,reason,ended_at,execution_grade,signals,version_family,mode,delay,cost,book,fixed_budget,started,ended,registered_exit,policy,identity_repair_note,matched_coverage_required,fixed_holding,state_key,blocked_states,budgets,new_initial_sleeve,existing_initial_sleeve,rebalancing,initial_capital,resolved_by
R1_S1_D08_C3_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_C3_C_MAX,-0.3822326275272009,-0.1176160085892809,-0.3990204260114367,2023-12-14,0.2533676383796274,-0.3665859631962206,0.5384948630940726,0.9996069796747372,0.9972276917049304,319.0,10.012539184952978,1.0,67712.96752719996,81704.12000000126,103.9845635916255,0.0,319.0,0.4890282131661442,0.7556955724791132,-188704.22219999996,282.0,0.9999852250294388,11.421811999566216,970.0,843.0,6.0,129599.47448360977,240028.90798726727,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852663.003801,1788852664.094357,,,,,,R1_S1_D08_C3,['BAD'],,,,,,
R1_S1_D08_COST2_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_COST2_C_10,0.1378929390532004,0.0341291908942364,-0.1408425615058208,2023-01-06,0.1304661428485173,0.3225725192438232,0.3326116502826583,0.8907450663430259,0.1620774323334417,343.0,10.011661807580175,1.0,81168.11094679995,104863.16000000048,65.47119268248983,0.0,343.0,0.4868804664723032,1.1221803120364051,-27490.157999999996,286.0,0.9983557848235044,1952.139090799581,970.0,345.0,6.0,138623.83156820363,220211.10510115325,,,,,V4_NEW,C_10,1.0,2.0,ENTRY_ONLY,,1788852664.125071,1788852665.158358,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_COST2_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_COST2_C_MAX,-0.2551246007798002,-0.073664903639886,-0.3123552551294014,2023-12-14,0.2331204496489897,-0.2109772955677468,0.5052998390579166,0.999603579871635,0.9971125898951304,318.0,10.0125786163522,1.0,101189.7107798,127111.45000000056,98.02598771780733,0.0,318.0,0.4874213836477987,0.8398120014873355,-228855.56535000005,295.0,0.9999332077634768,65.46811170028604,970.0,719.0,7.0,144841.7861222428,313343.5850499987,,,,,V4_NEW,C_MAX,1.0,2.0,ENTRY_ONLY,,1788852660.700264,1788852661.687936,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_C_10,0.2203691146955999,0.0531006499836701,-0.1383061594229512,2022-11-28,0.1320819276976273,0.457829148819377,0.3336050772388639,0.8972330159951128,0.1612206233140271,346.0,10.011560693641618,1.0,62183.16530440002,79928.8400000004,65.80191974735045,0.0,346.0,0.5086705202312138,1.19163172768298,-28715.859899999996,286.0,0.9985051032846872,1875.4277984002692,970.0,345.0,6.0,145691.52165277005,233206.67354745368,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852052.008692,1788852053.416517,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_C_MAX,-0.2656025141925001,-0.0770679021059853,-0.3695445156850947,2021-12-10,0.2468202245973571,-0.2010870676948056,0.5136521983811132,0.9994370581785422,0.9969699515392304,318.0,10.0125786163522,1.0,71928.84419250002,90573.8200000009,99.69071464310832,0.0,318.0,0.5062893081761006,0.8300759688070242,-224257.1916,293.0,0.9998900629142908,101.60223439987816,970.0,843.0,7.0,139190.66862418197,293377.25571361836,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852030.153425,1788852031.170675,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_C_ONE,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_C_ONE,-0.2832487426436004,-0.0828811465547028,-0.4551288409907154,2021-12-10,0.3009909391302749,-0.137554030416738,0.3102763391964113,0.991161741074739,0.9996303334437052,51.0,10.0,0.0,43137.5226436,47811.46000000097,59.21387107755859,0.0,51.0,0.5098039215686274,0.7951090578841307,-230525.4116000001,460.0,0.9996303334437052,380.2169199994533,970.0,625.0,9.0,158794.6815507483,431905.891708265,,,,,V4_NEW,C_ONE,1.0,1.0,ENTRY_ONLY,,1788852667.26838,1788852668.1456509,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_DELAY1_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_DELAY1_C_10,0.5159624825387998,0.1141450690474723,-0.1256597888303815,2021-06-16,0.1195457202262143,0.964098032959252,0.3237194112224293,0.8661668763747552,0.142910164647677,342.0,10.008771929824562,1.0,68311.12746119994,87360.9600000006,64.81897426675674,0.0,342.0,0.5146198830409356,1.4478642401132369,-55164.50291000001,288.0,0.996053964979228,4534.925208000001,970.0,201.0,6.0,144895.48600116276,272580.4860011627,,,,,V4_NEW,C_10,2.0,1.0,ENTRY_ONLY,,1788852665.186702,1788852666.129068,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_D08_DELAY1_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_DELAY1_C_MAX,-0.1504490267500997,-0.0414740940938441,-0.4187582505026774,2021-12-10,0.2156348189425442,-0.0882370559912013,0.4944795690210941,0.9991858600374828,0.997174364019148,314.0,10.009554140127388,1.0,65909.73675009998,84372.98000000081,95.5405649186356,0.0,314.0,0.5063694267515924,0.8942578089651243,-190801.1108499999,303.0,0.9999679955108364,21.90905420017407,970.0,844.0,9.0,139900.14010645164,218347.07697042756,,,,,V4_NEW,C_MAX,2.0,1.0,ENTRY_ONLY,,1788852661.719772,1788852662.971151,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_H01_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H01_C_10,-0.1067253509473993,-0.0288949590673718,-0.382013814982132,2023-12-07,0.1431409571616584,-0.1330931759977383,0.2845797018177024,0.7784026486215978,0.1480544023903978,287.0,10.006968641114982,1.0,48661.3309474,47186.070000000014,56.253458200872515,0.0,287.0,0.4216027874564459,0.927215393824697,-32405.486189999996,220.0,0.9830430579555725,15268.410632600746,970.0,554.0,7.0,99293.6692463769,158962.41870811072,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852053.4449532,1788852054.935471,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_H01_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H01_C_MAX,-0.3353494589808005,-0.1006870381630872,-0.7359046223501411,2023-12-05,0.371891675945646,-0.1003339385861044,0.5401973547175498,0.999328070977504,0.9961078003575814,249.0,10.008032128514056,1.0,118180.24898079992,118299.7800000001,109.200598695183,0.0,249.0,0.4457831325301205,0.9153395833405504,-343456.23360000015,225.0,0.9999565852428268,48.887659999899824,970.0,531.0,8.0,220474.6599999995,681186.5460002689,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852031.190237,1788852032.204433,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_H02_C_10,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H02_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:954a626ac44faef05ce691613a13366e:share_credit_date,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852046.053613,,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,R1_S1_H02_C_10_CA
R1_S1_H02_C_10_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H02_C_10_CA,-0.214919288807401,-0.0609269285704432,-0.4218213674678228,2023-10-23,0.1958733253927616,-0.2227015622485422,0.6256701062061434,0.9783281725865316,0.1450273393230875,628.0,10.004777070063694,2.0,95961.14880740008,125075.17000000148,122.24811792106544,5.0,633.0,0.428343949044586,0.9116274044834752,-29612.84200000001,92.0,0.9966485226378444,3014.911251399535,970.0,556.0,8.0,90131.50787831769,153022.77693848914,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852530.549193,1788852531.967288,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_H02_C_MAX,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H02_C_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:954a626ac44faef05ce691613a13366e:share_credit_date,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852027.1606898,,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,R1_S1_H02_C_MAX_CA
R1_S1_H02_C_MAX_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_H02_C_MAX_CA,-0.5532268204155,-0.1888619181769426,-0.6754190993636235,2023-10-23,0.262831543971206,-0.6637898821498603,0.7052653341404928,0.9994839830821564,0.977991246575354,604.0,10.019867549668874,3.0,89399.43041550016,117085.42000000118,137.610971811363,5.0,609.0,0.4188741721854304,0.7826529989335483,-145443.94200000004,89.0,0.999996389726499,2.121994000040104,970.0,819.0,10.0,131713.60859219584,195616.9068848207,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852533.692972,1788852535.317039,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_POOL_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_POOL_C_10,-0.227811342527802,-0.0649577423727424,-0.4589106408571901,2023-10-23,0.2089055686769648,-0.2165211980501354,0.645675627128459,0.9788712508697768,0.1613286802501904,650.0,10.003076923076923,1.0,103232.27252779993,131602.59000000142,126.11710919783437,5.0,655.0,0.4384615384615384,0.9108357820614008,-30797.355680000015,90.0,0.9992729842232152,736.5070382990525,970.0,483.0,8.0,105749.14917675048,240331.73382909023,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852054.988798,1788852058.17096,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R1_S1_POOL_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_POOL_C_MAX,-0.2976153439640021,-0.0876927249803181,-0.5911971319232958,2023-10-23,0.2546610037686182,-0.2326125296745616,0.7035077936567461,0.9994497691247878,0.9768240496066716,631.0,10.003169572107764,1.0,114390.59396399994,141370.40000000122,137.61236578465466,5.0,636.0,0.4516640253565768,0.9005533080663893,-118000.31568000006,89.0,0.99996227413674,43.4076199999198,970.0,484.0,8.0,148176.04009179564,289452.9526875308,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852032.2430432,1788852034.688735,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R2_PRIORITY_GATE_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R2_PRIORITY_GATE_C_10,-0.1944527513130011,-0.0546273637304581,-0.437411848396436,2023-10-23,0.2076532171754334,-0.1661818884509552,0.6426698420400779,0.9829128157650154,0.1661160195638077,648.0,10.003086419753089,1.0,104029.45131299995,132704.58000000138,125.56026879923688,5.0,653.0,0.4444444444444444,0.9237347827328342,-30797.355680000015,90.0,0.9970565219655234,2838.444271999222,970.0,556.0,8.0,116076.14432407968,215604.08422275388,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852187.598297,1788852189.668395,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R2_PRIORITY_GATE_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R2_PRIORITY_GATE_C_MAX,-0.3088304569554023,-0.0914997119281844,-0.6009887476052823,2023-10-23,0.2568154769092322,-0.2448860169798617,0.7008538527159326,0.9996535479042276,0.9795603760728032,627.0,10.003189792663475,1.0,112576.8269554,140921.36000000098,136.9314618955173,5.0,632.0,0.4561403508771929,0.8965089291808397,-115122.25920000004,87.0,0.9999962402659006,3.0669470976263256,970.0,486.0,7.0,149895.37376716218,305537.0795234567,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852182.572374,1788852184.911886,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R2_PRIORITY_OPEN_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R2_PRIORITY_OPEN_C_10,0.2039614008164976,0.049403831165919,-0.3826334872483776,2023-12-26,0.2339140155066983,0.3234740236965165,0.7761158343866248,0.9777957802871956,0.1698906456037864,791.0,10.0,0.0,173326.77434350006,218010.66000000213,150.17984985148132,8.0,799.0,0.4589127686472819,1.0565144578628634,-45495.04480000002,1.0,0.9996616528528472,540.4475950994529,970.0,453.0,7.0,159213.85799550096,273162.46943278745,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852189.708389,1788852191.729721,,,,,,,,,,,,,
R2_PRIORITY_OPEN_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R2_PRIORITY_OPEN_C_MAX,0.1584024012761993,0.0389395756278538,-0.5680829102255267,2023-12-27,0.2827086296339589,0.2767659943630673,0.8310006535765273,0.9991254244899728,0.8155273517728621,785.0,10.0,0.0,211851.7516038,267228.98000000214,160.76294987529192,8.0,793.0,0.4598726114649681,1.0298899781507196,-154826.34355999995,1.0,0.9999582618998808,59.802758999193784,970.0,556.0,9.0,221129.83584832097,522294.3060297474,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852185.021188,1788852187.543545,,,,,,,,,,,,,
R3_HALF_D08_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R3_HALF_D08_C_10,0.1232354300020006,0.0306518806365345,-0.1624211792864052,2021-12-07,0.1089549401172762,0.3316222243204944,0.221818071229303,0.7785779818584956,0.1604310551615131,242.0,10.0,0.0,37808.19458200003,51447.26000000019,43.43607499911771,0.0,242.0,0.4834710743801653,1.1566326755156344,-26664.727049999987,489.0,0.9857969624135124,16394.790559999878,970.0,480.0,7.0,112830.98719026064,202859.63217496863,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852659.57849,1788852660.6694632,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']","{'HIGH_IMPROVING': 0.5, 'HIGH_NONIMPROVING': 1.0}",,,,,
R3_HALF_D08_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R3_HALF_D08_C_MAX,-0.2167105536698006,-0.0614840383206111,-0.3581360625206153,2023-12-14,0.1877201123288117,-0.2432400711133285,0.2790361412261271,0.9977281161985844,0.9973269847038252,226.0,10.00442477876106,1.0,44461.88452580001,58970.22000000035,54.353382702973015,0.0,226.0,0.4734513274336283,0.8127131427512183,-239298.8325,506.0,0.9998865466176294,103.55963019943442,970.0,803.0,7.0,127502.9035894178,263272.44149504375,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852655.339791,1788852656.587158,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']","{'HIGH_IMPROVING': 0.5, 'HIGH_NONIMPROVING': 1.0}",,,,,
R4_LEVEL_D08_C_10,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_LEVEL_D08_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:44c429ea025cf47b80f540695a90d416:share_credit_date,,,,V4_NEW,C_10,1.0,1.0,FULL_BOOK,,1788852194.683222,,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,R4_LEVEL_D08_C_10_CA
R4_LEVEL_D08_C_10_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_LEVEL_D08_C_10_CA,0.0103380191753987,0.0026755385757069,-0.2192859815805226,2021-12-13,0.1178623703156078,0.0817144738299708,0.2259152113095168,0.9169219178072388,0.1642181497242807,285.0,8.126315789473685,2.0,45649.52288060005,59447.24000000021,54.13990760425298,0.0,285.0,0.4175438596491228,1.012240716238231,-25439.986000000004,607.0,0.9969220501602918,3277.8252083994885,970.0,803.0,4.0,126110.54836388116,207757.61008590137,,,,,V4_NEW,C_10,1.0,1.0,FULL_BOOK,,1788852531.992703,1788852532.833274,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,
R4_LEVEL_D08_C_MAX,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_LEVEL_D08_C_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:44c429ea025cf47b80f540695a90d416:share_credit_date,,,,V4_NEW,C_MAX,1.0,1.0,FULL_BOOK,,1788852192.845032,,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,R4_LEVEL_D08_C_MAX_CA
R4_LEVEL_D08_C_MAX_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_LEVEL_D08_C_MAX_CA,-0.3781450370659998,-0.1161029070377239,-0.4638512254984601,2021-12-13,0.1965653936471079,-0.5288294887633402,0.3004177663604755,0.9991534764221676,0.9952852767056952,260.0,8.15,2.0,47764.73033799998,67201.09000000049,77.74454512464759,0.0,260.0,0.3846153846153846,0.6646077615849971,-86092.39283999999,607.0,0.9998824250436272,105.39349760035144,970.0,843.0,6.0,120433.50326406345,296384.6853398361,,,,,V4_NEW,C_MAX,1.0,1.0,FULL_BOOK,,1788852532.8602931,1788852533.657512,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,
R4_S1_H02_C_10,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_H02_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:954a626ac44faef05ce691613a13366e:share_credit_date,,,,V4_NEW,C_10,1.0,1.0,FULL_BOOK,,1788852048.9381151,,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,R4_S1_H02_C_10_CA
R4_S1_H02_C_10_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_H02_C_10_CA,-0.2227507718570002,-0.0633696145199426,-0.2986702204271321,2023-11-02,0.1738959887488272,-0.2892369330446297,0.4919414228565096,0.978047490208554,0.1416933719531224,714.0,6.911764705882353,6.0,93454.408257,122794.75000000086,137.90933800755982,5.0,719.0,0.407563025210084,0.8815006967953439,-24630.18399999999,323.0,0.9921837971423916,7381.225111899985,970.0,819.0,7.0,72496.64491944473,135445.82377391207,,,,,V4_NEW,C_10,1.0,1.0,FULL_BOOK,,1788852535.3506649,1788852537.364984,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R4_S1_H02_C_MAX,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_H02_C_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:954a626ac44faef05ce691613a13366e:share_credit_date,,,,V4_NEW,C_MAX,1.0,1.0,FULL_BOOK,,1788852028.5472488,,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,R4_S1_H02_C_MAX_CA
R4_S1_H02_C_MAX_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_H02_C_MAX_CA,-0.4970005964599998,-0.1634939724031994,-0.5480258093714049,2023-11-02,0.2279391696400432,-0.6679351590265362,0.5629789269346095,0.9994494006854796,0.9768392137987212,690.0,6.782608695652174,6.0,88374.82366000011,115705.5700000007,160.0639553639444,5.0,695.0,0.4014492753623188,0.7499241465976472,-121610.691,324.0,0.9999575501754886,33.65437600025325,970.0,819.0,6.0,115495.06669668148,141458.52513079526,,,,,V4_NEW,C_MAX,1.0,1.0,FULL_BOOK,,1788852528.297209,1788852529.746609,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R4_S1_POOL_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_POOL_C_10,-0.2608539724179007,-0.0755212558504377,-0.3445296766376629,2023-11-02,0.1830524236679916,-0.336776285087921,0.5142005377006619,0.9809944427383138,0.1483988102659083,756.0,6.843915343915344,7.0,94765.87201790008,121815.7300000008,145.54678453118464,5.0,761.0,0.4021164021164021,0.8639761353227514,-24876.48584000001,314.0,0.996109067525304,3291.899684300224,970.0,844.0,7.0,88901.06882457878,140434.59175211465,,,,,V4_NEW,C_10,1.0,1.0,FULL_BOOK,,1788852058.221531,1788852061.073041,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
R4_S1_POOL_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R4_S1_POOL_C_MAX,-0.2928101525754002,-0.0860753565610046,-0.4404372725335933,2023-11-02,0.2179073472204037,-0.3036920896478192,0.5650307181782896,0.99946980849076,0.976413831170999,736.0,6.794836956521739,7.0,108392.99297539987,135041.930000001,160.50442142052088,5.0,741.0,0.40625,0.8684286625700569,-83242.24896000006,314.0,0.9999822752327644,16.558452000213038,970.0,844.0,7.0,110865.76145739522,210201.76145739536,,,,,V4_NEW,C_MAX,1.0,1.0,FULL_BOOK,,1788852034.72046,1788852036.873218,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN']",,,,,,
MODULE_ANNOUNCEMENT_FINANCIAL,,,,,,,,,NOT_RUN_WITH_REASON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公告精确用途授权/首发财务历史不合格；不解封,,,,CONDITIONAL_NOT_ACCOUNT,,,,,,,,,,,,,,,,,,,,
MODULE_FIVE_STRATEGY,,,,,,,,,NOT_RUN_WITH_REASON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400万元分数股权威基线与100万元合法股数口径不兼容；未整合,,,,CONDITIONAL_NOT_ACCOUNT,,,,,,,,,,,,,,,,,,,,
MODULE_ETF_BASELINE,,,,,,,,,NOT_RUN_WITH_REASON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,本轮继承输入未绑定合格ETF账户所需历史行情/制度/费用；研究市场指数仅诊断,,,,CONDITIONAL_NOT_ACCOUNT,,,,,,,,,,,,,,,,,,,,
REPEAT_R1_S1_D08_C_10,,,,,,,,,VERIFIED_REPEAT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/verification/R1_S1_D08_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,实际全期重放，六份Parquet同hash,,,,VERIFICATION_REPLAY,,,,,,,,,,,,,,,,,,,,
REPEAT_PAST_ONLY_D08_C_10,,,,,,,,,VERIFIED_REPEAT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/verification/PAST_ONLY_D08_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,实际全期重放，六份Parquet同hash,,,,VERIFICATION_REPLAY,,,,,,,,,,,,,,,,,,,,
REPEAT_FIX_A_D09_C_MAX_E10,,,,,,,,,VERIFIED_REPEAT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/verification/FIX_A_D09_C_MAX_E10_manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,实际全期重放，六份Parquet同hash,,,,VERIFICATION_REPLAY,,,,,,,,,,,,,,,,,,,,
