route,capital,state_definition,state,board,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
D08,C_MAX,S1,LOW_NONIMPROVING,CHINEXT,26,22,15,0.6923076923076923,18,-0.043729248805115084,-0.040167505656747336,-71472.40104,0.16666666666666666,0.2121179767727714,-0.15894608302236707,0.06376121295411219,-0.08160188397793064,10.0,26,13,-249785.93018000014,4,26
D08,C_MAX,S1,LOW_NONIMPROVING,MAIN,65,49,22,0.47692307692307695,31,-0.0011224409189826978,0.004717398120195131,14150.275259999995,0.4838709677419355,1.1411939521361163,-0.14541740146322452,0.08083312544468557,-0.05569942326389895,10.0,65,26,-28755.075559999852,7,65
D08,C_MAX,S1,LOW_NONIMPROVING,STAR,3,2,2,0.3333333333333333,1,-0.032539897364641274,-0.032539897364641274,-3241.5292895999883,0.0,0.0,-0.032539897364641274,0.02028353326063259,-0.05343511450381688,10.0,3,0,0.0,0,3
D09,C_MAX,S0,BEAR,CHINEXT,61,48,12,0.8852459016393442,54,-0.02298556368618623,-0.02492591424506731,-127783.76153999993,0.3888888888888889,0.5227612925239167,-0.17753148420258794,0.08074372109528409,-0.09399696568580554,10.0,61,23,-295734.2353099999,25,0
D09,C_MAX,S0,BEAR,MAIN,219,117,14,0.8447488584474886,185,-0.006602513923262877,-0.007245897670756944,-130172.79279000017,0.41081081081081083,0.8172146472028007,-0.1601592028836016,0.08151115303321596,-0.07052961396434679,10.0,219,90,-156631.20006999996,66,0
D09,C_MAX,S0,BEAR,STAR,13,13,7,0.9230769230769231,12,0.010698021191065851,0.010698021191065851,12536.890798600056,0.4166666666666667,1.2851530032316911,-0.12735257156047952,0.10651781270802514,-0.08292618466611201,10.0,13,7,-2394.229629699941,5,0
D09,C_MAX,S0,BULL,CHINEXT,139,111,14,0.8561151079136691,119,0.006594045572912269,-0.003168061297113325,-36189.9270640002,0.46218487394957986,0.9332207301291198,-0.1750863071612054,0.10198255161545844,-0.09163907780029754,10.0,139,42,-95639.59196400004,37,0
D09,C_MAX,S0,BULL,MAIN,494,266,18,0.854251012145749,422,-0.003761425329869596,-0.004415964847299821,-166978.8189480002,0.43838862559241704,0.9105965526332445,-0.17362837901467415,0.09109808797394263,-0.08238518129115775,10.002369668246445,494,216,-129075.62550400019,89,0
D09,C_MAX,S0,BULL,STAR,30,27,7,0.8333333333333334,25,0.03762928588427346,0.03174025826491307,78825.65662589991,0.6,1.98513706056782,-0.17183858056887438,0.13269829560789947,-0.07104374912420001,10.0,30,10,58367.618420300045,13,0
D09,C_MAX,S0,TRANSITION,CHINEXT,113,72,25,0.8584070796460177,93,0.0012952296160706038,-0.002178851136736428,-23641.377506000164,0.45161290322580644,0.9487536712988945,-0.19284054702908282,0.11374657008506261,-0.093524035637023,10.0,113,45,-74003.96608600009,17,0
D09,C_MAX,S0,TRANSITION,MAIN,343,173,30,0.892128279883382,302,-0.0056664452531503175,-0.007941693414302484,-228773.82617200015,0.46357615894039733,0.7979418725899936,-0.15752630706972262,0.07173900889224698,-0.07236652324889838,10.003311258278146,343,126,202361.7072859999,77,0
D09,C_MAX,S0,TRANSITION,STAR,9,9,9,0.8888888888888888,7,0.040751940464006306,0.040751940464006306,28496.357732899953,0.7142857142857143,3.146192503975496,-0.09550144243179531,0.15964621893563374,-0.043656951294267624,10.0,9,3,19689.43938260004,4,0
D09,C_MAX,S0_CURRENT,BEAR,CHINEXT,54,43,11,0.8703703703703703,47,-0.009160594644359617,-0.013555860374193677,-59797.26199999997,0.425531914893617,0.73908930079228,-0.19520033403038164,0.09629881496661236,-0.08879270478798683,10.0,54,21,-243029.48570999995,24,0
D09,C_MAX,S0_CURRENT,BEAR,MAIN,203,110,11,0.8374384236453202,170,-0.00807113058431437,-0.006125357348526923,-100004.26281000007,0.4294117647058823,0.8528834585720273,-0.16777779079483315,0.08373036076580924,-0.07059720550553578,10.005882352941176,203,77,-153251.85145999995,66,0
D09,C_MAX,S0_CURRENT,BEAR,STAR,11,11,5,0.9090909090909091,10,0.03150025059010138,0.03150025059010138,31000.57314550005,0.5,2.2156226965824386,-0.08657458337635561,0.11837836904372714,-0.07750482965179764,10.0,11,6,-615.9330766999483,5,0
D09,C_MAX,S0_CURRENT,BULL,CHINEXT,146,116,18,0.8561643835616438,125,0.010759572703970892,0.001693369368187134,22658.228695999816,0.48,1.0405183515972503,-0.18263200395051232,0.10552160636835828,-0.0911025532224157,10.0,146,44,-76494.72522400002,39,0
D09,C_MAX,S0_CURRENT,BULL,MAIN,516,276,21,0.8604651162790697,444,-0.0043901839124648925,-0.004475154732192391,-176638.73751200025,0.44144144144144143,0.9106105951704849,-0.1734764177847075,0.09044065059211287,-0.082335784897024,10.002252252252251,516,228,-156624.9989680001,92,0
D09,C_MAX,S0_CURRENT,BULL,STAR,30,27,7,0.8333333333333334,25,0.03762928588427346,0.03174025826491307,78825.65662589991,0.6,1.98513706056782,-0.17183858056887438,0.13269829560789947,-0.07104374912420001,10.0,30,10,58367.618420300045,13,0
D09,C_MAX,S0_CURRENT,TRANSITION,CHINEXT,113,72,24,0.8672566371681416,94,-0.01609526183400282,-0.01595933566747763,-150476.03280600015,0.40425531914893614,0.6882117452435972,-0.18857266817587312,0.0995560691470229,-0.09699516427313512,10.0,113,45,-145853.5824260001,16,0
D09,C_MAX,S0_CURRENT,TRANSITION,MAIN,337,170,30,0.887240356083086,295,-0.0038814526708364936,-0.008725898967548851,-249282.43758800023,0.44745762711864406,0.7639949156435533,-0.15524509142371135,0.070502803147531,-0.07156136162447556,10.0,337,127,226531.73213999986,74,0
D09,C_MAX,S0_CURRENT,TRANSITION,STAR,11,11,10,0.9090909090909091,9,0.010959703515535608,0.010959703515535608,10032.675385999959,0.5555555555555556,1.316076226907496,-0.1386516626757573,0.13466151051205183,-0.05840717539280457,10.0,11,4,17911.14282960005,4,0
D09,C_MAX,S1,HIGH_IMPROVING,CHINEXT,77,60,26,0.8051948051948052,62,0.009764350496943542,0.0008480037157949414,4739.504233999956,0.5,1.0210250392457068,-0.18382217011742588,0.10455711529377346,-0.07146127015291032,10.0,77,19,-54920.5490419999,19,0
D09,C_MAX,S1,HIGH_IMPROVING,MAIN,261,136,41,0.842911877394636,220,-0.008031891670613163,-0.0041739021094446185,-88301.63216000007,0.4681818181818182,0.9026297136840769,-0.17682770957439825,0.08994320801819287,-0.0728086536532255,10.004545454545454,261,91,-108219.05921999988,44,0
D09,C_MAX,S1,HIGH_IMPROVING,STAR,13,12,11,0.9230769230769231,12,0.03247861393223923,0.028963894671791973,34956.5704443,0.5833333333333334,2.030948540599021,-0.11437804775290836,0.12079269300245837,-0.07696414370462794,10.0,13,3,-7795.271805299977,6,0
D09,C_MAX,S1,HIGH_NONIMPROVING,CHINEXT,62,48,21,0.8709677419354839,54,-0.012122354438858514,-0.02637125960538862,-134798.39773000008,0.3148148148148148,0.5960149851131176,-0.17778119887167215,0.08147953474555403,-0.11233040912100567,10.0,62,23,-159618.42869000006,14,0
D09,C_MAX,S1,HIGH_NONIMPROVING,MAIN,244,128,43,0.8975409836065574,219,-0.0009245817483585708,-0.0017044229796490918,-30910.359098000103,0.4155251141552511,0.9649651675976952,-0.1378531783604624,0.08279407531088001,-0.07834742657794538,10.0,244,111,84942.44708599984,41,0
D09,C_MAX,S1,HIGH_NONIMPROVING,STAR,10,9,9,0.9,9,0.051668321228516736,0.039008607589533235,34846.19786279995,0.6666666666666666,2.039468940445303,-0.17264329063052425,0.14325827861129012,-0.06177041450845249,10.0,10,5,45889.34431399999,3,0
D09,C_MAX,S1,LOW_IMPROVING,CHINEXT,104,74,31,0.8942307692307693,92,-0.002916131001253772,-0.0026761839699432116,-22708.140884000095,0.5108695652173914,0.9455303839112265,-0.19480929583671075,0.09868038801212782,-0.09382028696768942,10.0,104,33,-245519.2066880001,26,0
D09,C_MAX,S1,LOW_IMPROVING,MAIN,313,156,36,0.8562300319488818,267,-0.013761288389315588,-0.017860283184638587,-448318.74206800025,0.4157303370786517,0.6169531745944576,-0.17090997693080134,0.07247664794280735,-0.08072197449158129,10.0,313,126,-186317.65733000025,89,0
D09,C_MAX,S1,LOW_IMPROVING,STAR,21,20,14,0.8095238095238095,16,0.0221855041613703,0.0221855041613703,34992.819304599965,0.625,1.6185210528956477,-0.1524411485723269,0.12785277065836684,-0.07658022970757168,10.0,21,8,44226.09001270013,10,0
D09,C_MAX,S1,LOW_NONIMPROVING,CHINEXT,70,49,28,0.8714285714285714,58,-0.00025666282267970247,-0.005309501823450572,-34848.03173000009,0.39655172413793105,0.8818827036373177,-0.18124533100416293,0.1226462737535533,-0.09570197373223914,10.0,70,35,-5319.608939999971,20,70
D09,C_MAX,S1,LOW_NONIMPROVING,MAIN,238,136,44,0.865546218487395,203,0.004730016606518199,0.002255187493347595,41605.295415999775,0.4729064039408867,1.0552865858016351,-0.14666402205360018,0.08826336878715572,-0.07359831377294666,10.004926108374384,238,104,126249.15117599997,58,238
D09,C_MAX,S1,LOW_NONIMPROVING,STAR,8,8,8,0.875,7,0.021933431887776238,0.021933431887776238,15063.317545700003,0.2857142857142857,2.1366157063911917,-0.04537845239116409,0.13267336016832057,-0.053145638972209044,10.0,8,4,-6657.334348199998,3,8
H01,C_MAX,S0,BEAR,CHINEXT,50,36,8,0.58,29,0.02498019487429642,0.02822946039878985,75527.87366599988,0.4827586206896552,1.61346668237897,-0.22107018427655806,0.1587103930851056,-0.08925367024467788,10.0,50,16,-9486.398580000154,9,0
H01,C_MAX,S0,BEAR,MAIN,138,75,14,0.5,69,0.01739996041740717,0.018860971844124823,125592.67483999986,0.5507246376811594,1.4706794849025633,-0.17937108377185781,0.11336524844745512,-0.07818046827222609,10.130434782608695,138,45,159719.5201699998,15,0
H01,C_MAX,S0,BEAR,STAR,4,4,4,0.5,2,-0.002235004535180468,-0.002235004535180468,-381.1005856999691,0.5,0.9635307090555355,-0.09522647628512701,0.06620613762291172,-0.10134073188526938,10.0,4,1,19974.12359579999,1,0
H01,C_MAX,S0,BULL,CHINEXT,117,87,13,0.48717948717948717,57,-0.010596896152679506,-0.017224933150090826,-90462.42043400007,0.3684210526315789,0.6903898261820323,-0.19089252349690966,0.10134120695166181,-0.09039016729750803,10.0,117,31,-18334.376160000393,19,0
H01,C_MAX,S0,BULL,MAIN,369,182,15,0.5176151761517616,191,0.009553325794150457,0.020121443685157586,376844.66816999984,0.4973821989528796,1.4933198217292958,-0.1530309143370881,0.12715534214207877,-0.07958605980733104,10.00523560209424,369,128,-249193.74249000038,41,0
H01,C_MAX,S0,BULL,STAR,19,17,5,0.3157894736842105,6,-0.04455855292633234,-0.030088885216145774,-17699.400686700028,0.5,0.4015257955307961,-0.13963303210473105,0.07288762171082652,-0.08667788385464853,10.0,19,4,1842.4049275999714,3,0
H01,C_MAX,S0,TRANSITION,CHINEXT,43,32,16,0.6046511627906976,26,0.04675404702039001,0.04382220017407517,99591.77016999995,0.5,1.8633197586638792,-0.1885157419004021,0.14985856367526534,-0.09512536702687999,10.0,43,17,168724.64190000005,9,0
H01,C_MAX,S0,TRANSITION,MAIN,188,111,31,0.5372340425531915,101,-0.012072044778482775,-0.0038268025280825623,-42826.6330300001,0.4158415841584158,0.8880615718491394,-0.1416358341231884,0.08411279910451372,-0.07583313420077273,10.0,188,73,-639097.7545499997,24,0
H01,C_MAX,S0,TRANSITION,STAR,11,11,7,0.36363636363636365,4,0.02481934989881461,0.02481934989881461,9743.881921600012,0.75,2.7763795299840583,-0.04678524621842481,0.11222486519954816,-0.06016336589581853,10.0,11,3,10437.008474799935,3,0
H01,C_MAX,S0_CURRENT,BEAR,CHINEXT,46,36,7,0.5652173913043478,26,0.05892755167849899,0.0705551609916066,171767.96122599993,0.5384615384615384,3.1071419257459443,-0.10897136907981259,0.185814114321113,-0.08244182559159362,10.0,46,17,6694.862419999838,7,0
H01,C_MAX,S0_CURRENT,BEAR,MAIN,125,70,11,0.488,61,0.017945163808596634,0.021040646224401795,123722.92894999987,0.5245901639344263,1.5491939806086943,-0.19112705585843343,0.11568987902326347,-0.07466115559622721,10.147540983606557,125,39,76863.9893599998,15,0
H01,C_MAX,S0_CURRENT,BEAR,STAR,3,3,3,0.6666666666666666,2,-0.002235004535180468,-0.002235004535180468,-381.1005856999691,0.5,0.9635307090555355,-0.09522647628512701,0.06620613762291172,-0.10134073188526938,10.0,3,1,19974.12359579999,1,0
H01,C_MAX,S0_CURRENT,BULL,CHINEXT,125,90,14,0.472,59,-0.006978560591148232,-0.014056523303509063,-75207.16567400008,0.3728813559322034,0.7629008668981074,-0.19822615159693185,0.10722718570157866,-0.09265895085424772,10.0,125,32,14191.96691999957,21,0
H01,C_MAX,S0_CURRENT,BULL,MAIN,392,189,16,0.5204081632653061,204,0.008812264626085366,0.02087161735999695,418209.2307399998,0.49019607843137253,1.5362290367009273,-0.15266631338632755,0.12679282022382377,-0.0783848043280007,10.004901960784315,392,136,-265059.87129000033,44,0
H01,C_MAX,S0_CURRENT,BULL,STAR,20,18,5,0.3,6,-0.04455855292633234,-0.030088885216145774,-17699.400686700028,0.5,0.4015257955307961,-0.13963303210473105,0.07288762171082652,-0.08667788385464853,10.0,20,4,1842.4049275999714,4,0
H01,C_MAX,S0_CURRENT,TRANSITION,CHINEXT,39,29,13,0.6923076923076923,27,0.0117183917899631,-0.0010699609014464084,-11903.572150000065,0.4444444444444444,0.9097825277360936,-0.1935514765463209,0.1154741452788002,-0.09642555370260916,10.0,39,15,120017.03782000001,9,0
H01,C_MAX,S0_CURRENT,TRANSITION,MAIN,178,109,31,0.5393258426966292,96,-0.010909905223517483,-0.008158266826609516,-82321.44971000004,0.4479166666666667,0.7982960860621188,-0.15779373205024594,0.08001507557800223,-0.08030943452062365,10.0,178,71,-540376.0949399997,21,0
H01,C_MAX,S0_CURRENT,TRANSITION,STAR,11,11,6,0.36363636363636365,4,0.02481934989881461,0.02481934989881461,9743.881921600012,0.75,2.7763795299840583,-0.04678524621842481,0.11222486519954816,-0.06016336589581853,10.0,11,3,10437.008474799935,2,0
H01,C_MAX,S1,HIGH_IMPROVING,CHINEXT,46,36,20,0.4782608695652174,22,0.005139643984697429,0.008755363019213685,19662.877919999934,0.5,1.2305252548068093,-0.13959033055294692,0.12539639556006807,-0.069078587441447,10.0,46,14,-12392.75215000016,7,0
H01,C_MAX,S1,HIGH_IMPROVING,MAIN,153,78,41,0.5098039215686274,78,-0.012026967269136334,-0.005898930192345784,-49925.936570000085,0.47435897435897434,0.8687178749612541,-0.1930272086046308,0.10878817897924578,-0.08532699152655339,10.0,153,56,-556554.7278200003,21,0
H01,C_MAX,S1,HIGH_IMPROVING,STAR,13,13,12,0.3076923076923077,4,-0.05387060727549829,-0.05387060727549829,-21096.817164000007,0.5,0.16977120007414373,-0.14354550538662403,0.0831509152978524,-0.08503424674827184,10.0,13,2,9696.582176399927,4,0
H01,C_MAX,S1,HIGH_NONIMPROVING,CHINEXT,66,48,19,0.5303030303030303,35,-0.011871597834014574,-0.02109083583336411,-68792.20956999995,0.3142857142857143,0.6067590668872497,-0.17010340945302985,0.09354103833987265,-0.09714146830620024,10.0,66,20,-40082.6213400003,12,0
H01,C_MAX,S1,HIGH_NONIMPROVING,MAIN,187,94,38,0.5026737967914439,94,0.016757006107709447,0.03836371480279709,355439.2679099998,0.5106382978723404,2.2782357750833846,-0.12124127480605582,0.12655066853364313,-0.07229762656131779,10.01063829787234,187,63,67302.45259999986,13,0
H01,C_MAX,S1,HIGH_NONIMPROVING,STAR,8,6,5,0.375,3,0.02876728584773851,0.03326467501008802,9779.385771200003,1.0,,0.008006270548663685,0.04889754359203106,-0.07824677833718378,10.0,8,3,9615.277047600008,0,0
H01,C_MAX,S1,LOW_IMPROVING,CHINEXT,39,31,19,0.5641025641025641,22,-0.012859130979938252,-0.020573109993764268,-43373.67869400016,0.36363636363636365,0.6341248346821986,-0.2027327641204969,0.08241984910106614,-0.10275228950249361,10.0,39,15,-6540.055400000099,5,0
H01,C_MAX,S1,LOW_IMPROVING,MAIN,160,94,36,0.58125,93,0.003041982774086415,0.0014641056470342023,14875.618399999963,0.43010752688172044,1.0370280409399122,-0.1472486975335228,0.10870226445355197,-0.08360800136617641,10.021505376344086,160,66,-129560.86715000003,20,0
H01,C_MAX,S1,LOW_IMPROVING,STAR,9,9,7,0.3333333333333333,3,0.04283756706637199,0.04283756706637199,12629.42079910003,0.6666666666666666,2.2085681283761085,-0.08489409053513296,0.13578284281105465,-0.0740601629397621,10.0,9,2,23672.410860599986,1,0
H01,C_MAX,S1,LOW_NONIMPROVING,CHINEXT,59,40,19,0.559322033898305,33,0.06939055843187804,0.059829698610410285,177160.23374599998,0.5454545454545454,2.1664719110807544,-0.21708649921323572,0.19483270081300574,-0.09192802522026651,10.0,59,15,199919.29605000006,13,59
H01,C_MAX,S1,LOW_NONIMPROVING,MAIN,195,102,37,0.49230769230769234,96,0.006596719432554254,0.015373555043117054,139221.7602399998,0.5208333333333334,1.3941564706673852,-0.1496334911849595,0.10535118546711848,-0.07320322838929616,10.072916666666666,195,61,-109758.83450000011,26,195
H01,C_MAX,S1,LOW_NONIMPROVING,STAR,4,4,4,0.5,2,-0.04927510894968201,-0.04927510894968201,-9648.60875710001,0.0,0.0,-0.05563374471906776,0.06599632295415425,-0.08317220982888951,10.0,4,1,-10730.733086400025,2,4
H02,C_MAX,S0,BEAR,CHINEXT,203,112,14,0.6551724137931034,133,-0.0038647125857413944,0.001177166498747151,6811.128849999855,0.43609022556390975,1.012761088343529,-0.17461493666853561,0.10090840470648393,-0.07540755941707662,10.0,203,41,108699.97698999973,4,0
H02,C_MAX,S0,BEAR,MAIN,582,175,14,0.5807560137457045,338,-0.008499470393431784,-0.012532151992817703,-421227.1550180003,0.41124260355029585,0.7185186625152395,-0.1795455719710843,0.0799728726921552,-0.07294097176826853,10.017751479289942,582,117,-68939.66772000006,6,0
H02,C_MAX,S0,BEAR,STAR,46,33,7,0.5652173913043478,26,0.010573534101347032,0.00591947618024609,19746.216471200023,0.34615384615384615,1.194672018140188,-0.15020550957456263,0.09100226983691752,-0.07051892789230316,10.0,46,8,161016.94908960018,2,0
H02,C_MAX,S0,BULL,CHINEXT,561,264,17,0.5811051693404634,325,-0.006295772078234259,-0.003039590827818337,-95282.60421800037,0.4276923076923077,0.9300372849851244,-0.14960100801250636,0.09620083204911148,-0.07791128914195702,10.027692307692307,561,90,-11476.614230000057,4,0
H02,C_MAX,S0,BULL,MAIN,1490,377,19,0.5724832214765101,850,-0.0021712017603384955,-0.0020022887057599185,-161695.98876000033,0.4082352941176471,0.9483805472580595,-0.13993732619309773,0.08183934236209421,-0.06767162723324412,10.003529411764706,1490,251,241637.6394779996,3,0
H02,C_MAX,S0,BULL,STAR,112,82,9,0.5267857142857143,59,-0.009996108935942181,0.007655671259554316,36575.515389400054,0.4745762711864407,1.1485761132047776,-0.15149848043120637,0.10041571669377,-0.07802339665900215,10.0,112,10,-27874.90405640004,3,0
H02,C_MAX,S0,TRANSITION,CHINEXT,389,178,33,0.6375321336760925,242,-0.018104502502677845,-0.015258768508016435,-361143.47154900024,0.39669421487603307,0.6561036728380328,-0.17061230725439674,0.08241478409154782,-0.076923891369225,10.0,389,56,-2930.5615040001576,7,0
H02,C_MAX,S0,TRANSITION,MAIN,1128,273,35,0.5842198581560284,639,-0.007805665607622488,-0.0048105621467156474,-292780.9280500002,0.4397496087636933,0.8482319629904772,-0.11931050683844108,0.0702790857187378,-0.0593427614911887,10.01095461658842,1128,190,11010.37204000022,9,0
H02,C_MAX,S0,TRANSITION,STAR,75,54,16,0.5466666666666666,39,-0.0005779820183789103,0.003193550757062961,16354.016007399958,0.48717948717948717,1.1319583800421866,-0.12788899787884675,0.0845731681298578,-0.06778180856470703,10.0,75,10,65979.93755909998,1,0
H02,C_MAX,S0_CURRENT,BEAR,CHINEXT,189,104,10,0.6666666666666666,126,-0.007769214271287311,-0.001968401500651623,-32587.3308500001,0.3968253968253968,0.9377217039940713,-0.16765916236286096,0.09832246818222763,-0.07672507456202804,10.0,189,42,106607.01698999974,4,0
H02,C_MAX,S0_CURRENT,BEAR,MAIN,528,172,13,0.5700757575757576,301,-0.007922218593465797,-0.01379236390466595,-404661.8591680003,0.4119601328903654,0.709793704975289,-0.18079866486592688,0.07993672643384774,-0.07516543827537049,10.019933554817277,528,110,-28319.03812000005,6,0
H02,C_MAX,S0_CURRENT,BEAR,STAR,41,30,7,0.5853658536585366,24,-0.014576579139271807,-0.012283025525284002,-23280.719800599967,0.2916666666666667,0.7704823749932483,-0.15398386348489546,0.07801888486973804,-0.07177637280963448,10.0,41,6,41506.86471880022,2,0
H02,C_MAX,S0_CURRENT,BULL,CHINEXT,588,270,18,0.5850340136054422,343,-0.007006535622664376,-0.002997912574532226,-104459.61743200038,0.42857142857142855,0.9269631102940971,-0.1456892905303177,0.09545383083395453,-0.0772197990726705,10.026239067055394,588,94,8732.001109999976,3,0
