id,entry_state,holding_state,pnl_marked_and_cash,dates
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,-12856.012309999967,16
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-145988.9629541001,178
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,-124511.36958679995,208
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,HIGH_IMPROVING,297049.8595260002,72
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,-18486.855350000158,83
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,LOW_IMPROVING,2214.0,1
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-86074.216224,20
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,175260.72697359987,60
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-310407.3629295996,121
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,LOW_IMPROVING,-8784.0,1
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,308865.39063999994,49
FIX_B_D09_C_ONE_COST2,LOW_IMPROVING,HIGH_IMPROVING,4864.339849999989,11
FIX_B_D09_C_ONE_COST2,LOW_IMPROVING,LOW_IMPROVING,-361413.81103320024,163
FIX_B_D09_C_ONE_COST2,LOW_IMPROVING,LOW_NONIMPROVING,501361.84702999925,68
FIX_B_D09_C_ONE_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-25096.047690000036,40
FIX_B_D09_C_ONE_COST2,LOW_NONIMPROVING,LOW_IMPROVING,-421052.6406799997,74
FIX_B_D09_C_ONE_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,339074.7333300001,123
FIX_B_D09_C_ONE_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-132902.9239900002,67
FIX_B_D09_C_ONE_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,-248243.7193080001,95
FIX_B_D09_C_ONE_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,55000.24931800022,36
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,-79557.77688999998,57
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,51649.578960000144,97
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,-4509.0,1
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-33646.68479999996,43
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,78705.87743099994,19
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-6825.719600000011,2
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-37509.85194689996,131
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,113677.35882999981,79
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,42791.31279999984,34
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,HIGH_NONIMPROVING,193.07600000000093,1
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,LOW_IMPROVING,-216409.38677070005,107
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,LOW_NONIMPROVING,-95016.27107279992,105
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,HIGH_IMPROVING,130786.75350780004,179
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,-54775.70194799999,163
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,LOW_IMPROVING,34300.27679999997,11
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-35089.03698999998,61
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,-79424.79346000007,105
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-81454.24992519995,211
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,LOW_IMPROVING,190.55371999999625,4
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-14366.871696000064,91
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,HIGH_IMPROVING,5275.649373999957,78
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-15611.010807799961,27
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,LOW_IMPROVING,-323900.25766600005,236
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,LOW_NONIMPROVING,15485.945633600051,150
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-30329.7786244,67
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-40301.999999999985,29
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,LOW_IMPROVING,-88472.55306159997,193
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,-129895.38762800011,284
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,73923.53646940016,181
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-66179.46753320005,165
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,18863.586909999973,17
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,18210.088704799917,76
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-60878.2758800001,114
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-78473.35827960001,214
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,1726.5604699999967,16
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-164951.0285648001,83
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,-53764.77832640008,72
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-54486.788028000024,42
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-80727.64632079996,246
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-77915.54074640007,138
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-46884.230439999934,96
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,10941.267349999973,53
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,-150479.9539564001,202
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-36323.124248700406,290
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,HIGH_IMPROVING,174722.52446810005,179
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,-69719.97269599995,160
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,LOW_IMPROVING,61117.3725,11
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-73459.19388000008,61
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,-104504.15207000016,105
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-49233.38007199994,211
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,LOW_IMPROVING,247.06999999999243,4
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,20639.461618000027,93
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,HIGH_IMPROVING,4880.8282513999875,80
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-20201.586683399986,27
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,LOW_IMPROVING,-279251.02884590015,238
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,LOW_NONIMPROVING,16094.508527199932,149
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-32448.116893400045,67
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-41329.51999999998,29
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,LOW_IMPROVING,-178589.64264119993,193
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,-126475.67857300017,284
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,92140.48504580016,181
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-75453.89947880007,159
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,27612.808429999972,17
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-2950.716438000036,73
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-47430.424716000096,114
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-118553.2521684,214
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,2935.282820000004,16
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-156313.90019120008,83
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,-66200.46485440008,72
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-38600.76606400001,42
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-80416.79506940003,246
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,-68734.0606894001,138
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-58582.058049999905,96
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,12280.563724999975,53
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-129640.52602960003,202
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-74819.16087010011,290
FIX_E_P0_POOL_C_ONE_E10,HIGH_IMPROVING,HIGH_IMPROVING,-196302.82052000027,67
FIX_E_P0_POOL_C_ONE_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,356673.7489100004,76
FIX_E_P0_POOL_C_ONE_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-221302.47735000018,22
FIX_E_P0_POOL_C_ONE_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,247133.31688999978,43
FIX_E_P0_POOL_C_ONE_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-647776.9103299998,121
FIX_E_P0_POOL_C_ONE_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-182910.7873799999,34
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,HIGH_IMPROVING,-158707.4086600001,43
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-24666.39911999996,12
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,LOW_IMPROVING,-59520.91203000079,176
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,LOW_NONIMPROVING,-265953.13248000003,77
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-69790.15579999992,31
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-13340.0,1
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,LOW_IMPROVING,-249543.6470700006,66
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,1108450.123590001,156
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,HIGH_IMPROVING,646729.8942800004,109
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-122218.69303000032,75
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,LOW_IMPROVING,-7580.577800000203,4
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-155530.79412999988,17
FIX_E_P0_POOL_C_ONE_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-154462.21250000014,36
FIX_E_P0_POOL_C_ONE_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-51722.84420999998,120
FIX_E_P0_POOL_C_ONE_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-177175.8675600003,25
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,HIGH_IMPROVING,-95979.16691000009,23
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-114984.1468600001,8
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,LOW_IMPROVING,-58214.17214999953,155
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,LOW_NONIMPROVING,-207156.4312800003,48
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-170940.9640100001,22
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,3468.8279999999795,2
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,LOW_IMPROVING,29958.494300000224,85
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-208.20810999986134,182
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,HIGH_IMPROVING,-8313.736635800065,183
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,-84045.62186679995,152
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,LOW_IMPROVING,63802.41154999994,12
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-90624.18795769998,66
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,17733.16564240006,104
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-111082.75118420002,207
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,LOW_IMPROVING,-965.9181300000055,4
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,13859.169864399984,101
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,HIGH_IMPROVING,135294.67847459996,75
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-34840.55004999998,21
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,LOW_IMPROVING,-204680.9942483,230
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,LOW_NONIMPROVING,-102451.96480340016,142
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-78982.96001399998,59
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-33888.32355999998,25
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,LOW_IMPROVING,-83065.85827529992,191
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,67521.71191179991,280
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,131915.88913809997,181
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-24344.680013900113,175
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,7513.545700000002,23
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-29836.39505239999,79
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-20910.74028769991,108
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-173323.4795990001,210
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-11685.297740000016,15
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-197379.93036660002,75
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,58249.349275199915,92
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-71681.27928299994,45
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-66053.21289970013,239
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-71756.9252921001,127
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,6884.794167400065,106
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-2514.247895000044,60
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,-201420.8360551999,219
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,96698.0791953998,297
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,HIGH_IMPROVING,-115656.62832249998,186
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,HIGH_NONIMPROVING,-73758.69455399999,158
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,LOW_IMPROVING,75412.32449999999,11
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,LOW_NONIMPROVING,-70309.02432339992,65
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,HIGH_IMPROVING,-15743.933019999939,103
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-71583.5626588001,204
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,LOW_IMPROVING,-3.90335999999661,5
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,LOW_NONIMPROVING,-47509.62837079991,110
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,HIGH_IMPROVING,3323.8610908000155,68
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,HIGH_NONIMPROVING,-17603.275321099994,25
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,LOW_IMPROVING,-152671.83101380008,242
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,LOW_NONIMPROVING,32054.009526100064,150
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,HIGH_IMPROVING,-89840.5577984,64
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,HIGH_NONIMPROVING,-26358.74983999996,24
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,LOW_IMPROVING,-55124.365370999956,187
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,LOW_NONIMPROVING,-120423.16041250018,283
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,48527.402746300206,189
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,-93022.52852770011,173
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,21318.83645999997,18
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-64619.65506880001,59
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,26065.27984139996,108
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-112879.99085519998,213
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-1757.014750000024,15
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-165119.9720961,73
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,-34959.30524520004,67
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-43290.98542160002,38
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-53718.61298110012,247
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,-5097.457942200021,133
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-107224.18679280003,95
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-7448.560720000012,49
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-174578.88303410003,227
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,55147.59294929978,301
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,HIGH_IMPROVING,686071.7512387995,94
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,616805.74822,59
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,LOW_IMPROVING,86.97999999998137,5
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-32074.261839999817,18
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,-280641.7289300002,57
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-893895.284161,132
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,LOW_IMPROVING,1583.9919999999984,1
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-70454.57482359977,41
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,HIGH_IMPROVING,61118.67972969974,15
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-111194.95959999994,6
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,LOW_IMPROVING,-434883.6579731999,122
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,LOW_NONIMPROVING,-158752.92759199993,66
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-40763.810559999896,11
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,6399.20000000007,1
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,LOW_IMPROVING,535413.8185979003,110
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,16581.009158999543,163
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,HIGH_IMPROVING,209454.0330443998,84
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,451775.4135899994,70
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,LOW_IMPROVING,35226.0,1
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,LOW_NONIMPROVING,151173.86468559992,14
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,87711.12556999983,40
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-430809.16652499954,119
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-210656.6137199998,4
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,603577.8673899998,24
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,HIGH_IMPROVING,-107060.70492999989,34
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,HIGH_NONIMPROVING,150377.47400999995,10
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,LOW_IMPROVING,-634852.5330783005,167
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,LOW_NONIMPROVING,185274.3482999997,53
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-207306.7318500002,28
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-14219.0,3
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,LOW_IMPROVING,-59508.23498000001,69
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,188272.10324319947,186
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,HIGH_IMPROVING,-66539.86669800013,177
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,27159.65855000005,154
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,LOW_IMPROVING,12446.880579999968,19
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-67388.65228550002,70
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,-15778.775368000017,104
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-118203.61770220009,206
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,LOW_IMPROVING,-465.34614000000875,4
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-58988.17048950004,104
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,HIGH_IMPROVING,79790.25596639991,66
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-19163.94310000002,27
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,LOW_IMPROVING,-40640.37517360003,240
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,LOW_NONIMPROVING,-41878.41635250012,154
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-53705.7024128,70
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-36670.99999999999,30
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,LOW_IMPROVING,3141.8166435999083,200
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,-129288.34076500018,280
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,26120.772008299886,171
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,10289.470271200007,164
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,6425.642003599962,15
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-56615.23639630007,49
FIX_E_P2_PHASE_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-82773.03767110013,113
