trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,outcome_class,return_5d,return_10d,return_20d,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason
HOLDOUT_O0_2022_2023:300473.SZ-001,HOLDOUT_O0_2022_2023,300473.SZ,2023-11-07,2023-11-08,2023,汽车零部件,ordinary_winner,-0.033265097236438002,0.081371545547594695,,False,False,False,False,0.14892528147389961,0.0213779727521555,1839.1030000000192,14,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300507.SZ-001,HOLDOUT_O0_2022_2023,300507.SZ,2023-11-07,2023-11-08,2023,汽车零部件,ordinary_loser,0.0142671854734111,-0.0389105058365758,,False,False,False,False,0.12581063553826191,-0.0055044061010253,-498.70200000000682,14,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300532.SZ-001,HOLDOUT_O0_2022_2023,300532.SZ,2022-08-15,2022-08-16,2022,IT服务Ⅱ,ordinary_loser,0.035714285714285497,,,False,False,False,False,0.1001275510204082,-0.039259134422484701,-3630.3069999999898,8,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300537.SZ-001,HOLDOUT_O0_2022_2023,300537.SZ,2023-01-12,2023-01-13,2023,电子化学品Ⅱ,ordinary_loser,-0.0011785503830288001,-0.0017678255745430999,-0.074837949322333494,False,False,True,False,0.073659398939304496,-0.075342898643019102,-6887.948000000004,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300601.SZ-001,HOLDOUT_O0_2022_2023,300601.SZ,2023-10-30,2023-10-31,2023,生物制品,ordinary_loser,0.0095994703740481992,0.0003310162197946,-0.018867924528301799,False,False,True,False,0.048659384309831001,-0.0195068089804931,-1592.7029999999941,20,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300661.SZ-001,HOLDOUT_O0_2022_2023,300661.SZ,2023-10-30,2023-10-31,2023,半导体,ordinary_loser,0.030513627972635401,-0.036268867412313999,,False,False,True,False,0.067325442501900201,-0.063661932594498302,-5281.6409999999887,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300663.SZ-002,HOLDOUT_O0_2022_2023,300663.SZ,2022-08-12,2022-08-15,2022,软件开发,ordinary_loser,-0.0241837968561062,,,False,False,True,False,0.025997581620314299,-0.083602991329289306,-7727.1180000000013,9,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300730.SZ-001,HOLDOUT_O0_2022_2023,300730.SZ,2023-03-23,2023-03-24,2023,软件开发,ordinary_loser,0.0132538104705102,0.1206096752816434,,False,False,False,False,0.20874751491053661,-0.0122235355268879,-1212.1110000000035,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300740.SZ-001,HOLDOUT_O0_2022_2023,300740.SZ,2022-07-18,2022-07-19,2022,化妆品,ordinary_winner,0.086394557823129298,,,False,False,False,False,0.13469387755102041,0.067951581945751002,6299.2890000000052,5,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300782.SZ-001,HOLDOUT_O0_2022_2023,300782.SZ,2023-01-16,2023-01-17,2023,半导体,severe_loser,0.0454881656804733,-0.0088017751479290002,,False,False,True,True,0.066272189349112401,-0.1048985038630007,-8517.8759999999893,19,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
HOLDOUT_O0_2022_2023:300792.SZ-001,HOLDOUT_O0_2022_2023,300792.SZ,2023-02-07,2023-02-08,2023,互联网电商,ordinary_loser,-0.041853512705530803,,,False,False,True,False,0.0065769805680118004,-0.027104826032254802,-2357.601999999999,9,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300793.SZ-001,HOLDOUT_O0_2022_2023,300793.SZ,2022-08-17,2022-08-18,2022,消费电子,ordinary_loser,-0.0262850467289719,,,False,False,False,False,0.10397196261682221,-0.049126870613211401,-4377.8440000000101,6,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300809.SZ-001,HOLDOUT_O0_2022_2023,300809.SZ,2023-03-24,2023-03-27,2023,通用设备,ordinary_loser,-0.055230125523012499,0.019665271966527301,,False,False,True,False,0.054393305439330603,-0.025950953835024802,-2294.5399999999936,19,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300832.SZ-001,HOLDOUT_O0_2022_2023,300832.SZ,2022-06-29,2022-06-30,2022,医疗器械,ordinary_loser,0.041534988713318198,-0.0297968397291196,,False,False,True,False,0.069977426636568904,-0.026553807366448402,-2590.5220000000122,10,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300855.SZ-001,HOLDOUT_O0_2022_2023,300855.SZ,2022-10-24,2022-10-25,2022,金属新材料,ordinary_winner,0.0278884462151394,,,False,False,False,False,0.0506545247581104,0.026213399577087501,2074.6349999999948,5,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300857.SZ-001,HOLDOUT_O0_2022_2023,300857.SZ,2023-03-30,2023-03-31,2023,消费电子,ordinary_loser,0.0504970178926442,0.033797216699801201,,False,False,False,False,0.14711729622266401,-0.043135668619147201,-3907.2499999999854,15,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300888.SZ-001,HOLDOUT_O0_2022_2023,300888.SZ,2022-12-02,2022-12-05,2022,个护用品,ordinary_loser,-0.015844155844155799,,,False,False,True,False,0.079480519480519402,-0.003553329787096,-273.88000000000466,8,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:300925.SZ-001,HOLDOUT_O0_2022_2023,300925.SZ,2023-03-22,2023-03-23,2023,软件开发,ordinary_loser,0.089102564102563994,0.049358974358974399,0.092948717948717993,False,False,False,False,0.2166666666666667,-0.012341766271342701,-1079.9220000000082,21,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:301160.SZ-001,HOLDOUT_O0_2022_2023,301160.SZ,2023-11-08,2023-11-09,2023,特钢Ⅱ,ordinary_winner,0.0152744630071599,0.0042959427207636004,,False,False,False,False,0.1088305489260144,0.029680820372944301,2489.7399999999907,13,MARKET_MA20_X2
HOLDOUT_O0_2022_2023:301321.SZ-001,HOLDOUT_O0_2022_2023,301321.SZ,2023-11-03,2023-11-06,2023,光学光电子,ordinary_winner,0.0601421541826134,0.019682886823400601,,False,False,False,False,0.2449425915800984,0.0094816821785346991,816.87600000001748,16,MARKET_MA20_X2
