baseline_block,source_execution_ledger_sha256,strategy_sha256,feature_artifact_sha256,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,entry_year,entry_quarter,canonical_exit_reason,breadth_above_ma20,breadth_positive_return20,breadth_above_ma20_change20,breadth_above_ma20_within_year_rank,breadth_positive_return20_within_year_rank,breadth_above_ma20_change20_within_year_rank,breadth_composite,breadth_tercile,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,return_5d,return_10d,return_20d,round_trip_return,realized_pnl,giveback_from_peak,opportunity20,opportunity50,converted20,converted50,conversion20_within_opportunity,conversion50_within_opportunity,capture_ratio_opportunity20,false_breakout,severe_loss,extreme_loss
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300271.SZ-001,300271.SZ,2023-01-20,2023-01-30,2023-02-20,2023-02-21,2023,2023Q1,MARKET_MA20_X2,0.7896440129449838,0.8381877022653722,0.6014417657539726,0.8333333333333334,0.8859649122807017,0.9736842105263158,0.8976608187134504,HIGH,16,0.3197026022304832,-0.0260223048327137,13,0,0.0718711276332093,0.1028500619578687,,0.1578283638825329,13386.960000000014,0.0553067042711225,True,False,False,False,0.0,,0.49367244051629494,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300285.SZ-001,300285.SZ,2023-01-16,2023-01-17,2023-02-20,2023-02-21,2023,2023Q1,MARKET_MA20_X2,0.7378640776699029,0.5728155339805825,0.3245987715474539,0.7280701754385965,0.41228070175438597,0.8859649122807017,0.6754385964912281,HIGH,20,0.1182519280205653,-0.022814910025707,17,1,0.0732647814910025,0.0356683804627246,0.0536632390745501,0.0518787125470928,4201.80799999999,0.034560876141853,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300408.SZ-001,300408.SZ,2023-01-09,2023-01-10,2023-02-20,2023-02-21,2023,2023Q1,MARKET_MA20_X2,0.6293929712460063,0.45686900958466453,0.1777800680201999,0.5087719298245614,0.17543859649122806,0.45614035087719296,0.38011695906432746,MIDDLE,25,0.0990654205607477,-0.0361370716510903,8,3,0.0065420560747664,0.0738317757009345,0.0149532710280373,0.0242958200443803,2107.410999999996,0.0660468590833454,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300513.SZ-001,300513.SZ,2023-02-15,2023-02-16,2023-02-20,2023-02-21,2023,2023Q1,MARKET_MA20_X2,0.7920560747663551,0.8504672897196262,0.2057368565253127,0.8596491228070176,0.9649122807017544,0.47368421052631576,0.7660818713450293,HIGH,3,0.0073529411764705,-0.0742647058823529,0,2,,,,-0.053987983914049,-4773.040999999997,0.0069291603846373,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300792.SZ-001,300792.SZ,2023-02-07,2023-02-08,2023-02-20,2023-02-21,2023,2023Q1,MARKET_MA20_X2,0.7643835616438356,0.8383561643835616,0.33228479621173684,0.7631578947368421,0.9210526315789473,0.9210526315789473,0.8684210526315789,HIGH,9,0.0065769805680118,-0.0642750373692078,0,6,-0.0418535127055308,,,-0.0271048260322548,-2357.601999999999,0.0100644672878602,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300077.SZ-001,300077.SZ,2023-03-23,2023-03-24,2023-04-18,2023-04-19,2023,2023Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6629955947136564,0.6365638766519823,0.21016540603441114,0.631578947368421,0.6140350877192983,0.5087719298245614,0.5847953216374269,MIDDLE,17,0.1352272727272727,-0.0647727272727273,7,16,0.0721590909090907,0.0738636363636362,,-0.0541811130046424,-4771.35,0.1507720220955513,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300131.SZ-001,300131.SZ,2023-03-24,2023-03-27,2023-04-18,2023-04-19,2023,2023Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6419213973799127,0.6462882096069869,0.22647254560538244,0.5350877192982456,0.6754385964912281,0.6052631578947368,0.6052631578947368,MIDDLE,16,0.0441426146010188,-0.0628183361629881,7,15,-0.0186757215619693,-0.0084889643463497,,-0.0475004998600302,-4227.778000000006,0.0746651857683494,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300311.SZ-001,300311.SZ,2023-03-28,2023-03-29,2023-04-19,2023-04-20,2023,2023Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6471861471861472,0.6428571428571429,0.27563625334325975,0.5614035087719298,0.6491228070175439,0.8070175438596491,0.672514619883041,HIGH,15,0.0709914320685434,-0.0636474908200733,4,13,0.0514075887392899,0.0501835985312117,,-0.0542461522541203,-5042.877999999997,0.1056537409934103,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300398.SZ-001,300398.SZ,2023-03-27,2023-03-28,2023-04-19,2023-04-20,2023,2023Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6891304347826087,0.6652173913043479,0.41006066734074825,0.7017543859649122,0.8245614035087719,0.9473684210526315,0.8245614035087718,HIGH,16,0.0734597156398102,-0.052132701421801,5,1,0.038388625592417,-0.0014218009478673,,-0.0424524468892148,-3936.5149999999994,0.0941112146617266,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300730.SZ-001,300730.SZ,2023-03-23,2023-03-24,2023-04-19,2023-04-20,2023,2023Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6629955947136564,0.6365638766519823,0.21016540603441114,0.631578947368421,0.6140350877192983,0.5087719298245614,0.5847953216374269,MIDDLE,18,0.2087475149105366,-0.0755467196819086,7,3,0.0132538104705102,0.1206096752816434,,-0.0122235355268879,-1212.1110000000035,0.1520512359907712,True,False,False,False,0.0,,-0.058556555904996366,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300161.SZ-001,300161.SZ,2023-03-23,2023-03-24,2023-04-21,2023-04-24,2023,2023Q1,MARKET_MA20_X2,0.6629955947136564,0.6365638766519823,0.21016540603441114,0.631578947368421,0.6140350877192983,0.5087719298245614,0.5847953216374269,MIDDLE,20,0.5345104333868378,-0.0012841091492776,12,0,0.07223113964687,0.334510433386838,0.3813804173354735,0.3344783627287642,28159.43400000002,0.1759550241091169,True,True,True,False,1.0,0.0,0.6257658257658262,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300183.SZ-001,300183.SZ,2023-04-19,2023-04-20,2023-04-21,2023-04-24,2023,2023Q2,MARKET_MA20_X2,0.4389233954451346,0.5797101449275363,-0.1241396676179285,0.07894736842105263,0.4649122807017544,0.14912280701754385,0.23099415204678364,LOW,2,0.0076765609007165,-0.0798362333674512,0,2,,,,-0.0816747224116722,-7188.8399999999965,0.086280658952102,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300226.SZ-001,300226.SZ,2023-03-22,2023-03-23,2023-04-21,2023-04-24,2023,2023Q1,MARKET_MA20_X2,0.623608017817372,0.5924276169265034,0.0500472502267536,0.4649122807017544,0.5526315789473685,0.2543859649122807,0.42397660818713456,MIDDLE,21,0.5503875968992249,0.0,12,0,0.1323366555924696,0.1771871539313401,0.4593023255813955,0.3500705202640778,29111.54099999999,0.1305496347746818,True,True,True,False,1.0,0.0,0.6360436213248737,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300809.SZ-001,300809.SZ,2023-03-24,2023-03-27,2023-04-21,2023-04-24,2023,2023Q1,MARKET_MA20_X2,0.6419213973799127,0.6462882096069869,0.22647254560538244,0.5350877192982456,0.6754385964912281,0.6052631578947368,0.6052631578947368,MIDDLE,19,0.0543933054393306,-0.0686192468619245,14,7,-0.0552301255230125,0.0196652719665273,,-0.0259509538350248,-2294.5399999999936,0.0569132969312593,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300857.SZ-001,300857.SZ,2023-03-30,2023-03-31,2023-04-21,2023-04-24,2023,2023Q1,MARKET_MA20_X2,0.5543478260869565,0.5782608695652174,0.036068256194483395,0.2807017543859649,0.43859649122807015,0.22807017543859648,0.31578947368421056,LOW,15,0.1471172962226641,-0.0532803180914512,2,14,0.0504970178926442,0.0337972166998012,,-0.0431356686191473,-3907.2499999999854,0.1656008773666624,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300925.SZ-001,300925.SZ,2023-03-22,2023-03-23,2023-04-21,2023-04-24,2023,2023Q1,MARKET_MA20_X2,0.623608017817372,0.5924276169265034,0.0500472502267536,0.4649122807017544,0.5526315789473685,0.2543859649122807,0.42397660818713456,MIDDLE,21,0.2166666666666667,-0.0134615384615384,16,0,0.089102564102564,0.0493589743589744,0.092948717948718,-0.0123417662713428,-1079.9220000000082,0.1469571508867274,True,False,False,False,0.0,,-0.0569619981754283,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300939.SZ-001,300939.SZ,2023-04-19,2023-04-20,2023-04-21,2023-04-24,2023,2023Q2,MARKET_MA20_X2,0.4389233954451346,0.5797101449275363,-0.1241396676179285,0.07894736842105263,0.4649122807017544,0.14912280701754385,0.23099415204678364,LOW,2,0.0548763150412283,-0.0204719931760022,1,0,,,,0.0031097705251813,273.6999999999971,0.0042828936772637,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300316.SZ-001,300316.SZ,2023-05-19,2023-05-22,2023-05-24,2023-05-25,2023,2023Q2,MARKET_MA20_X2,0.5158562367864693,0.4249471458773784,0.0775846318481977,0.2631578947368421,0.14035087719298245,0.3508771929824561,0.25146198830409355,LOW,3,0.0149497145963577,-0.0418592008698015,0,1,,,,-0.0097291944261228,-788.2489999999962,0.0030697761059272,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300424.SZ-001,300424.SZ,2023-05-31,2023-06-01,2023-06-07,2023-06-08,2023,2023Q2,MARKET_MA20_X2,0.5838779956427015,0.5816993464052288,0.2854590233106857,0.3508771929824561,0.49122807017543857,0.8421052631578947,0.5614035087719298,MIDDLE,5,0.0195813639432815,-0.0688723835246456,0,4,-0.0465901417960837,,,-0.0518644083802761,-4536.392000000007,0.0511891889339561,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300275.SZ-001,300275.SZ,2023-06-19,2023-06-20,2023-06-27,2023-06-28,2023,2023Q2,MARKET_MA20_X2,0.7674897119341564,0.7119341563786008,0.23401690858687607,0.7982456140350878,0.8508771929824561,0.6403508771929824,0.7631578947368421,HIGH,4,0.0036101083032489,-0.1095066185318892,0,3,,,,-0.0932713495890391,-8068.944000000003,0.0692039609007116,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300303.SZ-001,300303.SZ,2023-06-14,2023-06-15,2023-06-27,2023-06-28,2023,2023Q2,MARKET_MA20_X2,0.6247379454926625,0.6561844863731656,0.2260037682774726,0.49122807017543857,0.7368421052631579,0.5789473684210527,0.6023391812865496,MIDDLE,7,0.1604538087520259,-0.0388978930307941,1,1,0.032414910858995,,,0.0337743914074132,2941.2090000000017,0.0861607787708687,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300811.SZ-001,300811.SZ,2023-06-19,2023-06-20,2023-06-27,2023-06-28,2023,2023Q2,MARKET_MA20_X2,0.7674897119341564,0.7119341563786008,0.23401690858687607,0.7982456140350878,0.8508771929824561,0.6403508771929824,0.7631578947368421,HIGH,4,0.1169496956103812,-0.0349247036206343,1,3,,,,-0.0232627033331936,-2034.9140000000043,0.1100938471973396,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300034.SZ-001,300034.SZ,2023-07-03,2023-07-04,2023-07-07,2023-07-10,2023,2023Q3,MARKET_MA20_X2,0.49411764705882355,0.5431372549019607,-0.20415821501014197,0.21929824561403508,0.2894736842105263,0.043859649122807015,0.1842105263157895,LOW,4,0.0217898832684826,-0.03852140077821,0,3,,,,-0.0330642120525388,-2806.979999999996,0.0287840564105155,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300395.SZ-001,300395.SZ,2023-06-30,2023-07-03,2023-07-07,2023-07-10,2023,2023Q2,MARKET_MA20_X2,0.4862204724409449,0.5511811023622047,-0.09765752320175658,0.18421052631578946,0.34210526315789475,0.18421052631578946,0.23684210526315788,LOW,5,0.0067045916294188,-0.0863470134091832,0,4,-0.0822836245428687,,,-0.0852100099791572,-7537.368000000002,0.0592043212347443,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300456.SZ-001,300456.SZ,2023-06-30,2023-07-03,2023-07-07,2023-07-10,2023,2023Q2,MARKET_MA20_X2,0.4862204724409449,0.5511811023622047,-0.09765752320175658,0.18421052631578946,0.34210526315789475,0.18421052631578946,0.23684210526315788,LOW,5,0.0141299959628582,-0.0863948324586193,1,5,-0.0811465482438432,,,-0.0861911707552006,-7676.4419999999955,0.0587386071702188,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300629.SZ-001,300629.SZ,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023,2023Q3,MARKET_MA20_X2,0.49809885931558934,0.48859315589353614,-0.2832174888797398,0.24561403508771928,0.19298245614035087,0.017543859649122806,0.15204678362573099,LOW,2,0.008920187793427,-0.0460093896713614,0,1,,,,-0.0479154648168732,-4086.479999999996,0.0328919906384694,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:301039.SZ-001,301039.SZ,2023-07-03,2023-07-04,2023-07-07,2023-07-10,2023,2023Q3,MARKET_MA20_X2,0.49411764705882355,0.5431372549019607,-0.20415821501014197,0.21929824561403508,0.2894736842105263,0.043859649122807015,0.1842105263157895,LOW,4,0.0229062276306368,-0.0386542591267001,3,2,,,,-0.0372951064828721,-3232.0899999999965,0.0322843691886702,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300062.SZ-001,300062.SZ,2023-07-13,2023-07-14,2023-07-18,2023-07-19,2023,2023Q3,MARKET_MA20_X2,0.4653846153846154,0.525,-0.17286902286902284,0.15789473684210525,0.22807017543859648,0.08771929824561403,0.15789473684210525,LOW,3,0.0,-0.041899441340782,0,1,,,,-0.0245225929250335,-2124.11099999999,0.0035728722546423,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300423.SZ-001,300423.SZ,2023-07-14,2023-07-17,2023-07-18,2023-07-19,2023,2023Q3,MARKET_MA20_X2,0.43992248062015504,0.5329457364341085,-0.18481546487250744,0.10526315789473684,0.24561403508771928,0.07017543859649122,0.14035087719298245,LOW,2,0.0237899917965547,-0.0484003281378179,1,1,,,,0.0111012859167083,921.127999999997,0.0020242267986321,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:301091.SZ-001,301091.SZ,2023-07-31,2023-08-01,2023-08-02,2023-08-03,2023,2023Q3,MARKET_MA20_X2,0.32298136645962733,0.35403726708074534,-0.17113628059919622,0.02631578947368421,0.02631578947368421,0.11403508771929824,0.05555555555555555,LOW,2,0.0103519668737059,-0.024327122153209,0,1,,,,-0.019044619976297,-1583.7330000000077,0.0102454481336468,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:301327.SZ-001,301327.SZ,2023-07-31,2023-08-01,2023-08-02,2023-08-03,2023,2023Q3,MARKET_MA20_X2,0.32298136645962733,0.35403726708074534,-0.17113628059919622,0.02631578947368421,0.02631578947368421,0.11403508771929824,0.05555555555555555,LOW,2,0.0112291716976575,-0.0141270224583432,1,0,,,,-0.0159762961018697,-1324.4800000000105,0.0066790249113361,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300012.SZ-003,300012.SZ,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023,2023Q3,MARKET_MA20_X2,0.45528455284552843,0.4166666666666667,0.06181046455378181,0.13157894736842105,0.09649122807017543,0.32456140350877194,0.18421052631578946,LOW,2,0.0322896281800391,-0.0215264187866928,0,1,,,,-0.0073688542377387,-603.0800000000017,0.0230244315371517,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300598.SZ-002,300598.SZ,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023,2023Q3,MARKET_MA20_X2,0.45528455284552843,0.4166666666666667,0.06181046455378181,0.13157894736842105,0.09649122807017543,0.32456140350877194,0.18421052631578946,LOW,2,0.0281353438764251,-0.0327326222876057,0,1,,,,-0.0236538011455261,-1931.37000000001,0.0074713811381704,False,False,False,False,,,,True,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300750.SZ-001,300750.SZ,2023-08-04,2023-08-07,2023-08-09,2023-08-10,2023,2023Q3,MARKET_MA20_X2,0.42588726513569936,0.4321503131524008,0.032351143462695575,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.14035087719298245,LOW,3,0.019754601226994,-0.0055623721881391,1,2,,,,0.0118801443954818,872.2799999999988,0.0020257860748659,False,False,False,False,,,,False,False,False
HOLDOUT_O0_2022_2023,c83f6199984a30876bd6efc1b8cf3056b9073bfa4fce0380dab9d75235bdf0bf,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,HOLDOUT_O0_2022_2023:300177.SZ-001,300177.SZ,2023-10-13,2023-10-16,2023-10-17,2023-10-18,2023,2023Q4,MARKET_MA20_X2,0.6477272727272727,0.5545454545454546,0.1360499903493534,0.5877192982456141,0.37719298245614036,0.41228070175438597,0.4590643274853801,MIDDLE,2,0.0026178010471205,-0.0301047120418848,0,1,,,,-0.0137545700372925,-1146.5709999999965,0.0019744653252506,False,False,False,False,,,,True,False,False
