trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,entry_snapshot_id,entry_beta60,entry_log_amount20,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,rs_improvement,volatility_compression,range_compression,downside_amount_contraction,rs_improvement_neighbor,volatility_compression_neighbor,range_compression_neighbor,downside_amount_contraction_neighbor,higher_low_formation,prior_high_approach,amount_release
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020-02-20,2020-02-21,2020,通用设备,PITB-80B916173F29877FD683,1.0026804937510445,19.069152172820512,ordinary_loser,False,False,True,False,0.069597069597069502,-0.084641308871096402,-10686.823000000022,15,MARKET_MA20_X2,0.44043126684636119,0.014760147601476,0.19646799116997779,0.1685393258426961,1.3653836452605559,0.10441753225375239,0.43650573018547439,0.70000000000000007,-0.1468660837565634,-0.15774354110666089,-0.046808736619301516,0.048931382201708201,-0.13080428307047159,-0.074042697401626167,-0.03095413206091796,0.064187316952799195,-0.086817559758671364,0.10746681819751211,0.55383802793870607
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018-03-13,2018-03-14,2018,电池,PITB-80B916173F29877FD683,0.36913397536997233,18.762246988346522,ordinary_loser,False,False,True,False,0.027607361963190202,-0.044856983507290199,-4464.5899999999965,8,MARKET_EMERGENCY_X0.96,0.33750000000000002,0.1023569023569024,0.16595135908440639,0.17073170731707291,1.3013150292968805,0.17259628582857722,0.23200487139529533,,-0.1542777121018799,0.11776416765648007,-0.0086341928356413189,0.16421229819206296,-0.097071678923179347,0.11441919892632513,0.051871263409725074,0.16596107864169246,0.10187619157521534,0.055743528320060159,0.40108452067444489
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019-03-15,2019-03-18,2019,电池,PITB-80B916173F29877FD683,0.19235993040778604,19.338726699421937,ordinary_loser,False,False,True,False,0.0331664580725907,-0.0498011545118138,-6040.5400000000081,8,MARKET_MA20_X2,0.43982558139534877,0.1070693205216197,0.1266187050359712,0.028409090909090301,1.9481761839007747,0.21482446693156199,0.40097708647247987,0.5832999866613312,-0.042044788432206083,-0.024193987035946468,-0.032047244094488281,-0.056376110112436789,-0.10502615076232788,-0.024569198474762161,-0.026677653263019241,-0.077616953958022622,0.074107972153721835,-0.0030882556184075004,-0.018733594830226963
EXTENDED_2018_2021:300075.SZ-001,EXTENDED_2018_2021,300075.SZ,2020-09-08,2020-09-09,2020,软件开发,PITB-80B916173F29877FD683,1.0065527606561002,19.170312619626841,severe_loser,False,False,True,True,0.00062460961898790004,-0.14100764943987931,-18530.278000000009,2,SET_REMOVAL,0.36629422718808191,0.097560975609755907,0.14094432699083881,0.083333333333332496,1.7382155497732483,0.053614946113536677,0.24803845746427175,0.77435897435897438,-0.0032429526687481267,0.1317841773498884,0.033313039335062689,-0.032586290122839368,-0.057667051392502638,0.1399826381344158,0.059425885879381454,0.086532425412889746,-0.0042164503789348037,0.12039186652351885,1.0329310351568031
EXTENDED_2018_2021:300075.SZ-002,EXTENDED_2018_2021,300075.SZ,2021-11-15,2021-11-16,2021,软件开发,PITB-80B916173F29877FD683,0.97483747603708903,19.463234078182296,ordinary_loser,False,False,True,False,0.0749999999999999,-0.011682096014929699,-2246.3280000000213,16,MARKET_MA20_X2,0.55594405594405594,0.044688644688644703,0.19428090832632461,0.060606060606060101,1.8953023758737155,0.055630970517328793,0.14124187395493448,0.87431693989071047,-0.11676640753734349,0.036431539864237861,0.015659885237350013,-0.08118257540837831,-0.14596966442595677,0.074633695700100089,0.025645672378893453,-0.1261779796830268,0.014913283850717819,0.016946940565083002,0.51135977158611046
EXTENDED_2018_2021:300079.SZ-001,EXTENDED_2018_2021,300079.SZ,2019-02-14,2019-02-15,2019,IT服务Ⅱ,PITB-80B916173F29877FD683,1.1341628903824141,18.692058347790777,extreme_winner,True,True,False,False,1.0558375634517767,0.73711566190126032,76400.228000000003,29,MARKET_MA20_X2,0.70495049504950491,0.125,0.1932515337423315,0,1.7290834866661915,0.052817098668802798,0.24023747047868491,,0.013791973959777618,-0.15568744970084847,0.0045941123996439126,0.008612027358158636,-0.0081286971039709055,-0.1444213025249092,0.029484463276836889,-0.04148633554648018,0.037631068217646814,0.01878535832848734,0.70350219981270445
EXTENDED_2018_2021:300085.SZ-001,EXTENDED_2018_2021,300085.SZ,2021-04-27,2021-04-28,2021,软件开发,PITB-80B916173F29877FD683,0.56475540895052112,19.236293270935732,severe_loser,False,False,True,True,0.0024096385542166998,-0.1074358753727602,-14040.31700000001,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.55882352941176472,0.070983810709838099,0.17146872803935359,0.074889867841409594,3.0871994285166604,0.057226316814416922,0.17590848627155964,0.3251366120218579,0.014092552750665656,0.15610228595027237,0.042830848728735854,0.094208724168652669,-0.12269441183234911,0.15845468333162882,0.046672077922077698,0.013486163838516529,-0.026044877840385602,0.10600935458262151,0.80551311019199634
EXTENDED_2018_2021:300088.SZ-001,EXTENDED_2018_2021,300088.SZ,2020-06-16,2020-06-17,2020,光学光电子,PITB-80B916173F29877FD683,1.6116378389703983,20.512986277664552,ordinary_loser,False,False,False,False,0.27019498607242332,-0.0032384068373786002,-419.91300000001297,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.43299663299663299,0.083209128474908106,0.16184348796022019,0.14705882352941241,2.9289554922187557,0.059500449855758974,0.22322513542730282,0.64615384615384619,0.030916913733329714,-0.084852788801372758,0.031588859897759475,-0.071569972647056834,-0.07171235849155555,-0.086233510714039785,0.027477328610283236,-0.1823707167019063,0.0091324835632722538,0.09364534013908693,0.52394158215453246
EXTENDED_2018_2021:300088.SZ-002,EXTENDED_2018_2021,300088.SZ,2021-07-16,2021-07-19,2021,光学光电子,PITB-80B916173F29877FD683,0.19997355262411309,20.01445276106767,ordinary_loser,False,False,True,False,0.022962112514351301,-0.0260600478740548,-4316.9900000000198,7,MARKET_MA20_X2,0.35357142857142859,0.058465286236297098,0.1111108383578045,0.2771067789191321,1.8330182837601967,0.064584583636353887,0.24192491166954708,0.33879781420765021,0.012068136795430007,-0.008142178298495284,-0.017876561603823768,-0.10887242753019166,-0.00069421794429347372,-0.018029259569771861,-0.03639314398566465,-0.082164781960704703,0.016480559161405964,-0.0081759456827447587,0.48672289963333526
EXTENDED_2018_2021:300094.SZ-001,EXTENDED_2018_2021,300094.SZ,2021-08-12,2021-08-13,2021,渔业,PITB-80B916173F29877FD683,0.44187793848814122,18.504437761226487,ordinary_winner,False,False,False,False,0.052154195011337702,0.016106342636954801,2879.5499999999884,2,MARKET_MA20_X2,0.28775100401606418,0.072639225181597905,0.17158176943699741,0.18750000000000011,1.441560773745421,0.0068785198546494897,0.30808192666749973,0.66393442622950827,0.10638653228614002,-0.096021398343546616,-0.092898374826085373,-0.1171590839494604,0.032513172021290435,-0.11551970052023836,-0.065071527327106249,0.004849442175848151,-0.11962296257839045,0.078866118905506252,0.36186492631658318
EXTENDED_2018_2021:300101.SZ-001,EXTENDED_2018_2021,300101.SZ,2021-05-27,2021-05-28,2021,军工电子Ⅱ,PITB-80B916173F29877FD683,1.0194690282407604,19.319058625763201,ordinary_winner,False,False,False,False,0.14244186046511631,0.045210458146504699,5604.4620000000141,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.48999999999999999,0.093730208993033595,0.15771812080536901,0,1.3248645016323823,0.071030021882128924,0.18848373346449182,0.78142076502732249,0.051832770813076051,0.018820772020182619,0.078752755175283198,-0.078797624311639114,0.0057838994882039897,-0.029062955102601096,0.056956966845073481,-0.039496836164304994,-0.0092166551049239522,0.12479921127117481,0.77657090583895316
EXTENDED_2018_2021:300102.SZ-001,EXTENDED_2018_2021,300102.SZ,2021-05-12,2021-05-13,2021,光学光电子,PITB-80B916173F29877FD683,0.74241401262810991,19.75898411043196,ordinary_winner,False,False,False,False,0.36475409836065559,0.079256372126467703,12075.200000000026,46,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.75961538461538458,0.1999999999999999,0.1798679867986801,0.027777777777777998,2.1308434847110047,0.037096934040885321,0.21184322556401258,0.18852459016393441,0.23644220101993615,0.098182668865745448,0.080352535751142262,0.015911572328832502,0.058732353259676406,0.069531145370748115,0.070353861725318795,0.01044554071854098,0.0016652793190612488,0.25429028031104628,-0.34067230471223553
EXTENDED_2018_2021:300107.SZ-001,EXTENDED_2018_2021,300107.SZ,2019-02-25,2019-02-26,2019,化学制品,PITB-80B916173F29877FD683,0.8320885914237276,18.999562226666541,ordinary_winner,False,False,False,False,0.17807017543859649,0.062347455229696799,6926.8640000000014,22,MARKET_MA20_X2,0.220754716981132,0.042163153070577199,0.19569892473118261,0,2.2204731942453777,0.17257392754345968,0.32041809301904256,0.91576630652260904,-0.17449082969134233,-0.014859010362018532,0.076548652247784343,-0.071272422260377888,-0.08989777878562584,-0.016864114717063117,0.074089635854341723,-0.10245784997604329,-0.017060122745308527,0.059800423302786974,0.24868404480412099
EXTENDED_2018_2021:300110.SZ-001,EXTENDED_2018_2021,300110.SZ,2020-08-27,2020-08-28,2020,化学制药,PITB-80B916173F29877FD683,0.76634618667858589,18.963997277583257,ordinary_winner,False,False,False,False,0.46875,0.096370909780674002,13479.758999999996,10,SET_REMOVAL,0.44576271186440669,0.1189931350114414,0.17114914425427871,0.047619047619047998,1.9993317711158112,0.019396830280559163,0.27933121707368291,0.57948717948717954,0.10681331177239622,0.03340467003443931,-0.06313909265150057,-0.0061482667009206127,0.042888308947315448,0.020623929285766451,-0.036977706581230799,0.018468003037157232,0.038099846232270175,0.015424791410590093,0.7530754644628731
EXTENDED_2018_2021:300115.SZ-001,EXTENDED_2018_2021,300115.SZ,2020-02-18,2020-02-19,2020,消费电子,PITB-80B916173F29877FD683,1.4332661210351612,20.642863434284262,ordinary_winner,False,False,False,False,0.28186046511627899,0.0059511999628278,717.24099999999999,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.65777777777777779,0.17412398921832881,0.18212478920742001,0.20061728395061779,1.5305614356654551,0.091412231303354519,0.42792984190785394,0.67692307692307707,0.24675397793733145,-0.17898744658976135,-0.025826352852606704,0.28576593819562324,0.19082889307903092,-0.16113474412707546,-0.031797356496416074,0.23160278129294476,0.0076719172399598162,0.14345152247612017,-0.33936992218528328
EXTENDED_2018_2021:300119.SZ-001,EXTENDED_2018_2021,300119.SZ,2021-04-29,2021-04-30,2021,动物保健Ⅱ,PITB-80B916173F29877FD683,0.55822725965433984,18.791531284401081,ordinary_loser,False,False,True,False,0.0451306413301664,-0.036201667351989701,-4378.5130000000063,4,MARKET_MA20_X2,0.81494252873563222,0.081130690161526894,0.17365269461077859,0.35603715170278588,1.8652168135495359,0.066465674187404122,0.17968030280857913,0.30601092896174859,0.0024135512512756946,0.30572386298671683,0.077864980128408201,-0.039867112770305524,-0.049489224922090562,0.29239446190155705,0.082491423347571466,0.067918583745551486,0.023654190897889595,0.12010801378467167,0.11673528919283993
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018-01-09,2018-01-10,2018,生物制品,PITB-80B916173F29877FD683,0.88808743865576123,19.100782976236552,ordinary_winner,False,False,False,False,0.076662561576354704,0.047164658002096502,4600.320000000007,5,MARKET_MA20_X2,0.91025641025641035,0.084971676107963898,0.1117156329343489,0.16233766233766239,2.8647115962840677,-0.010269333474808406,0.11047082954427327,,0.037941494710934068,0.11855139232824186,0.029837815070941728,0.034253857341393523,-0.058669407811256166,0.13878589807662056,0.032118640546209998,0.083174204213755321,-0.036328396932893636,0.1192720050292225,0.89871733636425144
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020-10-09,2020-10-12,2020,自动化设备,PITB-80B916173F29877FD683,0.64751167537103882,20.188859647309144,strong_winner,False,True,False,False,0.26559485530546612,0.26274564619882268,31090.221999999991,16,MARKET_MA20_X2,0.87762906309751432,0.12764791818845861,0.15962070327933639,0.44583333333333319,1.5367750475049815,-0.028411194254164607,0.36803685918916057,0.123076923076923,0.11991521264093226,0.10892474787815948,0.059353500971528556,-0.24210936874935207,0.018548147192551274,0.14698110670344361,0.06024166394238481,-0.23219026211352656,0.020202707317519688,0.14490718693893961,0.4581674962802742
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019-08-27,2019-08-28,2019,其他电子Ⅱ,PITB-80B916173F29877FD683,1.1071916134358628,18.579270650908516,ordinary_loser,False,False,True,False,0.049679487179487197,-0.0488838940849083,-6079.6530000000175,21,MARKET_MA20_X2,0.4848958333333333,0.1638418079096044,0.1787819253438114,0.2307692307692307,3.1583641122226167,0.024659202979332218,0.2185442009945498,0.71308523409363744,0.14802794150873078,0.15380332810707947,-0.054011259676284173,0.35300343439413057,0.099026369558416871,0.13052685492024174,-0.055083996463306834,0.31228426684815835,0.044183893467933062,0.14727902580029678,-0.18652019023155919
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019-12-30,2019-12-31,2019,消费电子,PITB-80B916173F29877FD683,1.4640225594335436,21.14249797288582,severe_loser,False,False,True,True,0.062349595274556899,-0.14849971730304259,-17666.245999999999,18,MARKET_EMERGENCY_X0.96,0.82270742358078608,0.15222834251377071,0.179937139863803,0.13682678311499241,0.94145972099303876,0.080502122698690171,0.18333341981856877,0.57476323862878487,0.090216109819803741,-0.030901091767865485,-0.043998900955140752,0.14287663103923243,0.071868970336101137,-0.030665106559550348,-0.012261610668349798,0.14807519919707168,0.11019393103410328,0.065217993996700016,-0.18121289571589749
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018-05-18,2018-05-21,2018,环保设备Ⅱ,PITB-80B916173F29877FD683,0.95226411636123875,19.276685593347814,ordinary_loser,False,False,True,False,0.0047846889952154002,-0.094157995114932905,-9061.4020000000019,6,MARKET_MA20_X2,0.57784431137724557,0.13985627418463251,0.18256772673733801,0.18454935622317589,1.4800399236412309,0.0045982284899981352,0.2208908345116169,0.31111111111111112,0.15921906785845438,0.15876788004617115,0.02797604885399374,0.12188297886489968,0.13531283069187561,0.16112986629127396,0.025066795189452901,0.12916579792553795,0.053308553454506497,0.072974517765479072,-0.16262601529836052
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021-07-14,2021-07-15,2021,电网设备,PITB-80B916173F29877FD683,0.458848960780953,18.547989861057321,ordinary_loser,False,False,False,False,0.1607629427792916,-0.056014211203708301,-9506.9309999999914,9,MARKET_MA20_X2,0.67370786516853931,0.143438453713123,0.1587802313354362,0.039735099337748603,1.8850352451065673,0.11887805908914451,0.23424859755798197,0.65300546448087438,0.16186775441056941,-0.098899378218554879,0.029258070967124739,0.24046872281092452,0.17118195069853642,-0.075200083051392697,0.033817004097486447,0.28697009581777821,-0.0085379387380353708,0.15401452143659267,0.20579064719198281
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019-02-25,2019-02-26,2019,生物制品,PITB-80B916173F29877FD683,0.58853580101122605,18.746959919095143,ordinary_winner,False,False,False,False,0.23073073073073069,0.18069476431726619,21423.432000000001,22,MARKET_MA20_X2,0.23207547169811321,0.052465897166841399,0.095424107142856901,0.2499999999999992,4.3105729601843024,0.17257392754345968,0.32041809301904256,0.91576630652260904,-0.12273347879965395,0.079619802520806693,0.020005848846785898,0.086612511245472923,-0.089789046301761627,0.16167579041221453,0.01884268953260039,-0.0057094327154664781,-0.0092871467844175964,0.045308176269123923,0.76589062250677209
EXTENDED_2018_2021:300142.SZ-002,EXTENDED_2018_2021,300142.SZ,2019-11-06,2019-11-07,2019,生物制品,PITB-80B916173F29877FD683,0.59771913434432122,20.205527047665502,ordinary_winner,False,False,False,False,0.061513687600644101,0.0084142402220205009,993.78899999999521,4,MARKET_MA20_X2,0.68923766816143495,0.20771286750668189,0.17258495609011071,0.25442477876106168,2.0366352850261036,0.025047984793344469,0.18203212652593656,0.35414165666266512,0.15509709530872653,-0.03800302661655669,-0.076361628270127324,-0.02749244132121148,0.059555330167656489,-0.030567750800801874,-0.078639285476721554,-0.064948020121828542,0.12884153138860166,0.045976761998054769,0.54235530742942795
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018-03-07,2018-03-08,2018,旅游及景区,PITB-80B916173F29877FD683,0.93088470769672393,18.924356144977654,ordinary_loser,False,False,True,False,0.0659898477157361,-0.025157464038170901,-2530.6520000000028,12,MARKET_EMERGENCY_X0.96,0.51666666666666661,0.070460704607045996,0.1126202603282398,0.41708542713567781,0.82169249744702744,0.0074375465880638369,0.32844705267002644,,-0.0019878630168376696,-0.089876681375001821,0.021733129267953552,0.19195181850205129,-0.025313103862696008,-0.098487278240827203,0.020352245108003278,0.19939976036020701,0.0045223367068109154,0.078845196292959899,-0.12094567179481142
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019-08-30,2019-09-02,2019,旅游及景区,PITB-80B916173F29877FD683,0.66627981764055888,19.270800480891051,ordinary_winner,False,False,False,False,0.073863636363636395,0.047439252507137902,5652.0559999999969,18,MARKET_MA20_X2,0.66274509803921566,0.026019417475728199,0.1644620811287478,0.2943722943722944,0.66199610903665251,0.02990125877057026,0.21620717393957198,0.51880752300920363,-0.10500096306215649,-0.024324318443152138,0.043888289416834828,0.03411596850564047,-0.14025391447532853,-0.015888596006301214,0.04513826067142955,-0.010196899057398567,-0.0012282498985258209,0.02991229231406636,0.045463438470670692
