baseline_block,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,canonical_exit_reason,round_trip_return,realized_pnl,capital,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,giveback_from_peak,return_5d,return_10d,return_20d,entry_rs_score,entry_mom20,entry_mom60,entry_mom120,entry_box_width,entry_vol_ratio,entry_minvol_location,entry_minimum_volume_ratio,entry_breakout_volume_ratio,pnl_bucket
EXTENDED_2018_2021,EXTENDED_2018_2021:300498.SZ-003,300498.SZ,2018-12-05,2018-12-06,2018-12-07,2018-12-10,MARKET_MA20_X2,-0.03501739895791938,-3300.1849999999977,94244.15,2,0.010408921933085624,-0.060966542750929276,0,1,0.02721070750810533,,,,0.9081967213114753,0.07929515418502198,0.29816955684007684,0.17891513560804895,0.1144321093082834,0.750813799924672,0.18859649122806996,0.4727273192690295,2.5329373644806754,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300496.SZ-001,300496.SZ,2019-01-14,2019-01-15,2019-01-29,2019-01-30,MARKET_MA20_X2,0.04621835219994723,4343.687999999995,93981.888,11,0.15797546012269947,-0.01610429447852757,8,5,0.0599933042417707,0.022622699386503298,0.07170245398773001,,0.6151515151515151,0.07837505129257294,0.2384542884071632,-0.09814687714481807,0.16515837104072384,0.8262905882455633,0.13150684931506768,0.4490213028232662,1.3596665928267722,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300498.SZ-004,300498.SZ,2019-01-07,2019-01-08,2019-01-29,2019-01-30,MARKET_MA20_X2,0.02028535154450235,1941.625,95715.62,16,0.03916544655929721,-0.021229868228404114,4,11,0.008997225322262038,0.027818448023426035,0.006954612005856564,,0.6882352941176471,0.040464593480704414,0.16338500209467943,0.2079164854284472,0.1364399664147775,0.8057661611190615,0.1323076923076922,0.44355817589909335,2.176726756321282,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300570.SZ-001,300570.SZ,2019-01-24,2019-01-25,2019-01-29,2019-01-30,MARKET_MA20_X2,0.008258955843745058,788.3119999999908,95449.354,3,0.041109969167523186,-0.02723535457348414,0,2,0.008185031823264216,,,,0.7122448979591837,0.019371727748690892,0.2385496183206106,0.1828675577156742,0.13733650416171206,0.8221909332645659,0.0,0.38245518917311205,2.06316055156824,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300037.SZ-001,300037.SZ,2019-02-14,2019-02-15,2019-03-21,2019-03-22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.0030105896889248726,337.47200000000885,112094.983,25,0.1273394495412843,-0.08256880733944949,17,5,0.0953380341642861,-0.06605504587155964,0.00660550458715603,0.04844036697247711,0.7702970297029703,0.17873981997428223,0.16921768707482987,0.15110925073252401,0.1817395067070533,0.8052184171463712,0.1761904761904767,0.4746959287694176,1.741518055648516,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300012.SZ-001,300012.SZ,2019-02-11,2019-02-12,2019-03-27,2019-03-28,MARKET_MA20_X2,0.1181086642165523,12288.608999999997,104044.941,32,0.21192052980132448,-0.05430463576158939,26,6,0.07924232916093099,-0.0013245033112582183,0.07284768211920523,0.1258278145695364,0.8510416666666667,0.19617224880382778,0.2295081967213115,0.43953934740882916,0.16693679092382507,0.73913292395511,0.26213592233009747,0.5576612331075502,1.1185313085650863,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300027.SZ-001,300027.SZ,2019-02-25,2019-02-26,2019-03-27,2019-03-28,MARKET_MA20_X2,-0.016495642409652348,-1863.0149999999994,112939.827,22,0.17657992565055758,-0.020446096654275103,10,0,0.14288969445426197,0.03531598513011169,0.09107806691449816,0.0371747211895912,0.2911949685534591,0.17532467532467533,0.024528301886792336,-0.042328042328042326,0.19069767441860463,0.7445063419674205,0.365853658536585,0.4796005389278353,2.857887675776278,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300033.SZ-001,300033.SZ,2019-02-11,2019-02-12,2019-03-27,2019-03-28,MARKET_MA20_X2,0.9039562101683971,83753.85700000002,92652.56,32,1.1622731201382885,-0.00821089023336219,28,0,0.1919815599266761,0.23012100259291257,0.6311581676750215,0.7787381158167672,0.7354166666666666,0.09769978657813616,0.19304123711340204,0.24101876675603218,0.1533386117709159,0.7846695076676304,0.04302925989672976,0.5150111518213901,3.24681784279475,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300068.SZ-002,300068.SZ,2019-03-15,2019-03-18,2019-03-27,2019-03-28,MARKET_MA20_X2,-0.04980115451181381,-6040.540000000008,121293.172,8,0.033166458072590776,-0.06007509386733423,0,6,0.06043945238415408,-0.025657071339173942,,,0.43982558139534883,0.10706932052161977,0.19747587230883434,0.33747927031509106,0.12661870503597128,0.5276193253240542,0.028409090909090308,0.2567008342396127,1.9481761839007747,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300079.SZ-001,300079.SZ,2019-02-14,2019-02-15,2019-03-27,2019-03-28,MARKET_MA20_X2,0.7371156619012603,76400.228,103647.544,29,1.0558375634517767,-0.022842639593908642,18,4,0.22481327210889213,-0.010152284263959421,0.06852791878172582,0.6015228426395938,0.7049504950495049,0.125,0.16129032258064502,0.08196721311475397,0.1932515337423315,0.6534872584498017,0.0,0.3719428327232889,1.7290834866661917,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300107.SZ-001,300107.SZ,2019-02-25,2019-02-26,2019-03-27,2019-03-28,MARKET_MA20_X2,0.06234745522969688,6926.864000000001,111100.99,22,0.1780701754385965,-0.021052631578947434,11,0,0.07800342196328557,0.06403508771929833,0.08421052631578929,0.06403508771929833,0.22075471698113208,0.042163153070577275,0.02156334231805923,-0.047738693467336724,0.19569892473118267,0.8435702467220744,0.0,0.39223567905571205,2.2204731942453777,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300142.SZ-001,300142.SZ,2019-02-25,2019-02-26,2019-03-27,2019-03-28,MARKET_MA20_X2,0.18069476431726628,21423.432,118561.443,22,0.2307307307307307,-0.004004004004004136,21,0,0.007993924371422434,0.08008008008008005,0.0930930930930931,0.10860860860860844,0.2320754716981132,0.05246589716684147,0.019308943089430874,-0.038811691423095485,0.09542410714285698,0.5176021661790767,0.24999999999999928,0.3605347639906777,4.310572960184302,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300212.SZ-001,300212.SZ,2019-02-25,2019-02-26,2019-03-27,2019-03-28,MARKET_MA20_X2,0.17285114542914826,18588.314,107539.432,22,0.30434782608695654,-0.02238484718037015,10,0,0.09834988771764464,0.14636246233318984,0.2625914765389581,0.2057684029272493,0.20314465408805032,0.11634615384615365,0.03200000000000003,-0.16384587684551677,0.18497109826589586,0.7997669548019033,0.04153354632587829,0.541448510502319,2.748182878954878,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300271.SZ-001,300271.SZ,2019-02-11,2019-02-12,2019-03-27,2019-03-28,MARKET_MA20_X2,0.3057900389711969,29501.516000000003,96476.38,32,0.4493670886075949,-0.005063291139240533,20,0,0.09231122685158782,0.03924050632911391,0.19240506329113916,0.3177215189873417,0.5989583333333333,0.02797657774886142,0.16433308769344146,0.023316062176165886,0.13189964157706102,0.7041117958587954,0.09090909090909091,0.435539908984177,0.9625979315567161,TOP_WINNER_20_TO_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300349.SZ-001,300349.SZ,2019-04-12,2019-04-15,2019-04-23,2019-04-24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.07631635070059926,-9400.958000000013,123184.061,7,0.009470512268618059,-0.08738699956952223,0,6,0.057805803993754665,-0.03572965992251409,,,0.5796238244514107,0.043260473588342396,0.37185628742514987,0.5627557980900408,0.16924664602683182,0.7072712175705813,0.0,0.418056433456381,1.3866956727262563,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300274.SZ-001,300274.SZ,2019-04-17,2019-04-18,2019-04-26,2019-04-29,SET_REMOVAL,-0.05523238131717684,-6673.989000000007,120834.714,7,0.09399075500770415,-0.05778120184899849,2,6,0.072951949884203,-0.013867488443759624,,,0.6643962848297214,0.07933884297520666,0.3258883248730966,1.3875685557586839,0.1875,0.5204783673470176,0.15492957746478794,0.5696895440571628,1.746607527100642,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300422.SZ-001,300422.SZ,2019-04-24,2019-04-25,2019-04-26,2019-04-29,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.08895108031685742,-10549.641000000003,118600.482,2,0.0023547880690737433,-0.09105180533751966,0,1,0.030866307946370714,,,,0.35414012738853506,0.14642857142857157,0.2502434274586174,0.1546762589928059,0.14439461883408056,0.784800185257719,0.0,0.4731559501908546,2.0319297896966497,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300745.SZ-001,300745.SZ,2019-04-17,2019-04-18,2019-04-26,2019-04-29,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.19074770372969893,-24709.345,129539.41,7,0.07743467933491677,-0.19596199524940616,0,7,0.17982133793397445,-0.07553444180522562,,,0.2687306501547988,0.0945529290853031,0.21367521367521358,0.019138755980861344,0.1761151079136689,0.5419702702734519,0.11186440677966167,0.45814915014029156,2.899033536470813,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300595.SZ-001,300595.SZ,2019-05-29,2019-05-30,2019-06-04,2019-06-05,MARKET_MA20_X2,0.017312502800629674,1950.6960000000254,112675.563,4,0.05511580181764897,-0.008501905599530901,1,0,0.029301393417488282,,,,0.8220512820512821,0.07332293291731684,0.3115865282779071,0.5803981623277181,0.17061973986227996,0.8015763372153436,0.28923766816143504,0.5270844428962699,0.9970729100795224,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300457.SZ-001,300457.SZ,2019-07-02,2019-07-03,2019-07-09,2019-07-10,MARKET_MA20_X2,-0.025130425130425144,-2888.8640000000014,114954.84,5,0.011494252873563093,-0.04195402298850581,0,4,0.02129900750590404,-0.030076628352490475,,,0.5153110047846889,0.15877192982456134,0.01889703046664093,-0.05134649910233391,0.14522635589421795,0.6511666462836688,0.12345679012345737,0.5763060157870791,2.052175933696795,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300316.SZ-001,300316.SZ,2019-08-01,2019-08-02,2019-08-05,2019-08-06,MARKET_MA20_X2,-0.013557870700727868,-1564.175000000003,115370.255,2,0.06332046332046337,-0.011583011583011449,1,2,0.04058489772775506,,,,0.5289017341040462,0.06024096385542177,0.16710875331564967,0.2890625,0.13080895008605875,0.7579716887721425,0.16447368421052616,0.45050225325093446,1.2925443779017123,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300383.SZ-001,300383.SZ,2019-07-24,2019-07-25,2019-08-05,2019-08-06,MARKET_MA20_X2,-0.015433677792320834,-1778.718000000008,115249.134,8,0.05977382875605808,-0.013462574044157294,3,8,0.060129423618922796,0.02100161550888524,,,0.6945,0.1257521058965103,0.06065759637188206,0.3203952011291462,0.1972386587771202,0.806809798220631,0.48837209302325574,0.5198062109519099,1.304287473334003,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300398.SZ-001,300398.SZ,2019-08-01,2019-08-02,2019-08-05,2019-08-06,MARKET_MA20_X2,-0.03200785228757253,-3711.176999999996,115945.83,2,0.03706293706293695,-0.030069930069930195,0,2,0.044595264874985115,,,,0.5277456647398844,0.11728865194211724,0.14163424124513613,0.2710469314079422,0.1651893634165995,0.7099722139267615,0.0,0.2589427525193108,1.4149550888378188,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300498.SZ-005,300498.SZ,2019-08-01,2019-08-02,2019-08-05,2019-08-06,MARKET_MA20_X2,0.006439212960952049,720.4949999999953,111891.78,2,0.04347826086956541,-0.00048309178743954906,1,0,0.025444845010062406,,,,0.7358381502890173,0.20183223590037214,0.22964264792032796,0.5343567251461987,0.16948182078442597,0.6612527704903678,0.1570945945945945,0.4631117426413645,1.5394062881726418,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300699.SZ-001,300699.SZ,2019-08-22,2019-08-23,2019-09-24,2019-09-25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.009221981360267889,1038.6950000000002,112632.51999999999,22,0.11262886597938149,-0.013917525773195827,12,3,0.09052028668096931,-0.002577319587628746,0.04793814432989696,0.025773195876288568,0.3839572192513369,0.004145077720207224,0.026754966887417186,0.21070950468540794,0.18226299694189585,0.7997230840118421,0.2631578947368414,0.5889926714151783,0.903841985713439,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300015.SZ-001,300015.SZ,2019-08-28,2019-08-29,2019-09-26,2019-09-27,MARKET_MA20_X2,0.03691455503375008,4403.987000000023,119302.18299999999,20,0.06617647058823528,-0.026470588235294024,18,4,0.014556033201544076,-0.0014705882352940014,-0.0011764705882352233,0.03970588235294126,0.6606060606060606,0.11839947523778305,0.19487870619946124,0.35317460317460325,0.1687285223367696,0.8479963703334228,0.38492871690427666,0.5235143018088175,0.7895211913280831,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300020.SZ-001,300020.SZ,2019-08-19,2019-08-20,2019-09-26,2019-09-27,MARKET_MA20_X2,0.06126646844574298,7686.389000000016,125458.333,27,0.18728717366628844,-0.05788876276957999,22,9,0.06699686867116941,-0.03745743473325769,-0.026106696935300877,0.09307604994324636,0.38,0.07862407862407839,0.08128078817733964,0.10998735777496838,0.06944444444444464,0.7068849038037522,0.45283018867924624,0.401632639387185,2.4961196459663775,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300034.SZ-001,300034.SZ,2019-08-30,2019-09-02,2019-09-26,2019-09-27,MARKET_MA20_X2,-0.030539106576151786,-3941.1610000000164,129052.924,18,0.11518015357353817,-0.046072061429415334,6,17,0.12209256198075914,0.059657412876550575,0.04311872415829887,,0.7754901960784314,0.060112711333750735,0.36422240128928274,0.42748735244519387,0.13997214484679676,0.48636069107442537,0.030864197530864616,0.5679232083822274,2.0292045501071505,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300131.SZ-001,300131.SZ,2019-08-27,2019-08-28,2019-09-26,2019-09-27,MARKET_MA20_X2,-0.04888389408490835,-6079.6530000000175,124369.24500000001,21,0.049679487179487225,-0.07852564102564108,17,2,0.09696081716183147,-0.04326923076923084,-0.014423076923076872,-0.017628205128205177,0.48489583333333336,0.16384180790960445,0.08802816901408428,0.04923599320882843,0.17878192534381143,0.5527948426442695,0.2307692307692307,0.2926412999990498,3.1583641122226167,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300144.SZ-002,300144.SZ,2019-08-30,2019-09-02,2019-09-26,2019-09-27,MARKET_MA20_X2,0.047439252507137944,5652.055999999997,119143.024,18,0.07386363636363646,-0.028787878787878696,17,8,0.009000141432256178,0.014772727272727382,-0.010984848484848486,,0.6627450980392157,0.026019417475728224,0.288152120916626,0.25272641062114753,0.16446208112874783,0.8319886676473108,0.2943722943722944,0.4912089339220584,0.6619961090366525,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300357.SZ-001,300357.SZ,2019-08-26,2019-08-27,2019-09-26,2019-09-27,MARKET_MA20_X2,0.05718407289618643,6776.220000000001,118498.38,22,0.10863509749303613,-0.03899721448467963,21,4,0.002425954958966803,-0.01949860724233976,0.012534818941504211,0.059610027855153236,0.6857894736842105,0.121193092621664,0.16205662219329642,0.46186035933591096,0.16853562005277034,0.6133943070234388,0.2857142857142859,0.40074403950802756,1.452898725213917,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300413.SZ-001,300413.SZ,2019-08-23,2019-08-26,2019-09-26,2019-09-27,MARKET_MA20_X2,0.1299669939322617,14563.314000000004,112053.942,23,0.22286541244573077,-0.017607332368548057,9,0,0.08252697615939292,0.053786782440906844,0.1767969126869271,0.14640617462614558,0.3589473684210527,0.11043432203389836,0.010361445783132472,0.004311377245509007,0.14133697135061385,0.770924297817463,0.07597535934291533,0.4827684922876517,0.764125290534024,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300458.SZ-001,300458.SZ,2019-09-02,2019-09-03,2019-09-26,2019-09-27,MARKET_MA20_X2,0.011761216724452014,1383.3719999999994,117621.504,17,0.18218954248366015,-0.0028594771241829964,13,0,0.1634838813147637,0.14297385620915026,0.11111111111111116,,0.45458937198067634,0.11141181777176357,0.1711026615969582,-0.05267204921184154,0.17707317073170725,0.660469177542227,0.1800554016620495,0.4210121087739369,1.8402596548074965,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300474.SZ-001,300474.SZ,2019-08-28,2019-08-29,2019-09-26,2019-09-27,MARKET_MA20_X2,0.3310045045194861,37818.634999999995,114254.14,20,0.4243735763097951,-0.007972665148063829,17,0,0.03801599661946614,0.14259681093394083,0.18451025056947623,0.3097949886104785,0.36111111111111116,0.06490675708403981,0.06930933852140075,-0.09002483443708609,0.1752966558791802,0.8434169472530939,0.09384615384615376,0.4321757853711938,1.6003078697806734,TOP_WINNER_20_TO_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300377.SZ-001,300377.SZ,2019-10-28,2019-10-29,2019-11-11,2019-11-12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.1390040130655664,-19015.563000000002,136798.662,10,0.050557620817843985,-0.15539033457249074,0,9,0.10554676399493443,-0.10185873605947948,-0.15092936802973977,,0.5545851528384279,0.06456820016142051,0.2304104477611939,0.041041831097079706,0.1981566820276499,0.770691656506375,0.04444444444444447,0.40118496484292937,0.49122481972056875,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300010.SZ-001,300010.SZ,2019-10-28,2019-10-29,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.058170991188436716,-7299.665999999988,125486.36099999999,11,0.04705882352941182,-0.08823529411764697,8,10,0.08268079511000526,0.015686274509803866,-0.04313725490196074,,0.45851528384279483,0.09945945945945955,0.10543478260869565,0.10905125408942196,0.14949037372593432,0.7365641254180333,0.0,0.4431625117616008,1.2883365672518583,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300037.SZ-002,300037.SZ,2019-11-07,2019-11-08,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.002969718652223035,-363.31900000000314,122341.219,3,0.013669064748201398,-0.054676258992805704,0,2,0.0011711575011439093,,,,0.4945454545454545,0.08076472883339836,0.1628883291351806,0.24326750448833034,0.16170212765957448,0.6791195098893906,0.4789473684210526,0.3686087484142806,1.5606525457324603,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300142.SZ-002,300142.SZ,2019-11-06,2019-11-07,2019-11-12,2019-11-13,MARKET_MA20_X2,0.0084142402220205,993.7889999999952,118107.99,4,0.06151368760064413,-0.006441223832528209,2,0,0.027012490856884425,,,,0.689237668161435,0.20771286750668194,0.23361934477379087,0.3379864636209813,0.1725849560901107,0.8020192399088446,0.2544247787610617,0.4227033121989029,2.0366352850261036,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300271.SZ-002,300271.SZ,2019-10-28,2019-10-29,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.042784687963987426,-5293.132999999978,123715.59199999998,11,0.014410480349345,-0.05807860262008724,8,3,0.042784687963987426,-0.029694323144104806,-0.033624454148471594,,0.5567685589519651,0.07496529384544193,0.1821882951653946,0.11851784242520935,0.14371859296482437,0.7030020961222312,0.004310344827585349,0.3269725639307435,4.899441624329896,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300451.SZ-001,300451.SZ,2019-11-07,2019-11-08,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.06681267931087527,-8341.343999999997,124846.72200000001,3,0.029567053854276493,-0.08289334741288279,0,1,0.058364949638224764,,,,0.6427272727272727,0.1170960187353629,0.2694610778443114,0.30149657449985034,0.1581569115815693,0.7636895489483398,0.22440944881889752,0.4691362080493929,1.2082599312549884,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300454.SZ-001,300454.SZ,2019-11-04,2019-11-05,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.04245963338986596,-4934.493000000002,116216.1,6,0.0005426356589146586,-0.0537984496124031,0,5,0.01827358687823804,-0.04031007751937987,,,0.8368181818181819,0.1816689466484267,0.35250521920668065,0.5036555645816412,0.19389284376170846,0.4585213947080629,0.1396135265700484,0.4309305254859016,1.738368919509353,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300602.SZ-001,300602.SZ,2019-11-08,2019-11-11,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.020820751612889727,-2414.5169999999925,115966.851,2,0.016081000595592698,-0.05757395274965249,0,1,0.026578146887854943,,,,0.870183486238532,0.0038000000000000256,0.652617714850181,1.0084033613445378,0.1542012927054479,0.6674508210380695,0.3937125748502998,0.4979634046776234,2.166710645879297,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300632.SZ-001,300632.SZ,2019-10-25,2019-10-28,2019-11-12,2019-11-13,MARKET_MA20_X2,-0.06406376857607034,-7913.1179999999895,123519.39600000001,12,0.02031394275161591,-0.08956602031394278,10,4,0.07145065684938513,-0.0650969529085873,-0.02123730378578026,,0.719047619047619,0.06451612903225801,0.20265046935394815,0.3165889382337308,0.17692734331669424,0.4997319840700833,0.31802120141342727,0.4579694852100612,1.7852498998937278,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300251.SZ-001,300251.SZ,2019-11-14,2019-11-15,2019-11-18,2019-11-19,MARKET_MA20_X2,0.027201638486904912,3153.0179999999964,115912.797,2,0.04597701149425282,-0.004179728317659448,1,0,0.002056459736710557,,,,0.6857843137254902,0.14541120381406425,0.17195121951219505,0.3867243867243866,0.1670761670761669,0.4815958953232681,0.04411764705882261,0.2748189487304829,1.2952535493229818,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300041.SZ-001,300041.SZ,2019-11-20,2019-11-21,2019-11-22,2019-11-25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.06835213304216016,-7995.960000000021,116981.86500000002,2,0.014375561545372673,-0.08355795148247991,0,1,0.007255996474325302,,,,0.6092682926829268,0.06679389312977091,0.15376676986584115,0.2954808806488991,0.10187932739861538,0.7682797966796721,0.07777777777777806,0.3634027437510898,1.9097414032711886,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300271.SZ-003,300271.SZ,2019-11-19,2019-11-20,2019-11-25,2019-11-26,MARKET_MA20_X2,-0.025399497647661407,-3021.927,118975.857,4,0.04878048780487809,-0.03742640874684611,0,3,0.04852817721031892,,,,0.6356435643564357,0.1634146341463416,0.15217391304347827,0.2851215640941367,0.14090019569471623,0.6434407274975321,0.0034722222222215325,0.3700957076269067,1.1610722827943962,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300602.SZ-002,300602.SZ,2019-11-19,2019-11-20,2019-11-25,2019-11-26,MARKET_MA20_X2,-0.16256416097245033,-20855.708,128292.164,4,0.0092592592592593,-0.18518518518518523,0,3,0.14663823504652443,,,,0.9188118811881187,0.1721436343852012,0.4278897136797455,1.5062819916240113,0.16943674976915957,0.7118578173295891,0.3583106267029978,0.514541569908025,2.4327228529490896,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300451.SZ-002,300451.SZ,2019-12-17,2019-12-18,2019-12-30,2019-12-31,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.0952547710420711,-11635.659000000014,122153.031,9,0.006195147134744339,-0.12080536912751672,0,8,0.08854336164609784,-0.06763035622096036,,,0.5926701570680628,0.07875762617859117,0.17664851784633995,0.2773602428336197,0.15636363636363626,0.6111945131091922,0.019379844961240598,0.4803357229529883,1.6103169022455215,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300036.SZ-001,300036.SZ,2019-12-10,2019-12-11,2020-02-03,2020-02-04,MARKET_EMERGENCY_X0.96,0.13005887844306596,15590.645999999993,119873.754,32,0.39197994987468676,-0.03308270676691727,25,13,0.23685841479001668,0.046115288220551554,0.001002506265664227,0.28421052631578947,0.5540229885057472,0.08108108108108114,0.0604453870625663,0.3413816230717639,0.13560300057703412,0.5540166370709088,0.3351955307262573,0.4386021443245763,1.8738954176577434,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300136.SZ-001,300136.SZ,2019-12-30,2019-12-31,2020-02-03,2020-02-04,MARKET_EMERGENCY_X0.96,-0.1484997173030426,-17666.246,118964.846,18,0.06234959527455697,-0.1467950120323781,13,18,0.20297357422712917,-0.007438197330999818,0.014001312623058482,,0.8227074235807861,0.1522283425137707,0.28547486033519576,0.7782071097372489,0.179937139863803,0.7638102172994673,0.13682678311499244,0.492873139531461,0.9414597209930389,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300232.SZ-001,300232.SZ,2019-12-16,2019-12-17,2020-02-03,2020-02-04,MARKET_EMERGENCY_X0.96,0.00828371508172983,992.4030000000012,119801.682,28,0.25076452599388377,-0.016309887869520923,24,6,0.21495787513233736,0.017329255861366022,0.02650356778797147,0.17227319062181445,0.46720430107526884,0.19830713422007262,0.02164948453608262,0.06330472103004281,0.1595477386934674,0.5191782246987373,0.0,0.3582153042662897,5.944398161729759,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300271.SZ-004,300271.SZ,2019-12-05,2019-12-06,2020-02-03,2020-02-04,MARKET_EMERGENCY_X0.96,0.09964079818764573,11483.01700000001,115244.129,35,0.22044989775051138,-0.008588957055214785,33,0,0.08849826111705791,0.03312883435582825,0.07689161554192214,0.07116564417177917,0.7074285714285714,0.07336244541484715,0.18916303821964187,0.35801104972375675,0.19031311154598818,0.6785511698677558,0.34202898550724636,0.3878688632359305,1.5418619905842843,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300308.SZ-001,300308.SZ,2019-12-12,2019-12-13,2020-02-03,2020-02-04,MARKET_EMERGENCY_X0.96,0.00744489885114894,858.5100000000102,115315.2,30,0.19291666666666663,-0.015625,27,0,0.1658884344821844,0.038124999999999964,0.07291666666666674,0.08437499999999987,0.6072222222222222,0.11916607438995497,0.03551074090311279,0.427190332326284,0.1339999999999999,0.7278752508574905,0.48076923076923117,0.5615016462850866,2.8949962547182606,ORDINARY_WINNER_0_TO_20
