scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,year,total_return,MaxDD,CVaR5,Sharpe,average_gross,net_pnl,evidence
COMBINED,COMBINED,IFCGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.1805290271524571,0.07182563299835798,-0.014199070877078997,1.663587595562852,0.3895218134490192,1376347.9168060962,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.06750301335292996,0.15713867708656282,-0.019693023423303566,0.5664113129559885,0.4212282305211224,331087.57356005907,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.23568317169482778,0.08754916259933032,-0.017904508679863398,1.537007566755115,0.40269990983637527,1234006.378125416,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.2171620644265324,0.10431443313643718,-0.02205291046108796,1.3974221810932574,0.4185912641747132,1405011.6463071555,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.5332439041553947,0.026002992908851552,-0.010772404865386314,3.909092985385323,0.38077244977210317,4199235.876429277,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.16081083440531696,0.0873368798988654,-0.023779132041988782,1.0365864843846062,0.44357304034081496,1064366.652694962,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.16592611424949366,0.07390290575988268,-0.014346260636153784,1.5503432261594439,0.38099440362156006,1274829.632152184,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.033293509920439446,0.23023900149701937,-0.030450371375570103,0.26738219735641405,0.621482615456815,52996.7720688344,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.11081433939677776,0.21452575834241416,-0.04031561699405255,0.5456242936148825,0.5598530299424841,182267.6101940861,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.3016634074738038,0.16071315301526645,-0.03440957786222851,1.2864040583015022,0.6560150666392283,551159.9439219262,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.689631513479299,0.1373317783227752,-0.021422547245033213,2.9219290741420902,0.5572404915645398,1640101.8173254821,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.23106070070231977,0.12969733841351294,-0.03274698888062676,1.0684934832700406,0.6172729309529422,622974.3442481998,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,ATRDR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.19067326780513216,0.12728125704672322,-0.018828531387062787,1.3501981814845139,0.5203709344890962,632868.3147178465,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,-0.010916230071213673,0.11869555256481912,-0.01913997054359421,-0.028837911805083053,0.2627732941387006,-14332.761564819608,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.1670646146232717,0.07338021232129366,-0.013935854799965645,1.5973628211429192,0.2171840482691264,216957.53832322638,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.21073733349126833,0.06017722789171498,-0.019484134756740244,1.6414046156052178,0.2786481248308865,319393.9263852723,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.1695804991053973,0.042359095585630224,-0.01300377757298433,1.7407390142422414,0.2708498347495886,311179.5268804538,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.10857886422068885,0.10128072984532266,-0.020034150541052866,0.9502525001706199,0.32675460600563766,197333.64676752803,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,MCB,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.16112400086707157,0.05484326319529842,-0.011895194431657456,1.6303537733757985,0.27329641364831553,324625.5353883421,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.19491629953650302,0.13453128937574477,-0.026942298449861214,1.1447664157339186,0.3306789575593349,194916.29953650385,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.4271437671933742,0.061533880310652656,-0.01762891191515412,2.409665017729854,0.2036284660848884,510401.0496647884,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.1750728370630683,0.05832206464173084,-0.019240888730883015,1.1633013079980763,0.18030911046342524,298554.74641754245,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.285198628125082,0.09588416766295282,-0.024017244757521334,1.4605286887427051,0.37183665840998303,571501.5726086237,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.11336801262774765,0.19970462761219532,-0.031171878256079803,0.6504043247732153,0.30334937450808214,125857.70624053478,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,OGR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.05825024128677092,0.06804639732263329,-0.017869598384081385,0.48998705280219956,0.281744675634029,71998.88112283498,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.13855942527198128,0.1381620332461686,-0.026887461011980363,0.8862307979755301,0.32261424658276305,138559.42527198116,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.4023437950444948,0.06154007394782135,-0.017379251773893288,2.3667889152735606,0.19691788035133168,458092.3200476079,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.1750728370630692,0.05832206464173073,-0.019240888730883032,1.163301307998081,0.18030911046342524,279530.350854801,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.21148795603019122,0.09586694589227429,-0.024015390899845192,1.2038542466765019,0.3667524693141503,396789.91666035913,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.11327546520349685,0.1997046276121952,-0.031172437668324893,0.649982107216363,0.3033492955045404,125189.46238471521,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,IFCGR,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.05823381800450944,0.06805381657327203,-0.017869598384081333,0.48986610050632606,0.28174464169048796,71648.94877033262,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.03304504944612141,0.02732732442103203,-0.00254168817030497,1.1075259109391695,0.04357788548391565,33045.049446121324,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.0253011165975221,0.05113688633321867,-0.00882600792130457,0.5024351604900072,0.14487219490087566,26137.19324652874,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.14830003373218958,0.07413762817159242,-0.014866370432971062,1.4853871235012825,0.21410020483877018,157076.76231985632,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.027880682731961093,0.05265280517477189,-0.013868203222910328,0.381041024581419,0.14888548983956001,33910.13143864507,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.03758476903952834,0.0510477650126826,-0.008347034964968896,0.7102726611484556,0.08694425409866646,37584.76903952833,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
SINGLE,SMV6,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.03747311229625372,0.07403570021102857,-0.013976707576111188,0.44507066662552613,0.13269385025771224,38881.53056710039,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.1086644755517292,0.22297780451061378,-0.029525670164873705,0.6228625127587052,0.6339752032897172,532975.5777641321,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.3263378077039232,0.12898508070991976,-0.02635234713705439,1.4604704361538148,0.5913207412722026,1774545.9289131276,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.3949628051897349,0.1450256529506022,-0.032221072786214236,1.607877184788015,0.6336954113447335,2848591.675902997,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.901215225831165,0.03626040207746395,-0.015981386880482434,3.9698650180751036,0.5612831868165413,9067032.040462412,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.23653132024623624,0.13004551025143596,-0.03582649755377479,1.0313564109526305,0.6656015516071033,1566722.4170272239,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.26973080025567087,0.10656488503069017,-0.020578882835441455,1.6561934601396773,0.5752347960536941,2209220.4952103393,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.1047145955136719,0.22444923592357635,-0.029633755356511974,0.6059880360888118,0.6322158012113694,513602.2767410204,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.3197388037726887,0.12873123855243818,-0.02641207930366951,1.4461136710274234,0.5942085982028437,1732467.7483335584,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.3817538529407505,0.14063867059669244,-0.03267005417085366,1.5618331075134086,0.6323589127973791,2729865.3617008794,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.8856707941353925,0.03625677521163018,-0.015836358260317963,3.9456559717024944,0.5580055058356204,8751062.928994253,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.22480004798063158,0.13004551025143607,-0.03594345286204286,0.9855490658464046,0.6653305315078083,1489017.4973589107,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.2574621448908696,0.10962934435233207,-0.02089361304711632,1.597018719617566,0.5721113499043435,2088728.435917304,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.10045525817714118,0.22872732138175278,-0.02960562304477116,0.5852852254851967,0.6339494616608321,492711.1550905984,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.32138391346847306,0.1289880685002861,-0.026355829263495327,1.440024300447692,0.5884349491793388,1734667.514622476,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.3947651958263201,0.14520086780910157,-0.03222542132249236,1.6069920972442702,0.6338360369796565,2815528.8544445094,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.8974608097371088,0.03623309329817226,-0.01598800505995368,3.9674522787506143,0.5615037182464934,8927661.611308435,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.23659661805778875,0.13002281611670263,-0.03582701524672486,1.0315753031490273,0.6656022784423768,1565973.7811346836,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.269712437946809,0.10657479504664613,-0.020581256370543206,1.65600772000883,0.5752464962167989,2207521.708449576,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2018,0.0965365776206113,0.23018733054980978,-0.029713743243054595,0.5683183735069788,0.6321915451672282,473490.88072692417,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2019,0.314693238044804,0.12873430272326913,-0.026418976168287887,1.4248741433708894,0.5912542951951855,1692506.148580324,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2020,0.381583817438401,0.14064830082373847,-0.03267087407923246,1.561196905956783,0.6324367876925283,2698094.9035639763,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2021,0.8815805594750357,0.036229313021961085,-0.015839156920528567,3.9422424303766457,0.5582253182186052,8612049.461074725,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2022,0.2248559219371229,0.13002281611670274,-0.03594397055499295,0.9857367865468155,0.6653318614092935,1488265.052885903,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,2023,0.2574500660858876,0.1096392389047357,-0.02089593062339103,1.5968684867768865,0.5721234194008296,2087151.469029773,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2018,0.13343572993884134,0.28782453779643324,-0.04277562480610972,0.5975874882500272,0.7746264627057818,654473.1835996974,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2019,0.07543688275819971,0.33350929820542163,-0.05825646845818199,0.3860637840467425,0.5930377422572186,419372.89125395473,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2020,0.6044022244815168,0.1663507536382911,-0.04433020871025449,1.6407684375694427,0.7367397435322922,3613496.1858730363,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2021,0.5045592054179426,0.16859780984088357,-0.03350982186726062,1.6007410425223545,0.6513403524853997,4839794.660447352,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2022,0.24012764475777248,0.3297545163456579,-0.050261819359493046,0.7926261974807183,0.7742589638490555,1590543.5423871046,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2023,0.2722266485755358,0.1129411618152718,-0.022267918111167788,1.34301157419849,0.643345723891441,2236147.3969416507,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2018,0.13095705650342282,0.2895183552744982,-0.04276163709487002,0.5887618446802556,0.7752754836115624,642315.8304295484,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2019,0.06362867701488417,0.33348815515467767,-0.05825860450942861,0.35741688807594824,0.5924838091535797,352954.50444267597,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2020,0.590040953247573,0.17098173381258486,-0.044477364579588965,1.6080532209518799,0.739250542929432,3481272.5801070696,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2021,0.510025778119712,0.16743595700855285,-0.03333106599368799,1.61815350027101,0.6509968619175708,4784717.605447305,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2022,0.2337458262600618,0.3296179195864569,-0.05025834788400206,0.7782475485783896,0.7740562462807715,1548272.0237935046,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2023,0.2707537269611151,0.11294054215852889,-0.022265441183049715,1.3390770689767761,0.6441696744584733,2212603.2271602135,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2018,0.13343557274474382,0.28782453780039496,-0.04277561028367324,0.5975869874748373,0.7746260987575375,654472.4125968963,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2019,0.0358152349469536,0.3176478042408466,-0.058256468458328645,0.2882476343475394,0.5811028063354825,199106.00754410308,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2020,0.721528524916111,0.146265028807533,-0.04151136268170325,1.9352073140974804,0.7205985166165213,4154821.3930952763,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2021,0.4904122049556918,0.17271321339187184,-0.033968981252355715,1.55340496431782,0.6526473397752703,4861545.414513141,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2022,0.2400826618601022,0.32974835085269527,-0.05026141512355928,0.7925260228480833,0.7742585087052302,1589047.0323042143,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2023,0.2722117008859297,0.11294457217552534,-0.022267999590484797,1.342955992164557,0.6433496650211007,2234258.2933144737,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2018,0.13095696236949372,0.2895183552784497,-0.042761623945487284,0.5887615450826877,0.7752750820361431,642315.368723141,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2019,0.0357698753021749,0.31763376899625484,-0.05825860450946571,0.2880972704920722,0.5803397021432672,198418.98578942474,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2020,0.7082041746933112,0.14626502880753256,-0.04150326043882065,1.9101215725038774,0.7222261415120345,4068998.7595287086,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2021,0.4936828026843627,0.17218711300237177,-0.03387858229211295,1.5631037518448991,0.6525966796884222,4845257.392267732,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2022,0.23369793209567447,0.32961165095913947,-0.05025794118944539,0.7781401798540735,0.7740555155160596,1546788.104459851,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,ENTRY_ONLY,,2023,0.2707388067859777,0.11294395169177163,-0.02226552335007926,1.3390210510791982,0.6441737225510402,2210727.94631824,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2018,0.054957646696450535,0.30019186356403615,-0.040400030583172056,0.33835065199060527,0.8282880521034974,269555.2833791878,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2019,0.1551219120875873,0.26644228660791336,-0.04831461687206059,0.6281715353376753,0.7440357514506395,802653.1132243667,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2020,0.47635917221685786,0.17697268231683383,-0.04358462604819538,1.4948724771630368,0.8656088467111472,2847194.2592159025,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2021,1.0184887993365037,0.15611386189335685,-0.026289090452093565,3.064379609088095,0.7364795006871803,8987333.366809616,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
