scale,period,strategy,ratio_type,orders,p50,p95,max,missing_denominator,grade
X1,DISCOVERY,ATRDR,order_to_daily_amount,886,0.0005348751842094365,0.002962951714755371,0.010764373575422294,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,ATRDR,order_to_ADV20,886,0.0009055144738124956,0.0042867076114921025,0.01,4,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,MCB,order_to_daily_amount,39,0.00031864348853678326,0.001603094452442408,0.0019030400700818947,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,MCB,order_to_ADV20,39,0.0006624743870525016,0.0030326221844278285,0.0036999323623305913,2,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,OGR,order_to_daily_amount,236,0.001553380861557192,0.007233757162051457,0.011551176691366143,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,OGR,order_to_ADV20,236,0.0013252479900603203,0.005713778080989899,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,DISCOVERY,SMV6,order_to_execution_window_volume,80,0.2535549132947977,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,ATRDR,order_to_daily_amount,435,0.0005816611224626886,0.0031632345005131834,0.007504985475417036,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,ATRDR,order_to_ADV20,435,0.0009368751417953899,0.004103759026627359,0.01,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,MCB,order_to_daily_amount,12,0.00031936564827818553,0.0008242105972969283,0.0010093179451677577,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,MCB,order_to_ADV20,12,0.0005687972793925276,0.001370628719520834,0.001623448865278131,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,OGR,order_to_daily_amount,44,0.0009873528663349603,0.005270244058796293,0.0069288116261201765,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,OGR,order_to_ADV20,44,0.000845247446112648,0.0035403695313200242,0.005762470651531462,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,VALIDATION,SMV6,order_to_execution_window_volume,32,0.25211345530932855,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,ATRDR,order_to_daily_amount,306,0.0006012223476680998,0.0031055529671504814,0.00917936189660853,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,ATRDR,order_to_ADV20,306,0.0009630909748158539,0.0035697744107895772,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,MCB,order_to_daily_amount,10,0.00028331681842177646,0.0006353931297703437,0.0006767833961295922,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,MCB,order_to_ADV20,10,0.00187397778878494,0.002933721044808541,0.003120309603357174,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,OGR,order_to_daily_amount,53,0.001866918133118556,0.0050624614860215154,0.008470567128276683,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,OGR,order_to_ADV20,53,0.001998427284572147,0.004259574841021892,0.005668236101838423,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024_POST_HOC,SMV6,order_to_execution_window_volume,20,0.10825858477631825,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,ATRDR,order_to_daily_amount,283,0.0002781082846421506,0.0015739301029404089,0.0037249114701858534,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,ATRDR,order_to_ADV20,283,0.000498240706092901,0.002216253331876962,0.004062718878375197,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,MCB,order_to_daily_amount,4,0.0003176975788220319,0.0005749958391938092,0.000593627428005429,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,MCB,order_to_ADV20,4,0.0004993971532635048,0.0008360052615723791,0.000855683491872484,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,OGR,order_to_daily_amount,31,0.0019169955904874475,0.005105216412239098,0.006627129072452446,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,OGR,order_to_ADV20,31,0.001127598603362057,0.003397522109459339,0.004898453871476851,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025_POST_HOC,SMV6,order_to_execution_window_volume,55,0.15975709140618838,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026_YTD_POST_HOC,ATRDR,order_to_daily_amount,178,0.0002468849653259617,0.0013959201432777962,0.00486751778787566,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026_YTD_POST_HOC,ATRDR,order_to_ADV20,178,0.0005479244147379299,0.0021763742116631805,0.004768600137082881,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026_YTD_POST_HOC,OGR,order_to_daily_amount,29,0.0008257368443991665,0.001911295678694377,0.002763288661685988,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026_YTD_POST_HOC,OGR,order_to_ADV20,29,0.0004907744025113347,0.001383271089595246,0.0024087962777596134,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026_YTD_POST_HOC,SMV6,order_to_execution_window_volume,18,0.24657244148602037,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,ATRDR,order_to_daily_amount,2088,0.00047394282186098095,0.0028497543145009608,0.010764373575422294,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,ATRDR,order_to_ADV20,2088,0.0008035587479826608,0.003758152066435492,0.01,5,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,MCB,order_to_daily_amount,65,0.00031864348853678326,0.0013897901399532251,0.0019030400700818947,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,MCB,order_to_ADV20,65,0.000770843142315863,0.002951355174941389,0.0036999323623305913,3,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,OGR,order_to_daily_amount,393,0.001507533509894852,0.00617846932966035,0.011551176691366143,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,OGR,order_to_ADV20,393,0.001221735354335842,0.005033055441911435,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,FULL,SMV6,order_to_execution_window_volume,205,0.20669923237962318,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,ATRDR,order_to_daily_amount,260,0.0006093875301695367,0.003064864644898341,0.010764373575422294,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,ATRDR,order_to_ADV20,260,0.0009253483406724643,0.0039237360070108595,0.01,2,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,MCB,order_to_daily_amount,3,0.00020404429243912916,0.0005339190180868365,0.0005705717653810262,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,MCB,order_to_ADV20,3,0.0007947706746889296,0.0011503871379314674,0.0011899000782917494,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,OGR,order_to_daily_amount,179,0.0019789113474343372,0.007810445465890051,0.011551176691366143,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,OGR,order_to_ADV20,179,0.0015045104530092576,0.0057137780809899,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2018,SMV6,order_to_execution_window_volume,1,0.013392223758865719,0.013392223758865719,0.013392223758865719,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,ATRDR,order_to_daily_amount,224,0.0004277419170207487,0.002274057136297994,0.0044569879801405355,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,ATRDR,order_to_ADV20,224,0.0008762711401268807,0.0035974269699279556,0.006309543877461514,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,MCB,order_to_daily_amount,20,0.00031574326478192637,0.0018595419919578743,0.0019030400700818947,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,MCB,order_to_ADV20,20,0.0008574132097909604,0.0028984075170138705,0.0029542967114929183,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,OGR,order_to_daily_amount,23,0.0010668067581142775,0.007079484638816922,0.009321185899659981,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,OGR,order_to_ADV20,23,0.0010901838013552877,0.006472213532717887,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2019,SMV6,order_to_execution_window_volume,24,0.19666776523870746,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,ATRDR,order_to_daily_amount,221,0.0004275895718198441,0.0021231038016095126,0.005577396371984636,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,ATRDR,order_to_ADV20,221,0.0007213742149263391,0.0034262500889752105,0.006063741179711672,2,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,MCB,order_to_daily_amount,13,0.0003933714588352771,0.0012791294885215667,0.0014451204656690554,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,MCB,order_to_ADV20,13,0.0006429803146745102,0.003505227804940879,0.0036999323623305913,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,OGR,order_to_daily_amount,10,0.0005873305957719849,0.003534279890524357,0.0036414779672383616,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,OGR,order_to_ADV20,10,0.0006896169314952174,0.003137977606033762,0.0034705072526108,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2020,SMV6,order_to_execution_window_volume,36,0.3901603831828817,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,ATRDR,order_to_daily_amount,181,0.0006263193517599425,0.0034496228597543825,0.009593796076912298,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,ATRDR,order_to_ADV20,181,0.0012643613681897177,0.005965058018530094,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,MCB,order_to_daily_amount,3,0.00024247990318926115,0.00046167496004704276,0.00048602996636457405,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,MCB,order_to_ADV20,3,0.0004689391968646814,0.0010068090570285227,0.0010665723748245052,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,OGR,order_to_daily_amount,24,0.0012470890166631282,0.0030824274706052956,0.0049705802170757025,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,OGR,order_to_ADV20,24,0.0013827486628143404,0.0039578222354143535,0.005408126657898213,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2021,SMV6,order_to_execution_window_volume,19,0.08688965782391388,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2022,ATRDR,order_to_daily_amount,246,0.0005780383859554107,0.0033672432071043396,0.007504985475417036,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2022,ATRDR,order_to_ADV20,246,0.0009353184209621676,0.004009032588412629,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2022,OGR,order_to_daily_amount,35,0.001093504766818298,0.005310305290948227,0.0069288116261201765,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2022,OGR,order_to_ADV20,35,0.0008665144278067149,0.003998117347731632,0.005762470651531462,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2022,SMV6,order_to_execution_window_volume,12,0.28541963242536256,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,ATRDR,order_to_daily_amount,189,0.0005932941805573081,0.002959398069972588,0.004266632131507662,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,ATRDR,order_to_ADV20,189,0.0009550796260030239,0.0046707148211012845,0.006538462789848863,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,MCB,order_to_daily_amount,12,0.00031936564827818553,0.0008242105972969283,0.0010093179451677577,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,MCB,order_to_ADV20,12,0.0005687972793925276,0.001370628719520834,0.001623448865278131,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,OGR,order_to_daily_amount,9,0.0006928920837162923,0.0029648575963466613,0.003205799826724531,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,OGR,order_to_ADV20,9,0.0007149749035717103,0.0016787064835911798,0.0017704649201412802,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2023,SMV6,order_to_execution_window_volume,20,0.25211345530932855,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,ATRDR,order_to_daily_amount,306,0.0006012223476680998,0.0031055529671504814,0.00917936189660853,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,ATRDR,order_to_ADV20,306,0.0009630909748158539,0.0035697744107895772,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,MCB,order_to_daily_amount,10,0.00028331681842177646,0.0006353931297703437,0.0006767833961295922,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,MCB,order_to_ADV20,10,0.00187397778878494,0.002933721044808541,0.003120309603357174,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,OGR,order_to_daily_amount,53,0.001866918133118556,0.0050624614860215154,0.008470567128276683,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,OGR,order_to_ADV20,53,0.001998427284572147,0.004259574841021892,0.005668236101838423,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2024,SMV6,order_to_execution_window_volume,20,0.10825858477631825,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,ATRDR,order_to_daily_amount,283,0.0002781082846421506,0.0015739301029404089,0.0037249114701858534,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,ATRDR,order_to_ADV20,283,0.000498240706092901,0.002216253331876962,0.004062718878375197,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,MCB,order_to_daily_amount,4,0.0003176975788220319,0.0005749958391938092,0.000593627428005429,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,MCB,order_to_ADV20,4,0.0004993971532635048,0.0008360052615723791,0.000855683491872484,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,OGR,order_to_daily_amount,31,0.0019169955904874475,0.005105216412239098,0.006627129072452446,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,OGR,order_to_ADV20,31,0.001127598603362057,0.003397522109459339,0.004898453871476851,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2025,SMV6,order_to_execution_window_volume,55,0.15975709140618838,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026,ATRDR,order_to_daily_amount,178,0.0002468849653259617,0.0013959201432777962,0.00486751778787566,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026,ATRDR,order_to_ADV20,178,0.0005479244147379299,0.0021763742116631805,0.004768600137082881,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026,OGR,order_to_daily_amount,29,0.0008257368443991665,0.001911295678694377,0.002763288661685988,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026,OGR,order_to_ADV20,29,0.0004907744025113347,0.001383271089595246,0.0024087962777596134,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1,2026,SMV6,order_to_execution_window_volume,18,0.24657244148602037,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,ATRDR,order_to_daily_amount,887,0.0008094001452096721,0.004665766471781658,0.016650852542532284,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,ATRDR,order_to_ADV20,887,0.0013836146098792166,0.006908533167416134,0.01,4,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,MCB,order_to_daily_amount,39,0.0005344089600214223,0.002589037600802778,0.0030734572687028784,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,MCB,order_to_ADV20,39,0.0010772474116465252,0.0049375609742427695,0.006182068118493063,2,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,OGR,order_to_daily_amount,217,0.0017338187724105082,0.008468246526038198,0.011892967287409859,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,OGR,order_to_ADV20,217,0.0014452281087279622,0.007685679272605854,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,DISCOVERY,SMV6,order_to_execution_window_volume,84,0.44113030968419803,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,ATRDR,order_to_daily_amount,435,0.0010362171976892262,0.005366470715380671,0.010240873191672299,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,ATRDR,order_to_ADV20,435,0.0016699150723689647,0.00708798895346987,0.01,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,MCB,order_to_daily_amount,12,0.0005935391097732697,0.0013355343496210589,0.001359414334656526,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,MCB,order_to_ADV20,12,0.0012102821176693485,0.0021865653628838928,0.0021865653628838928,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,OGR,order_to_daily_amount,44,0.001719832595780906,0.009280989148356048,0.012024029353240597,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,OGR,order_to_ADV20,44,0.0015077719232382655,0.006256417828719705,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,VALIDATION,SMV6,order_to_execution_window_volume,33,0.49906890130353815,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,ATRDR,order_to_daily_amount,306,0.001101471576621182,0.0059240839777966485,0.017021017254306138,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,ATRDR,order_to_ADV20,306,0.0018370521646676014,0.006869049726391389,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,MCB,order_to_daily_amount,10,0.0005486821433756291,0.0012305265401135993,0.001310684506687514,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,MCB,order_to_ADV20,10,0.0036292167740572486,0.005681555934089989,0.0060429104445780405,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,OGR,order_to_daily_amount,53,0.0035115508035824658,0.009644502949891266,0.014943920782568244,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,OGR,order_to_ADV20,53,0.0036982746395597538,0.008004342091197035,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2024_POST_HOC,SMV6,order_to_execution_window_volume,23,0.256164626574419,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,ATRDR,order_to_daily_amount,283,0.0005676956615631465,0.0031934786523833357,0.0074713802528611,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,ATRDR,order_to_ADV20,283,0.0010133444197568111,0.0044141807728894705,0.008212905091575847,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,MCB,order_to_daily_amount,4,0.0006468769522976843,0.0011707723975129844,0.001208708932728683,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,MCB,order_to_ADV20,4,0.0010168428405625373,0.0017022242905216176,0.0017422919350102606,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,OGR,order_to_daily_amount,31,0.0038697824814097606,0.010305749858748993,0.01337799007669951,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,OGR,order_to_ADV20,31,0.0022762500566018773,0.006866249759543857,0.009888364413511708,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2025_POST_HOC,SMV6,order_to_execution_window_volume,64,0.43458669564850005,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2026_YTD_POST_HOC,ATRDR,order_to_daily_amount,178,0.0005162093088580521,0.00292435777177524,0.01015659514092072,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2026_YTD_POST_HOC,ATRDR,order_to_ADV20,178,0.0011446098974478751,0.004519025984620845,0.009950192909809061,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2026_YTD_POST_HOC,OGR,order_to_daily_amount,29,0.0017404826288083687,0.004035729596005541,0.005826724125207469,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2026_YTD_POST_HOC,OGR,order_to_ADV20,29,0.0010334999487268547,0.0029170180926553382,0.005076530161311392,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2026_YTD_POST_HOC,SMV6,order_to_execution_window_volume,18,0.49900147701952624,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,ATRDR,order_to_daily_amount,2089,0.0008058901050470121,0.004670666139029927,0.017021017254306138,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,ATRDR,order_to_ADV20,2089,0.0014173127165569347,0.006558091552092416,0.01,5,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,MCB,order_to_daily_amount,65,0.0005849745936923671,0.0023117532047305634,0.0030734572687028784,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,MCB,order_to_ADV20,65,0.0014228580043873654,0.005221855793605698,0.006182068118493063,3,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,OGR,order_to_daily_amount,374,0.002045477819274594,0.009236726973923349,0.014943920782568244,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,OGR,order_to_ADV20,374,0.0017350594718789877,0.007268947742631789,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,FULL,SMV6,order_to_execution_window_volume,222,0.435855535665703,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2018,ATRDR,order_to_daily_amount,261,0.0008829471432235239,0.004648971012656145,0.013928820812657582,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
X1.5,2018,ATRDR,order_to_ADV20,261,0.0012736696679641621,0.00602218848620287,0.01,2,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
