X,Y,period,strategy,requests,funded_requests,positive_R1_requests,p50_registered_limit_use,p95_registered_limit_use,max_registered_limit_use,grade
X10,0.2,full,MCB,2591,11,2591,0.005615727046663517,0.9235572854353942,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,full,OGR,511,329,511,0.47723364349985614,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,full,SMV6,362,250,362,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2018–2021,ATRDR,2148,635,1425,0.5707564277125131,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2018–2021,MCB,1064,6,1064,0.21785375420867564,0.8236937671236525,0.8471145708707883,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2018–2021,OGR,353,184,353,0.2736220516693252,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2018–2021,SMV6,170,86,170,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2022–2023,ATRDR,778,318,554,0.8460575771369978,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2022–2023,MCB,423,2,423,0.5000000000000017,0.9500000000000001,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2022–2023,OGR,44,40,44,0.6146486951471857,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2024,ATRDR,1529,253,759,0.5826323670003386,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2024,MCB,769,2,769,0.03724613181954793,0.0657134961151439,0.06887653659243234,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2024,SMV6,26,21,26,0.8356732097535902,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2025,ATRDR,415,210,325,0.4079938031361471,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2025,MCB,205,1,205,4.1399164796225236e-17,4.1399164796225236e-17,4.1399164796225236e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2025,OGR,31,31,31,0.40925885903102127,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2025,SMV6,96,84,96,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2026 YTD,ATRDR,237,138,182,0.6926467410908188,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2026 YTD,OGR,30,28,30,1.0,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,full,ATRDR,5107,1554,3245,0.595228938399043,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,full,MCB,2591,11,2591,0.005615727046663517,0.9235572854353942,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,full,OGR,511,329,511,0.47723364349985614,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.3,full,SMV6,362,250,362,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2018–2021,ATRDR,2149,592,1426,0.6322928865029418,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2018–2021,MCB,1064,7,1064,5.989854912492484e-16,0.9625806132224635,0.993839441218951,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2018–2021,OGR,353,180,353,0.2120727509813219,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2018–2021,SMV6,171,69,171,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2022–2023,ATRDR,778,319,554,0.8764306850708751,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2022–2023,OGR,44,41,44,0.46932598489966776,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2022–2023,SMV6,38,36,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2024,ATRDR,1529,253,759,0.5737741568159834,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2024,MCB,769,2,769,0.05922255312811233,0.10891533238576448,0.11443675230328139,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2024,SMV6,31,21,31,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2025,ATRDR,415,199,325,0.3399382855900693,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2025,MCB,205,1,205,2.759944319748349e-17,2.759944319748349e-17,2.759944319748349e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2025,OGR,31,31,31,0.35806634300412377,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2025,SMV6,138,87,138,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2026 YTD,ATRDR,237,120,182,0.6867818767611115,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2026 YTD,OGR,30,29,30,0.7621113278559063,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,2026 YTD,SMV6,28,22,28,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,full,ATRDR,5108,1483,3246,0.6581959640269273,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,full,MCB,2591,11,2591,0.004008353952943277,0.9969197206094755,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,full,OGR,511,327,511,0.42937583666423607,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.1,full,SMV6,406,235,406,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2018–2021,ATRDR,2149,549,1426,0.6008777219222774,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2018–2021,MCB,1064,8,1064,9.983091520820808e-16,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2018–2021,OGR,353,180,353,0.17570334151777917,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2018–2021,SMV6,171,66,171,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2022–2023,ATRDR,778,282,554,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2022–2023,OGR,44,38,44,0.5411115164460569,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2022–2023,SMV6,63,37,63,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2024,ATRDR,1530,251,760,0.536197664629416,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2024,MCB,769,1,769,0.006932236159811928,0.006932236159811928,0.006932236159811928,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2024,OGR,53,45,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2024,SMV6,31,21,31,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2025,ATRDR,415,180,325,0.47597453411963725,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2025,MCB,205,1,205,2.759944319748349e-17,2.759944319748349e-17,2.759944319748349e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2025,OGR,31,31,31,0.3886417735116753,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2025,SMV6,156,74,156,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2026 YTD,ATRDR,237,90,182,0.8467887310092155,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2026 YTD,OGR,30,27,30,0.8416518014106954,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,full,ATRDR,5109,1352,3247,0.6699337695203976,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,full,MCB,2591,11,2591,9.98309152082081e-16,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,full,OGR,511,321,511,0.4651489636467662,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.15,full,SMV6,453,220,453,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2018–2021,ATRDR,2149,508,1426,0.6275571524601373,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2018–2021,MCB,1064,5,1064,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2018–2021,OGR,354,179,354,0.16005855269197838,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2018–2021,SMV6,169,67,169,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2022–2023,ATRDR,778,284,554,0.9101157242032225,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2022–2023,OGR,44,39,44,0.2583596582422895,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2022–2023,SMV6,63,37,63,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2024,ATRDR,1529,243,759,0.4579221019888731,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2024,MCB,769,2,769,0.12340466098604642,0.22743864273069825,0.23899797403565956,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2024,OGR,53,37,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2024,SMV6,31,21,31,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2025,ATRDR,415,171,325,0.44476177520920335,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2025,MCB,205,1,205,2.759944319748349e-17,2.759944319748349e-17,2.759944319748349e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2025,OGR,31,28,31,0.48839168606399785,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2025,SMV6,155,74,155,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2026 YTD,ATRDR,237,90,182,0.6746445503259288,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2026 YTD,OGR,30,27,30,0.942124642930596,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,2026 YTD,SMV6,32,21,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,full,ATRDR,5108,1296,3246,0.6356817589748939,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,full,MCB,2591,9,2591,0.23899797403565956,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,full,OGR,512,310,512,0.43744149201645977,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.2,full,SMV6,450,220,450,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2018–2021,ATRDR,2149,475,1426,0.5006293225393899,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2018–2021,MCB,1064,8,1064,1.367334768082224e-16,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2018–2021,OGR,354,165,354,0.1277790870782876,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2018–2021,SMV6,166,69,166,0.9964788732394367,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2022–2023,ATRDR,778,266,554,0.8544715291288367,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2022–2023,OGR,44,28,44,0.8714890982194627,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2022–2023,SMV6,63,37,63,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2024,ATRDR,1530,218,760,0.48985665876445916,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2024,MCB,769,1,769,0.006277136056193264,0.006277136056193264,0.006277136056193264,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2024,OGR,53,35,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2024,SMV6,31,21,31,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2025,ATRDR,415,161,325,0.2259995406845833,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2025,OGR,31,13,31,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2025,SMV6,152,65,152,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2026 YTD,ATRDR,237,74,182,0.6633390711124361,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2026 YTD,OGR,30,24,30,0.39847513147949487,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,2026 YTD,SMV6,32,21,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,full,ATRDR,5109,1194,3247,0.5417065447743918,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,full,MCB,2591,10,2591,0.0031385680280967185,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,full,OGR,512,265,512,0.5364037996546093,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
MAX_FILL,0.3,full,SMV6,444,213,444,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
