trade_id,baseline_block,symbol,entry_signal_date,entry_year,support_lineage_id,neighbor_support_lineage_id,support_held,neighbor_support_held,minimum_volume_ratio,minimum_volume_location,sessions_since_minimum_volume,mfe,non_false_breakout,round_trip_return,realized_pnl,mae,false_breakout,extreme_winner,severe_loss,holding_trading_days,canonical_exit_reason,entry_industry,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020-11-10,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.46210722568,0.392361111111,5,0.0144478844169,0,-0.0153870896905,-1940.25,-0.0443756449948,True,False,False,2,MARKET_MA20_X2,电子化学品Ⅱ,0.520218579235,0.0616475722859,0.199378881988,0.392361111111,2.25197042108,-0.0165509565856,0.255170267843,0.205128205128,1.16727680143,20.0116369223
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021-05-19,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.27521847132,0.176470588235,24,2.0585898709,1,1.24935618421,166314.279,0,False,True,False,48,MARKET_MA20_X2,电池,0.488405797101,0.114754098361,0.141040462428,0.176470588235,2.01572840768,0.0772470350849,0.201522321735,0.469945355191,0.857557449725,18.6298706839
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021-07-19,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.548616889192,0.0126582278481,27,0.0277280858676,0,-0.0296706870947,-4814.725,-0.0339892665474,True,False,False,6,MARKET_MA20_X2,通用设备,0.384632516704,0.0804597701149,0.115736040609,0.0126582278481,1.6155146158,0.0507321452423,0.238317635939,0.29781420765,0.178820735303,18.5189081963
EXTENDED_2018_2021:300451.SZ-001,EXTENDED_2018_2021,300451.SZ,2019-11-07,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.469136208049,0.224409448819,29,0.0295670538543,0,-0.0668126793109,-8341.344,-0.0828933474129,True,False,False,3,MARKET_MA20_X2,软件开发,0.642727272727,0.117096018735,0.158156911582,0.224409448819,1.20825993125,0.0119283021588,0.167151842185,0.31045751634,1.49760619961,19.5623274869
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019-12-17,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.480335722953,0.0193798449612,11,0.00619514713474,0,-0.0952547710421,-11635.659,-0.120805369128,True,False,False,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.592670157068,0.0787576261786,0.156363636364,0.0193798449612,1.61031690225,0.0468034156559,0.161779185983,0.803854875283,1.57027441278,19.3175983736
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020-08-25,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.283800315469,0.222493887531,7,0.0985221674877,0,-0.0935478793629,-13284.722,-0.100281491907,True,False,False,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,化学制药,0.656222222222,0.129725427776,0.170558798999,0.222493887531,1.74397273161,0.0482776808731,0.285277588714,0.758974358974,1.39092336509,18.6130110091
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021-04-27,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.423922567057,0.0592885375494,21,0.0834227467811,1,0.0387690699783,4912.956,-0.0541845493562,False,False,False,6,MARKET_MA20_X2,医疗器械,0.747058823529,0.0836722835561,0.189137380192,0.0592885375494,1.19675335405,0.0572263168144,0.175908486272,0.325136612022,0.695299021192,18.7093192035
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019-11-04,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.430930525486,0.13961352657,19,0.000542635658915,0,-0.0424596333899,-4934.493,-0.0537984496124,True,False,False,6,MARKET_MA20_X2,软件开发,0.836818181818,0.181668946648,0.193892843762,0.13961352657,1.73836891951,0.032797587928,0.181030135526,0.41323195945,0.581435363558,18.9793596332
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019-07-02,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.576306015787,0.123456790123,18,0.0114942528736,0,-0.0251304251304,-2888.864,-0.0419540229885,True,False,False,5,MARKET_MA20_X2,电池,0.515311004785,0.158771929825,0.145226355894,0.123456790123,2.0521759337,0.0647703088735,0.274222419164,0.775910364146,0.567139541556,18.4367683595
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019-09-02,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.421012108774,0.180055401662,13,0.182189542484,1,0.0117612167245,1383.372,-0.00285947712418,False,False,False,17,MARKET_MA20_X2,半导体,0.454589371981,0.111411817772,0.177073170732,0.180055401662,1.84025965481,0.0758744174285,0.230586730803,0.861144457783,1.24601632047,19.0314121047
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019-12-06,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.465615659552,0.0385487528345,26,0.314381270903,1,0.0704632587466,8238.903,-0.0484949832776,False,False,False,35,MARKET_EMERGENCY_X0.96,半导体,0.684795321637,0.171844278411,0.186218211649,0.0385487528345,1.61013466447,0.00324515262507,0.186461673845,0.317993864212,1.20975254825,19.788098458
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020-02-18,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.078544214667,0.172529313233,10,0.0476794319046,0,-0.102969377902,-12990.311,-0.153943697692,True,False,True,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,半导体,0.687777777778,0.100613154961,0.186620819006,0.172529313233,1.49060709505,0.0914122313034,0.427929841908,0.676923076923,1.04113090239,20.2235301641
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021-03-31,2021,L_SUPPORT_HELD,L_SUPPORT_BROKEN,1,0,0.421205476972,0.150826446281,6,0.256756756757,1,0.149868313505,18317.22,-0.0189189189189,False,False,False,8,MARKET_MA20_X2,半导体,0.733941605839,0.0863104647487,0.180664427025,0.150826446281,6.72342813579,-0.0689682528023,0.309837038658,0.0928961748634,0.64836767707,18.8316286184
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021-11-26,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.404977535326,0,20,0.0628019323671,0,-0.0480678741548,-7977.96,-0.0617283950617,True,False,False,7,MARKET_MA20_X2,软件开发,0.603193612774,0.226212980466,0.169023136247,0,5.35751977451,0.069268568169,0.127825974882,0.841530054645,0.571959098517,18.9612161216
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019-08-28,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.432175785371,0.0938461538462,14,0.42437357631,1,0.331004504519,37818.635,-0.00797266514806,False,False,False,20,MARKET_MA20_X2,军工电子Ⅱ,0.361111111111,0.064906757084,0.175296655879,0.0938461538462,1.60030786978,0.0286714906869,0.217324068965,0.68487394958,1.1616346003,18.7557895627
EXTENDED_2018_2021:300476.SZ-001,EXTENDED_2018_2021,300476.SZ,2020-12-04,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.294304009498,0.035175879397,27,0.023720349563,0,-0.038961038961,-4779.567,-0.0595089471494,True,False,False,4,MARKET_MA20_X2,元件,0.673113207547,0.121695533273,0.197714853453,0.035175879397,1.27343817923,-0.019617428295,0.217429604901,0.187179487179,0.706016698947,19.2786604492
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020-06-11,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.3257948511,0.118421052632,12,0.74804862444,1,0.324997805748,40534.896,-0.0243122200896,False,False,False,24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,游戏Ⅱ,0.561904761905,0.109764309764,0.180206794682,0.118421052632,3.22861613349,0.041490947028,0.22402634058,0.420512820513,0.885382484044,18.687224701
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019-01-14,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.449021302823,0.131506849315,15,0.157975460123,1,0.0462183521999,4343.688,-0.0161042944785,False,False,False,11,MARKET_MA20_X2,IT服务Ⅱ,0.615151515152,0.0783750512926,0.165158371041,0.131506849315,1.35966659283,-0.0502471098887,0.204155481269,,1.12443869404,18.5752886172
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018-05-17,2018,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.38679961515,0,10,0.0337640683618,1,0.012646980793,1273.356,-0.0404335139642,False,False,False,7,MARKET_MA20_X2,养殖业,0.336257309942,0.153365384615,0.134400776322,0,1.76046308094,0.0230311193743,0.233767963866,0.6,-0.142824226998,19.4196950195
EXTENDED_2018_2021:300498.SZ-002,EXTENDED_2018_2021,300498.SZ,2018-09-26,2018,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.445653785997,0.227272727273,13,0.00210792580101,0,-0.0196692009508,-1868.08,-0.0379426644182,True,False,False,4,MARKET_MA20_X2,养殖业,0.871604938272,0.142170989433,0.176,0.227272727273,2.81305726909,-0.0424256727491,0.196103941491,,0.492109622737,19.2508497828
EXTENDED_2018_2021:300498.SZ-003,EXTENDED_2018_2021,300498.SZ,2018-12-05,2018,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.472727319269,0.188596491228,5,0.0104089219331,0,-0.0350173989579,-3300.185,-0.0609665427509,True,False,False,2,MARKET_MA20_X2,养殖业,0.908196721311,0.079295154185,0.114432109308,0.188596491228,2.53293736448,0.0391238899217,0.297602421768,,0.255470953089,19.5727495067
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019-01-07,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.443558175899,0.132307692308,26,0.0391654465593,1,0.0202853515445,1941.625,-0.0212298682284,False,False,False,16,MARKET_MA20_X2,养殖业,0.688235294118,0.0404645934807,0.136439966415,0.132307692308,2.17672675632,-0.0386922633969,0.213207836055,,0.344043507052,19.8552198453
EXTENDED_2018_2021:300498.SZ-005,EXTENDED_2018_2021,300498.SZ,2019-08-01,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.463111742641,0.157094594595,23,0.0434782608696,1,0.00643921296095,720.495,-0.000483091787439,False,False,False,2,MARKET_MA20_X2,养殖业,0.735838150289,0.2018322359,0.169481820784,0.157094594595,1.53940628817,-0.00219450020849,0.202944348317,0.290516206483,0.899305741552,20.8996096222
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019-12-17,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.46684640656,0.143737166324,14,0.239042024401,1,0.0268684099712,3528.795,-0.157026660642,False,False,False,27,MARKET_EMERGENCY_X0.96,通信设备,0.707329842932,0.127360898418,0.138038548753,0.143737166324,2.20093804056,0.0468034156559,0.161779185983,0.803854875283,2.12303885001,19.7168217515
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020-10-26,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.448890701433,0.0164835164835,17,0.0537046245649,1,0.0271979030249,3230.231,-0.0308304326206,False,False,False,5,MARKET_MA20_X2,通用设备,0.7033126294,0.0849673202614,0.161887694146,0.0164835164835,1.86716619562,0.0121706297011,0.30190176651,0.512820512821,0.408276470454,18.8105986939
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020-10-09,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.506473523956,0.258675078864,11,0.602548294287,1,0.184474311367,23704.279,-0.013152486642,False,False,False,16,MARKET_MA20_X2,软件开发,0.621797323136,0.0613415710503,0.161493695441,0.258675078864,2.06901701425,-0.0284111942542,0.368036859189,0.123076923077,1.00565527363,18.9326179314
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020-08-28,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.515523633447,0.403125,7,0.0398709677419,0,-0.0822372016415,-11430.548,-0.116129032258,True,False,False,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,医疗器械,0.583983572895,0.0550408719346,0.171996939556,0.403125,1.61369216067,0.017767314731,0.278070759228,0.679487179487,0.818046083933,20.067863371
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021-04-16,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.390733964778,0.0786516853933,22,0.0534105534106,0,-0.0380352853236,-4907.118,-0.0553410553411,True,False,False,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,计算机设备,0.56442687747,0.142753623188,0.129360465116,0.0786516853933,1.71812825995,0.00885909141024,0.194426349152,0.327868852459,0.187251343004,18.4781652117
EXTENDED_2018_2021:300531.SZ-002,EXTENDED_2018_2021,300531.SZ,2021-12-14,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.531518988431,0.216666666667,16,0.0333174678724,0,-0.0508304423779,-8653.836,-0.0566396953832,True,False,False,4,MARKET_MA20_X2,计算机设备,0.768131868132,0.10778128286,0.187854710556,0.216666666667,1.70451652364,0.0344876927577,0.171859858666,0.368852459016,1.6909140464,19.0615507115
EXTENDED_2018_2021:300538.SZ-001,EXTENDED_2018_2021,300538.SZ,2021-08-25,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.338081851518,0.0351351351351,25,0.0592901878914,1,0.0409223344505,7456.132,-0.0162839248434,False,False,False,2,MARKET_MA20_X2,塑料,0.508187134503,0.13853427896,0.186116700201,0.0351351351351,1.10485000719,0.0601820401658,0.288205033234,0.661202185792,0.893462301821,18.4711703168
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021-04-20,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.412020697134,9.0507958117e-16,24,0.0651505838967,0,-0.0562875780923,-7321.829,-0.0657652120467,True,False,False,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,IT服务Ⅱ,0.555384615385,0.152661064426,0.169154228856,0,1.92304120545,0.0437683288584,0.207233074328,0.551912568306,0.665392417651,18.4839091907
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020-02-20,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.541935941215,0.30620467365,18,0.0582926829268,0,-0.159807981184,-19666.44,-0.158536585366,True,False,True,15,MARKET_MA20_X2,化学制药,0.511859838275,0.19150779896,0.193430099312,0.30620467365,1.79257394444,0.104417532254,0.436505730185,0.7,1.2107014661,19.7878475167
EXTENDED_2018_2021:300570.SZ-001,EXTENDED_2018_2021,300570.SZ,2019-01-24,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.382455189173,0,24,0.0411099691675,1,0.00825895584374,788.312,-0.0272353545735,False,False,False,3,MARKET_MA20_X2,通信设备,0.712244897959,0.0193717277487,0.137336504162,0,2.06316055157,0.0102057439714,0.184307473109,,1.07287174121,18.6594545208
EXTENDED_2018_2021:300586.SZ-001,EXTENDED_2018_2021,300586.SZ,2020-10-28,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.376806969984,0,13,0.0526785714286,1,0.0389913657771,4589.97,-0.0357142857143,False,False,False,3,MARKET_MA20_X2,塑料,0.475763747454,0.0573770491803,0.183127572016,0,2.10015052364,0.0441471240578,0.298865707979,0.566666666667,0.980227601123,18.8655020124
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021-05-12,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.545893600461,0.464052287582,10,0.264101212441,1,0.0897235709127,11952.08379,-0.168160253031,False,False,False,41,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,橡胶,0.778076923077,0.0350564468212,0.19682320442,0.464052287582,3.32738505249,0.0370969340409,0.211843225564,0.188524590164,0.0646356943172,18.5109058985
EXTENDED_2018_2021:300593.SZ-001,EXTENDED_2018_2021,300593.SZ,2020-09-07,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.533729139341,0.191919191919,10,0.0654761904762,0,-0.129378562004,-17223.002,-0.131944444444,True,False,True,3,SET_REMOVAL,其他电源设备Ⅱ,0.496724470135,0.0508735868448,0.193895870736,0.191919191919,1.35387465132,0.0214811702282,0.256888228756,0.702564102564,0.959748135171,18.771937682
EXTENDED_2018_2021:300595.SZ-001,EXTENDED_2018_2021,300595.SZ,2019-05-29,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.527084442896,0.289012848064,21,0.0551158018176,1,0.0173125028006,1950.696,-0.00850190559953,False,False,False,4,MARKET_MA20_X2,医疗器械,0.822051282051,0.0733229329173,0.170619739862,0.289237668161,0.99707291008,-0.0800610376912,0.429206716675,0.242763772176,0.499471507569,18.7669862457
EXTENDED_2018_2021:300595.SZ-002,EXTENDED_2018_2021,300595.SZ,2020-09-03,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.496517629657,0.0983455882353,8,0.014598540146,0,-0.136910388881,-17836.706,-0.150364963504,True,False,True,2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,医疗器械,0.551778656126,0.0991488020177,0.191819464034,0.0983455882353,1.62727321311,0.0115721640741,0.261499959718,0.666666666667,0.722890022993,19.8796603733
EXTENDED_2018_2021:300595.SZ-003,EXTENDED_2018_2021,300595.SZ,2020-12-07,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.375249706163,0.115789473684,5,0.0382938130281,1,0.0345872443174,4318.935,-0.0156718451894,False,False,False,3,MARKET_MA20_X2,医疗器械,0.734688995215,0.069970845481,0.16958779617,0.115789473684,1.31638813387,-0.0511835162251,0.181061643267,0.0794871794872,0.622514763676,19.7732128683
EXTENDED_2018_2021:300601.SZ-001,EXTENDED_2018_2021,300601.SZ,2020-06-23,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.435453394549,0.422753988245,26,0.392947903431,1,0.313570990636,34583.801,-0.0603557814485,False,False,False,22,MARKET_MA20_X2,生物制品,0.713961038961,0.0556374849175,0.18075580513,0.422753988245,0.71605757427,0.121153763655,0.165533128662,0.933333333333,0.852860651836,20.6340240345
EXTENDED_2018_2021:300602.SZ-001,EXTENDED_2018_2021,300602.SZ,2019-11-08,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.497963404678,0.39371257485,12,0.0160810005956,0,-0.0208207516129,-2414.517,-0.0575739527497,True,False,False,2,MARKET_MA20_X2,消费电子,0.870183486239,0.0038,0.154201292705,0.39371257485,2.16671064588,0.00906568095174,0.167571312338,0.240362811791,1.86045336815,19.4712777137
EXTENDED_2018_2021:300602.SZ-002,EXTENDED_2018_2021,300602.SZ,2019-11-19,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.514541569908,0.358310626703,19,0.00925925925926,0,-0.162564160972,-20855.708,-0.185185185185,True,False,True,4,MARKET_MA20_X2,消费电子,0.918811881188,0.172143634385,0.169436749769,0.358310626703,2.43272285295,0.0194639037507,0.194110950797,0.295518207283,1.77190826291,19.6238406463
EXTENDED_2018_2021:300623.SZ-001,EXTENDED_2018_2021,300623.SZ,2021-05-25,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.479938636649,0.182205079351,25,0.343205574913,1,0.0837415106754,12980.005,-0.0240418118467,False,False,False,37,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,半导体,0.410915492958,0.102816901408,0.152369281046,0.18244013683,1.34835148261,0.0649735673194,0.1875945024,0.571038251366,1.16938144365,20.1126871996
EXTENDED_2018_2021:300627.SZ-001,EXTENDED_2018_2021,300627.SZ,2021-08-02,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.575119420206,0.315545243619,17,0.321803232209,1,0.281285162243,49654.243,-0.0070881769209,False,False,False,10,MARKET_MA20_X2,通信设备,0.632210526316,0.113793103448,0.168100595632,0.315545243619,1.94661759764,0.0571580586339,0.326691759345,0.551912568306,0.784482985147,19.0284301094
EXTENDED_2018_2021:300631.SZ-001,EXTENDED_2018_2021,300631.SZ,2020-10-28,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.377679981282,0.0228571428571,15,0.0602866779089,0,-0.00704691598452,-819.868,-0.0505902192243,True,False,False,3,MARKET_MA20_X2,环保设备Ⅱ,0.689816700611,0.230583695128,0.181253236665,0.0228571428571,5.9505457029,0.0441471240578,0.298865707979,0.566666666667,1.20629563217,18.5421131819
EXTENDED_2018_2021:300632.SZ-001,EXTENDED_2018_2021,300632.SZ,2019-10-25,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.45796948521,0.318021201413,24,0.0203139427516,0,-0.0640637685761,-7913.118,-0.0895660203139,True,False,False,12,MARKET_MA20_X2,光学光电子,0.719047619048,0.0645161290323,0.176927343317,0.318021201413,1.78524989989,-0.0314661217039,0.216998827792,0.0264105642257,1.4596220769,18.4707406376
EXTENDED_2018_2021:300633.SZ-001,EXTENDED_2018_2021,300633.SZ,2020-05-08,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.373897232082,0.0977130977131,18,0.200894282977,1,0.0942109631027,10629.702,-0.00990099009901,False,False,False,11,MARKET_MA20_X2,医疗器械,0.707432432432,0.173113749521,0.188258317025,0.0977130977131,1.07529525173,0.047082171798,0.231499231518,0.784615384615,0.755736369404,18.4729686379
EXTENDED_2018_2021:300638.SZ-001,EXTENDED_2018_2021,300638.SZ,2021-05-25,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.478716147515,0.430348258706,8,0.731843575419,1,0.575374798027,72983.254,-0.0164804469274,False,True,False,44,MARKET_MA20_X2,通信设备,0.596830985915,0.0578168044077,0.162156900915,0.430348258706,1.78110485456,0.0649735673194,0.1875945024,0.571038251366,0.711016157198,18.6040218084
EXTENDED_2018_2021:300655.SZ-001,EXTENDED_2018_2021,300655.SZ,2021-05-27,2021,L_SUPPORT_HELD,L_SUPPORT_BROKEN,1,0,0.443741779926,0.0592239552462,25,1.11675329868,1,0.805299119334,107585.114,-0.0507796881248,False,True,False,42,MARKET_MA20_X2,电子化学品Ⅱ,0.83275862069,0.251533678101,0.190209958267,0.059377932978,4.04450711282,0.0710300218821,0.188483733464,0.781420765027,1.08612005763,19.4205485277
EXTENDED_2018_2021:300661.SZ-001,EXTENDED_2018_2021,300661.SZ,2021-11-11,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.579268286639,0.267880707311,15,0.00917431192661,0,-0.127788521551,-23316.585,-0.159552077712,True,False,True,18,MARKET_MA20_X2,半导体,0.741726618705,0.141023672818,0.152915838304,0.267880707311,1.8390641032,0.0718730041601,0.141782624059,0.781420765027,1.23491297996,20.3773713896
EXTENDED_2018_2021:300663.SZ-001,EXTENDED_2018_2021,300663.SZ,2021-12-14,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.410278969502,0.0588235294118,28,0.121739130435,1,0.0284000781827,4707.756,-0.0252173913043,False,False,False,4,MARKET_MA20_X2,软件开发,0.582051282051,0.284382284382,0.199259716225,0.0588235294118,3.67538278354,0.0344876927577,0.171859858666,0.368852459016,1.18229085743,19.9889226359
EXTENDED_2018_2021:300674.SZ-001,EXTENDED_2018_2021,300674.SZ,2021-04-16,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.413864464917,0.0679933665008,21,0.00463341509948,0,-0.0675622777896,-8677.179,-0.0817661488144,True,False,False,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,IT服务Ⅱ,0.768774703557,0.169303797468,0.196352979486,0.0679933665008,3.00927085886,0.00885909141024,0.194426349152,0.327868852459,0.488783596894,18.8077890433
EXTENDED_2018_2021:300674.SZ-002,EXTENDED_2018_2021,300674.SZ,2021-11-23,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.457680891564,0.0739130434783,13,0.0941747572816,0,-0.0494232343864,-8458.835,-0.0616504854369,True,False,False,10,MARKET_MA20_X2,IT服务Ⅱ,0.525887265136,0.1035207567,0.145115753811,0.0739130434783,2.25777580569,0.0740132073534,0.16443922707,0.92349726776,0.730020379976,19.124882324
EXTENDED_2018_2021:300679.SZ-001,EXTENDED_2018_2021,300679.SZ,2020-02-24,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.514070065456,0.478770131772,20,0.198648059311,1,-0.143081908739,-18377.485,-0.149149585696,False,False,True,13,MARKET_MA20_X2,消费电子,0.372868217054,0.186963112683,0.190356744705,0.478770131772,2.59883317112,0.147894106524,0.440126710272,0.894871794872,1.15194309401,19.3814938448
EXTENDED_2018_2021:300687.SZ-001,EXTENDED_2018_2021,300687.SZ,2021-05-31,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.547944858595,0.480269045893,27,0.225388601036,1,0.0119959272776,1862.597,-0.0471502590674,False,False,False,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,IT服务Ⅱ,0.539393939394,0.0916867885478,0.189915966387,0.480691874497,1.76299283097,0.0810172796618,0.197565447814,0.896174863388,1.0539037432,18.4686230168
EXTENDED_2018_2021:300699.SZ-001,EXTENDED_2018_2021,300699.SZ,2019-08-22,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.588992671415,0.263157894737,4,0.112628865979,1,0.00922198136027,1038.695,-0.0139175257732,False,False,False,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,航空装备Ⅱ,0.383957219251,0.00414507772021,0.182262996942,0.263157894737,0.903841985713,0.0233062590718,0.207157448374,0.835534213685,0.962656746058,19.0386270125
EXTENDED_2018_2021:300699.SZ-002,EXTENDED_2018_2021,300699.SZ,2019-12-13,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.456165338654,0.203539823009,18,0.198670780916,1,0.0276912183248,3387.916,-0.0256349394731,False,False,False,29,MARKET_EMERGENCY_X0.96,航空装备Ⅱ,0.495555555556,0.104669464848,0.121244635193,0.203539823009,1.50162633589,0.0474987062758,0.167430099751,0.802587701747,0.885894629468,18.9198626085
EXTENDED_2018_2021:300702.SZ-001,EXTENDED_2018_2021,300702.SZ,2020-02-21,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.51971236381,0.329004329004,4,0.161602890458,1,0.0451731221644,5506.684,-0.0832649039251,False,False,False,14,MARKET_MA20_X2,化学制药,0.652242744063,0.0230398899587,0.1853188929,0.329004329004,1.78414024094,0.122715454252,0.438535654568,0.776923076923,0.818940304023,19.044404854
