symbol,trade_date,max_abs_ohlc_error,volume_relative_error,amount_relative_error
002355.SZ,2026-09-07,0.0,0.0,0.0
002355.SZ,2026-09-08,0.0,0.0,0.0
002355.SZ,2026-09-09,0.0,1.4550911370655622e-06,2.829544619638352e-09
002355.SZ,2026-09-10,0.0,4.20100048291966e-06,9.454421631507948e-09
002355.SZ,2026-09-11,0.0,1.710644192679435e-07,7.670928959667287e-09
002355.SZ,2026-09-14,0.0,1.0967103897681307e-06,6.822480672125983e-09
002355.SZ,2026-09-15,0.0,0.0,1.4919947197763303e-16
002355.SZ,2026-09-16,0.0,9.084860776022751e-07,1.633858791216042e-08
002356.SZ,2026-09-07,0.0,0.0,0.0
002356.SZ,2026-09-08,0.0,0.0,1.5022508510845716e-16
002356.SZ,2026-09-09,0.0,7.715215353648885e-08,2.344798595913206e-08
002356.SZ,2026-09-10,0.0,6.076223797044403e-07,6.371366465041752e-09
002356.SZ,2026-09-11,0.0,2.4638825615015888e-06,1.3155111665336505e-08
002356.SZ,2026-09-14,0.0,0.0,0.0
002356.SZ,2026-09-15,0.0,0.0,0.0
002356.SZ,2026-09-16,0.0,5.367919914929205e-07,0.0
002357.SZ,2026-09-07,0.0,0.0,1.1587783696490272e-16
002357.SZ,2026-09-08,0.0,1.6056673635263025e-06,1.3085576668075124e-09
002357.SZ,2026-09-09,0.0,6.727342813953316e-07,1.0510158023355296e-09
002357.SZ,2026-09-10,0.0,7.735192392283579e-07,2.8549174029432396e-09
002357.SZ,2026-09-11,0.0,8.540932561650587e-07,3.322347086119896e-09
002357.SZ,2026-09-14,0.0,7.992014379232271e-07,3.3444473890817283e-09
002357.SZ,2026-09-15,0.0,0.0,0.0
002357.SZ,2026-09-16,0.0,3.3203672990306186e-06,2.797212572401682e-09
002358.SZ,2026-09-07,0.0,0.0,0.0
002358.SZ,2026-09-08,0.0,1.3195285060742095e-06,8.924715957858595e-09
002358.SZ,2026-09-09,0.0,0.0,1.2341040892014183e-16
002358.SZ,2026-09-10,0.0,4.930096589166263e-06,1.108778569388573e-08
002358.SZ,2026-09-11,0.0,7.460732300718245e-07,9.236692317697584e-09
002358.SZ,2026-09-14,0.0,0.0,0.0
002358.SZ,2026-09-15,0.0,0.0,0.0
002358.SZ,2026-09-16,0.0,0.0,4.176441444246634e-09
002361.SZ,2026-09-07,0.0,2.0312381405314817e-07,9.790550955536805e-10
002361.SZ,2026-09-08,0.0,1.8313527558504272e-07,6.493337570621764e-10
002361.SZ,2026-09-09,0.0,5.648886573644226e-07,1.1515892017301962e-09
002361.SZ,2026-09-10,0.0,5.777309097333191e-07,7.734627385910908e-10
002361.SZ,2026-09-11,0.0,5.703402118848985e-07,7.38012508452117e-10
002361.SZ,2026-09-14,0.0,7.318426705401761e-07,3.2596425247291413e-10
002361.SZ,2026-09-15,0.0,5.124406685213115e-07,1.7900575455072026e-09
002361.SZ,2026-09-16,0.0,3.29491096470998e-07,9.240514682066938e-10
002362.SZ,2026-09-07,0.0,3.077974323538193e-06,1.8658722615752605e-08
002362.SZ,2026-09-08,0.0,0.0,0.0
002362.SZ,2026-09-09,0.0,0.0,1.2691920046936733e-16
002362.SZ,2026-09-10,0.0,2.0092252140542433e-05,4.920277607194549e-09
002362.SZ,2026-09-11,0.0,0.0,0.0
002362.SZ,2026-09-14,0.0,9.64941951690107e-07,3.0334787979346774e-09
002362.SZ,2026-09-15,0.0,3.5304625965140213e-06,3.584744095778149e-09
002362.SZ,2026-09-16,0.0,5.722387213178625e-07,6.676303113292177e-10
002363.SZ,2026-09-07,0.0,7.949273038980585e-06,1.536809911297037e-08
002363.SZ,2026-09-08,0.0,0.0,0.0
002363.SZ,2026-09-09,0.0,0.0,0.0
002363.SZ,2026-09-10,0.0,7.089428173812928e-07,3.5215639128933995e-08
002363.SZ,2026-09-11,0.0,7.429236949983786e-06,2.4733643187914508e-08
002363.SZ,2026-09-14,0.0,4.2793991153055565e-06,1.043102007626098e-08
002363.SZ,2026-09-15,0.0,0.0,1.7262865923342622e-08
002363.SZ,2026-09-16,0.0,0.0,0.0
002364.SZ,2026-09-07,0.0,1.2193282144456918e-06,3.9421991654084066e-10
002364.SZ,2026-09-08,0.0,4.96031499984375e-07,5.258073306041619e-10
002364.SZ,2026-09-09,0.0,9.901021141815462e-07,1.4462296010038996e-10
002364.SZ,2026-09-10,0.0,2.3523708465592184e-06,5.088228232232296e-10
002364.SZ,2026-09-11,0.0,5.115915562154708e-07,7.548885608714867e-10
002364.SZ,2026-09-14,0.0,3.446638890508653e-06,1.9928927935713675e-09
002364.SZ,2026-09-15,0.0,7.04484362696079e-07,1.4175307172111298e-09
002364.SZ,2026-09-16,0.0,7.448906090896022e-07,3.037795090484324e-10
002365.SZ,2026-09-07,0.0,1.2000334569327794e-07,2.1666181585836234e-09
002365.SZ,2026-09-08,0.0,3.651091632370209e-07,2.341192287851409e-10
002365.SZ,2026-09-09,0.0,2.5651303502468626e-07,1.015413195916963e-09
002365.SZ,2026-09-10,0.0,1.0151053686623425e-06,8.430324788350576e-10
002365.SZ,2026-09-11,0.0,5.744850831061949e-07,4.79828375738627e-10
002365.SZ,2026-09-14,0.0,1.3778982367036266e-06,1.5503261123155482e-09
002365.SZ,2026-09-15,0.0,1.7035575392091304e-06,2.179530461626851e-09
002365.SZ,2026-09-16,0.0,0.0,1.4306128810283436e-16
002366.SZ,2026-09-07,0.0,1.0408887963167438e-06,3.907929607848605e-09
002366.SZ,2026-09-08,0.0,1.1003991385599696e-06,1.1069401032360537e-09
002366.SZ,2026-09-09,0.0,2.498075262749043e-07,1.784020796973948e-09
002366.SZ,2026-09-10,0.0,1.299491513302483e-07,1.4811616418426819e-09
002366.SZ,2026-09-11,0.0,9.274968351548698e-07,9.959379624466751e-10
002366.SZ,2026-09-14,0.0,0.0,0.0
002366.SZ,2026-09-15,0.0,1.1066342401415579e-06,3.1658147915045004e-09
002366.SZ,2026-09-16,0.0,1.4789124912689792e-06,3.1935188592897768e-09
002367.SZ,2026-09-07,0.0,0.0,1.644379867464886e-16
002367.SZ,2026-09-08,0.0,9.322696757845748e-07,8.03941442849035e-09
002367.SZ,2026-09-09,0.0,3.1022582407478624e-06,1.110209875147315e-09
002367.SZ,2026-09-10,0.0,2.0744385606122796e-06,1.0378094418277299e-08
002367.SZ,2026-09-11,0.0,7.900392483598193e-08,4.699523161205016e-09
002367.SZ,2026-09-14,0.0,0.0,1.7372551942153183e-16
002367.SZ,2026-09-15,0.0,0.0,0.0
002367.SZ,2026-09-16,0.0,3.6696540708848727e-06,4.031953332271647e-09
002368.SZ,2026-09-07,0.0,4.135666400605462e-06,1.2561432738911546e-09
002368.SZ,2026-09-08,0.0,5.258543819070034e-06,1.6050035461451388e-09
002368.SZ,2026-09-09,0.0,0.0,9.116648342518245e-09
002368.SZ,2026-09-10,0.0,0.0,1.2040579371000713e-16
002368.SZ,2026-09-11,0.0,4.561584371590874e-06,2.662186064931985e-10
002368.SZ,2026-09-14,0.0,0.0,0.0
002368.SZ,2026-09-15,0.0,6.856956447968175e-06,5.899985911622781e-09
002368.SZ,2026-09-16,0.0,2.1829882635274326e-06,9.824467195055375e-09
002369.SZ,2026-09-07,0.0,2.180445690367263e-06,4.987539468005462e-09
002369.SZ,2026-09-08,0.0,3.0518630838040676e-06,8.982550796222317e-10
002369.SZ,2026-09-09,0.0,0.0,0.0
002369.SZ,2026-09-10,0.0,8.080482249645045e-08,1.4994060680639426e-09
002369.SZ,2026-09-11,0.0,0.0,1.4334642524355184e-08
002369.SZ,2026-09-14,0.0,0.0,0.0
002369.SZ,2026-09-15,0.0,0.0,0.0
002369.SZ,2026-09-16,0.0,0.0,0.0
002370.SZ,2026-09-07,0.0,0.0,1.5890689696298256e-16
002370.SZ,2026-09-08,0.0,3.0210182725934804e-07,2.0089169051802686e-09
002370.SZ,2026-09-09,0.0,9.431566177584751e-07,3.1304725112384698e-09
002370.SZ,2026-09-10,0.0,3.470247314115335e-07,6.474202217341462e-10
002370.SZ,2026-09-11,0.0,0.0,0.0
002370.SZ,2026-09-14,0.0,9.967615218156212e-07,1.1861168780964318e-16
002370.SZ,2026-09-15,0.0,0.0,0.0
002370.SZ,2026-09-16,0.0,2.3842108023823032e-06,9.333578622344467e-09
002371.SZ,2026-09-07,0.0,5.088022162928149e-06,1.8629287268858938e-10
002371.SZ,2026-09-08,0.0,7.227972667249264e-06,1.344254827856045e-10
002371.SZ,2026-09-09,0.0,9.206976783950398e-06,3.011923232744262e-10
002371.SZ,2026-09-10,0.0,1.0785109769306503e-05,2.724849365734222e-10
002371.SZ,2026-09-11,0.0,4.533002524882407e-06,3.3763886709109526e-11
002371.SZ,2026-09-14,0.0,1.0511206698208073e-05,1.2302920488537522e-10
002371.SZ,2026-09-15,0.0,3.885511316850596e-06,1.379451234374133e-10
002371.SZ,2026-09-16,0.0,2.5415737933243023e-06,7.580499541728261e-11
002372.SZ,2026-09-07,0.0,1.9871046841521945e-06,2.033506143270785e-09
002372.SZ,2026-09-08,0.0,2.9766683481924533e-06,9.806866670383372e-09
002372.SZ,2026-09-09,0.0,2.197217882716904e-06,1.5598890275356687e-08
002372.SZ,2026-09-10,0.0,0.0,1.5461086289139186e-16
002372.SZ,2026-09-11,0.0,0.0,1.6159553343656067e-08
002372.SZ,2026-09-14,0.0,5.537654866451542e-06,4.988658699064593e-09
002372.SZ,2026-09-15,0.0,0.0,2.1724056462877e-08
002372.SZ,2026-09-16,0.0,3.985985275770391e-06,7.042350973377906e-09
002373.SZ,2026-09-07,0.0,1.3304342388660068e-06,9.693273932796776e-09
002373.SZ,2026-09-08,0.0,9.762964973410565e-07,3.81516763758086e-09
002373.SZ,2026-09-09,0.0,0.0,1.4152812145365082e-16
002373.SZ,2026-09-10,0.0,8.796072729447756e-07,3.4085348838331465e-09
002373.SZ,2026-09-11,0.0,8.62724054338753e-07,7.733797907450595e-09
002373.SZ,2026-09-14,0.0,0.0,0.0
002373.SZ,2026-09-15,0.0,2.2546400926691765e-06,7.987464774940744e-09
002373.SZ,2026-09-16,0.0,0.0,0.0
002374.SZ,2026-09-07,0.0,2.2026577268131727e-06,1.4070673378661803e-08
002374.SZ,2026-09-08,0.0,0.0,0.0
002374.SZ,2026-09-09,0.0,0.0,2.0381894652647572e-16
002374.SZ,2026-09-10,0.0,0.0,2.6798533515936233e-08
002374.SZ,2026-09-11,0.0,0.0,0.0
002374.SZ,2026-09-14,0.0,1.8178696253651646e-06,7.575648507194412e-09
002374.SZ,2026-09-15,0.0,0.0,0.0
002374.SZ,2026-09-16,0.0,0.0,2.290051844141135e-08
002375.SZ,2026-09-07,0.0,2.43706225792356e-07,1.5590551134609847e-08
002375.SZ,2026-09-08,0.0,1.203078437104864e-06,5.299485837754005e-09
002375.SZ,2026-09-09,0.0,0.0,0.0
002375.SZ,2026-09-10,0.0,2.253079916917967e-06,5.555516695900694e-09
002375.SZ,2026-09-11,0.0,1.0665874965955468e-06,9.495607439101359e-09
002375.SZ,2026-09-14,0.0,0.0,1.6754526848383635e-16
002375.SZ,2026-09-15,0.0,4.7202741912872236e-07,2.0030005474595303e-08
002375.SZ,2026-09-16,0.0,0.0,0.0
002376.SZ,2026-09-07,0.0,5.111406674569931e-06,7.86833517852496e-09
002376.SZ,2026-09-08,0.0,6.282354123737247e-06,1.692360452852278e-08
002376.SZ,2026-09-09,0.0,3.347079056045223e-06,1.2604515609586901e-08
002376.SZ,2026-09-10,0.0,0.0,0.0
002376.SZ,2026-09-11,0.0,3.6181386523132194e-06,1.8999832105496475e-08
002376.SZ,2026-09-14,0.0,0.0,2.0328081952440815e-08
002376.SZ,2026-09-15,0.0,0.0,1.8505542752902072e-16
002376.SZ,2026-09-16,0.0,2.9610775242667704e-07,5.980002098958615e-09
002380.SZ,2026-09-07,0.0,7.894586111205828e-06,3.5495370073184197e-09
002380.SZ,2026-09-08,0.0,8.248076136241222e-06,5.351676623633874e-10
002380.SZ,2026-09-09,0.0,0.0,0.0
002380.SZ,2026-09-10,0.0,0.0,0.0
002380.SZ,2026-09-11,0.0,2.3404897708894564e-06,0.0
002380.SZ,2026-09-14,0.0,3.454696833079413e-06,5.320608475317153e-09
002380.SZ,2026-09-15,0.0,0.0,0.0
002380.SZ,2026-09-16,0.0,0.0,0.0
002381.SZ,2026-09-07,0.0,4.8107992822287475e-06,3.055929922549817e-08
002381.SZ,2026-09-08,0.0,0.0,0.0
002381.SZ,2026-09-09,0.0,7.054779480821141e-06,2.6189149438154346e-08
002381.SZ,2026-09-10,0.0,8.091481207669753e-07,3.825589869590605e-08
002381.SZ,2026-09-11,0.0,7.516027929559786e-06,1.0141828571983443e-08
002381.SZ,2026-09-14,0.0,0.0,0.0
002381.SZ,2026-09-15,0.0,0.0,3.510766058016709e-08
002381.SZ,2026-09-16,0.0,0.0,0.0
002382.SZ,2026-09-07,0.0,5.050641464404945e-06,8.709327388749903e-09
002382.SZ,2026-09-08,0.0,5.624616471464352e-07,5.12785616474671e-09
002382.SZ,2026-09-09,0.0,1.325960814410436e-07,4.4063589542448924e-10
002382.SZ,2026-09-10,0.0,0.0,0.0
002382.SZ,2026-09-11,0.0,9.472028200880122e-08,1.3399352002328945e-08
002382.SZ,2026-09-14,0.0,2.2195582590761622e-07,1.595662478572571e-08
002382.SZ,2026-09-15,0.0,2.518353128008645e-07,9.287094452743401e-09
002382.SZ,2026-09-16,0.0,2.8365165194467317e-07,1.3477955629512857e-08
002383.SZ,2026-09-07,0.0,0.0,1.6324526357605228e-16
002383.SZ,2026-09-08,0.0,5.960989873307831e-07,2.899232246841343e-09
002383.SZ,2026-09-09,0.0,3.2947810996859084e-07,3.206275937649334e-10
002383.SZ,2026-09-10,0.0,0.0,2.239290381482469e-09
002383.SZ,2026-09-11,0.0,6.845417716383614e-07,7.502052353202364e-10
002383.SZ,2026-09-14,0.0,7.52348232723742e-07,9.321927535701584e-10
002383.SZ,2026-09-15,0.0,1.0805129463766989e-06,3.196575950603044e-09
002383.SZ,2026-09-16,0.0,5.693572441648686e-07,1.2252543789838792e-10
002384.SZ,2026-09-07,0.0,2.0497623539689516e-07,9.496479824925018e-12
002384.SZ,2026-09-08,0.0,6.36614592338598e-07,1.633126601672681e-11
002384.SZ,2026-09-09,0.0,1.0790951700671373e-07,2.537117911024037e-11
002384.SZ,2026-09-10,0.0,6.074925341847663e-07,2.9341674349562594e-11
002384.SZ,2026-09-11,0.0,6.605175537864499e-07,1.3176047974223212e-11
002384.SZ,2026-09-14,0.0,7.996169657041618e-07,2.0958022386707424e-11
002384.SZ,2026-09-15,0.0,8.182076632448592e-07,1.1068541618191663e-10
002384.SZ,2026-09-16,0.0,4.2279121753365914e-07,4.8970195363645e-11
002385.SZ,2026-09-07,0.0,1.4930938924216893e-07,7.650518506682742e-10
002385.SZ,2026-09-08,0.0,1.2988364114240974e-07,4.1420137982723767e-10
002385.SZ,2026-09-09,0.0,2.2890366065252056e-08,1.6513251761833343e-10
002385.SZ,2026-09-10,0.0,1.8684033101754084e-07,2.00535102623624e-16
002385.SZ,2026-09-11,0.0,3.8126238963764407e-07,0.0
002385.SZ,2026-09-14,0.0,3.320241333040517e-07,6.8736630098285e-10
002385.SZ,2026-09-15,0.0,6.507824129176665e-08,4.0756742859681584e-10
002385.SZ,2026-09-16,0.0,1.467579718453343e-08,3.92088647512963e-09
002387.SZ,2026-09-07,0.0,1.9410946781869917e-06,1.2220648848048077e-09
002387.SZ,2026-09-08,0.0,0.0,2.2190046142090759e-16
002387.SZ,2026-09-09,0.0,0.0,0.0
002387.SZ,2026-09-10,0.0,4.120923667414226e-06,5.150186102061579e-10
002387.SZ,2026-09-11,0.0,3.587964327433524e-06,6.9190074477900154e-09
002387.SZ,2026-09-14,0.0,7.6172835810161e-06,2.0728038168541426e-08
002387.SZ,2026-09-15,0.0,9.557396947367415e-06,1.4010621928845403e-08
002387.SZ,2026-09-16,0.0,3.6362710767362287e-06,1.0670377681752677e-08
002388.SZ,2026-09-07,0.0,0.0,1.3642244003417122e-16
002388.SZ,2026-09-08,0.0,0.0,0.0
002388.SZ,2026-09-09,0.0,0.0,0.0
002388.SZ,2026-09-10,0.0,0.0,0.0
002388.SZ,2026-09-11,0.0,0.0,0.0
002388.SZ,2026-09-14,0.0,0.0,1.5386147804945878e-16
002388.SZ,2026-09-15,0.0,0.0,0.0
002388.SZ,2026-09-16,0.0,1.4543370877045253e-06,1.110488386642082e-09
002389.SZ,2026-09-07,0.0,2.3303608027720108e-07,2.079909865992327e-09
002389.SZ,2026-09-08,0.0,7.301407200209697e-07,7.511294730483736e-10
002389.SZ,2026-09-09,0.0,6.139175562358983e-07,1.6443545888714578e-10
002389.SZ,2026-09-10,0.0,1.8507181593686485e-06,2.0007437257815893e-11
002389.SZ,2026-09-11,0.0,1.3439343254180271e-06,0.0
002389.SZ,2026-09-14,0.0,7.341982727398275e-08,5.498883282090624e-10
002389.SZ,2026-09-15,0.0,5.178783128146022e-07,2.33989395952344e-09
002389.SZ,2026-09-16,0.0,2.932472167996423e-06,1.1312356487404427e-09
002390.SZ,2026-09-07,0.0,3.5977680885885633e-07,2.388308001337675e-09
002390.SZ,2026-09-08,0.0,1.1745856636304309e-06,4.229253459129177e-09
002390.SZ,2026-09-09,0.0,0.0,0.0
002390.SZ,2026-09-10,0.0,2.966421004159219e-07,6.965534341467871e-09
002390.SZ,2026-09-11,0.0,1.2282808338408422e-06,4.391089963958435e-09
002390.SZ,2026-09-14,0.0,0.0,0.0
002390.SZ,2026-09-15,0.0,0.0,0.0
002390.SZ,2026-09-16,0.0,2.3460508404857474e-06,7.156350333049639e-09
002392.SZ,2026-09-07,0.0,7.898887915570367e-07,3.043279442298989e-09
002392.SZ,2026-09-08,0.0,0.0,0.0
002392.SZ,2026-09-09,0.0,0.0,0.0
002392.SZ,2026-09-10,0.0,0.0,0.0
002392.SZ,2026-09-11,0.0,0.0,0.0
002392.SZ,2026-09-14,0.0,0.0,1.6468230107458176e-08
002392.SZ,2026-09-15,0.0,2.1880636315160807e-07,6.81125689191595e-09
002392.SZ,2026-09-16,0.0,0.0,0.0
002393.SZ,2026-09-07,0.0,3.486331643108103e-05,3.490697744325014e-08
002393.SZ,2026-09-08,0.0,6.759194677359498e-06,1.814691590327093e-08
002393.SZ,2026-09-09,0.0,2.0184313363299903e-05,3.849584872469307e-08
002393.SZ,2026-09-10,0.0,1.763354605802078e-05,2.644502335761541e-08
002393.SZ,2026-09-11,0.0,3.2740715469758874e-07,1.7149761909797e-08
002393.SZ,2026-09-14,0.0,1.5555970381432393e-05,1.82676415299754e-08
002393.SZ,2026-09-15,0.0,2.7484986326219304e-05,3.052266003242321e-08
002393.SZ,2026-09-16,0.0,1.924150006734525e-05,3.8313349523287986e-09
002394.SZ,2026-09-07,0.0,0.0,0.0
002394.SZ,2026-09-08,0.0,0.0,0.0
002394.SZ,2026-09-09,0.0,0.0,0.0
002394.SZ,2026-09-10,0.0,0.0,0.0
002394.SZ,2026-09-11,0.0,0.0,0.0
002394.SZ,2026-09-14,0.0,0.0,0.0
002394.SZ,2026-09-15,0.0,0.0,1.279901775266458e-16
002394.SZ,2026-09-16,0.0,0.0,0.0
002395.SZ,2026-09-07,0.0,1.6574307870715243e-06,6.78841602275659e-09
002395.SZ,2026-09-08,0.0,0.0,1.8721960158511605e-09
002395.SZ,2026-09-09,0.0,4.96804306299727e-06,9.242993069702887e-09
002395.SZ,2026-09-10,0.0,0.0,0.0
002395.SZ,2026-09-11,0.0,0.0,1.853392755793137e-08
002395.SZ,2026-09-14,0.0,0.0,1.7869000637391134e-16
002395.SZ,2026-09-15,0.0,1.3900413809275444e-05,2.1899876343369946e-09
002395.SZ,2026-09-16,0.0,0.0,0.0
002396.SZ,2026-09-07,0.0,3.2488778351344734e-07,3.405309285245931e-11
002396.SZ,2026-09-08,0.0,2.786697088375281e-07,3.9131255163928204e-11
002396.SZ,2026-09-09,0.0,5.956688560078357e-08,2.3435160927923355e-10
002396.SZ,2026-09-10,0.0,3.9841535163408507e-07,2.586083278263499e-10
002396.SZ,2026-09-11,0.0,2.582047862956467e-08,2.8164646297936317e-10
002396.SZ,2026-09-14,0.0,2.8768212227765085e-07,1.1664724042617342e-10
002396.SZ,2026-09-15,0.0,6.271241693312792e-07,2.9826544466440576e-10
002396.SZ,2026-09-16,0.0,5.0389078187458497e-08,1.6362691563414022e-10
002397.SZ,2026-09-07,0.0,0.0,0.0
002397.SZ,2026-09-08,0.0,0.0,0.0
002397.SZ,2026-09-09,0.0,1.5517998550618935e-06,1.1860530269205927e-08
002397.SZ,2026-09-10,0.0,0.0,0.0
002397.SZ,2026-09-11,0.0,0.0,0.0
002397.SZ,2026-09-14,0.0,0.0,0.0
002397.SZ,2026-09-15,0.0,0.0,0.0
002397.SZ,2026-09-16,0.0,6.365008138617657e-08,8.718258051505147e-09
002399.SZ,2026-09-07,0.0,1.1915554465502981e-05,1.0121242990410014e-08
002399.SZ,2026-09-08,0.0,1.0139100002788252e-05,1.0201490098211007e-08
002399.SZ,2026-09-09,0.0,0.0,4.182257789096563e-09
002399.SZ,2026-09-10,0.0,0.0,0.0
002399.SZ,2026-09-11,0.0,6.788605100052725e-06,4.7487307006359375e-09
002399.SZ,2026-09-14,0.0,9.55214756157553e-06,1.663580552175509e-08
002399.SZ,2026-09-15,0.0,0.0,4.977243811060094e-08
002399.SZ,2026-09-16,0.0,8.202503404038913e-06,0.0
002400.SZ,2026-09-07,0.0,1.8328268222418948e-07,1.8107723449852898e-09
002400.SZ,2026-09-08,0.0,1.6789573422073668e-07,2.5537985668793925e-10
002400.SZ,2026-09-09,0.0,1.1161128260598059e-07,5.15093097127505e-10
002400.SZ,2026-09-10,0.0,7.634395137437133e-07,1.3198647585146086e-10
002400.SZ,2026-09-11,0.0,1.9658271685142255e-07,1.8737056412792685e-09
002400.SZ,2026-09-14,0.0,4.0019993988996903e-07,3.050986594205862e-09
002400.SZ,2026-09-15,0.0,1.823844616220435e-07,1.6680034682065657e-09
002400.SZ,2026-09-16,0.0,7.539141337036559e-07,1.657344391657253e-09
002401.SZ,2026-09-07,0.0,3.3577317313371396e-07,9.757494437245732e-09
002401.SZ,2026-09-08,0.0,1.4785488352645588e-05,2.6351034490240756e-08
002401.SZ,2026-09-09,0.0,5.660078335484163e-06,5.623397916550719e-10
002401.SZ,2026-09-10,0.0,2.3990221585681676e-06,7.691291508158462e-09
002401.SZ,2026-09-11,0.0,0.0,0.0
002401.SZ,2026-09-14,0.0,0.0,1.1407090800783087e-16
002401.SZ,2026-09-15,0.0,0.0,0.0
002401.SZ,2026-09-16,0.0,0.0,0.0
002402.SZ,2026-09-07,0.0,2.2398083679688588e-07,1.9402185181246775e-09
002402.SZ,2026-09-08,0.0,2.1924463645402495e-06,0.0
002402.SZ,2026-09-09,0.0,1.6151598056667812e-06,3.7597625149393135e-09
002402.SZ,2026-09-10,0.0,3.887678543749991e-06,4.1742983755481966e-10
002402.SZ,2026-09-11,0.0,1.6953344184886391e-06,5.34917334015952e-10
002402.SZ,2026-09-14,0.0,1.7712921068963792e-06,8.378021806373803e-10
002402.SZ,2026-09-15,0.0,2.380474396807625e-06,1.2554681357655987e-09
002402.SZ,2026-09-16,0.0,1.6723303883595195e-06,8.116971441623146e-10
002403.SZ,2026-09-07,0.0,8.744024552221625e-07,1.478164759882404e-10
002403.SZ,2026-09-08,0.0,2.5190249935140833e-07,1.3339970393321763e-09
002403.SZ,2026-09-09,0.0,3.087858943145075e-08,1.3321150670996194e-10
002403.SZ,2026-09-10,0.0,4.4889759408204193e-07,2.5418523862511395e-11
002403.SZ,2026-09-11,0.0,9.259410724928525e-07,1.0183258655303839e-09
002403.SZ,2026-09-14,0.0,1.1976098103405225e-06,4.796460005068287e-10
002403.SZ,2026-09-15,0.0,2.003056664469981e-06,2.071741606701953e-09
002403.SZ,2026-09-16,0.0,4.582113536525631e-07,3.5614848427982954e-09
002404.SZ,2026-09-07,0.0,6.992756503227871e-06,2.1356929631830573e-08
002404.SZ,2026-09-08,0.0,0.0,0.0
002404.SZ,2026-09-09,0.0,3.799637514581109e-06,6.279423139788556e-09
002404.SZ,2026-09-10,0.0,0.0,0.0
002404.SZ,2026-09-11,0.0,0.0,1.4789994859683916e-16
002404.SZ,2026-09-14,0.0,0.0,2.9706562376066277e-09
002404.SZ,2026-09-15,0.0,0.0,0.0
002404.SZ,2026-09-16,0.0,0.0,3.2634599486993575e-08
002405.SZ,2026-09-07,0.0,1.0941319250455758e-06,4.2295271218485195e-09
002405.SZ,2026-09-08,0.0,1.6780773127135669e-07,1.910058042244666e-09
002405.SZ,2026-09-09,0.0,6.933212552568721e-07,2.870699074317103e-09
002405.SZ,2026-09-10,0.0,2.251466774316798e-07,4.812802116290473e-09
002405.SZ,2026-09-11,0.0,1.388954254081014e-06,6.393455534053957e-10
002405.SZ,2026-09-14,0.0,1.2011416019366838e-06,2.515385853698048e-09
002405.SZ,2026-09-15,0.0,1.071450715852528e-06,3.785040125689235e-09
002405.SZ,2026-09-16,0.0,1.8494205868047128e-06,5.496961661134522e-09
002406.SZ,2026-09-07,0.0,0.0,0.0
002406.SZ,2026-09-08,0.0,3.284430714550893e-07,5.9683384016545296e-09
002406.SZ,2026-09-09,0.0,0.0,0.0
002406.SZ,2026-09-10,0.0,4.093549616482159e-07,8.166033569026748e-10
002406.SZ,2026-09-11,0.0,0.0,0.0
002406.SZ,2026-09-14,0.0,4.085008174946532e-06,1.4717056166250909e-08
002406.SZ,2026-09-15,0.0,0.0,0.0
002406.SZ,2026-09-16,0.0,0.0,0.0
002409.SZ,2026-09-07,0.0,1.3091116644612984e-06,1.954920028117022e-10
002409.SZ,2026-09-08,0.0,1.327824905132634e-06,3.2572081429167423e-10
002409.SZ,2026-09-09,0.0,3.5594812194143403e-06,4.3881913601332237e-10
002409.SZ,2026-09-10,0.0,2.228712051618592e-06,3.013922656958857e-11
002409.SZ,2026-09-11,0.0,2.5323358181175123e-06,1.749258953827416e-11
002409.SZ,2026-09-14,0.0,4.514593196778928e-07,5.996826250061189e-10
002409.SZ,2026-09-15,0.0,2.6612161580427845e-06,4.6349065471806566e-10
002409.SZ,2026-09-16,0.0,1.4555332411527959e-07,2.8934975487180715e-10
002410.SZ,2026-09-07,0.0,8.102604906451375e-07,1.3604838695887426e-16
002410.SZ,2026-09-08,0.0,1.8312748786322574e-06,3.14044289939525e-09
002410.SZ,2026-09-09,0.0,2.5805570338802193e-07,1.6649645098948244e-10
002410.SZ,2026-09-10,0.0,6.741759378967104e-07,5.188233304510637e-09
002410.SZ,2026-09-11,0.0,1.2053503089513733e-06,2.604694783784528e-09
002410.SZ,2026-09-14,0.0,2.2185127280829165e-06,2.36238830362845e-09
002410.SZ,2026-09-15,0.0,9.92044792806485e-07,4.421789820276043e-09
002410.SZ,2026-09-16,0.0,3.960525181481165e-07,5.53763882566968e-09
002412.SZ,2026-09-07,0.0,5.431794793552266e-07,2.7001954531606634e-10
002412.SZ,2026-09-08,0.0,5.818741384626037e-07,2.179949318013319e-10
002412.SZ,2026-09-09,0.0,3.8972330814291776e-07,7.339725195403458e-10
002412.SZ,2026-09-10,0.0,4.156084237177753e-07,6.538191789440384e-10
002412.SZ,2026-09-11,0.0,7.91519271422341e-07,1.5909088085735139e-10
002412.SZ,2026-09-14,0.0,1.2239587476943678e-06,2.2306874406763224e-09
