gap,period,mcb_mode,policy,strategy,date,exposure,weight,family
OGR,2018_2021,independent,P0,ATRDR,2019-02-14,33943.725381034645,0.006439426271576664,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-15,252222.04985821224,0.047909090889416875,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-18,259319.95059241293,0.04912266218544156,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-19,869274.0194027522,0.16457974767449782,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-20,1084598.8552888476,0.205399293273107,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-21,1214031.4577225354,0.2301847283521424,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-22,1259023.6666924544,0.23491086139170175,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-25,1403728.5276430831,0.25559190201669285,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-26,1788268.615569319,0.327823902666029,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-27,1783930.2629599874,0.32599447128955905,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-02-28,1798792.6127998147,0.3276664256683438,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-01,1778076.4568981198,0.32234844394431966,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-04,1661230.2332719497,0.2982963102742223,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-05,1539120.8462939523,0.2721355779156846,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-06,1182312.38755972,0.20733198585814216,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-07,931377.8588160955,0.16238062482391954,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-08,869505.0479127476,0.15311583734561543,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-11,769498.2965258369,0.13400238809370027,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-12,636219.4894948023,0.11011222826728856,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-13,484429.32299023855,0.08387405462997881,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-14,373586.10308130947,0.06479724990776181,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-15,345184.9249956926,0.05973272347630129,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-18,317565.0154262704,0.054831019758610405,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-19,179490.34124793907,0.030982946833401956,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-20,73353.11667192166,0.012662601161787386,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-21,37499.94776090084,0.006473142433115091,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-22,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-25,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-26,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-27,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-28,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-03-29,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-01,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-02,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-03,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-04,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-08,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-09,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-10,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-11,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-12,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-15,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-16,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-17,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-18,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-19,41363.6423905655,0.007122563417432554,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-22,38629.653585590335,0.006659909502525826,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-23,37536.05806360027,0.006472562852699534,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-24,38758.31188229506,0.006681580228465413,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-25,34995.056703682174,0.006039744348047904,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-26,35895.66478061517,0.006196803266563603,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-29,33676.309162458856,0.005815895857975978,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-04-30,33933.625755868285,0.00586007399954522,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-06,30556.345467369545,0.005279923296110718,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-07,31553.447266831077,0.005451276317409619,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-08,32582.713640468788,0.005628094943847297,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-09,32068.080453649934,0.005539693490375651,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-10,35284.53787126778,0.006091944842751431,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-13,38822.64103064741,0.00669871333096328,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-14,38758.31188229506,0.00668768778924395,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-15,38919.134753175946,0.006715251184621106,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-16,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-17,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-20,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-21,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-22,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-23,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-24,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-27,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-28,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-29,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-30,31832.166167545576,0.005492254961607771,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-05-31,32436.977324728938,0.00559572041356492,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-03,31959.494832215754,0.0055142041798192445,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-04,31466.0962566188,0.005430501948275326,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-05,31513.844505870118,0.005438397210174594,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-06,30383.80260692225,0.005246093463399952,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-10,31147.774594943345,0.0053769539172162616,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-11,31975.41091529953,0.005516594087816599,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-12,31816.2500844618,0.0054884611928335625,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-13,31879.914416796895,0.005498585412342305,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-14,61283.62464165662,0.01057526024195132,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-17,60977.87692388207,0.010522594567496017,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-18,60420.53095746643,0.010427587910047642,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-19,63079.08294942365,0.010880359551590744,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-20,67337.807518343,0.01161657230465973,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-21,69854.17719738344,0.012043900738063029,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-24,526355.8576816582,0.09073860350909259,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-25,767198.0369679576,0.13248149852372962,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-26,766579.2118831832,0.1323887854849382,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-27,771349.5410816964,0.1331029693364943,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-06-28,765127.3597792822,0.13216843506765535,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-01,745365.923272456,0.12818682690614597,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-02,741267.954628875,0.12757197276331986,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-03,1191549.069797731,0.20557088469091991,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-04,1224484.9168452956,0.2115134115270286,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-05,1270381.3784195113,0.21913044446646818,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-08,1306276.2864561586,0.2271854673545787,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-09,1387139.2298630155,0.2410641640411834,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-10,1375758.7497088548,0.23959308990196268,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-11,1377605.4144040376,0.2398516748647387,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-12,1383175.287883791,0.24056329734828083,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-15,1365202.2511548772,0.23707431661510497,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-16,950995.4595287857,0.16533434924375146,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-17,708058.2811842753,0.12321695347444085,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-18,697417.0849761928,0.12163019219637099,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-19,664723.5706649099,0.11586424539530428,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-22,652057.5624016366,0.11395865848909992,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-23,660186.7978678962,0.11516257778723885,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-24,696886.323803418,0.12139625047289339,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-25,258629.4275891414,0.045058265832287905,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-26,220760.9003297851,0.03845454553549055,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-29,185814.69063810265,0.032355481996697986,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-30,105379.60683753151,0.01835116109892541,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-07-31,28141.641152889348,0.004902719091459301,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-01,27482.58632495283,0.004789298765464349,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-02,27548.49180774648,0.004802577302214824,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-05,27021.247945397266,0.0047131932709899935,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-06,25307.705392762316,0.004415627610792828,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-07,25109.988944381363,0.004381281661554411,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-08,25241.799909968668,0.004404179224346456,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-09,24846.367013206756,0.004335483376118772,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-12,25703.13828952423,0.0044843124007481515,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-13,25571.327323936926,0.004461418523792577,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-14,25439.51635834962,0.004438523593831686,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-15,143862.69169247441,0.025085268965180953,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-16,183287.21144859135,0.031954215091567165,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-19,146421.0275360853,0.02550283309946369,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-20,262355.8966478278,0.04569920765261043,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-21,263344.5962947747,0.04585677221389074,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-22,237967.3493172959,0.0414248257455364,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-23,239382.6419503513,0.04165327567216097,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-26,234971.44033851518,0.040917525299471055,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-27,277920.0736403244,0.04835980841532899,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-28,276662.8138995963,0.04815125397414902,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-29,276587.98998749774,0.04813898875212878,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-08-30,272521.99593682063,0.04746327088055244,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-02,278221.0565442891,0.048405202182132435,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-03,788591.7404299908,0.13717677249791702,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-04,1229925.4132346066,0.21354020851133368,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-05,1460300.0783777155,0.2532947087350016,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-06,1568074.1730797333,0.27131563835870337,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-09,1784197.196965602,0.30536351539499956,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-10,1984834.4487051612,0.34028714259525134,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-11,1954909.6922664233,0.3376909523516031,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-12,1972835.4181634728,0.338530946179354,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-16,1942392.0736403153,0.332417972395756,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-17,1852238.8295570628,0.3230269707510017,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-18,1853495.9256296775,0.3228628336142605,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-19,1757506.9715620726,0.3033241599337185,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-20,1727238.0110275776,0.2976840914254723,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-23,1652164.0796438989,0.28491603155710865,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-24,1547293.2784404953,0.265838069958939,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-25,1506907.1702667198,0.2623346102334051,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-26,1056392.3482480303,0.18592695316899763,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-27,641894.6456009613,0.11263451471974516,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-09-30,405497.29379102663,0.07130032381907862,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-08,370175.06368511287,0.06507124759741253,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-09,262160.38248867914,0.046074194862384725,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-10,30415.664040381744,0.005346593922582561,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-11,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-14,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-15,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-16,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-17,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-18,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-21,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-22,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-23,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-24,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-25,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-28,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-29,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-30,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-10-31,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-01,0.0,0.0,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-04,39986.33500930186,0.007027376610996003,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-05,39780.52299087163,0.006988348800280109,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-06,38163.428560348395,0.006709503544275136,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-07,39016.07835098792,0.006857249372395975,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-08,37928.21482499956,0.006670148285019983,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-11,36458.12897906935,0.0064255546737963815,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-12,36340.52211139493,0.006406459101890043,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-13,35370.26545308098,0.006235709526866416,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-14,36840.3512990112,0.006492383903621645,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-15,34105.991625581,0.006016178980262266,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-18,34782.2311147089,0.006134744427048845,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-19,36046.504942208885,0.0063562847282684475,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-20,64957.081871402384,0.011457029144761632,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-21,63930.59649005669,0.011278160428715427,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-22,62465.66006573738,0.011022419934033606,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-25,60589.0996045576,0.010695017816236621,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-26,60410.11459224053,0.010664131282488819,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-27,60501.40939596288,0.01068015314264469,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-28,59648.75960532336,0.010531586725243682,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-11-29,59941.74689018722,0.010582782130310976,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-02,60847.535750891955,0.010739629760625728,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-03,27920.187512860583,0.004928571783512142,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-04,27687.03354615611,0.004887601009684502,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-05,27978.4760045367,0.004938623861241083,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-06,28969.38036303071,0.005112469437276818,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-09,30076.861704876956,0.005311938440301062,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-10,29435.688296439654,0.0051925071074967015,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-11,29202.534329735183,0.005156012988250102,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-12,29260.822821411297,0.005165540130094527,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-13,29260.822821411297,0.005153074319697495,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-16,435511.47807717684,0.07650431852638402,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-17,578297.3531320276,0.10123976617782687,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-18,617906.9120503173,0.10809563840093579,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-19,819092.0891986907,0.1429725827090008,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-20,1234565.0322155014,0.21710197191845662,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-23,1322798.5511623938,0.23509199664005445,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-24,1352547.272904526,0.2375800710669675,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-25,1352678.0509047084,0.23727440817982998,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-26,1270627.0767415438,0.2222095077197684,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-27,1250665.1043484765,0.21955857856295566,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-30,1221285.0827394568,0.21291927906892766,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2019-12-31,1446366.685478276,0.2517668748681051,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-02,1472505.2158239803,0.2534532288678698,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-03,1396898.7092833116,0.24016889641515551,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-06,1406807.5429193014,0.2409527902723995,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-07,1391816.8458632538,0.23644602266321024,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-08,1056405.4360221636,0.1812972763490975,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-09,963271.9300873624,0.163955949078834,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-10,922122.3729218693,0.15711098686358874,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-13,746640.6636702004,0.12663647814841528,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-14,527183.409269408,0.08950302187013326,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-15,451695.04735639616,0.07669849007282835,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-16,446760.1245187105,0.07595240708412215,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-17,442212.8114493214,0.07526335190148575,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-20,444668.2481551868,0.07536464654479945,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-21,402913.43697659887,0.06864981833651806,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-22,401889.7342163094,0.0683325645823609,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-01-23,205233.88682889915,0.03520259435550691,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-03,184700.31759352318,0.0318670304148522,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-04,179646.1015990447,0.031022059732886256,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-05,147931.98134230202,0.02553747346431345,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-06,150181.5070167276,0.025915744712241506,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-07,118470.94235875132,0.020438707949435017,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-10,120278.26375675289,0.020744040572534993,DEMAND
OGR,2018_2021,independent,P0,ATRDR,2020-02-11,586824.7989412036,0.10136638579793031,DEMAND
