target,feature,family,direction_fit_discovery,requested_discovery_coverage,threshold_fit_discovery,evaluation_split,winner_total,winner_available,winner_pass,winner_recall_missing_as_fail,winner_recall_ci_low,winner_recall_ci_high,winner_recall_available,nonwinner_total,nonwinner_pass,nonwinner_pass_rate,precision_in_event_sample,event_sample_base_rate,lift_in_event_sample
any_upside,base_presence_20_chg_10,base_persistence,lower,0.8,0.15,discovery,643,288,232,0.3608087092,0.3246174695,0.398653206,0.8055555556,139,18,0.1294964029,0.928,0.8222506394,1.128609642
any_upside,base_presence_20_chg_10,base_persistence,lower,0.8,0.15,validation,541,541,447,0.8262476895,0.7920492912,0.8558456043,0.8262476895,169,139,0.8224852071,0.7627986348,0.761971831,1.001085085
any_upside,base_presence_20_chg_10,base_persistence,lower,0.8,0.15,holdout,415,415,331,0.7975903614,0.7562848497,0.8334370959,0.7975903614,342,286,0.8362573099,0.5364667747,0.5482166446,0.9785671047
any_upside,base_presence_20_chg_10,base_persistence,lower,0.9,0.25,discovery,643,288,261,0.4059097978,0.3686210567,0.4443161038,0.90625,139,19,0.1366906475,0.9321428571,0.8222506394,1.133648078
any_upside,base_presence_20_chg_10,base_persistence,lower,0.9,0.25,validation,541,541,487,0.9001848429,0.8720359984,0.9226906014,0.9001848429,169,157,0.9289940828,0.7562111801,0.761971831,0.9924398113
any_upside,base_presence_20_chg_10,base_persistence,lower,0.9,0.25,holdout,415,415,372,0.8963855422,0.8633380685,0.9221620129,0.8963855422,342,309,0.9035087719,0.5462555066,0.5482166446,0.9964226952
any_upside,base_presence_20_chg_10,base_persistence,lower,0.95,0.4,discovery,643,288,275,0.4276827372,0.389983163,0.4662412661,0.9548611111,139,20,0.1438848921,0.9322033898,0.8222506394,1.133721696
any_upside,base_presence_20_chg_10,base_persistence,lower,0.95,0.4,validation,541,541,521,0.9630314233,0.9435904745,0.975943074,0.9630314233,169,165,0.9763313609,0.7594752187,0.761971831,0.9967234847
any_upside,base_presence_20_chg_10,base_persistence,lower,0.95,0.4,holdout,415,415,404,0.9734939759,0.9531663065,0.9851362223,0.9734939759,342,331,0.9678362573,0.5496598639,0.5482166446,1.002632571
any_upside,base_presence_20_chg_20,base_persistence,lower,0.8,0.2,discovery,643,246,198,0.3079315708,0.2734784619,0.3446659896,0.8048780488,139,16,0.1151079137,0.9252336449,0.8222506394,1.125245273
any_upside,base_presence_20_chg_20,base_persistence,lower,0.8,0.2,validation,541,541,427,0.7892791128,0.7529350226,0.8215440207,0.7892791128,169,130,0.7692307692,0.7666068223,0.761971831,1.006082891
any_upside,base_presence_20_chg_20,base_persistence,lower,0.8,0.2,holdout,415,415,319,0.7686746988,0.7257517011,0.8066693267,0.7686746988,342,270,0.7894736842,0.5415959253,0.5482166446,0.9879231698
any_upside,base_presence_20_chg_20,base_persistence,lower,0.9,0.45,discovery,643,246,224,0.3483670295,0.3125393342,0.3859957592,0.9105691057,139,19,0.1366906475,0.9218106996,0.8222506394,1.121082375
any_upside,base_presence_20_chg_20,base_persistence,lower,0.9,0.45,validation,541,541,495,0.9149722736,0.8884438659,0.9356490748,0.9149722736,169,156,0.9230769231,0.7603686636,0.761971831,0.997896028
any_upside,base_presence_20_chg_20,base_persistence,lower,0.9,0.45,holdout,415,415,373,0.8987951807,0.866023123,0.9242520349,0.8987951807,342,317,0.9269005848,0.5405797101,0.5482166446,0.9860694954
any_upside,base_presence_20_chg_20,base_persistence,lower,0.95,0.6,discovery,643,246,235,0.365474339,0.3291536993,0.4033928194,0.9552845528,139,19,0.1366906475,0.9251968504,0.8222506394,1.125200524
any_upside,base_presence_20_chg_20,base_persistence,lower,0.95,0.6,validation,541,541,526,0.9722735675,0.9547608284,0.9831266831,0.9722735675,169,165,0.9763313609,0.7612156295,0.761971831,0.9990075729
any_upside,base_presence_20_chg_20,base_persistence,lower,0.95,0.6,holdout,415,415,403,0.9710843373,0.9501443732,0.9833830791,0.9710843373,342,331,0.9678362573,0.5490463215,0.5482166446,1.001513411
any_upside,concentration_20_chg_5,scalar_chip,higher,0.8,-0.03240464604,discovery,643,589,471,0.732503888,0.6969827141,0.7652634761,0.7996604414,139,82,0.5899280576,0.8517179024,0.8222506394,1.035837324
any_upside,concentration_20_chg_5,scalar_chip,higher,0.8,-0.03240464604,validation,541,541,487,0.9001848429,0.8720359984,0.9226906014,0.9001848429,169,150,0.8875739645,0.7645211931,0.761971831,1.003345743
any_upside,concentration_20_chg_5,scalar_chip,higher,0.8,-0.03240464604,holdout,415,415,359,0.865060241,0.8288209485,0.8946031387,0.865060241,342,313,0.9152046784,0.5342261905,0.5482166446,0.9744800631
any_upside,concentration_20_chg_5,scalar_chip,higher,0.9,-0.05510886352,discovery,643,589,530,0.8242612753,0.7929421819,0.8517289262,0.8998302207,139,120,0.8633093525,0.8153846154,0.8222506394,0.9916497189
any_upside,concentration_20_chg_5,scalar_chip,higher,0.9,-0.05510886352,validation,541,541,521,0.9630314233,0.9435904745,0.975943074,0.9630314233,169,157,0.9289940828,0.7684365782,0.761971831,1.008484234
any_upside,concentration_20_chg_5,scalar_chip,higher,0.9,-0.05510886352,holdout,415,415,404,0.9734939759,0.9531663065,0.9851362223,0.9734939759,342,326,0.9532163743,0.5534246575,0.5482166446,1.009499917
any_upside,concentration_20_chg_5,scalar_chip,higher,0.95,-0.08209153236,discovery,643,589,560,0.8709175739,0.8427823084,0.8946472325,0.9507640068,139,131,0.9424460432,0.8104196816,0.8222506394,0.9856114946
any_upside,concentration_20_chg_5,scalar_chip,higher,0.95,-0.08209153236,validation,541,541,530,0.9796672828,0.9639613596,0.9886093224,0.9796672828,169,160,0.9467455621,0.768115942,0.761971831,1.008063436
any_upside,concentration_20_chg_5,scalar_chip,higher,0.95,-0.08209153236,holdout,415,415,413,0.9951807229,0.9826008332,0.998677384,0.9951807229,342,337,0.985380117,0.5506666667,0.5482166446,1.004469076
any_upside,concentration_20_chg_10,scalar_chip,higher,0.8,-0.04487580932,discovery,643,586,469,0.7293934681,0.6937667755,0.7622955192,0.8003412969,139,112,0.8057553957,0.8072289157,0.8222506394,0.9817309674
any_upside,concentration_20_chg_10,scalar_chip,higher,0.8,-0.04487580932,validation,541,541,472,0.8724584104,0.8416996392,0.8979650715,0.8724584104,169,146,0.8639053254,0.7637540453,0.761971831,1.00233895
any_upside,concentration_20_chg_10,scalar_chip,higher,0.8,-0.04487580932,holdout,415,415,345,0.8313253012,0.7922960551,0.8642769612,0.8313253012,342,298,0.8713450292,0.5365474339,0.5482166446,0.9787142349
any_upside,concentration_20_chg_10,scalar_chip,higher,0.9,-0.0749560032,discovery,643,586,528,0.8211508554,0.7896493218,0.8488378907,0.9010238908,139,129,0.928057554,0.803652968,0.8222506394,0.9773819922
any_upside,concentration_20_chg_10,scalar_chip,higher,0.9,-0.0749560032,validation,541,541,501,0.9260628466,0.9008826961,0.9452350002,0.9260628466,169,154,0.9112426036,0.7648854962,0.761971831,1.003823849
any_upside,concentration_20_chg_10,scalar_chip,higher,0.9,-0.0749560032,holdout,415,415,388,0.934939759,0.9069965418,0.9549047633,0.934939759,342,321,0.9385964912,0.5472496474,0.5482166446,0.9982361038
any_upside,concentration_20_chg_10,scalar_chip,higher,0.95,-0.1209281053,discovery,643,586,557,0.866251944,0.8377558128,0.8903978848,0.9505119454,139,136,0.9784172662,0.8037518038,0.8222506394,0.9775021937
any_upside,concentration_20_chg_10,scalar_chip,higher,0.95,-0.1209281053,validation,541,541,524,0.9685767098,0.9502561111,0.9802898152,0.9685767098,169,157,0.9289940828,0.7694566814,0.761971831,1.009823001
any_upside,concentration_20_chg_10,scalar_chip,higher,0.95,-0.1209281053,holdout,415,415,409,0.9855421687,0.9688204656,0.9933574457,0.9855421687,342,336,0.9824561404,0.5489932886,0.5482166446,1.001416673
any_upside,concentration_20_chg_20,scalar_chip,lower,0.8,0.05344661448,discovery,643,311,249,0.3872472784,0.3503716385,0.4254621489,0.8006430868,139,133,0.9568345324,0.6518324607,0.8222506394,0.7927418107
any_upside,concentration_20_chg_20,scalar_chip,lower,0.8,0.05344661448,validation,541,541,398,0.7356746765,0.6969481854,0.7710778722,0.7356746765,169,123,0.7278106509,0.763915547,0.761971831,1.002550903
any_upside,concentration_20_chg_20,scalar_chip,lower,0.8,0.05344661448,holdout,415,415,322,0.7759036145,0.7333588733,0.813387384,0.7759036145,342,297,0.8684210526,0.5201938611,0.5482166446,0.9488837418
any_upside,concentration_20_chg_20,scalar_chip,lower,0.9,0.08936342618,discovery,643,311,280,0.4354587869,0.3976307347,0.4740534332,0.9003215434,139,134,0.964028777,0.6763285024,0.8222506394,0.8225332642
any_upside,concentration_20_chg_20,scalar_chip,lower,0.9,0.08936342618,validation,541,541,472,0.8724584104,0.8416996392,0.8979650715,0.8724584104,169,145,0.8579881657,0.7649918963,0.761971831,1.003963487
any_upside,concentration_20_chg_20,scalar_chip,lower,0.9,0.08936342618,holdout,415,415,374,0.9012048193,0.8687130806,0.9263371538,0.9012048193,342,322,0.9415204678,0.5373563218,0.5482166446,0.9801897244
any_upside,concentration_20_chg_20,scalar_chip,lower,0.95,0.1339444051,discovery,643,311,295,0.4587869362,0.4206302402,0.4974331441,0.9485530547,139,138,0.9928057554,0.6812933025,0.8222506394,0.828571326
any_upside,concentration_20_chg_20,scalar_chip,lower,0.95,0.1339444051,validation,541,541,506,0.9353049908,0.9113540566,0.9531176028,0.9353049908,169,161,0.9526627219,0.7586206897,0.761971831,0.9956020142
any_upside,concentration_20_chg_20,scalar_chip,lower,0.95,0.1339444051,holdout,415,415,397,0.956626506,0.932486283,0.9723907105,0.956626506,342,333,0.9736842105,0.5438356164,0.5482166446,0.9920085823
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.8,-0.06966395862,discovery,643,589,471,0.732503888,0.6969827141,0.7652634761,0.7996604414,139,59,0.4244604317,0.8886792453,0.8222506394,1.080788756
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.8,-0.06966395862,validation,541,541,352,0.6506469501,0.6095377247,0.6896318729,0.6506469501,169,52,0.3076923077,0.8712871287,0.761971831,1.143463699
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.8,-0.06966395862,holdout,415,415,252,0.6072289157,0.5594649121,0.6530259914,0.6072289157,342,126,0.3684210526,0.6666666667,0.5482166446,1.216064257
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.9,-0.02841920883,discovery,643,589,530,0.8242612753,0.7929421819,0.8517289262,0.8998302207,139,77,0.5539568345,0.8731466227,0.8222506394,1.061898381
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.9,-0.02841920883,validation,541,541,440,0.8133086876,0.7783059808,0.8438933664,0.8133086876,169,61,0.3609467456,0.878243513,0.761971831,1.15259315
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.9,-0.02841920883,holdout,415,415,333,0.8024096386,0.7614020313,0.8378700673,0.8024096386,342,181,0.5292397661,0.6478599222,0.5482166446,1.181758942
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.95,-0.009162375691,discovery,643,589,560,0.8709175739,0.8427823084,0.8946472325,0.9507640068,139,89,0.6402877698,0.8628659476,0.8222506394,1.049395289
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.95,-0.009162375691,validation,541,541,493,0.9112754159,0.8843243308,0.9324270247,0.9112754159,169,67,0.3964497041,0.8803571429,0.761971831,1.155367045
any_upside,profit_ratio_chg_5,scalar_chip,lower,0.95,-0.009162375691,holdout,415,415,378,0.9108433735,0.8795252107,0.9346253296,0.9108433735,342,201,0.5877192982,0.6528497409,0.5482166446,1.190860853
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.08285602787,discovery,643,586,469,0.7293934681,0.6937667755,0.7622955192,0.8003412969,139,108,0.7769784173,0.8128249567,0.8222506394,0.988536728
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.08285602787,validation,541,541,322,0.595194085,0.5533014543,0.6357443651,0.595194085,169,53,0.3136094675,0.8586666667,0.761971831,1.126900801
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.08285602787,holdout,415,415,280,0.6746987952,0.628201538,0.717991507,0.6746987952,342,143,0.418128655,0.6619385343,0.5482166446,1.207439688
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.02334086601,discovery,643,586,527,0.8195956454,0.7880041229,0.8473911419,0.8993174061,139,119,0.8561151079,0.8157894737,0.8222506394,0.9921420971
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.02334086601,validation,541,541,444,0.820702403,0.7861518141,0.8507307036,0.820702403,169,81,0.4792899408,0.8457142857,0.761971831,1.109902297
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.02334086601,holdout,415,415,362,0.8722891566,0.8367283435,0.901020973,0.8722891566,342,198,0.5789473684,0.6464285714,0.5482166446,1.179148021
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.95,0.002053593623,discovery,643,586,557,0.866251944,0.8377558128,0.8903978848,0.9505119454,139,128,0.9208633094,0.8131386861,0.8222506394,0.9889182777
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.95,0.002053593623,validation,541,541,493,0.9112754159,0.8843243308,0.9324270247,0.9112754159,169,103,0.6094674556,0.8271812081,0.761971831,1.085579774
any_upside,profit_ratio_chg_10,scalar_chip,lower,0.95,0.002053593623,holdout,415,415,392,0.9445783133,0.9182126467,0.9627889643,0.9445783133,342,227,0.6637426901,0.633279483,0.5482166446,1.155162816
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4226612103,discovery,643,311,249,0.3872472784,0.3503716385,0.4254621489,0.8006430868,139,105,0.7553956835,0.7033898305,0.8222506394,0.8554445528
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4226612103,validation,541,541,492,0.9094269871,0.8822691523,0.9308114105,0.9094269871,169,162,0.9585798817,0.752293578,0.761971831,0.987298411
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4226612103,holdout,415,415,347,0.8361445783,0.7974795568,0.8686436126,0.8361445783,342,320,0.9356725146,0.5202398801,0.5482166446,0.9489676848
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,discovery,643,311,280,0.4354587869,0.3976307347,0.4740534332,0.9003215434,139,126,0.9064748201,0.6896551724,0.8222506394,0.8387408162
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,validation,541,541,521,0.9630314233,0.9435904745,0.975943074,0.9630314233,169,164,0.9704142012,0.7605839416,0.761971831,0.9981785555
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,holdout,415,415,393,0.9469879518,0.9210425468,0.9647341408,0.9469879518,342,337,0.985380117,0.5383561644,0.5482166446,0.9820135336
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.703852312,discovery,643,311,295,0.4587869362,0.4206302402,0.4974331441,0.9485530547,139,133,0.9568345324,0.6892523364,0.8222506394,0.8382508975
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.703852312,validation,541,541,530,0.9796672828,0.9639613596,0.9886093224,0.9796672828,169,166,0.9822485207,0.7614942529,0.761971831,0.9993732339
any_upside,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.703852312,holdout,415,415,404,0.9734939759,0.9531663065,0.9851362223,0.9734939759,342,338,0.9883040936,0.5444743935,0.5482166446,0.9931737733
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.05635133094,discovery,643,589,471,0.732503888,0.6969827141,0.7652634761,0.7996604414,139,92,0.6618705036,0.836589698,0.8222506394,1.017438793
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.05635133094,validation,541,541,191,0.3530499076,0.3139428706,0.394229117,0.3530499076,169,22,0.1301775148,0.896713615,0.761971831,1.176833025
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.05635133094,holdout,415,415,211,0.5084337349,0.4604788204,0.5562339473,0.5084337349,342,58,0.1695906433,0.7843866171,0.5482166446,1.430796793
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.03085982197,discovery,643,589,530,0.8242612753,0.7929421819,0.8517289262,0.8998302207,139,110,0.7913669065,0.828125,0.8222506394,1.007144246
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.03085982197,validation,541,541,358,0.6617375231,0.6208540841,0.7003402692,0.6617375231,169,39,0.2307692308,0.9017632242,0.761971831,1.183460054
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.03085982197,holdout,415,415,313,0.7542168675,0.7105861802,0.7931843887,0.7542168675,342,123,0.3596491228,0.7178899083,0.5482166446,1.309500387
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.01371804525,discovery,643,589,560,0.8709175739,0.8427823084,0.8946472325,0.9507640068,139,119,0.8561151079,0.824742268,0.8222506394,1.003030254
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.01371804525,validation,541,541,474,0.876155268,0.8457169169,0.9012893789,0.876155268,169,59,0.349112426,0.8893058161,0.761971831,1.167111145
any_upside,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.01371804525,holdout,415,415,378,0.9108433735,0.8795252107,0.9346253296,0.9108433735,342,192,0.5614035088,0.6631578947,0.5482166446,1.209663919
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.05404509284,discovery,643,586,469,0.7293934681,0.6937667755,0.7622955192,0.8003412969,139,111,0.7985611511,0.8086206897,0.8222506394,0.983423607
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.05404509284,validation,541,541,236,0.4362292052,0.39503535,0.478322305,0.4362292052,169,27,0.1597633136,0.897338403,0.761971831,1.177652987
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.05404509284,holdout,415,415,270,0.6506024096,0.6035397123,0.6949025678,0.6506024096,342,90,0.2631578947,0.75,0.5482166446,1.368072289
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.01878723896,discovery,643,586,528,0.8211508554,0.7896493218,0.8488378907,0.9010238908,139,121,0.8705035971,0.813559322,0.8222506394,0.9894298442
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.01878723896,validation,541,541,397,0.7338262477,0.6950309199,0.7693243452,0.7338262477,169,62,0.3668639053,0.8649237473,0.761971831,1.135112496
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.01878723896,holdout,415,415,360,0.8674698795,0.8314532425,0.8967459211,0.8674698795,342,187,0.5467836257,0.6581352834,0.5482166446,1.200502192
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.007425399892,discovery,643,586,557,0.866251944,0.8377558128,0.8903978848,0.9505119454,139,130,0.9352517986,0.8107714702,0.8222506394,0.9860393307
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.007425399892,validation,541,541,484,0.8946395564,0.8659278067,0.9177864152,0.8946395564,169,113,0.6686390533,0.810720268,0.761971831,1.063976692
any_upside,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.007425399892,holdout,415,415,389,0.9373493976,0.9097861555,0.9568902261,0.9373493976,342,249,0.7280701754,0.6097178683,0.5482166446,1.11218416
any_upside,average_cost_rel_price_chg_20,cost_anchors,lower,0.8,0.2005325478,discovery,643,311,249,0.3872472784,0.3503716385,0.4254621489,0.8006430868,139,118,0.8489208633,0.6784741144,0.8222506394,0.8251427022
any_upside,average_cost_rel_price_chg_20,cost_anchors,lower,0.8,0.2005325478,validation,541,541,507,0.9371534196,0.9134615614,0.9546808906,0.9371534196,169,166,0.9822485207,0.7533432392,0.761971831,0.9886759702
any_upside,average_cost_rel_price_chg_20,cost_anchors,lower,0.8,0.2005325478,holdout,415,415,361,0.8698795181,0.834089014,0.8988852261,0.8698795181,342,333,0.9736842105,0.5201729107,0.5482166446,0.9488455262
any_upside,average_cost_rel_price_chg_20,cost_anchors,lower,0.9,0.2490709659,discovery,643,311,280,0.4354587869,0.3976307347,0.4740534332,0.9003215434,139,132,0.9496402878,0.6796116505,0.8222506394,0.8265261441
