arm,module,symbol,entry_signal_date,completed,mom20,mom60,mom120,r20,r60,r120,score,final_rs_score,entry_cross_section_rank,entry_cross_section_percentile,entry_cross_section_size,previous_60_high,signal_close,b60_breakout_margin,turnover20_mean,box_width,ma_dispersion,direction_efficiency,vol_ratio_10_60,full40_diagnostic_passed,b60_diagnostic_passed,minvol_location,minimum_volume_ratio,entry_execution_date,entry_reason,realized_pnl,buy_cost,exit_signal_date,exit_execution_date,exit_reason,realized_return,holding_trading_days,MFE,MAE,days_to_MFE,peak_return,trough_return,giveback_from_peak,first_5pct_gain_day,first_10pct_gain_day,first_20pct_gain_day,first_50pct_gain_day,path_basis,extra_pnl_rank,extra_outcome_group,extra_top20,positive_trade
A2_MINUS_B60_RAW,B60,300054.SZ,2024-07-19,True,-0.0061295971978984065,0.0897743638982238,0.15816326530612224,0.6153846153846154,0.59375,0.8413461538461539,0.6723557692307692,0.6723557692307692,104,0.7524038461538461,416,23.83,22.7,-0.047419219471254714,278759060.051,0.08820840950639863,0.008300953726598559,0.017216642754662986,0.6947498037169633,True,False,0.47849462365591444,0.554906913779434,2024-07-22,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-840.6929999999847,98267.16899999998,2024-07-22,2024-07-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.008555176754913789,1,0.012566058558174402,-0.01106340002529207,0,0.012566058558174402,-0.01106340002529207,0.02112123531308819,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,72,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300054.SZ,2025-04-29,True,0.02765138256912847,0.11043872919818454,0.0849963045084996,0.8051575931232091,0.7206303724928367,0.6518624641833811,0.7169054441260745,0.7169054441260745,157,0.7765042979942693,698,31.55,29.36,-0.06941362916006344,602437566.827,0.17873651771956856,0.05240768506572757,0.0710128055878928,0.45265702926713486,True,False,0.4030172413793097,0.39316041988144945,2025-04-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4371.68100000001,164528.364,2025-05-13,2025-05-14,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.026570986872512813,7,0.05460771945785583,-0.027286699331672604,2,0.05460771945785583,-0.027286699331672604,0.08117870633036864,2,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,125,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300054.SZ,2025-12-08,False,0.02637681159420291,0.18626465661641523,0.31391465677179964,0.6747572815533981,0.7924757281553398,0.6492718446601942,0.7259708737864078,0.7259708737864078,176,0.787621359223301,824,38.54,35.41,-0.08121432278152574,600274479.499,0.16929611650485432,0.023684591969850732,0.12954545454545444,0.7483327947224955,True,False,0.41647058823529487,0.47365710622679924,,,,,,,,,,,,,,,,,,,,,,OPEN_OR_INCOMPLETE,False,
A2_MINUS_B60_RAW,B60,300059.SZ,2024-04-26,True,0.029019607843137285,0.03551696921862657,-0.13399339933993404,0.6029106029106029,0.4760914760914761,0.49480249480249483,0.507068607068607,0.507068607068607,238,0.5072765072765073,481,14.0,13.12,-0.06285714285714294,1991633948.579,0.16086235489220568,0.042469895782709655,0.20000000000000057,0.8471044120852403,True,False,0.2727272727272725,0.5496549299028743,2024-04-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4491.1580000000085,105826.721,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.0424387901048168,17,0.03880793535965949,-0.04300424275642072,2,0.03880793535965949,-0.04300424275642072,0.08124672546447628,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,126,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300070.SZ,2024-03-12,True,0.17401392111368907,0.009980039920159722,-0.03250478011472291,0.07818181818181819,0.8218181818181818,0.6727272727272727,0.6283636363636363,0.6283636363636363,178,0.6781818181818182,550,5.12,5.06,-0.011718750000000111,171309768.39200002,0.1879350348027844,0.03346255866149761,0.05999999999999987,0.4695345116386786,True,False,0.283950617283951,0.4939841691730928,2024-03-13,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4735.939999999988,104340.23599999999,2024-03-25,2024-03-26,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.04538939321548006,9,0.014795481198643353,-0.04538939321548006,3,0.014795481198643353,-0.04538939321548006,0.06018487441412341,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,130,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300113.SZ,2024-12-16,True,0.3046647230320698,0.7277992277992278,0.7480468749999998,0.9005714285714286,0.7702857142857142,0.8148571428571428,0.8097142857142857,0.8097142857142857,130,0.8525714285714285,875,16.5,17.9,0.08484848484848473,605142186.512,0.18221574344023317,0.05738571302739359,0.12518409425625923,0.4569649318613745,True,True,0.18399999999999977,0.5184673368542728,2024-12-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-9057.412000000011,156239.083,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.057971487198244825,2,0.0077335252160426835,-0.08848031321330792,0,0.0077335252160426835,-0.08848031321330792,0.06570501241428751,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,178,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300115.SZ,2024-05-16,True,0.066933066933067,0.3267080745341613,-0.15103338632750396,0.5418250950570342,0.5513307984790875,0.526615969581749,0.5420152091254753,0.5420152091254753,224,0.5760456273764258,526,11.05,10.68,-0.033484162895927705,408135405.983,0.17678381256656017,0.03867134229495428,0.017223910840932118,0.6966447444351561,True,False,0.5,0.4226081209768524,2024-05-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-1595.0049999999953,100800.7,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.015823352417195468,6,0.04235387254255182,-0.01857898804274171,2,0.04235387254255182,-0.01857898804274171,0.05817722495974728,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,85,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300124.SZ,2024-02-29,True,0.13891891891891883,-0.02302936630602781,-0.044877606527651936,0.875,0.8395833333333333,0.5916666666666667,0.7722916666666667,0.7722916666666667,80,0.8354166666666667,480,66.01,63.21,-0.042417815482502674,910502652.0119998,0.18506006006006004,0.06913697034020516,0.045467709238343486,0.828740682525629,True,False,0.18209876543209838,0.6069008184490954,2024-03-01,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-3037.318000000014,101179.07800000001,2024-03-22,2024-03-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.030019229864893745,16,0.07786533984920313,-0.03537369652646971,4,0.07786533984920313,-0.03537369652646971,0.10788456971409688,2,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,104,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300130.SZ,2024-09-05,True,0.12695179904955878,-0.12354804646251305,-0.28231733679204485,0.8204488778054863,0.32917705735660846,0.2119700748129676,0.39226932668329173,0.39226932668329173,261,0.35162094763092266,401,19.24,16.6,-0.1372141372141371,361788107.6515,0.1364265927977839,0.04412085277063249,0.05065359477124177,0.7071822298439652,True,False,0.0,0.2856364661930226,2024-09-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4782.031000000003,87908.821,2024-09-09,2024-09-10,MARKET_MA20_X2,-0.05439762410190899,2,0.01467633151398981,-0.06430322845531049,0,0.01467633151398981,-0.06430322845531049,0.0690739556158988,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,131,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300132.SZ,2025-12-29,False,0.08366533864541825,0.33333333333333326,0.3737373737373737,0.7549668874172185,0.8807947019867549,0.7086092715231788,0.8039735099337748,0.8039735099337748,105,0.8622516556291391,755,8.27,8.16,-0.013301088270858408,178763471.768,0.15502793296089368,0.05074241446094252,0.18014705882352963,0.8464806527747165,True,False,0.3423423423423424,0.4464873509502481,,,,,,,,,,,,,,,,,,,,,,OPEN_OR_INCOMPLETE,False,
A2_MINUS_B60_RAW,B60,300138.SZ,2025-06-23,True,0.10857664233576636,0.28164556962025333,0.3728813559322035,0.7227979274611399,0.8847150259067358,0.8588082901554405,0.8445595854922281,0.8445595854922281,73,0.9067357512953368,772,12.25,12.15,-0.008163265306122436,151375068.3875,0.14915572232645413,0.05253216857513876,0.20923520923520936,0.6937947595270572,True,False,0.2689655172413786,0.5042737779003522,2025-06-24,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,12335.141000000001,148755.607,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.08292219196819924,34,0.1766596728931945,-0.019087907976796836,11,0.1766596728931945,-0.019087907976796836,0.09373748092499527,5,8,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,18,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
A2_MINUS_B60_RAW,B60,300139.SZ,2024-09-24,True,0.0062208398133747345,0.08013355592654414,0.533175355450237,0.3403141361256545,0.6858638743455497,0.9790575916230366,0.7047120418848167,0.7047120418848167,77,0.8010471204188482,382,14.5,12.94,-0.10758620689655174,366653047.1805,0.18577405857740592,0.03059775473568571,0.06637168141592922,0.7300125139483635,True,False,0.013761467889907964,0.4760951560087677,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,24275.972999999998,110363.253,2024-11-15,2024-11-18,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.21996427560901996,33,0.7358690127568847,-0.029955551694682125,15,0.7358690127568847,-0.029955551694682125,0.5159047371478647,2,3,3,4,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,9,EXTRA_TOP10_PNL_TRADES,True,True
A2_MINUS_B60_RAW,B60,300146.SZ,2024-03-06,True,0.09360580092287418,-0.07473508087005021,-0.14396284829721362,0.48653846153846153,0.7211538461538461,0.45576923076923076,0.5946153846153845,0.5946153846153845,187,0.6423076923076922,520,17.95,16.59,-0.07576601671309191,237793582.39000002,0.14757412398921832,0.03713346971669451,0.02511415525114143,0.5469343060870208,True,False,0.34246575342465735,0.5420134329460042,2024-03-07,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,731.5849999999773,101341.24000000002,2024-03-26,2024-03-27,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.00721902554182263,14,0.0738372650660282,-0.023265890735770452,8,0.0738372650660282,-0.023265890735770452,0.06661823952420556,8,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,55,EXTRA_REMAINING_TRADES,False,True
A2_MINUS_B60_RAW,B60,300146.SZ,2024-04-01,True,0.025686977299880676,0.010594467333725932,-0.10104712041884811,0.50177304964539,0.7287234042553191,0.44858156028368795,0.5992907801418439,0.5992907801418439,201,0.6453900709219857,564,17.36,17.17,-0.010944700460829404,195071747.217,0.16981132075471694,0.011654315084867362,0.12573443008225604,0.5112706208643175,True,False,0.0679611650485439,0.6447560029658072,2024-04-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-1420.0799999999872,100750.65,2024-04-03,2024-04-08,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.014094995913177606,2,0.0038446402082764853,-0.03369357914812455,0,0.0038446402082764853,-0.03369357914812455,0.01793963612145409,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,82,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300146.SZ,2024-04-26,True,-0.01634192331866735,0.07931034482758625,-0.10826210826210825,0.4573804573804574,0.5945945945945946,0.5634095634095634,0.5577962577962579,0.5577962577962579,202,0.5821205821205822,481,16.46,15.65,-0.04921020656136088,195717489.565,0.11366711772665772,0.01942527238789782,0.028720626631853822,0.6188594670672367,True,False,0.1130952380952377,0.5203576850817667,2024-04-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-2875.0610000000124,103469.36600000001,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.027786591443886996,17,0.030917963825311888,-0.032482425764549634,5,0.030917963825311888,-0.032482425764549634,0.058704555269198884,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,102,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300164.SZ,2025-09-03,True,0.0037664783427495685,0.28125,0.30000000000000004,0.5452812202097236,0.778836987607245,0.7550047664442326,0.7249761677788369,0.7249761677788369,235,0.776930409914204,1049,8.24,5.33,-0.35315533980582525,349378580.854,0.12427184466019403,0.015484768044494945,0.07185628742514977,0.40431683112812994,True,False,0.46874999999999994,0.4815668407568981,2025-09-04,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-1096.975999999995,141036.896,2025-09-04,2025-09-05,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.007777936349364886,1,0.016358159215302016,-0.01642758785615934,0,0.016358159215302016,-0.01642758785615934,0.024136095564666903,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,76,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300171.SZ,2025-10-24,True,0.025464556090846413,0.0696338837042354,0.295201668984701,0.7176616915422885,0.4664179104477612,0.48134328358208955,0.5211442786069652,0.5211442786069652,374,0.5360696517412935,804,15.700000000000001,14.9,-0.05095541401273884,134610526.20250002,0.1343930635838151,0.021677836838456255,0.10289017341040467,0.8260070304376118,True,False,0.35454545454545516,0.5431690839476139,2025-10-27,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,25315.37400000002,148642.494,2025-11-17,2025-11-18,MARKET_MA20_X2,0.17031047662588344,16,0.2500211413298809,-0.011683503662113246,14,0.2500211413298809,-0.011683503662113246,0.07971066470399746,1,1,14,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,8,EXTRA_TOP10_PNL_TRADES,True,True
A2_MINUS_B60_RAW,B60,300172.SZ,2024-12-02,True,0.06355140186915897,0.2931818181818182,0.21321961620469088,0.488499452354874,0.1664841182913472,0.30120481927710846,0.27130339539978093,0.27130339539978093,731,0.20043811610076667,913,5.94,5.69,-0.04208754208754206,191860903.963,0.17159763313609466,0.013086150490730697,0.03436426116838476,0.5674471209938106,True,False,0.11940298507462682,0.5052015303667042,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-5418.422000000005,154922.768,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.034974988311595394,12,0.05693954551599535,-0.04273046554396717,7,0.05693954551599535,-0.04273046554396717,0.09191453382759074,7,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,144,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300180.SZ,2024-07-22,True,0.08757062146892647,0.09375,-0.010282776349614386,0.7657004830917874,0.6183574879227053,0.6521739130434783,0.6579710144927536,0.6579710144927536,108,0.7415458937198067,414,4.45,3.85,-0.1348314606741573,128756509.8845,0.1994134897360702,0.02524055222423649,0.02917771883289122,0.6530613987857289,True,False,0.04761904761904767,0.4566367552680865,2024-07-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4570.748999999996,99162.063,2024-07-24,2024-07-25,MARKET_MA20_X2,-0.04609372638808449,2,0.03542291042291048,-0.04609372638808449,0,0.03542291042291048,-0.04609372638808449,0.08151663681099497,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,127,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300180.SZ,2024-07-31,True,0.11549295774647894,-0.05714285714285716,0.1061452513966481,0.7554479418886199,0.49878934624697335,0.6610169491525424,0.5987893462469733,0.5987893462469733,139,0.665859564164649,413,4.45,3.96,-0.11011235955056187,154323850.71649998,0.1348973607038122,0.04352586914864487,0.002932551319648162,0.7521499872183348,True,False,0.04347826086956526,0.47334273522775966,2024-08-01,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-5546.127999999997,96839.743,2024-08-05,2024-08-06,MARKET_MA20_X2,-0.05727119701257362,3,0.006588348360500253,-0.06897728962374469,0,0.006588348360500253,-0.06897728962374469,0.06385954537307387,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,148,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300181.SZ,2025-05-16,True,-0.030751034890597273,0.1429567642956764,-0.022659511031604018,0.16142857142857142,0.7557142857142857,0.4642857142857143,0.5494285714285714,0.5494285714285714,292,0.5842857142857143,700,17.02,16.39,-0.037015276145710874,273134745.3505,0.09172546504169343,0.023851331577407153,0.047180667433831786,0.38092995354334175,True,False,0.11764705882352956,0.5114711834662311,2025-05-19,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-535.9960000000137,159088.93000000002,2025-05-28,2025-05-29,MARKET_MA20_X2,-0.0033691596266315553,8,0.03250408128456907,-0.0204917034185329,2,0.03250408128456907,-0.0204917034185329,0.03587324091120062,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,63,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300185.SZ,2025-12-05,True,-0.03969270166453265,0.08538350217076696,0.11982082866741317,0.4127557160048135,0.6257521058965102,0.41997593261131166,0.5214199759326112,0.5214199759326112,383,0.5403128760529483,831,3.354,3.0,-0.10554561717352418,283915884.98800004,0.15035460992907823,0.057515426708580675,0.20967741935483877,0.5758806380006934,True,False,0.07614213197969595,0.49753445145575237,2025-12-08,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-5502.065999999992,146786.63999999998,2025-12-10,2025-12-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.037483424922050076,3,0.012232800312270605,-0.04645272894045388,0,0.012232800312270605,-0.04645272894045388,0.049716225234320684,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,146,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300194.SZ,2024-12-02,True,0.0702479338842974,0.30808080808080796,0.34895833333333326,0.5136911281489595,0.1927710843373494,0.4830230010952902,0.34403066812705363,0.34403066812705363,640,0.3001095290251917,913,5.35,5.18,-0.031775700934579376,239404217.3575,0.19419642857142838,0.014526615197074433,0.07221006564551423,0.6463478762711393,True,False,0.12068965517241427,0.48368726691692754,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-5104.799999999988,154954.8,2024-12-16,2024-12-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.032943800385660776,10,0.018361483477762622,-0.03971996995252802,5,0.018361483477762622,-0.03971996995252802,0.051305283863423395,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,135,EXTRA_REMAINING_TRADES,False,False
A2_MINUS_B60_RAW,B60,300207.SZ,2025-01-20,True,-0.05763440860215052,-0.06367521367521356,0.28128654970760225,0.6559633027522935,0.41437308868501527,0.3470948012232416,0.44250764525993885,0.44250764525993885,355,0.45871559633027525,654,25.04,21.91,-0.125,534823572.967,0.1642300194931774,0.06160337552742634,0.10492505353319079,0.6942620397365872,True,False,0.05111821086261987,0.598495701920927,2025-01-21,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-4182.2300000000105,143208.065,2025-01-23,2025-01-24,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.029203872002599926,3,0.0167025160210076,-0.029203872002599926,2,0.0167025160210076,-0.029203872002599926,0.045906388023607525,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,121,EXTRA_REMAINING_TRADES,False,False
