method_id,model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess,aligned_matched_return_excess
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,5,7,2,0.0254218308847,0.00331000974422,0.0475336520252,0.0746525059334,-0.0341686278656,0.291666666667,0,0,0,MIGRATED,7,-0.0480078778184,-0.030136210532,-0.0366358605493,0,-0.291666666667,0,0,-0.0480078778184
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,10,7,2,0.027047490131,-0.038709316697,0.0928042969589,0.111787764017,-0.0476592885775,0.541666666667,0.125,0,0.166666666667,MIGRATED,7,-0.0502983691066,-0.0193487004819,-0.0421913676776,0.25,-0.166666666667,-0.291666666667,0.166666666667,-0.0502983691066
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,20,7,2,0.0107623656934,-0.0485317221417,0.0700564535285,0.11771062903,-0.0776025941102,0.541666666667,0.125,0,0.333333333333,MIGRATED,7,-0.0246674145225,-0.0202404772127,-0.0381811725064,0.25,-0.166666666667,-0.291666666667,0.208333333333,-0.0246674145225
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,40,7,2,0.0533002224204,0.0443556205546,0.0622448242862,0.200325973487,-0.0917650960952,0.833333333333,0.541666666667,0.25,0.458333333333,MIGRATED,7,-0.257286708641,-0.304237458293,-0.0357054492355,-0.0416666666667,-0.333333333333,-0.625,0.333333333333,-0.257286708641
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,60,7,2,0.101406017776,-0.0560415113799,0.258853546931,0.274264067302,-0.103642012775,1,0.833333333333,0.416666666667,0.625,MIGRATED,7,-0.272480320562,-0.230299364477,-0.0475823659151,0.125,-0.0416666666667,-0.458333333333,0.5,-0.272480320562
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,LOW,120,7,2,0.041355930816,-0.132403144616,0.215115006248,0.338076683033,-0.124659998269,1,0.833333333333,0.708333333333,0.75,MIGRATED,7,-0.335872849945,-0.649890703549,-0.0686003514095,0.125,-0.0416666666667,-0.166666666667,0.625,-0.335872849945
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,MODERATE,5,48,25,0.0132468810525,-0.00585076619464,0.0323445282997,0.0622912872662,-0.0363936684802,0.186666666667,0.02,0,0.08,MIGRATED,48,-0.0161538643395,-0.0225777493193,-0.0211312511135,-0.0266666666667,-0.153333333333,0,0.01,-0.0161538643395
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,MODERATE,10,48,25,-0.000980509268914,-0.0274447964281,0.0254837778903,0.0839030879925,-0.0617510188954,0.313333333333,0.0633333333333,0.01,0.273333333333,MIGRATED,48,-0.0258236982159,-0.0152769107446,-0.00978133957128,0.1,-0.11,-0.163333333333,0.203333333333,-0.0258236982159
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,MODERATE,20,48,25,-0.0178831854132,-0.0633120865558,0.0275457157294,0.117271678668,-0.100284097575,0.456666666667,0.103333333333,0.0633333333333,0.53,MIGRATED,48,-0.04526616441,-0.00517895951864,-0.0309040685047,-0.11,-0.07,-0.11,0.24,-0.04526616441
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,MODERATE,40,48,25,0.0269252079489,-0.0451633168673,0.0990137327651,0.197442064195,-0.126396176929,0.583333333333,0.356666666667,0.296666666667,0.653333333333,MIGRATED,48,-0.055931303035,-0.0755930772227,-0.0326605442589,-0.106666666667,0.06,0.06,0.363333333333,-0.055931303035
