trade_date,family,cost_per_side,nav,cash,positions,industries,industry_hhi
2021-05-14,slow_industry_daily_low_max,0.004,9838857.083,115710.6538,40,12,0.1769271509
2021-05-17,slow_industry_daily_low_max,0.004,9910873.569,115710.6538,40,12,0.177083712
2021-05-18,slow_industry_daily_low_max,0.004,9971975.422,115710.6538,40,12,0.1779134117
2021-05-19,slow_industry_daily_low_max,0.004,9872676.03,115710.6538,40,12,0.1758042468
2021-05-20,slow_industry_daily_low_max,0.004,9789586.629,115710.6538,40,12,0.1773498705
2021-05-21,slow_industry_daily_low_max,0.004,9806723.978,164013.3362,40,10,0.2219191654
2021-05-24,slow_industry_daily_low_max,0.004,9936019.216,164013.3362,40,10,0.2233065575
2021-05-25,slow_industry_daily_low_max,0.004,10008697.43,164013.3362,40,10,0.2206901496
2021-05-26,slow_industry_daily_low_max,0.004,10032259.32,396701.1321,39,10,0.2230388009
2021-05-27,slow_industry_daily_low_max,0.004,10086947.5,396701.1321,39,10,0.2212962281
2021-05-28,slow_industry_daily_low_max,0.004,10164733.72,461478.8332,39,14,0.1732344565
2021-05-31,slow_industry_daily_low_max,0.004,10269014.97,461478.8332,39,14,0.177611838
2021-06-01,slow_industry_daily_low_max,0.004,10250534.95,461478.8332,39,14,0.1737973356
2021-06-02,slow_industry_daily_low_max,0.004,10217273.54,461478.8332,39,14,0.1733403129
2021-06-03,slow_industry_daily_low_max,0.004,10268033.86,461478.8332,39,14,0.1735048768
2021-06-04,slow_industry_daily_low_max,0.004,10420201.53,75110.68598,40,11,0.1776239291
2021-06-07,slow_industry_daily_low_max,0.004,10562212.31,75110.68598,40,11,0.1775108969
2021-06-08,slow_industry_daily_low_max,0.004,10340138.43,75110.68598,40,11,0.1772198719
2021-06-09,slow_industry_daily_low_max,0.004,10331529.39,376317.3115,39,10,0.1875458925
2021-06-10,slow_industry_daily_low_max,0.004,10409040.67,376317.3115,39,10,0.1902032953
2021-06-11,slow_industry_daily_low_max,0.004,10235050.12,226436.2061,40,11,0.1370991357
2021-06-15,slow_industry_daily_low_max,0.004,10087655.55,226436.2061,40,11,0.1353513135
2021-06-16,slow_industry_daily_low_max,0.004,9829402.436,226436.2061,40,11,0.132950549
2021-06-17,slow_industry_daily_low_max,0.004,10002608.47,226436.2061,40,11,0.1333003284
2021-06-18,slow_industry_daily_low_max,0.004,10146940.4,226436.2061,40,11,0.134955817
2021-06-21,slow_industry_daily_low_max,0.004,10161169.88,160628.0068,40,16,0.1022453434
2021-06-22,slow_industry_daily_low_max,0.004,10199271.11,160628.0068,40,16,0.1015135649
2021-06-23,slow_industry_daily_low_max,0.004,10098417.99,160628.0068,40,16,0.101033118
2021-06-24,slow_industry_daily_low_max,0.004,10022239.76,160628.0068,40,16,0.1011307648
2021-06-25,slow_industry_daily_low_max,0.004,10102671.19,160628.0068,40,16,0.1015068928
2021-06-28,slow_industry_daily_low_max,0.004,10050586.34,39250.28769,40,15,0.1086023479
2021-06-29,slow_industry_daily_low_max,0.004,9910758.878,39250.28769,40,15,0.1082483411
2021-06-30,slow_industry_daily_low_max,0.004,10001947.02,39250.28769,40,15,0.1080606598
2021-07-01,slow_industry_daily_low_max,0.004,9836592.717,39250.28769,40,15,0.1080126539
2021-07-02,slow_industry_daily_low_max,0.004,9706075.171,39250.28769,40,15,0.1067508678
2021-07-05,slow_industry_daily_low_max,0.004,9864118.785,-4.656612873e-10,40,14,0.1329889317
2021-07-06,slow_industry_daily_low_max,0.004,9937256.85,-4.656612873e-10,40,14,0.1311889269
2021-07-07,slow_industry_daily_low_max,0.004,10025370.49,-4.656612873e-10,40,14,0.1316877364
2021-07-08,slow_industry_daily_low_max,0.004,10058227.51,-4.656612873e-10,40,14,0.133750104
2021-07-09,slow_industry_daily_low_max,0.004,10075841.12,-4.656612873e-10,40,14,0.1328026482
2021-07-12,slow_industry_daily_low_max,0.004,10132903.87,42895.89897,40,14,0.1269747916
2021-07-13,slow_industry_daily_low_max,0.004,10030735.49,42895.89897,40,14,0.1258533085
2021-07-14,slow_industry_daily_low_max,0.004,9845255.499,42895.89897,40,14,0.1254640916
2021-07-15,slow_industry_daily_low_max,0.004,9845656.853,42895.89897,40,14,0.124976825
2021-07-16,slow_industry_daily_low_max,0.004,9831739.531,42895.89897,40,14,0.1241456197
2021-07-19,slow_industry_daily_low_max,0.004,9746357.429,76294.3064,40,13,0.124957284
2021-07-20,slow_industry_daily_low_max,0.004,9731587.876,76294.3064,40,13,0.1259994256
2021-07-21,slow_industry_daily_low_max,0.004,9930851.73,76294.3064,40,13,0.126456363
2021-07-22,slow_industry_daily_low_max,0.004,10065474.14,76294.3064,40,13,0.1263855052
2021-07-23,slow_industry_daily_low_max,0.004,10023720.27,76294.3064,40,13,0.1260736533
2021-07-26,slow_industry_daily_low_max,0.004,10014938.8,17494.61112,40,10,0.1482538809
2021-07-27,slow_industry_daily_low_max,0.004,9801367.796,17494.61112,40,10,0.1505456077
2021-07-28,slow_industry_daily_low_max,0.004,9411840.307,17494.61112,40,10,0.1495637008
2021-07-29,slow_industry_daily_low_max,0.004,9881074.682,17494.61112,40,10,0.1500649887
2021-07-30,slow_industry_daily_low_max,0.004,9964046.812,17494.61112,40,10,0.1499730923
2021-08-02,slow_industry_daily_low_max,0.004,10012205.33,18249.96511,40,9,0.1377757406
2021-08-03,slow_industry_daily_low_max,0.004,9727618.696,18249.96511,40,9,0.136085769
2021-08-04,slow_industry_daily_low_max,0.004,10016202.99,18249.96511,40,9,0.1364914096
2021-08-05,slow_industry_daily_low_max,0.004,9842066.284,18249.96511,40,9,0.1361786486
2021-08-06,slow_industry_daily_low_max,0.004,10048796.26,18249.96511,40,9,0.1373533791
2021-08-09,slow_industry_daily_low_max,0.004,10010497.83,108.4212463,40,9,0.1537261562
2021-08-10,slow_industry_daily_low_max,0.004,10041039.61,108.4212463,40,9,0.1550653075
2021-08-11,slow_industry_daily_low_max,0.004,10145965.76,108.4212463,40,9,0.1549508306
2021-08-12,slow_industry_daily_low_max,0.004,10207288.26,108.4212463,40,9,0.1540522999
2021-08-13,slow_industry_daily_low_max,0.004,10290833.83,108.4212463,40,9,0.1540139678
2021-08-16,slow_industry_daily_low_max,0.004,10057133.56,40050.56389,40,11,0.1406465558
2021-08-17,slow_industry_daily_low_max,0.004,9899100.572,40050.56389,40,11,0.1390924071
2021-08-18,slow_industry_daily_low_max,0.004,9947007.246,40050.56389,40,11,0.1408192662
2021-08-19,slow_industry_daily_low_max,0.004,9975961.829,40050.56389,40,11,0.1426998243
2021-08-20,slow_industry_daily_low_max,0.004,9970624.564,40050.56389,40,11,0.1422801394
2021-08-23,slow_industry_daily_low_max,0.004,10288574.73,-4.947651178e-10,40,12,0.1407360006
2021-08-24,slow_industry_daily_low_max,0.004,10453261.15,-4.947651178e-10,40,12,0.1393280012
2021-08-25,slow_industry_daily_low_max,0.004,10492813.46,-4.947651178e-10,40,12,0.1382879889
2021-08-26,slow_industry_daily_low_max,0.004,10651845.99,-4.947651178e-10,40,12,0.1381030843
2021-08-27,slow_industry_daily_low_max,0.004,10548971.03,-4.947651178e-10,40,12,0.1372751424
2021-08-30,slow_industry_daily_low_max,0.004,10649116.13,54118.06061,40,12,0.1554550308
2021-08-31,slow_industry_daily_low_max,0.004,10736095.84,54118.06061,40,12,0.1556430174
2021-09-01,slow_industry_daily_low_max,0.004,10517596.08,54118.06061,40,12,0.1542261934
2021-09-02,slow_industry_daily_low_max,0.004,10684808.83,54118.06061,40,12,0.153455674
2021-09-03,slow_industry_daily_low_max,0.004,10517889.99,54118.06061,40,12,0.1520839691
2021-09-06,slow_industry_daily_low_max,0.004,10544719.86,2.328306437e-10,40,12,0.1296327414
2021-09-07,slow_industry_daily_low_max,0.004,10727260.68,2.328306437e-10,40,12,0.1286970253
2021-09-08,slow_industry_daily_low_max,0.004,10855162.38,2.328306437e-10,40,12,0.1279183549
2021-09-09,slow_industry_daily_low_max,0.004,11276657.22,2.328306437e-10,40,12,0.1258831899
2021-09-10,slow_industry_daily_low_max,0.004,11115466.14,2.328306437e-10,40,12,0.1262926338
2021-09-13,slow_industry_daily_low_max,0.004,11175726.52,240262.4391,40,11,0.1300340473
2021-09-14,slow_industry_daily_low_max,0.004,10898708.91,240262.4391,40,11,0.1301131016
2021-09-15,slow_industry_daily_low_max,0.004,10974951.69,240262.4391,40,11,0.1300740876
2021-09-16,slow_industry_daily_low_max,0.004,10927550.51,240262.4391,40,11,0.1305181922
2021-09-17,slow_industry_daily_low_max,0.004,10817272.12,240262.4391,40,11,0.1312551277
2021-09-22,slow_industry_daily_low_max,0.004,10888151.79,118518.808,40,12,0.1176859934
2021-09-23,slow_industry_daily_low_max,0.004,11059749.67,118518.808,40,12,0.1186284967
2021-09-24,slow_industry_daily_low_max,0.004,10718146.46,118518.808,40,12,0.1171087294
2021-09-27,slow_industry_daily_low_max,0.004,10351630.76,118518.808,40,12,0.1155940202
2021-09-28,slow_industry_daily_low_max,0.004,10564858.48,118518.808,40,12,0.115405665
2021-09-29,slow_industry_daily_low_max,0.004,10228949.33,220222.0791,40,13,0.1204437102
2021-09-30,slow_industry_daily_low_max,0.004,10331150.2,220222.0791,40,13,0.1205450216
2021-10-08,slow_industry_daily_low_max,0.004,10476668.7,220222.0791,40,13,0.1194317157
2021-10-11,slow_industry_daily_low_max,0.004,10549749.76,220222.0791,40,13,0.1185185979
2021-10-12,slow_industry_daily_low_max,0.004,10337825.85,220222.0791,40,13,0.1172880156
2021-10-13,slow_industry_daily_low_max,0.004,10192915.12,-2.328306437e-10,40,13,0.1358614629
2021-10-14,slow_industry_daily_low_max,0.004,10191110.64,-2.328306437e-10,40,13,0.1345878305
2021-10-15,slow_industry_daily_low_max,0.004,10036900.2,-2.328306437e-10,40,13,0.1328026192
2021-10-18,slow_industry_daily_low_max,0.004,10216635.7,-2.328306437e-10,40,13,0.1326888556
2021-10-19,slow_industry_daily_low_max,0.004,10401586.69,-2.328306437e-10,40,13,0.135851125
2021-10-20,slow_industry_daily_low_max,0.004,10208049.53,70178.64562,40,10,0.2304867989
2021-10-21,slow_industry_daily_low_max,0.004,10161241.48,70178.64562,40,10,0.2312519973
2021-10-22,slow_industry_daily_low_max,0.004,9980861.32,70178.64562,40,10,0.2324993625
2021-10-25,slow_industry_daily_low_max,0.004,9972015.087,70178.64562,40,10,0.2301711708
2021-10-26,slow_industry_daily_low_max,0.004,9875803.373,70178.64562,40,10,0.2285125637
2021-10-27,slow_industry_daily_low_max,0.004,9726520.016,2.037268132e-10,40,7,0.375914649
2021-10-28,slow_industry_daily_low_max,0.004,9631052.569,2.037268132e-10,40,7,0.3767610459
2021-10-29,slow_industry_daily_low_max,0.004,9799716.237,2.037268132e-10,40,7,0.3750429823
2021-11-01,slow_industry_daily_low_max,0.004,9837444.149,2.037268132e-10,40,7,0.3809700363
2021-11-02,slow_industry_daily_low_max,0.004,9808594.035,2.037268132e-10,40,7,0.3840324556
2021-11-03,slow_industry_daily_low_max,0.004,9997622.12,5.820766091e-11,40,9,0.2764975359
2021-11-04,slow_industry_daily_low_max,0.004,10100709.39,5.820766091e-11,40,9,0.2756634464
2021-11-05,slow_industry_daily_low_max,0.004,9923000.103,5.820766091e-11,40,9,0.2747999953
2021-11-08,slow_industry_daily_low_max,0.004,9864864.801,5.820766091e-11,40,9,0.2732783229
2021-11-09,slow_industry_daily_low_max,0.004,9895947.459,5.820766091e-11,40,9,0.2735332312
2021-11-10,slow_industry_daily_low_max,0.004,9808636.221,4008.726015,40,11,0.1725065769
2021-11-11,slow_industry_daily_low_max,0.004,9798570.49,4008.726015,40,11,0.1725475703
2021-11-12,slow_industry_daily_low_max,0.004,9894670.027,4008.726015,40,11,0.1730690018
2021-11-15,slow_industry_daily_low_max,0.004,9875751.722,4008.726015,40,11,0.1724825364
2021-11-16,slow_industry_daily_low_max,0.004,9816014.753,4008.726015,40,11,0.1715648932
2021-11-17,slow_industry_daily_low_max,0.004,9956805.992,20780.63494,40,13,0.1222685903
2021-11-18,slow_industry_daily_low_max,0.004,9942945.804,20780.63494,40,13,0.1219399019
2021-11-19,slow_industry_daily_low_max,0.004,10051351.27,20780.63494,40,13,0.1208107574
2021-11-22,slow_industry_daily_low_max,0.004,10178859.7,20780.63494,40,13,0.1194966379
2021-11-23,slow_industry_daily_low_max,0.004,10102149.76,20780.63494,40,13,0.1195853429
2021-11-24,slow_industry_daily_low_max,0.004,10055384.76,-1.164153218e-10,40,15,0.1259959344
2021-11-25,slow_industry_daily_low_max,0.004,10115504.52,-1.164153218e-10,40,15,0.1279445337
2021-11-26,slow_industry_daily_low_max,0.004,10032645.5,-1.164153218e-10,40,15,0.1276325092
2021-11-29,slow_industry_daily_low_max,0.004,9977486.126,-1.164153218e-10,40,15,0.1292468201
2021-11-30,slow_industry_daily_low_max,0.004,9988007.409,-1.164153218e-10,40,15,0.1298644373
2021-12-01,slow_industry_daily_low_max,0.004,10056153.63,76641.79977,40,18,0.09230044516
2021-12-02,slow_industry_daily_low_max,0.004,9968104.409,76641.79977,40,18,0.09189315458
2021-12-03,slow_industry_daily_low_max,0.004,10085071.13,76641.79977,40,18,0.0936569844
2021-12-06,slow_industry_daily_low_max,0.004,9999354.803,76641.79977,40,18,0.0935511657
2021-12-07,slow_industry_daily_low_max,0.004,9876988.684,76641.79977,40,18,0.09153059571
2021-12-08,slow_industry_daily_low_max,0.004,9954940.814,179565.0015,40,19,0.07993385976
2021-12-09,slow_industry_daily_low_max,0.004,10005086.68,179565.0015,40,19,0.07983919731
2021-12-10,slow_industry_daily_low_max,0.004,9965172.803,179565.0015,40,19,0.07995038988
2021-12-13,slow_industry_daily_low_max,0.004,10032527.1,179565.0015,40,19,0.07987401683
2021-12-14,slow_industry_daily_low_max,0.004,10008863.42,179565.0015,40,19,0.08015978588
2021-12-15,slow_industry_daily_low_max,0.004,10005202.27,188264.42,40,20,0.08358581728
2021-12-16,slow_industry_daily_low_max,0.004,10132492.61,188264.42,40,20,0.08330773847
2021-12-17,slow_industry_daily_low_max,0.004,10068643.74,188264.42,40,20,0.08373139637
2021-12-20,slow_industry_daily_low_max,0.004,9903892.295,188264.42,40,20,0.08272498356
2021-12-21,slow_industry_daily_low_max,0.004,10003520.76,188264.42,40,20,0.08245211991
2021-12-22,slow_industry_daily_low_max,0.004,10040861.89,107609.3419,40,17,0.09727156291
2021-12-23,slow_industry_daily_low_max,0.004,10040746.3,107609.3419,40,17,0.09762139241
2021-12-24,slow_industry_daily_low_max,0.004,9858803.201,107609.3419,40,17,0.09673798529
2021-12-27,slow_industry_daily_low_max,0.004,9804825.204,107609.3419,40,17,0.09591425229
2021-12-28,slow_industry_daily_low_max,0.004,9876902.967,107609.3419,40,17,0.09646660703
2021-12-29,slow_industry_daily_low_max,0.004,9863268.123,34076.49632,40,17,0.0820616056
2021-12-30,slow_industry_daily_low_max,0.004,9897887.472,34076.49632,40,17,0.08202751177
2021-12-31,slow_industry_daily_low_max,0.004,9950938.485,34076.49632,40,17,0.08170246611
2022-01-04,slow_industry_daily_low_max,0.004,10115107.99,34076.49632,40,17,0.08162101494
2022-01-05,slow_industry_daily_low_max,0.004,10019622.28,34076.49632,40,17,0.0818596772
2022-01-06,slow_industry_daily_low_max,0.004,10042697.54,50927.65535,40,17,0.0755915319
2022-01-07,slow_industry_daily_low_max,0.004,9942135.083,50927.65535,40,17,0.07560996789
2022-01-10,slow_industry_daily_low_max,0.004,9957313.257,50927.65535,40,17,0.07578365082
2022-01-11,slow_industry_daily_low_max,0.004,9921496.223,50927.65535,40,17,0.07574906969
2022-01-12,slow_industry_daily_low_max,0.004,9998013.06,50927.65535,40,17,0.0752683701
2022-01-13,slow_industry_daily_low_max,0.004,9925206.715,0,40,13,0.1036708806
2022-01-14,slow_industry_daily_low_max,0.004,9712990.122,0,40,13,0.1039003695
2022-01-17,slow_industry_daily_low_max,0.004,9817754.75,0,40,13,0.1038399075
2022-01-18,slow_industry_daily_low_max,0.004,9808613.785,0,40,13,0.1035573214
2022-01-19,slow_industry_daily_low_max,0.004,9934412.357,0,40,13,0.1040962889
2022-01-20,slow_industry_daily_low_max,0.004,9835130.174,78712.5814,40,12,0.1414981598
2022-01-21,slow_industry_daily_low_max,0.004,9850776.153,78712.5814,40,12,0.1439843465
2022-01-24,slow_industry_daily_low_max,0.004,9860914.377,78712.5814,40,12,0.1465923536
2022-01-25,slow_industry_daily_low_max,0.004,9649453.079,78712.5814,40,12,0.151036032
2022-01-26,slow_industry_daily_low_max,0.004,9562130.506,78712.5814,40,12,0.1477610346
2022-01-27,slow_industry_daily_low_max,0.004,9213842.755,122148.5429,40,10,0.1730220751
2022-01-28,slow_industry_daily_low_max,0.004,9541936.722,122148.5429,40,10,0.1786265068
2022-02-07,slow_industry_daily_low_max,0.004,9618782.914,122148.5429,40,10,0.1756045986
2022-02-08,slow_industry_daily_low_max,0.004,9945670.319,122148.5429,40,10,0.1780278349
2022-02-09,slow_industry_daily_low_max,0.004,10147001.75,122148.5429,40,10,0.1769875518
2022-02-10,slow_industry_daily_low_max,0.004,10333968.09,81379.17167,40,9,0.1998881787
2022-02-11,slow_industry_daily_low_max,0.004,10183794.53,81379.17167,40,9,0.1989031987
2022-02-14,slow_industry_daily_low_max,0.004,10314636.34,81379.17167,40,9,0.2030451018
2022-02-15,slow_industry_daily_low_max,0.004,10162238.54,81379.17167,40,9,0.2011513137
2022-02-16,slow_industry_daily_low_max,0.004,10272303.61,81379.17167,40,9,0.2010323153
2022-02-17,slow_industry_daily_low_max,0.004,10012314.48,-2.910383046e-11,40,7,0.239442021
2022-02-18,slow_industry_daily_low_max,0.004,10125274.42,-2.910383046e-11,40,7,0.2371710932
2022-02-21,slow_industry_daily_low_max,0.004,10209911.5,-2.910383046e-11,40,7,0.238393262
2022-02-22,slow_industry_daily_low_max,0.004,10078996.71,-2.910383046e-11,40,7,0.2408289501
2022-02-23,slow_industry_daily_low_max,0.004,9987140.915,-2.910383046e-11,40,7,0.2392264461
2022-02-24,slow_industry_daily_low_max,0.004,9683173.095,127567.6308,40,10,0.1432609999
2022-02-25,slow_industry_daily_low_max,0.004,9764163.626,127567.6308,40,10,0.1439526625
2022-02-28,slow_industry_daily_low_max,0.004,9838840.94,127567.6308,40,10,0.1451121435
2022-03-01,slow_industry_daily_low_max,0.004,9913805.578,127567.6308,40,10,0.1441183036
2022-03-02,slow_industry_daily_low_max,0.004,9974701.078,127567.6308,40,10,0.1439105295
2022-03-03,slow_industry_daily_low_max,0.004,10074185.59,35168.48627,40,14,0.1058157087
2022-03-04,slow_industry_daily_low_max,0.004,9989111.451,35168.48627,40,14,0.1058466239
2022-03-07,slow_industry_daily_low_max,0.004,9812353.342,35168.48627,40,14,0.105369169
2022-03-08,slow_industry_daily_low_max,0.004,9390622.258,35168.48627,40,14,0.1033955438
2022-03-09,slow_industry_daily_low_max,0.004,9251225.39,35168.48627,40,14,0.1035569534
2022-03-10,slow_industry_daily_low_max,0.004,9361642.797,101195.8394,40,12,0.1911527721
2022-03-11,slow_industry_daily_low_max,0.004,9388963.118,101195.8394,40,12,0.1900023297
2022-03-14,slow_industry_daily_low_max,0.004,9059947.663,101195.8394,40,12,0.1901999819
2022-03-15,slow_industry_daily_low_max,0.004,8532530.222,101195.8394,40,12,0.1867582067
2022-03-16,slow_industry_daily_low_max,0.004,8853290.525,101195.8394,40,12,0.1836913115
2022-03-17,slow_industry_daily_low_max,0.004,8977926.057,75460.01427,40,10,0.1896682777
2022-03-18,slow_industry_daily_low_max,0.004,9226134.39,75460.01427,40,10,0.1917625072
2022-03-21,slow_industry_daily_low_max,0.004,9455671.035,75460.01427,40,10,0.1942782539
2022-03-22,slow_industry_daily_low_max,0.004,9530831.567,75460.01427,40,10,0.1951808434
2022-03-23,slow_industry_daily_low_max,0.004,9482014.718,75460.01427,40,10,0.1939959056
2022-03-24,slow_industry_daily_low_max,0.004,9556993.837,-3.783497959e-10,40,9,0.2243829905
2022-03-25,slow_industry_daily_low_max,0.004,9488441.073,-3.783497959e-10,40,9,0.2241147375
2022-03-28,slow_industry_daily_low_max,0.004,9541651.728,-3.783497959e-10,40,9,0.2270991308
2022-03-29,slow_industry_daily_low_max,0.004,9661983.797,-3.783497959e-10,40,9,0.2294429917
2022-03-30,slow_industry_daily_low_max,0.004,9645367.352,-3.783497959e-10,40,9,0.226083927
2022-03-31,slow_industry_daily_low_max,0.004,9734566.021,2.910383046e-10,40,6,0.228328452
2022-04-01,slow_industry_daily_low_max,0.004,9632482.706,2.910383046e-10,40,6,0.2289541351
2022-04-06,slow_industry_daily_low_max,0.004,9677968.892,2.910383046e-10,40,6,0.2265905195
2022-04-07,slow_industry_daily_low_max,0.004,9549160.196,2.910383046e-10,40,6,0.2285727456
2022-04-08,slow_industry_daily_low_max,0.004,9540219.685,2.910383046e-10,40,6,0.2308666798
2022-04-11,slow_industry_daily_low_max,0.004,9471234.83,-1.455191523e-10,40,7,0.1752975704
2022-04-12,slow_industry_daily_low_max,0.004,9641624.504,-1.455191523e-10,40,7,0.1754272568
2022-04-13,slow_industry_daily_low_max,0.004,9473950.137,-1.455191523e-10,40,7,0.1736637266
2022-04-14,slow_industry_daily_low_max,0.004,9608649.359,-1.455191523e-10,40,7,0.1735440769
2022-04-15,slow_industry_daily_low_max,0.004,9488230.111,-1.455191523e-10,40,7,0.1737321489
2022-04-18,slow_industry_daily_low_max,0.004,9433617.64,-2.910383046e-10,40,9,0.1548286105
2022-04-19,slow_industry_daily_low_max,0.004,9558471.802,-2.910383046e-10,40,9,0.1557011482
2022-04-20,slow_industry_daily_low_max,0.004,9485044.851,-2.910383046e-10,40,9,0.1552222727
2022-04-21,slow_industry_daily_low_max,0.004,9212583.913,-2.910383046e-10,40,9,0.1557713711
2022-04-22,slow_industry_daily_low_max,0.004,8957592.854,-2.910383046e-10,40,9,0.1546629498
2022-04-25,slow_industry_daily_low_max,0.004,8377159.625,240561.1053,39,8,0.1861080588
2022-04-26,slow_industry_daily_low_max,0.004,8169190.87,240561.1053,39,8,0.185744827
2022-04-27,slow_industry_daily_low_max,0.004,8159418.514,240561.1053,39,8,0.1849438508
2022-04-28,slow_industry_daily_low_max,0.004,8046320.846,240561.1053,39,8,0.1858086651
2022-04-29,slow_industry_daily_low_max,0.004,8200434.837,240561.1053,39,8,0.184437321
2022-05-05,slow_industry_daily_low_max,0.004,8240795.091,24658.09136,39,8,0.1742746542
2022-05-06,slow_industry_daily_low_max,0.004,8008049.933,24658.09136,39,8,0.174398843
2022-05-09,slow_industry_daily_low_max,0.004,8056560.48,24658.09136,39,8,0.1741634968
2022-05-10,slow_industry_daily_low_max,0.004,8107885.097,24658.09136,39,8,0.1739828171
2022-05-11,slow_industry_daily_low_max,0.004,8106655.071,24658.09136,39,8,0.17394254
2022-05-12,slow_industry_daily_low_max,0.004,8131602.212,1.746229827e-10,40,10,0.1751260169
2022-05-13,slow_industry_daily_low_max,0.004,8221770.899,1.746229827e-10,40,10,0.1761541175
2022-05-16,slow_industry_daily_low_max,0.004,8241947.463,1.746229827e-10,40,10,0.1762195188
2022-05-17,slow_industry_daily_low_max,0.004,8237656.741,1.746229827e-10,40,10,0.1756637291
2022-05-18,slow_industry_daily_low_max,0.004,8213367.767,1.746229827e-10,40,10,0.1743324921
2022-05-19,slow_industry_daily_low_max,0.004,8249270.709,-2.910383046e-10,40,10,0.1434696689
2022-05-20,slow_industry_daily_low_max,0.004,8435386.949,-2.910383046e-10,40,10,0.1431948336
2022-05-23,slow_industry_daily_low_max,0.004,8463456.315,-2.910383046e-10,40,10,0.1431883665
2022-05-24,slow_industry_daily_low_max,0.004,8260959.131,-2.910383046e-10,40,10,0.1425225749
2022-05-25,slow_industry_daily_low_max,0.004,8451525.833,-2.910383046e-10,40,10,0.1447939495
2022-05-26,slow_industry_daily_low_max,0.004,8465846.29,136949.5349,40,13,0.1022678813
2022-05-27,slow_industry_daily_low_max,0.004,8490518.921,136949.5349,40,13,0.102386852
2022-05-30,slow_industry_daily_low_max,0.004,8608502.665,136949.5349,40,13,0.1026042383
2022-05-31,slow_industry_daily_low_max,0.004,8695027.419,136949.5349,40,13,0.1028541975
2022-06-01,slow_industry_daily_low_max,0.004,8740200.617,136949.5349,40,13,0.103265916
2022-06-02,slow_industry_daily_low_max,0.004,8829173.271,114767.6156,40,20,0.06910176315
2022-06-06,slow_industry_daily_low_max,0.004,8973278.79,114767.6156,40,20,0.0694257369
2022-06-07,slow_industry_daily_low_max,0.004,8946745.131,114767.6156,40,20,0.06936937238
2022-06-08,slow_industry_daily_low_max,0.004,8972925.746,114767.6156,40,20,0.06979004287
