section,sample_type,representation,period,horizon,quintile,count,dates,securities,industries,mean_net_return,median_net_return,positive_return_fraction,mean_industry_relative,median_industry_relative,mean_broad_relative,severe_loss_fraction,mean_mae_h20,control,tercile,q5_count,q1_count,q5_mean_industry_relative,q1_mean_industry_relative,q5_minus_q1_industry_relative,absolute_bin,relative_bin
raw_spread,SHOCK,RECOVERY_FRACTION_3,2018,10,Q5-Q1,272,63,,,0.00155949923294,-0.00783038219864,-0.0201238390093,-0.00478990180435,-0.00234610533884,0.001482929083,0.0118034055728,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2018,20,1,272,63,226,58,-0.0136002638819,-0.0232990443949,0.397058823529,0.00696052918412,0.0032344565784,0.00440999559055,0.231617647059,-0.113101852923,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2018,20,2,292,63,248,61,-0.0169638678673,-0.0357339921193,0.38698630137,0.00414624666822,0.00572760299834,0.00182802936461,0.267123287671,-0.106383526881,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2018,20,3,299,63,253,62,-0.0122454148659,-0.0167875964412,0.428093645485,0.0019260390746,-0.00117952874191,0.00747055760528,0.254180602007,-0.111051824556,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2018,20,4,292,63,246,57,-0.014700148485,-0.0164487693235,0.452054794521,0.00139032855946,0.00224659399951,0.00409174874684,0.236301369863,-0.109335138768,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2018,20,5,322,63,257,60,-0.0230322384821,-0.0429832218378,0.366459627329,-0.00145058630755,-0.0051762952034,-0.00521450426988,0.316770186335,-0.119609166838,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2018,20,Q5-Q1,272,63,,,-0.00943197460021,-0.0196841774429,-0.0305991962002,-0.00841111549168,-0.0084107517818,-0.00962449986043,0.0851525392766,-0.00650731391544,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,1,1,1117,163,790,102,-0.000203554123102,0.000366881117415,0.508504923903,4.9644800482e-05,-0.000735778844887,0.00143026884484,0.00358102059087,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,1,2,1180,163,841,100,-0.00214491573348,-0.000436462173779,0.492372881356,-0.000477552637848,-0.000374917282306,-0.000466542145384,0.00254237288136,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,1,3,1181,163,852,103,-0.00224393744354,-8.61023051935e-05,0.496189669771,-7.87418508862e-06,-0.000715552635666,-0.000410687644126,0.00254022015241,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,1,4,1179,163,853,100,-0.00192354569637,-0.00180778793291,0.468193384224,0.000225982488994,-0.000766001442662,-0.000248699856455,0.000848176420696,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,1,5,1253,163,823,101,-0.00287185583052,-0.00279530194674,0.454908220271,-0.000573981046193,-0.00168348869903,-0.000958382490441,0.0111731843575,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2019,1,Q5-Q1,1117,163,,,-0.00266830170742,-0.00316218306416,-0.053596703632,-0.000623625846675,-0.00094770985414,-0.00238865133528,0.00759216376667,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,3,1,1117,163,790,102,0.00816243708224,0.00272415385009,0.529991047449,0.000814549541807,-0.00110950229525,0.00303747527219,0.0304386750224,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,3,2,1180,163,841,100,0.00471707831248,0.00263322217542,0.518644067797,8.026568586e-06,-0.000737692872173,-0.000147372278478,0.0313559322034,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,3,3,1181,163,852,103,0.00334690594513,0.000338453527727,0.504657070279,-0.000399674772255,-0.00115389427845,-0.00131821713076,0.030482641829,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,3,4,1177,163,851,100,0.00464278328788,0.00112738543473,0.514018691589,0.00079734307392,-0.000747235828186,-0.000216000441016,0.0416312659303,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,3,5,1253,163,823,101,0.0024268242509,-0.000210966678032,0.498004788508,-0.00179288256289,-0.00467911879161,-0.00190072901289,0.0646448523543,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2019,3,Q5-Q1,1117,163,,,-0.00573561283134,-0.00293512052812,-0.0319862589409,-0.0026074321047,-0.00356961649636,-0.00493820428508,0.034206177332,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,5,1,1116,163,789,102,0.00627134868989,-0.00116323903546,0.48835125448,0.00134912879716,-0.00264534629595,0.00257185187812,0.0707885304659,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,5,2,1180,163,841,100,0.00299768276754,-0.00128890106074,0.492372881356,2.07338728041e-05,-0.00252808715672,-0.000343379416041,0.0559322033898,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,5,3,1181,163,852,103,0.00367483137672,0.000106782320134,0.501270110076,0.000538073180154,-0.00204162862527,0.000434333431472,0.0491109229467,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,5,4,1177,163,851,100,0.00468388824747,-0.00257016302869,0.482582837723,0.00110025102755,-0.000694332875942,0.00133015138118,0.0671197960918,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,5,5,1253,163,823,101,-0.00159897539517,-0.00515421898327,0.467677573823,-0.00383877221559,-0.0071718920084,-0.00474342855278,0.0909816440543,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2019,5,Q5-Q1,1116,163,,,-0.00787032408506,-0.00399097994781,-0.0206736806575,-0.00518790101275,-0.00452654571246,-0.00731528043089,0.0201931135883,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,10,1,1113,163,789,102,0.00174630491329,-0.0124831326265,0.441150044924,0.00181369155506,-0.00332077267054,0.00189941705667,0.134770889488,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,10,2,1178,163,839,100,0.000256387997446,-0.0138540197084,0.440577249576,-9.63854445092e-05,-0.00219878487664,0.000996541249857,0.127334465195,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,10,3,1177,163,848,103,0.00193620126818,-0.0100284279925,0.459643160578,0.00164862388455,-0.00114574026929,0.00211615427581,0.128292268479,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,10,4,1177,163,851,100,0.000887902531107,-0.00827899437853,0.471537807986,0.00072710007341,-0.00245627464213,0.00158972100059,0.146983857264,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,10,5,1252,163,822,101,-0.00970122890206,-0.0218060457324,0.413738019169,-0.00659411117877,-0.00860985668979,-0.00939051429401,0.194089456869,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2019,10,Q5-Q1,1113,163,,,-0.0114475338154,-0.00932291310597,-0.0274120257543,-0.00840780273382,-0.00528908401924,-0.0112899313507,0.0593185673811,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,20,1,1108,163,784,102,-0.00546992497693,-0.0281297034166,0.41155234657,-0.00372516533494,-0.0053732850779,-0.00367012660075,0.246389891697,-0.108870054898,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,20,2,1176,163,838,100,-0.000996524749756,-0.0279987127246,0.39880952381,0.000709514331819,-0.000586633354281,0.00140819440128,0.223639455782,-0.102677329378,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,20,3,1174,163,845,103,0.00247024040477,-0.0261586326894,0.410562180579,0.00333655292564,-0.00674189815964,0.00323207201647,0.240204429302,-0.103224054779,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,20,4,1177,163,851,100,-0.00137655639817,-0.0230701081325,0.412914188615,-0.00156361913944,-0.00472587224414,0.00111673649129,0.237043330501,-0.10410100249,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2019,20,5,1247,163,819,101,-0.0191302836905,-0.0391452389339,0.372894947875,-0.0152738856472,-0.0169852585317,-0.0187535475937,0.323977546111,-0.123828889549,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2019,20,Q5-Q1,1108,163,,,-0.0136603587135,-0.0110155355173,-0.0386573986955,-0.0115487203123,-0.0116119734538,-0.015083420993,0.0775876544139,-0.014958834651,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,1,1,1925,208,1236,105,-0.00115185262705,-0.00399201596806,0.456103896104,-0.000887056381258,-0.00167120980022,-0.000375659461588,0.00415584415584,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,1,2,2006,208,1315,105,-0.00287452735686,-0.00399201596806,0.440677966102,-0.00102135233951,-0.00122774508627,-0.00202298829219,0.00149551345962,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,1,3,2013,208,1285,104,-0.00230855364287,-0.00451067364991,0.433184302037,-0.00120861780235,-0.00159758025078,-0.00149027972716,0.00347739692002,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,1,4,2006,208,1258,106,-0.00110177566535,-0.00323019479429,0.457627118644,-0.000646182376556,-0.0018619290638,-0.000250236600683,0.0024925224327,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,1,5,2091,208,1201,103,0.000234557583921,-0.00399201596806,0.467718794835,0.000826690197182,-0.00125657157186,0.00118907158993,0.012912482066,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2020,1,Q5-Q1,1925,208,,,0.00138641021097,2.22044604925e-16,0.0116148987311,0.00171374657844,0.000414638228352,0.00156473105152,0.00875663791015,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,3,1,1925,208,1236,105,-0.000280556325357,-0.00601436720468,0.457142857143,-0.00146459989863,-0.00223169269738,-0.00247223543707,0.0483116883117,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,3,2,2006,208,1315,105,-0.00103379763024,-0.00399201596806,0.465104685942,-0.00116968599626,-0.00157463919855,-0.00313073706779,0.0383848454636,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,3,3,2013,208,1285,104,-4.5432578058e-05,-0.0027457077503,0.477893691008,-0.00170620517124,-0.00239453859934,-0.0023858526834,0.0377545951316,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,3,4,2004,207,1257,106,0.00292830573151,-0.00216267525665,0.483033932136,-0.000326248604624,-0.000730393454547,0.00082918364413,0.0419161676647,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,3,5,2091,208,1201,103,0.00307873115126,-0.00166489451005,0.491152558584,-0.000899199892123,-0.00370970327859,0.00106293711243,0.0793878527021,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2020,3,Q5-Q1,1925,208,,,0.00335928747662,0.00434947269463,0.0340097014416,0.000565400006511,-0.00147801058121,0.00353517254951,0.0310761643904,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,5,1,1925,208,1236,105,-0.00163182425581,-0.0114807978029,0.441558441558,-0.000978311387585,-0.000883203015734,-0.0017074871722,0.0805194805195,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,5,2,2006,208,1315,105,-0.00117954396941,-0.00745582950869,0.452642073779,0.000284553632966,-0.000705943903885,-0.00136620103304,0.0727816550349,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,5,3,2013,208,1285,104,-0.00180371117884,-0.0107675804853,0.432687531048,-0.00120540369216,-0.00240030369097,-0.00241035174686,0.0645802285147,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,5,4,2004,207,1257,106,0.0022085078442,-0.00698373561145,0.454091816367,0.000815231408612,-0.00124408507989,0.00202976290541,0.0773453093812,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,5,5,2090,208,1201,103,0.000233273119129,-0.011651588758,0.435885167464,-0.00196129155834,-0.00604630223485,-1.36710451551e-05,0.118181818182,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2020,5,Q5-Q1,1925,208,,,0.00186509737494,-0.000170790955133,-0.00567327409433,-0.000982980170756,-0.00516309921912,0.00169381612705,0.0376623376623,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,10,1,1924,208,1236,105,-0.0103116534288,-0.0267665344962,0.386694386694,-0.00375062602606,-0.00706744922023,-0.00567172718119,0.196985446985,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,10,2,2005,208,1314,105,-0.00565900863871,-0.0207998318173,0.415960099751,-0.000459707528057,-0.00127937863954,-0.00137907144539,0.160598503741,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,10,3,2011,208,1285,104,-0.00635075397339,-0.0225642795494,0.400298359025,-0.00131098335278,-0.00526524341316,-0.00248128962137,0.167081054202,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,10,4,2002,207,1255,106,-0.00336965225112,-0.019401072583,0.423576423576,-0.000344282542205,-0.00555188155149,0.000969307998066,0.182817182817,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,10,5,2090,208,1201,103,-0.00628640250335,-0.027053255563,0.418660287081,-0.00464015915409,-0.0139374371499,-0.00233770995541,0.240669856459,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2020,10,Q5-Q1,1924,208,,,0.00402525092543,-0.000286721066817,0.031965900387,-0.000889533128032,-0.00686998792966,0.00333401722579,0.0436844094739,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,20,1,1918,208,1232,105,-0.013523068543,-0.0349809117485,0.388946819604,-0.00730191501203,-0.00644192835924,-0.0106757797318,0.287799791449,-0.117386413937,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,20,2,2003,208,1312,105,-0.00290676876075,-0.0246194002527,0.422865701448,0.00164441053686,-0.000927110798709,-0.000982795404311,0.253619570644,-0.107834966779,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,20,3,2008,208,1283,104,-0.00443072533771,-0.0242413598658,0.418824701195,-0.00246833673456,-0.00551182700502,-0.00271214824146,0.264442231076,-0.108696010912,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,20,4,1998,207,1254,106,0.00168108233467,-0.0219160982425,0.432932932933,0.00110518766558,-0.00502372603995,0.00387110471553,0.26976976977,-0.112600844007,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2020,20,5,2083,208,1198,103,-0.00818303604942,-0.0373591176107,0.415746519443,-0.00893607106733,-0.0152241610036,-0.00615820702901,0.338934229477,-0.129899857797,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2020,20,Q5-Q1,1918,208,,,0.0053400324936,-0.0023782058622,0.0267996998394,-0.0016341560553,-0.00878223264434,0.00451757270279,0.0511344380273,-0.0125134438599,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,1,1,2555,233,1499,106,-0.00250984228476,-0.00242965050292,0.468493150685,-0.000269065888334,-0.00102852909445,-0.00100851535628,0.00430528375734,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,1,2,2659,233,1584,108,-0.00215882330128,-0.00188517729216,0.474990597969,1.63727779141e-05,-0.000263659154436,-0.000556041682277,0.00413689356901,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,1,3,2653,233,1566,108,-0.0017913213586,-0.00307149102903,0.459856765925,-0.000367407540001,-0.00126372443408,-0.0003062326379,0.00301545420279,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,1,4,2658,233,1528,108,-0.00129772357745,-0.00339837845503,0.453724604966,-0.000473948113342,-0.00115961973354,0.000300496305712,0.00300978179082,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,1,5,2752,233,1443,105,-0.0021427058087,-0.00630940867413,0.42914244186,-0.000987520370868,-0.00224852479559,-0.000609846692129,0.0109011627907,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2021,1,Q5-Q1,2555,233,,,0.000367136476059,-0.00387975817122,-0.0393507088245,-0.000718454482533,-0.00121999570114,0.000398668664153,0.00659587903336,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,3,1,2555,233,1499,106,0.000975346286999,-0.00389454014265,0.47397260274,-0.000370073420272,-0.00173867572292,-0.00248929805695,0.0497064579256,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,3,2,2658,233,1584,108,0.00340741431871,-0.000695890129248,0.493980436418,-5.55116765313e-06,-0.0018853793645,0.000160013536259,0.0312264860798,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,3,3,2653,233,1566,108,0.00303447927242,-0.00104815000541,0.491142103279,-0.00102989714581,-0.00224717337666,-0.000364784444543,0.0365623822088,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,3,4,2658,233,1528,108,0.00429603822755,-0.00140144299898,0.489089541008,0.000139159191661,-0.00138901695979,0.00103815253587,0.0447705041384,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,3,5,2751,233,1442,105,-0.00080571511436,-0.00654588259379,0.455107233733,-0.00454246569665,-0.00546640974189,-0.00414168481973,0.082878953108,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2021,3,Q5-Q1,2555,233,,,-0.00178106140136,-0.00265134245113,-0.0188653690065,-0.00417239227638,-0.00372773401897,-0.00165238676278,0.0331724951823,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,5,1,2555,233,1499,106,0.00218946235605,-0.00603988285112,0.462230919765,-0.000168427578326,-0.0020739531717,-0.00251835655341,0.0876712328767,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,5,2,2657,233,1584,108,0.00594923182024,-0.00540680003629,0.465186300339,0.00113445207251,-0.00177802441409,0.00150480711358,0.0575837410613,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,5,3,2652,233,1565,108,0.00534723542577,-0.0013047106569,0.490573152338,-0.000613720101072,-0.00273606764384,0.000703150182897,0.0757918552036,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,5,4,2656,233,1527,108,0.00627447439346,-0.00522860547209,0.474021084337,0.00130309149271,-0.00189182198716,0.00181292205181,0.0790662650602,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,5,5,2751,233,1442,105,-0.00213139319589,-0.00899136266151,0.461650308979,-0.00667943805274,-0.00929063544818,-0.00666364064236,0.130134496547,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2021,5,Q5-Q1,2555,233,,,-0.00432085555194,-0.00295147981039,-0.000580610786613,-0.00651101047442,-0.00721668227647,-0.00414528408895,0.04246326367,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,10,1,2555,233,1499,106,0.0077133743531,-0.00990304257953,0.459099804305,-7.41521665833e-07,-0.00382716802148,-0.000132942901407,0.155772994129,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,10,2,2657,233,1584,108,0.0118883290947,-0.00237904757287,0.485886337975,0.0023768449954,-0.00136720687971,0.00423584475681,0.13059841927,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,10,3,2649,233,1563,108,0.00988033163853,-0.00555071390865,0.478293695734,0.00215521327276,-0.00166953591428,0.00214980490865,0.13174782937,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,10,4,2651,233,1524,108,0.0095569677851,-0.00571521317227,0.473029045643,0.00188093318041,-0.00480844631734,0.00188239308971,0.166729536024,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,10,5,2750,233,1442,105,-0.00189462781928,-0.0156856650834,0.442181818182,-0.00823015519727,-0.0122012348361,-0.00953164893073,0.226181818182,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2021,10,Q5-Q1,2555,233,,,-0.00960800217237,-0.0057826225039,-0.0169179861235,-0.00822941367561,-0.00837406681457,-0.00939870602932,0.0704088240527,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,20,1,2550,233,1496,106,0.00409448199341,-0.0207710452625,0.440392156863,4.60228385546e-05,-0.00792117821112,-0.00186308740607,0.26431372549,-0.110350175717,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,20,2,2655,233,1582,108,0.00692169556073,-0.0202555240608,0.442937853107,-0.000126136874018,-0.0046099310355,0.00106879641204,0.255367231638,-0.105616093414,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,20,3,2647,233,1562,108,0.00975042622831,-0.0153425343046,0.451454476766,0.00244243507621,-0.00338575258964,0.00370120126013,0.258027956177,-0.105353631829,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,20,4,2648,233,1522,108,0.0080745132336,-0.0216587986013,0.436555891239,0.002454201547,-0.00339448616491,0.00211285544113,0.281722054381,-0.111981239043,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2021,20,5,2746,233,1440,105,-0.00340839455242,-0.0324493869404,0.414420975965,-0.0104271687243,-0.0145725265265,-0.00950842973833,0.318645302258,-0.129304284765,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2021,20,Q5-Q1,2550,233,,,-0.00750287654583,-0.0116783416779,-0.0259711808977,-0.0104731915629,-0.00665134831538,-0.00764534233226,0.0543315767676,-0.0189541090479,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,1,1,2272,239,1470,113,-0.00120473652598,-0.00139232111637,0.477112676056,0.00130609208355,0.000744387395288,0.00103992319271,0.00308098591549,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,1,2,2372,239,1555,116,-0.00344900496347,-0.00351598025147,0.450674536256,-0.00116703292407,-0.0011533920743,-0.00122696387384,0.00295109612142,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,1,3,2368,239,1551,113,-0.0030089962846,-0.00361489058551,0.456081081081,-0.000215093076188,-0.000551059417336,-0.000664792913417,0.00253378378378,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,1,4,2373,239,1523,113,-0.00228288992132,-0.0023757758317,0.455541508639,-0.000283204120956,-0.000258977984951,-6.94909663722e-05,0.00674252001686,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,1,5,2464,239,1432,111,-0.00194008812752,-0.00627560537906,0.432224025974,-0.000182888353632,-0.000968304119898,0.000400399999855,0.0117694805195,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2022,1,Q5-Q1,2272,239,,,-0.000735351601542,-0.00488328426269,-0.0448886500823,-0.00148898043719,-0.00171269151519,-0.00063952319285,0.00868849460399,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,3,1,2270,239,1470,113,-0.0022778737553,-0.0072595903871,0.453303964758,0.000820256637476,-0.000830730164832,0.00154383736002,0.0453744493392,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,3,2,2370,239,1554,116,-0.00321313966507,-0.00779599453303,0.442616033755,-0.000304486732434,-0.001234789236,0.000519699231137,0.0510548523207,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,3,3,2367,239,1551,113,-0.00570687816886,-0.00999206406464,0.43261512463,-0.0010031560813,-0.00172856731039,-0.00174463903994,0.0468948035488,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,3,4,2370,239,1520,113,-0.00498889369814,-0.00792445597692,0.447679324895,-0.00142287842369,-0.00191244139735,-0.00130281259344,0.0573839662447,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,3,5,2461,239,1432,111,-0.00630197695188,-0.00986816926619,0.444941080861,-0.00151298374736,-0.00267471161744,-0.00227938246135,0.0877691995124,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2022,3,Q5-Q1,2270,239,,,-0.00402410319658,-0.00260857887909,-0.00836288389627,-0.00233324038483,-0.00184398145261,-0.00382321982138,0.0423947501732,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,5,1,2265,239,1468,113,-0.00374749045481,-0.00998304143592,0.441059602649,0.000289375847003,-0.000894570121986,0.00147669045826,0.0988962472406,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,5,2,2370,239,1554,116,-0.00457235603062,-0.0102799852579,0.441772151899,0.000401592028934,-0.0012628792963,0.000325093784282,0.101687763713,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,5,3,2367,239,1551,113,-0.00570546839009,-0.0109815456806,0.441909590199,2.11983114207e-05,-0.000469215048745,-0.000715870686405,0.0904098014364,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,5,4,2370,239,1520,113,-0.00580052903784,-0.00973935159489,0.449367088608,-0.0016897499407,-0.00145855643841,-0.000933014902566,0.114767932489,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,5,5,2458,239,1429,111,-0.00871266192817,-0.0141782011825,0.43490642799,-0.00240230514122,-0.00542498796382,-0.00342115624331,0.147274206672,,,,,,,,,,
raw_spread,SHOCK,RECOVERY_FRACTION_3,2022,5,Q5-Q1,2265,239,,,-0.00496517147336,-0.00419515974659,-0.00615317465877,-0.00269168098823,-0.00453041784183,-0.00489784670157,0.0483779594315,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,10,1,2260,239,1466,113,-0.00873666006474,-0.0203237073741,0.419469026549,0.00103944027585,-0.00205820096892,0.00235260518235,0.193805309735,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,10,2,2365,239,1549,116,-0.00949849222801,-0.0192610062893,0.427061310782,0.000548723222346,-0.00021638931512,0.000989935612412,0.198308668076,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,10,3,2361,239,1548,113,-0.0100702042677,-0.0224696065243,0.413807708598,0.00140440813327,-0.000731425256595,0.000667958127941,0.195256247353,,,,,,,,,,
raw,SHOCK,RECOVERY_FRACTION_3,2022,10,4,2363,239,1516,113,-0.0131520680314,-0.0233128359275,0.410495133305,-0.00443706148101,-0.00444343790862,-0.00268423969276,0.209902666102,,,,,,,,,,
