scope,period,cell_id,horizon,bucket,n,absolute_mean,absolute_median,absolute_positive_rate,industry_relative_mean,industry_relative_median,severe_loss_incidence
YEAR,2019,ABS_m06_REL_m04_W2,1,1,670,0.00159884692283,8.16533543819e-05,0.501492537313,0.00145085958153,0,
YEAR,2019,ABS_m06_REL_m04_W2,3,1,670,0.00211616745183,-0.00497576261502,0.45671641791,-0.00155107987502,0,
YEAR,2019,ABS_m06_REL_m04_W2,5,1,670,0.00877152473804,-0.00238394917918,0.485074626866,-0.00158764579254,0,
YEAR,2019,ABS_m06_REL_m04_W2,10,1,669,-0.00323575731428,-0.0201434967902,0.414050822123,-0.00311342342561,0,
YEAR,2019,ABS_m06_REL_m04_W2,20,1,666,-0.00921016041875,-0.0376877602621,0.378378378378,-0.00327025131488,0,0.539039039039
YEAR,2019,ABS_m06_REL_m04_W3,1,1,649,0.000269782570468,0.00054560582707,0.514637904468,0.000413360421696,0,
YEAR,2019,ABS_m06_REL_m04_W3,3,1,649,0.00994624087223,0.00259679098253,0.525423728814,0.00138475777188,0,
YEAR,2019,ABS_m06_REL_m04_W3,5,1,648,0.00890062320183,-0.00114261775215,0.492283950617,0.00151880700219,0,
YEAR,2019,ABS_m06_REL_m04_W3,10,1,646,0.00346143954486,-0.0121098772054,0.445820433437,0.00246825482943,0,
YEAR,2019,ABS_m06_REL_m04_W3,20,1,644,-0.00491910173336,-0.0334301135564,0.394409937888,0.00209276503322,0,0.489130434783
YEAR,2019,ABS_m06_REL_m04_W5,1,1,610,0.00300078010412,0.000955338268091,0.518032786885,0.000837159016683,0,
YEAR,2019,ABS_m06_REL_m04_W5,3,1,609,0.00167001788819,-0.00399201596806,0.47619047619,0.000362749083571,0,
YEAR,2019,ABS_m06_REL_m04_W5,5,1,608,-0.00182039163198,-0.00999023268623,0.4375,-0.000113592004433,0,
YEAR,2019,ABS_m06_REL_m04_W5,10,1,605,-0.00683478708733,-0.0199165622244,0.398347107438,-0.00194666653289,0,
YEAR,2019,ABS_m06_REL_m04_W5,20,1,602,-0.0197944135171,-0.0397993898861,0.353820598007,-0.00194865097553,0,0.529900332226
YEAR,2019,ABS_m08_REL_m02_W2,1,1,466,0.00262258181594,0.000229681923437,0.502145922747,0.00133612676127,0,
YEAR,2019,ABS_m08_REL_m02_W2,3,1,466,0.00627067910857,-0.00168307280226,0.484978540773,0.000392995365999,0,
YEAR,2019,ABS_m08_REL_m02_W2,5,1,466,0.0140348192238,0.00509729864956,0.532188841202,0.00129854471832,0,
YEAR,2019,ABS_m08_REL_m02_W2,10,1,464,0.00037228310024,-0.0124314454442,0.4375,-0.00134056529126,0,
YEAR,2019,ABS_m08_REL_m02_W2,20,1,461,-0.00153358798844,-0.0242234281437,0.401301518438,-0.00493788126972,0,0.48590021692
YEAR,2019,ABS_m08_REL_m02_W3,1,1,448,0.00315610259667,0.00622096626431,0.578125,0.00118220379308,0,
YEAR,2019,ABS_m08_REL_m02_W3,3,1,448,0.014155308616,0.00875401545776,0.569196428571,0.00358582806741,0,
YEAR,2019,ABS_m08_REL_m02_W3,5,1,447,0.0161556364596,0.0128609110037,0.563758389262,0.00299612220019,0,
YEAR,2019,ABS_m08_REL_m02_W3,10,1,445,0.00274849849361,-0.0151413590729,0.420224719101,0.0020372527197,0,
YEAR,2019,ABS_m08_REL_m02_W3,20,1,443,-0.00686016410425,-0.0317691310606,0.38374717833,-0.000930170987363,0,0.442437923251
YEAR,2019,ABS_m08_REL_m02_W5,1,1,427,0.00574655249488,0.00367941908225,0.550351288056,0.00114296813916,0,
YEAR,2019,ABS_m08_REL_m02_W5,3,1,426,0.0120852942027,0.0112081164618,0.570422535211,0.00150009135955,0,
YEAR,2019,ABS_m08_REL_m02_W5,5,1,426,0.00603528771972,-0.0021793139,0.481220657277,-0.000360914127678,0,
YEAR,2019,ABS_m08_REL_m02_W5,10,1,424,-0.000257883995711,-0.0107138330954,0.441037735849,-0.00145784067752,0,
YEAR,2019,ABS_m08_REL_m02_W5,20,1,421,-0.0125361674712,-0.0229435420913,0.418052256532,0.000609214992446,0,0.463182897862
YEAR,2019,ABS_m08_REL_m04_W2,1,1,359,0.00396326471486,0.00144404943902,0.518105849582,0.002180134244,0,
YEAR,2019,ABS_m08_REL_m04_W2,3,1,359,0.00354835004413,-0.00399201596806,0.465181058496,0.000221447828942,0,
YEAR,2019,ABS_m08_REL_m04_W2,5,1,359,0.0103749525047,-0.000950770215294,0.495821727019,0.00160063743663,0,
YEAR,2019,ABS_m08_REL_m04_W2,10,1,358,0.00114112938164,-0.0132751611994,0.444134078212,-0.00157411489363,0,
YEAR,2019,ABS_m08_REL_m04_W2,20,1,355,0.00284298298422,-0.022842519187,0.414084507042,-0.00380456869808,0,0.512676056338
YEAR,2019,ABS_m08_REL_m04_W3,1,1,347,0.00121037560045,0.00273776770783,0.541786743516,0.000721854849475,0,
YEAR,2019,ABS_m08_REL_m04_W3,3,1,347,0.0131945008437,0.0100525238879,0.576368876081,0.00310992832138,0,
YEAR,2019,ABS_m08_REL_m04_W3,5,1,346,0.0115843147371,0.00485027019592,0.523121387283,0.00243395340787,0,
YEAR,2019,ABS_m08_REL_m04_W3,10,1,345,0.00370613605143,-0.0113021663096,0.449275362319,0.000165595166218,0,
YEAR,2019,ABS_m08_REL_m04_W3,20,1,343,-0.0048745875615,-0.0229780146041,0.402332361516,-0.00288175813963,0,0.463556851312
YEAR,2019,ABS_m08_REL_m04_W5,1,1,334,0.0051139688532,0.00341615147747,0.535928143713,0.000906128348138,0,
YEAR,2019,ABS_m08_REL_m04_W5,3,1,333,0.00477310588995,0.00119552561544,0.510510510511,0.000432598203216,0,
YEAR,2019,ABS_m08_REL_m04_W5,5,1,333,0.0062896582526,-0.00205047993681,0.48048048048,0.000233990163649,0,
YEAR,2019,ABS_m08_REL_m04_W5,10,1,332,-0.00275015608309,-0.0160594367603,0.409638554217,-0.00249650895649,0,
YEAR,2019,ABS_m08_REL_m04_W5,20,1,330,-0.0196994543057,-0.0355837329743,0.378787878788,-0.00114998893829,0,0.515151515152
YEAR,2020,ABS_m04_REL_m02_W2,1,1,3666,0.000146435491708,-0.00089824933059,0.486906710311,0.000764546864431,0,
YEAR,2020,ABS_m04_REL_m02_W2,3,1,3665,-8.75812794486e-05,-0.00399201596806,0.473942701228,-9.1787770464e-07,0,
YEAR,2020,ABS_m04_REL_m02_W2,5,1,3665,0.00163031164988,-0.00399201596806,0.472305593452,-0.000585938329848,0,
YEAR,2020,ABS_m04_REL_m02_W2,10,1,3662,-0.00193643375241,-0.0166263667169,0.427362097215,-0.000455870649779,0,
YEAR,2020,ABS_m04_REL_m02_W2,20,1,3658,-0.00349776909307,-0.0238472493223,0.429743028978,-0.00243208178414,0,0.496992892291
YEAR,2020,ABS_m04_REL_m02_W3,1,1,3434,-0.00163507417499,-0.0031135629014,0.461560861969,-0.000212463440942,0,
YEAR,2020,ABS_m04_REL_m02_W3,3,1,3434,-0.00111178534562,-0.00473327349865,0.462143273151,-0.00114275380454,0,
YEAR,2020,ABS_m04_REL_m02_W3,5,1,3433,-0.000994375179131,-0.00909103295116,0.44101369065,-0.000950935003049,0,
YEAR,2020,ABS_m04_REL_m02_W3,10,1,3431,-0.00908336712726,-0.0232470033571,0.396385893326,-0.00259772618217,0,
YEAR,2020,ABS_m04_REL_m02_W3,20,1,3424,-0.00973786164708,-0.0312687269582,0.40683411215,-0.00369367081728,0,0.509345794393
YEAR,2020,ABS_m04_REL_m02_W5,1,1,3005,-0.00126968312436,-0.000900423674121,0.483527454243,-0.000217444586468,0,
YEAR,2020,ABS_m04_REL_m02_W5,3,1,3005,-0.00102472838798,-0.00574323879713,0.446921797005,-0.000329224634395,0,
YEAR,2020,ABS_m04_REL_m02_W5,5,1,3005,-0.00180997386936,-0.010271196737,0.433277870216,-0.00101513626056,0,
YEAR,2020,ABS_m04_REL_m02_W5,10,1,3004,-0.00458328779518,-0.019149097954,0.406790945406,-0.00129300587014,0,
YEAR,2020,ABS_m04_REL_m02_W5,20,1,2998,-0.00581546969907,-0.0270220861928,0.415943962642,-0.00201508791285,0,0.487324883256
YEAR,2020,ABS_m04_REL_m04_W2,1,1,1883,-1.11354698517e-05,-0.000998003992016,0.489644184811,0.000351240072049,0,
YEAR,2020,ABS_m04_REL_m04_W2,3,1,1882,-0.00200902116281,-0.00522917753642,0.466524973433,-0.000562923735669,0,
YEAR,2020,ABS_m04_REL_m04_W2,5,1,1882,-0.000730641089553,-0.00663866106042,0.458554729012,0.000182007969485,0,
YEAR,2020,ABS_m04_REL_m04_W2,10,1,1882,-0.00420642334693,-0.0220366089639,0.414984059511,0.000304552789625,0,
YEAR,2020,ABS_m04_REL_m04_W2,20,1,1880,-0.0095035928773,-0.0297705640043,0.402659574468,-0.0016464581669,0,0.531382978723
YEAR,2020,ABS_m04_REL_m04_W3,1,1,1779,-0.000695428422568,-0.00223020939254,0.475548060708,0.000506338577079,0,
YEAR,2020,ABS_m04_REL_m04_W3,3,1,1779,0.00182444751886,-0.00399201596806,0.476110174255,0.000215982942274,0,
YEAR,2020,ABS_m04_REL_m04_W3,5,1,1778,0.000365754595299,-0.00920012333501,0.442069741282,0.000500218602291,0,
YEAR,2020,ABS_m04_REL_m04_W3,10,1,1777,-0.00635201469116,-0.0224906979784,0.402926280248,-0.000660882593595,0,
YEAR,2020,ABS_m04_REL_m04_W3,20,1,1773,-0.00782583840322,-0.0304879961962,0.41116751269,-0.00146596728124,0,0.51043429216
YEAR,2020,ABS_m04_REL_m04_W5,1,1,1608,-0.00112717410371,-0.0011469522358,0.475124378109,0.000410441897656,0,
YEAR,2020,ABS_m04_REL_m04_W5,3,1,1608,-0.00265605548306,-0.00797804191417,0.43407960199,0.000698385581135,0,
YEAR,2020,ABS_m04_REL_m04_W5,5,1,1608,-0.00217121473655,-0.0120099495785,0.423507462687,0.000111077833051,0,
YEAR,2020,ABS_m04_REL_m04_W5,10,1,1607,-0.00513136151092,-0.022202609706,0.400746733043,9.37185506312e-05,0,
YEAR,2020,ABS_m04_REL_m04_W5,20,1,1603,-0.010946925188,-0.0311230297856,0.398003742982,-0.00169308167388,0,0.497816593886
YEAR,2020,ABS_m06_REL_m02_W2,1,1,1705,0.00426438539681,0.00282995652531,0.543695014663,0.000529006939623,0,
YEAR,2020,ABS_m06_REL_m02_W2,3,1,1704,-0.000615138317259,-0.00109005738629,0.494718309859,-0.000669923459568,0,
YEAR,2020,ABS_m06_REL_m02_W2,5,1,1704,0.000221623600753,-0.00399201596806,0.470657276995,-0.000391265959147,0,
YEAR,2020,ABS_m06_REL_m02_W2,10,1,1704,-0.00616734823302,-0.0225398797962,0.409037558685,-0.00141318224551,0,
YEAR,2020,ABS_m06_REL_m02_W2,20,1,1704,-0.0137377500141,-0.0300758143851,0.403169014085,-0.00248069810941,0,0.534624413146
YEAR,2020,ABS_m06_REL_m02_W3,1,1,1642,-0.00224073456482,-0.00463400343901,0.435444579781,0.000219973701935,0,
YEAR,2020,ABS_m06_REL_m02_W3,3,1,1642,-0.00454154976257,-0.00763026090639,0.440925700365,-0.000131638011539,0,
YEAR,2020,ABS_m06_REL_m02_W3,5,1,1642,-0.005742598576,-0.0138824005932,0.41412911084,-0.000524715739583,0,
YEAR,2020,ABS_m06_REL_m02_W3,10,1,1642,-0.0168358833499,-0.0333360517818,0.369671132765,-0.00179376750882,0,
YEAR,2020,ABS_m06_REL_m02_W3,20,1,1637,-0.0218792013887,-0.0393778795596,0.380574221136,-0.00300186056331,0,0.552840562004
YEAR,2020,ABS_m06_REL_m02_W5,1,1,1505,-0.00197649861904,-0.00109031754408,0.486378737542,0.000627734777795,0,
YEAR,2020,ABS_m06_REL_m02_W5,3,1,1505,-0.00403656342149,-0.00869016683614,0.425913621262,-4.00941378346e-05,0,
YEAR,2020,ABS_m06_REL_m02_W5,5,1,1505,-0.00671736744144,-0.015725094314,0.406644518272,-0.000824886107676,0,
YEAR,2020,ABS_m06_REL_m02_W5,10,1,1504,-0.0104188537345,-0.0258637266897,0.39960106383,-0.00104882330788,0,
YEAR,2020,ABS_m06_REL_m02_W5,20,1,1500,-0.0175688631318,-0.0311806094716,0.382,-0.00247312469231,0,0.508666666667
YEAR,2020,ABS_m06_REL_m04_W2,1,1,1163,0.00306919674785,0.00185538902625,0.52192605331,8.69693645994e-05,0,
YEAR,2020,ABS_m06_REL_m04_W2,3,1,1162,-0.00104630321089,-0.0032700846204,0.481927710843,-0.000980872293051,0,
YEAR,2020,ABS_m06_REL_m04_W2,5,1,1162,-0.00213580145561,-0.00736355886937,0.453528399312,-0.0010246251851,0,
YEAR,2020,ABS_m06_REL_m04_W2,10,1,1162,-0.00992280176122,-0.0248041230971,0.404475043029,-0.00278680418516,0,
YEAR,2020,ABS_m06_REL_m04_W2,20,1,1162,-0.0176632502034,-0.0323046361873,0.388984509466,-0.00372979349011,0,0.557659208262
YEAR,2020,ABS_m06_REL_m04_W3,1,1,1112,-0.00150289686141,-0.00399201596806,0.464928057554,0.00128845317462,0,
YEAR,2020,ABS_m06_REL_m04_W3,3,1,1112,-0.00116195401671,-0.00681090648891,0.451438848921,0.000827253117693,0,
YEAR,2020,ABS_m06_REL_m04_W3,5,1,1112,-0.00447735360034,-0.0133883177042,0.41726618705,0.00109864265794,0,
YEAR,2020,ABS_m06_REL_m04_W3,10,1,1112,-0.016115387431,-0.0314044613567,0.371402877698,-0.000628426298569,0,
YEAR,2020,ABS_m06_REL_m04_W3,20,1,1109,-0.0238688956598,-0.0419523928549,0.376014427412,-0.00270105153633,0,0.557258791704
YEAR,2020,ABS_m06_REL_m04_W5,1,1,1034,-0.0011550690939,-0.00115636060358,0.485493230174,0.000402394551255,0,
YEAR,2020,ABS_m06_REL_m04_W5,3,1,1034,-0.00460447369224,-0.00928730376907,0.416827852998,0.000145934863028,0,
YEAR,2020,ABS_m06_REL_m04_W5,5,1,1034,-0.00701406184698,-0.0165572119065,0.408123791103,-0.000664480616126,0,
YEAR,2020,ABS_m06_REL_m04_W5,10,1,1033,-0.0111415556933,-0.0265547504613,0.387221684414,-0.001374022416,0,
YEAR,2020,ABS_m06_REL_m04_W5,20,1,1029,-0.0189460395455,-0.0330725410493,0.382896015549,-0.00348078583848,0,0.515063168124
YEAR,2020,ABS_m08_REL_m02_W2,1,1,793,0.00742701271135,0.00364998902451,0.558638083228,0.000296893794891,0,
YEAR,2020,ABS_m08_REL_m02_W2,3,1,793,-0.00145643375853,-0.00288287567404,0.482976040353,-0.00206104389412,0,
YEAR,2020,ABS_m08_REL_m02_W2,5,1,793,-0.00437976073932,-0.0105184607124,0.441361916772,-0.00222524265719,0,
YEAR,2020,ABS_m08_REL_m02_W2,10,1,793,-0.0153550060025,-0.0268171989355,0.385876418663,-0.00324441171314,0,
YEAR,2020,ABS_m08_REL_m02_W2,20,1,793,-0.0240509641949,-0.0361890414533,0.377049180328,-0.00559541627535,0,0.561160151324
YEAR,2020,ABS_m08_REL_m02_W3,1,1,769,-0.00130001130859,-0.00532179965836,0.430429128739,0.00129600313847,0,
YEAR,2020,ABS_m08_REL_m02_W3,3,1,769,-0.0101439818925,-0.012418479454,0.409622886866,-0.000352000768151,0,
YEAR,2020,ABS_m08_REL_m02_W3,5,1,769,-0.014455847321,-0.0218143940924,0.384915474642,-0.00170961524798,0,
YEAR,2020,ABS_m08_REL_m02_W3,10,1,769,-0.0238559813483,-0.0377931918967,0.355006501951,-0.00317417724314,0,
YEAR,2020,ABS_m08_REL_m02_W3,20,1,766,-0.0341397488634,-0.0462245167458,0.355091383812,-0.00663719685452,0,0.592689295039
YEAR,2020,ABS_m08_REL_m02_W5,1,1,724,-0.00637356589035,-0.00399201596806,0.443370165746,-0.00013210754884,0,
YEAR,2020,ABS_m08_REL_m02_W5,3,1,724,-0.00909134673734,-0.0130788172108,0.379834254144,-0.000602960928399,0,
YEAR,2020,ABS_m08_REL_m02_W5,5,1,724,-0.0143532642167,-0.02340527763,0.361878453039,-0.0012417724856,0,
YEAR,2020,ABS_m08_REL_m02_W5,10,1,724,-0.0138404456597,-0.0260196152628,0.397790055249,-0.00208026696254,0,
YEAR,2020,ABS_m08_REL_m02_W5,20,1,722,-0.0271900416542,-0.0381935009937,0.357340720222,-0.00467398884944,0,0.540166204986
YEAR,2020,ABS_m08_REL_m04_W2,1,1,598,0.00780537986571,0.00365243368382,0.560200668896,0.00112675303789,0,
YEAR,2020,ABS_m08_REL_m04_W2,3,1,598,0.00119380855681,-0.00037413929148,0.498327759197,-0.000721809632558,0,
YEAR,2020,ABS_m08_REL_m04_W2,5,1,598,-0.000240634795343,-0.00611742833074,0.469899665552,-0.000290075291094,0,
YEAR,2020,ABS_m08_REL_m04_W2,10,1,598,-0.00855955752473,-0.021475153599,0.40635451505,-0.00152682066338,0,
YEAR,2020,ABS_m08_REL_m04_W2,20,1,598,-0.0134353031352,-0.0279598601221,0.396321070234,-0.00464486990891,0,0.548494983278
YEAR,2020,ABS_m08_REL_m04_W3,1,1,582,-0.00027773479761,-0.00399201596806,0.458762886598,0.00182392172495,0,
YEAR,2020,ABS_m08_REL_m04_W3,3,1,582,-0.00104243217169,-0.00748124726224,0.455326460481,0.00137166526026,0,
YEAR,2020,ABS_m08_REL_m04_W3,5,1,582,-0.00766613307821,-0.0171363623865,0.417525773196,0.000500483385602,0,
YEAR,2020,ABS_m08_REL_m04_W3,10,1,582,-0.0171209825827,-0.0274686594612,0.378006872852,-0.00138838428625,0,
YEAR,2020,ABS_m08_REL_m04_W3,20,1,580,-0.023762740754,-0.0401177764053,0.38275862069,-0.00513982284549,0,0.562068965517
YEAR,2020,ABS_m08_REL_m04_W5,1,1,551,-0.00165935264005,-0.00140498224331,0.486388384755,0.000507202628638,0,
YEAR,2020,ABS_m08_REL_m04_W5,3,1,551,-0.00496626623265,-0.0101784009621,0.415607985481,0.000145810623683,0,
YEAR,2020,ABS_m08_REL_m04_W5,5,1,551,-0.00941701986283,-0.0186091979863,0.384754990926,-0.000827275290444,0,
YEAR,2020,ABS_m08_REL_m04_W5,10,1,551,-0.00742151403446,-0.0225051755226,0.404718693285,-0.00139333540103,0,
YEAR,2020,ABS_m08_REL_m04_W5,20,1,549,-0.0147118160581,-0.0308321457405,0.380692167577,-0.00352478606031,0,0.533697632058
YEAR,2021,ABS_m04_REL_m02_W2,1,1,4648,-0.00293453890043,-0.00306381834424,0.450301204819,-0.000568153275004,0,
YEAR,2021,ABS_m04_REL_m02_W2,3,1,4647,0.00128722791134,-0.00399201596806,0.469765440069,-0.000817624036109,0,
YEAR,2021,ABS_m04_REL_m02_W2,5,1,4646,0.00391161722845,-0.00502461172264,0.469005596212,0.000602946127412,0,
YEAR,2021,ABS_m04_REL_m02_W2,10,1,4643,0.00939508678168,-0.0088240741077,0.460262761146,0.00170116392622,0,
YEAR,2021,ABS_m04_REL_m02_W2,20,1,4636,0.00756348592644,-0.0162713209816,0.449309749784,0.00250869126585,0,0.497411561691
YEAR,2021,ABS_m04_REL_m02_W3,1,1,4318,-0.00250302811328,-0.00175880298323,0.473598888374,-0.000340637008274,0,
YEAR,2021,ABS_m04_REL_m02_W3,3,1,4316,0.00105647516637,-0.00380251295349,0.471501390176,0.000219802680843,0,
YEAR,2021,ABS_m04_REL_m02_W3,5,1,4315,0.00250611930388,-0.00646964776914,0.461181923523,0.000669391858,0,
YEAR,2021,ABS_m04_REL_m02_W3,10,1,4314,0.00701424566779,-0.00939412039335,0.455725544738,0.000524345035,0,
YEAR,2021,ABS_m04_REL_m02_W3,20,1,4308,0.00644661863072,-0.0201832480436,0.441272051996,0.00265429343114,0,0.484911792015
YEAR,2021,ABS_m04_REL_m02_W5,1,1,3816,-0.00249056015987,-0.00216245424744,0.465932914046,0.000252961882641,0,
YEAR,2021,ABS_m04_REL_m02_W5,3,1,3816,-0.00148670249993,-0.00616679919939,0.449947589099,0.000888062857402,0,
YEAR,2021,ABS_m04_REL_m02_W5,5,1,3816,-0.000236248387387,-0.00728136516364,0.452830188679,0.000762553477469,0,
YEAR,2021,ABS_m04_REL_m02_W5,10,1,3814,0.00458761340289,-0.00912980803965,0.455951756686,0.000857110506578,0,
YEAR,2021,ABS_m04_REL_m02_W5,20,1,3807,0.00458082031985,-0.0229836936297,0.423955870764,0.00247005424762,0,0.485158917783
YEAR,2021,ABS_m04_REL_m04_W2,1,1,2720,-0.00192805905501,-0.00185531460642,0.466544117647,0.000169319476068,0,
YEAR,2021,ABS_m04_REL_m04_W2,3,1,2720,0.000768229354803,-0.00297028961727,0.474264705882,-0.000397248972781,0,
YEAR,2021,ABS_m04_REL_m04_W2,5,1,2719,0.00285629904336,-0.00549429045378,0.468554615668,0.000300916790747,0,
YEAR,2021,ABS_m04_REL_m04_W2,10,1,2719,0.00762487261576,-0.0104900745808,0.455314453843,0.00114866784429,0,
YEAR,2021,ABS_m04_REL_m04_W2,20,1,2716,0.00529581354741,-0.0177074273902,0.449558173785,-0.000418579843074,0,0.521354933726
YEAR,2021,ABS_m04_REL_m04_W3,1,1,2580,-0.00326405888534,-0.0023452946333,0.46511627907,-0.000119354734885,0,
YEAR,2021,ABS_m04_REL_m04_W3,3,1,2579,-0.000296645912761,-0.00573939839619,0.457153935634,-0.000186454916813,0,
YEAR,2021,ABS_m04_REL_m04_W3,5,1,2579,0.002205033693,-0.00769006541373,0.454051958123,0.000347175872686,0,
YEAR,2021,ABS_m04_REL_m04_W3,10,1,2579,0.00660403136403,-0.0119966725562,0.451337727801,0.000305727501929,0,
YEAR,2021,ABS_m04_REL_m04_W3,20,1,2576,0.00680357324962,-0.022156463127,0.440605590062,0.000906886968261,0,0.509704968944
YEAR,2021,ABS_m04_REL_m04_W5,1,1,2341,-0.00288021361206,-0.00249550120008,0.46604015378,4.51159737554e-05,0,
YEAR,2021,ABS_m04_REL_m04_W5,3,1,2341,-0.00102901324397,-0.00601231613851,0.457923964118,0.000440722826431,0,
YEAR,2021,ABS_m04_REL_m04_W5,5,1,2341,0.00025044888905,-0.00743841037648,0.45194361384,0.000559020411092,0,
YEAR,2021,ABS_m04_REL_m04_W5,10,1,2341,0.00453825713494,-0.0102243694075,0.442973088424,0.000407342728885,0,
YEAR,2021,ABS_m04_REL_m04_W5,20,1,2336,0.00437116757057,-0.0241557218948,0.419092465753,0.00095696529637,0,0.510273972603
YEAR,2021,ABS_m06_REL_m02_W2,1,1,1971,-0.00222665645279,-0.00312817556561,0.451547437849,0.000254856026299,0,
YEAR,2021,ABS_m06_REL_m02_W2,3,1,1971,0.0015252241862,-0.00256982465341,0.48401826484,-0.000452129319283,0,
YEAR,2021,ABS_m06_REL_m02_W2,5,1,1969,0.00513506293365,-0.00399201596806,0.477399695277,0.00107216484052,0,
YEAR,2021,ABS_m06_REL_m02_W2,10,1,1969,0.0111514647789,-0.00814204923486,0.462163534789,0.00255926217283,0,
YEAR,2021,ABS_m06_REL_m02_W2,20,1,1967,0.00967145256176,-0.0188797142557,0.456024402644,0.00175885866559,0,0.519064565328
YEAR,2021,ABS_m06_REL_m02_W3,1,1,1903,-0.00298685340714,-0.0016970666961,0.481870730426,-0.000293544162528,0,
YEAR,2021,ABS_m06_REL_m02_W3,3,1,1903,0.000778185517433,-0.00296652512221,0.479243300053,-0.000487237042295,0,
YEAR,2021,ABS_m06_REL_m02_W3,5,1,1903,0.00164068576663,-0.00819458130153,0.448765107725,0.000232957353807,0,
YEAR,2021,ABS_m06_REL_m02_W3,10,1,1903,0.00658873773774,-0.00972938914797,0.457698370993,0.00166426976868,0,
YEAR,2021,ABS_m06_REL_m02_W3,20,1,1900,0.000573841544614,-0.0268607589255,0.430526315789,0.000280932770213,0,0.506842105263
YEAR,2021,ABS_m06_REL_m02_W5,1,1,1769,-0.00192175516074,-0.00175630781087,0.470887507066,-0.000296693638885,0,
YEAR,2021,ABS_m06_REL_m02_W5,3,1,1769,-0.0013049396595,-0.00644523760361,0.452232899943,-0.000289951942172,0,
YEAR,2021,ABS_m06_REL_m02_W5,5,1,1769,0.000284096494567,-0.00612937215697,0.459016393443,0.00087101577072,0,
YEAR,2021,ABS_m06_REL_m02_W5,10,1,1769,0.00569165723779,-0.00872305389222,0.460712266817,0.00229128647899,0,
YEAR,2021,ABS_m06_REL_m02_W5,20,1,1765,0.000402840978381,-0.0316589044134,0.410198300283,0.00233029531659,0,0.521246458924
YEAR,2021,ABS_m06_REL_m04_W2,1,1,1547,-0.00167229105856,-0.00296520361339,0.453135100194,0.000544946165505,0,
YEAR,2021,ABS_m06_REL_m04_W2,3,1,1547,0.00177134979818,-0.00263067304754,0.480284421461,-0.000425420619052,0,
YEAR,2021,ABS_m06_REL_m04_W2,5,1,1546,0.00486265503483,-0.00306439153712,0.476067270375,0.000231561455536,0,
YEAR,2021,ABS_m06_REL_m04_W2,10,1,1546,0.0109529642716,-0.00778726671441,0.461836998706,0.0016496310217,0,
YEAR,2021,ABS_m06_REL_m04_W2,20,1,1544,0.00782825036351,-0.0198561376682,0.448834196891,0.000851771751933,0,0.525259067358
YEAR,2021,ABS_m06_REL_m04_W3,1,1,1497,-0.0027360266134,-0.00169353600491,0.480293921176,0.0001594649974,0,
YEAR,2021,ABS_m06_REL_m04_W3,3,1,1497,0.00177892594455,-0.00282573027248,0.48496993988,-0.000124156122055,0,
YEAR,2021,ABS_m06_REL_m04_W3,5,1,1497,0.00250507893591,-0.00747456136678,0.454909819639,0.000173880479341,0,
YEAR,2021,ABS_m06_REL_m04_W3,10,1,1497,0.0081619582893,-0.00990304257953,0.457581830327,0.00182473330061,0,
YEAR,2021,ABS_m06_REL_m04_W3,20,1,1495,0.00128327511968,-0.0280870594141,0.430100334448,-0.000421023380925,0,0.513043478261
YEAR,2021,ABS_m06_REL_m04_W5,1,1,1403,-0.00116805220781,-0.00138352714039,0.478260869565,9.29599868169e-05,0,
YEAR,2021,ABS_m06_REL_m04_W5,3,1,1403,-0.00137273413355,-0.00639783235461,0.451888809694,-0.000129858954845,0,
YEAR,2021,ABS_m06_REL_m04_W5,5,1,1403,0.000331814544996,-0.00787887639355,0.451888809694,0.00108960372594,0,
YEAR,2021,ABS_m06_REL_m04_W5,10,1,1403,0.00599765971108,-0.00972215888206,0.454739843193,0.00158465293839,0,
YEAR,2021,ABS_m06_REL_m04_W5,20,1,1399,-0.00209558605195,-0.0326026582383,0.403145103645,0.00161072811269,0,0.524660471766
YEAR,2021,ABS_m08_REL_m02_W2,1,1,806,0.000416806362885,-0.00107629773121,0.482630272953,0.00171739826327,0,
YEAR,2021,ABS_m08_REL_m02_W2,3,1,806,0.0034722499487,-0.000655771248067,0.496277915633,0.000592761834814,0,
YEAR,2021,ABS_m08_REL_m02_W2,5,1,806,0.00662527909134,-0.00275744498341,0.482630272953,0.00162846938471,0,
YEAR,2021,ABS_m08_REL_m02_W2,10,1,805,0.0191158526983,-0.0067587048126,0.467080745342,0.00463373458111,0,
YEAR,2021,ABS_m08_REL_m02_W2,20,1,803,0.013152023533,-0.0197658980681,0.452054794521,0.0026051355443,0,0.534246575342
YEAR,2021,ABS_m08_REL_m02_W3,1,1,795,-0.00387656883327,-0.00236455194187,0.479245283019,2.9708889331e-05,0,
YEAR,2021,ABS_m08_REL_m02_W3,3,1,795,-0.00146058027845,-0.00633446183832,0.451572327044,-0.00137167726873,0,
YEAR,2021,ABS_m08_REL_m02_W3,5,1,795,-0.00209068767817,-0.0157270143072,0.420125786164,-0.00103699364547,0,
YEAR,2021,ABS_m08_REL_m02_W3,10,1,795,0.0110771517274,-0.012786788454,0.442767295597,0.00168339575557,0,
YEAR,2021,ABS_m08_REL_m02_W3,20,1,793,-0.00106363405742,-0.0315155526598,0.416141235813,-0.000784666992221,0,0.548549810845
