trade_date,market_view,denominator,eligible_count,minimum_required,gate_pass
2019-05-28,SZ_A,NON_ST,1946,400,True
2019-05-29,ALL_A,ALL_STATUS,3303,1000,True
2019-05-29,ALL_A,NON_ST,3217,1000,True
2019-05-29,CHINEXT_BOARD,ALL_STATUS,709,200,True
2019-05-29,CHINEXT_BOARD,NON_ST,709,200,True
2019-05-29,SH_A,ALL_STATUS,1305,400,True
2019-05-29,SH_A,NON_ST,1269,400,True
2019-05-29,SZ_A,ALL_STATUS,1998,400,True
2019-05-29,SZ_A,NON_ST,1948,400,True
2019-05-30,ALL_A,ALL_STATUS,3293,1000,True
2019-05-30,ALL_A,NON_ST,3207,1000,True
2019-05-30,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-05-30,CHINEXT_BOARD,NON_ST,710,200,True
2019-05-30,SH_A,ALL_STATUS,1295,400,True
2019-05-30,SH_A,NON_ST,1259,400,True
2019-05-30,SZ_A,ALL_STATUS,1998,400,True
2019-05-30,SZ_A,NON_ST,1948,400,True
2019-05-31,ALL_A,ALL_STATUS,3292,1000,True
2019-05-31,ALL_A,NON_ST,3206,1000,True
2019-05-31,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-05-31,CHINEXT_BOARD,NON_ST,710,200,True
2019-05-31,SH_A,ALL_STATUS,1292,400,True
2019-05-31,SH_A,NON_ST,1256,400,True
2019-05-31,SZ_A,ALL_STATUS,2000,400,True
2019-05-31,SZ_A,NON_ST,1950,400,True
2019-06-03,ALL_A,ALL_STATUS,3284,1000,True
2019-06-03,ALL_A,NON_ST,3198,1000,True
2019-06-03,CHINEXT_BOARD,ALL_STATUS,709,200,True
2019-06-03,CHINEXT_BOARD,NON_ST,709,200,True
2019-06-03,SH_A,ALL_STATUS,1286,400,True
2019-06-03,SH_A,NON_ST,1250,400,True
2019-06-03,SZ_A,ALL_STATUS,1998,400,True
2019-06-03,SZ_A,NON_ST,1948,400,True
2019-06-04,ALL_A,ALL_STATUS,3284,1000,True
2019-06-04,ALL_A,NON_ST,3197,1000,True
2019-06-04,CHINEXT_BOARD,ALL_STATUS,709,200,True
2019-06-04,CHINEXT_BOARD,NON_ST,709,200,True
2019-06-04,SH_A,ALL_STATUS,1285,400,True
2019-06-04,SH_A,NON_ST,1249,400,True
2019-06-04,SZ_A,ALL_STATUS,1999,400,True
2019-06-04,SZ_A,NON_ST,1948,400,True
2019-06-05,ALL_A,ALL_STATUS,3275,1000,True
2019-06-05,ALL_A,NON_ST,3188,1000,True
2019-06-05,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-05,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-05,SH_A,ALL_STATUS,1276,400,True
2019-06-05,SH_A,NON_ST,1240,400,True
2019-06-05,SZ_A,ALL_STATUS,1999,400,True
2019-06-05,SZ_A,NON_ST,1948,400,True
2019-06-06,ALL_A,ALL_STATUS,3272,1000,True
2019-06-06,ALL_A,NON_ST,3185,1000,True
2019-06-06,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-06,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-06,SH_A,ALL_STATUS,1272,400,True
2019-06-06,SH_A,NON_ST,1236,400,True
2019-06-06,SZ_A,ALL_STATUS,2000,400,True
2019-06-06,SZ_A,NON_ST,1949,400,True
2019-06-10,ALL_A,ALL_STATUS,3267,1000,True
2019-06-10,ALL_A,NON_ST,3180,1000,True
2019-06-10,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-10,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-10,SH_A,ALL_STATUS,1267,400,True
2019-06-10,SH_A,NON_ST,1231,400,True
2019-06-10,SZ_A,ALL_STATUS,2000,400,True
2019-06-10,SZ_A,NON_ST,1949,400,True
2019-06-11,ALL_A,ALL_STATUS,3266,1000,True
2019-06-11,ALL_A,NON_ST,3179,1000,True
2019-06-11,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-11,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-11,SH_A,ALL_STATUS,1266,400,True
2019-06-11,SH_A,NON_ST,1230,400,True
2019-06-11,SZ_A,ALL_STATUS,2000,400,True
2019-06-11,SZ_A,NON_ST,1949,400,True
2019-06-12,ALL_A,ALL_STATUS,3258,1000,True
2019-06-12,ALL_A,NON_ST,3171,1000,True
2019-06-12,CHINEXT_BOARD,ALL_STATUS,709,200,True
2019-06-12,CHINEXT_BOARD,NON_ST,709,200,True
2019-06-12,SH_A,ALL_STATUS,1258,400,True
2019-06-12,SH_A,NON_ST,1222,400,True
2019-06-12,SZ_A,ALL_STATUS,2000,400,True
2019-06-12,SZ_A,NON_ST,1949,400,True
2019-06-13,ALL_A,ALL_STATUS,3251,1000,True
2019-06-13,ALL_A,NON_ST,3164,1000,True
2019-06-13,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-13,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-13,SH_A,ALL_STATUS,1250,400,True
2019-06-13,SH_A,NON_ST,1214,400,True
2019-06-13,SZ_A,ALL_STATUS,2001,400,True
2019-06-13,SZ_A,NON_ST,1950,400,True
2019-06-14,ALL_A,ALL_STATUS,3251,1000,True
2019-06-14,ALL_A,NON_ST,3164,1000,True
2019-06-14,CHINEXT_BOARD,ALL_STATUS,711,200,True
2019-06-14,CHINEXT_BOARD,NON_ST,711,200,True
2019-06-14,SH_A,ALL_STATUS,1249,400,True
2019-06-14,SH_A,NON_ST,1213,400,True
2019-06-14,SZ_A,ALL_STATUS,2002,400,True
2019-06-14,SZ_A,NON_ST,1951,400,True
2019-06-17,ALL_A,ALL_STATUS,3250,1000,True
2019-06-17,ALL_A,NON_ST,3163,1000,True
2019-06-17,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-17,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-17,SH_A,ALL_STATUS,1250,400,True
2019-06-17,SH_A,NON_ST,1214,400,True
2019-06-17,SZ_A,ALL_STATUS,2000,400,True
2019-06-17,SZ_A,NON_ST,1949,400,True
2019-06-18,ALL_A,ALL_STATUS,3247,1000,True
2019-06-18,ALL_A,NON_ST,3160,1000,True
2019-06-18,CHINEXT_BOARD,ALL_STATUS,711,200,True
2019-06-18,CHINEXT_BOARD,NON_ST,711,200,True
2019-06-18,SH_A,ALL_STATUS,1245,400,True
2019-06-18,SH_A,NON_ST,1209,400,True
2019-06-18,SZ_A,ALL_STATUS,2002,400,True
2019-06-18,SZ_A,NON_ST,1951,400,True
2019-06-19,ALL_A,ALL_STATUS,3246,1000,True
2019-06-19,ALL_A,NON_ST,3159,1000,True
2019-06-19,CHINEXT_BOARD,ALL_STATUS,711,200,True
2019-06-19,CHINEXT_BOARD,NON_ST,711,200,True
2019-06-19,SH_A,ALL_STATUS,1243,400,True
2019-06-19,SH_A,NON_ST,1207,400,True
2019-06-19,SZ_A,ALL_STATUS,2003,400,True
2019-06-19,SZ_A,NON_ST,1952,400,True
2019-06-20,ALL_A,ALL_STATUS,3243,1000,True
2019-06-20,ALL_A,NON_ST,3155,1000,True
2019-06-20,CHINEXT_BOARD,ALL_STATUS,710,200,True
2019-06-20,CHINEXT_BOARD,NON_ST,710,200,True
2019-06-20,SH_A,ALL_STATUS,1240,400,True
2019-06-20,SH_A,NON_ST,1203,400,True
2019-06-20,SZ_A,ALL_STATUS,2003,400,True
2019-06-20,SZ_A,NON_ST,1952,400,True
2019-06-21,ALL_A,ALL_STATUS,3240,1000,True
2019-06-21,ALL_A,NON_ST,3152,1000,True
2019-06-21,CHINEXT_BOARD,ALL_STATUS,711,200,True
2019-06-21,CHINEXT_BOARD,NON_ST,711,200,True
2019-06-21,SH_A,ALL_STATUS,1237,400,True
2019-06-21,SH_A,NON_ST,1200,400,True
2019-06-21,SZ_A,ALL_STATUS,2003,400,True
2019-06-21,SZ_A,NON_ST,1952,400,True
2019-06-24,ALL_A,ALL_STATUS,3246,1000,True
2019-06-24,ALL_A,NON_ST,3158,1000,True
2019-06-24,CHINEXT_BOARD,ALL_STATUS,713,200,True
2019-06-24,CHINEXT_BOARD,NON_ST,713,200,True
2019-06-24,SH_A,ALL_STATUS,1241,400,True
2019-06-24,SH_A,NON_ST,1204,400,True
2019-06-24,SZ_A,ALL_STATUS,2005,400,True
2019-06-24,SZ_A,NON_ST,1954,400,True
2019-06-25,ALL_A,ALL_STATUS,3244,1000,True
2019-06-25,ALL_A,NON_ST,3156,1000,True
2019-06-25,CHINEXT_BOARD,ALL_STATUS,714,200,True
2019-06-25,CHINEXT_BOARD,NON_ST,714,200,True
2019-06-25,SH_A,ALL_STATUS,1240,400,True
2019-06-25,SH_A,NON_ST,1203,400,True
2019-06-25,SZ_A,ALL_STATUS,2004,400,True
2019-06-25,SZ_A,NON_ST,1953,400,True
2019-06-26,ALL_A,ALL_STATUS,3242,1000,True
2019-06-26,ALL_A,NON_ST,3154,1000,True
2019-06-26,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-06-26,CHINEXT_BOARD,NON_ST,716,200,True
2019-06-26,SH_A,ALL_STATUS,1236,400,True
2019-06-26,SH_A,NON_ST,1199,400,True
2019-06-26,SZ_A,ALL_STATUS,2006,400,True
2019-06-26,SZ_A,NON_ST,1955,400,True
2019-06-27,ALL_A,ALL_STATUS,3246,1000,True
2019-06-27,ALL_A,NON_ST,3158,1000,True
2019-06-27,CHINEXT_BOARD,ALL_STATUS,717,200,True
2019-06-27,CHINEXT_BOARD,NON_ST,717,200,True
2019-06-27,SH_A,ALL_STATUS,1238,400,True
2019-06-27,SH_A,NON_ST,1201,400,True
2019-06-27,SZ_A,ALL_STATUS,2008,400,True
2019-06-27,SZ_A,NON_ST,1957,400,True
2019-06-28,ALL_A,ALL_STATUS,3246,1000,True
2019-06-28,ALL_A,NON_ST,3157,1000,True
2019-06-28,CHINEXT_BOARD,ALL_STATUS,717,200,True
2019-06-28,CHINEXT_BOARD,NON_ST,717,200,True
2019-06-28,SH_A,ALL_STATUS,1237,400,True
2019-06-28,SH_A,NON_ST,1200,400,True
2019-06-28,SZ_A,ALL_STATUS,2009,400,True
2019-06-28,SZ_A,NON_ST,1957,400,True
2019-07-01,ALL_A,ALL_STATUS,3244,1000,True
2019-07-01,ALL_A,NON_ST,3155,1000,True
2019-07-01,CHINEXT_BOARD,ALL_STATUS,715,200,True
2019-07-01,CHINEXT_BOARD,NON_ST,715,200,True
2019-07-01,SH_A,ALL_STATUS,1236,400,True
2019-07-01,SH_A,NON_ST,1199,400,True
2019-07-01,SZ_A,ALL_STATUS,2008,400,True
2019-07-01,SZ_A,NON_ST,1956,400,True
2019-07-02,ALL_A,ALL_STATUS,3244,1000,True
2019-07-02,ALL_A,NON_ST,3155,1000,True
2019-07-02,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-02,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-02,SH_A,ALL_STATUS,1235,400,True
2019-07-02,SH_A,NON_ST,1198,400,True
2019-07-02,SZ_A,ALL_STATUS,2009,400,True
2019-07-02,SZ_A,NON_ST,1957,400,True
2019-07-03,ALL_A,ALL_STATUS,3244,1000,True
2019-07-03,ALL_A,NON_ST,3155,1000,True
2019-07-03,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-03,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-03,SH_A,ALL_STATUS,1236,400,True
2019-07-03,SH_A,NON_ST,1199,400,True
2019-07-03,SZ_A,ALL_STATUS,2008,400,True
2019-07-03,SZ_A,NON_ST,1956,400,True
2019-07-04,ALL_A,ALL_STATUS,3244,1000,True
2019-07-04,ALL_A,NON_ST,3156,1000,True
2019-07-04,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-04,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-04,SH_A,ALL_STATUS,1237,400,True
2019-07-04,SH_A,NON_ST,1201,400,True
2019-07-04,SZ_A,ALL_STATUS,2007,400,True
2019-07-04,SZ_A,NON_ST,1955,400,True
2019-07-05,ALL_A,ALL_STATUS,3249,1000,True
2019-07-05,ALL_A,NON_ST,3160,1000,True
2019-07-05,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-05,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-05,SH_A,ALL_STATUS,1240,400,True
2019-07-05,SH_A,NON_ST,1203,400,True
2019-07-05,SZ_A,ALL_STATUS,2009,400,True
2019-07-05,SZ_A,NON_ST,1957,400,True
2019-07-08,ALL_A,ALL_STATUS,3249,1000,True
2019-07-08,ALL_A,NON_ST,3160,1000,True
2019-07-08,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-08,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-08,SH_A,ALL_STATUS,1240,400,True
2019-07-08,SH_A,NON_ST,1203,400,True
2019-07-08,SZ_A,ALL_STATUS,2009,400,True
2019-07-08,SZ_A,NON_ST,1957,400,True
2019-07-09,ALL_A,ALL_STATUS,3248,1000,True
2019-07-09,ALL_A,NON_ST,3160,1000,True
2019-07-09,CHINEXT_BOARD,ALL_STATUS,715,200,True
2019-07-09,CHINEXT_BOARD,NON_ST,715,200,True
2019-07-09,SH_A,ALL_STATUS,1240,400,True
2019-07-09,SH_A,NON_ST,1203,400,True
2019-07-09,SZ_A,ALL_STATUS,2008,400,True
2019-07-09,SZ_A,NON_ST,1957,400,True
2019-07-10,ALL_A,ALL_STATUS,3247,1000,True
2019-07-10,ALL_A,NON_ST,3158,1000,True
2019-07-10,CHINEXT_BOARD,ALL_STATUS,715,200,True
2019-07-10,CHINEXT_BOARD,NON_ST,715,200,True
2019-07-10,SH_A,ALL_STATUS,1237,400,True
2019-07-10,SH_A,NON_ST,1200,400,True
2019-07-10,SZ_A,ALL_STATUS,2010,400,True
2019-07-10,SZ_A,NON_ST,1958,400,True
2019-07-11,ALL_A,ALL_STATUS,3242,1000,True
2019-07-11,ALL_A,NON_ST,3153,1000,True
2019-07-11,CHINEXT_BOARD,ALL_STATUS,714,200,True
2019-07-11,CHINEXT_BOARD,NON_ST,714,200,True
2019-07-11,SH_A,ALL_STATUS,1234,400,True
2019-07-11,SH_A,NON_ST,1197,400,True
2019-07-11,SZ_A,ALL_STATUS,2008,400,True
2019-07-11,SZ_A,NON_ST,1956,400,True
2019-07-12,ALL_A,ALL_STATUS,3246,1000,True
2019-07-12,ALL_A,NON_ST,3157,1000,True
2019-07-12,CHINEXT_BOARD,ALL_STATUS,716,200,True
2019-07-12,CHINEXT_BOARD,NON_ST,716,200,True
2019-07-12,SH_A,ALL_STATUS,1235,400,True
2019-07-12,SH_A,NON_ST,1198,400,True
2019-07-12,SZ_A,ALL_STATUS,2011,400,True
2019-07-12,SZ_A,NON_ST,1959,400,True
2019-07-15,ALL_A,ALL_STATUS,3249,1000,True
2019-07-15,ALL_A,NON_ST,3160,1000,True
2019-07-15,CHINEXT_BOARD,ALL_STATUS,719,200,True
2019-07-15,CHINEXT_BOARD,NON_ST,719,200,True
2019-07-15,SH_A,ALL_STATUS,1236,400,True
2019-07-15,SH_A,NON_ST,1199,400,True
2019-07-15,SZ_A,ALL_STATUS,2013,400,True
2019-07-15,SZ_A,NON_ST,1961,400,True
2019-07-16,ALL_A,ALL_STATUS,3256,1000,True
2019-07-16,ALL_A,NON_ST,3166,1000,True
2019-07-16,CHINEXT_BOARD,ALL_STATUS,719,200,True
2019-07-16,CHINEXT_BOARD,NON_ST,719,200,True
2019-07-16,SH_A,ALL_STATUS,1244,400,True
2019-07-16,SH_A,NON_ST,1206,400,True
2019-07-16,SZ_A,ALL_STATUS,2012,400,True
2019-07-16,SZ_A,NON_ST,1960,400,True
2019-07-17,ALL_A,ALL_STATUS,3259,1000,True
2019-07-17,ALL_A,NON_ST,3169,1000,True
2019-07-17,CHINEXT_BOARD,ALL_STATUS,720,200,True
2019-07-17,CHINEXT_BOARD,NON_ST,720,200,True
2019-07-17,SH_A,ALL_STATUS,1247,400,True
2019-07-17,SH_A,NON_ST,1209,400,True
2019-07-17,SZ_A,ALL_STATUS,2012,400,True
2019-07-17,SZ_A,NON_ST,1960,400,True
2019-07-18,ALL_A,ALL_STATUS,3264,1000,True
2019-07-18,ALL_A,NON_ST,3174,1000,True
2019-07-18,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-18,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-18,SH_A,ALL_STATUS,1250,400,True
2019-07-18,SH_A,NON_ST,1212,400,True
2019-07-18,SZ_A,ALL_STATUS,2014,400,True
2019-07-18,SZ_A,NON_ST,1962,400,True
2019-07-19,ALL_A,ALL_STATUS,3267,1000,True
2019-07-19,ALL_A,NON_ST,3177,1000,True
2019-07-19,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-19,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-19,SH_A,ALL_STATUS,1252,400,True
2019-07-19,SH_A,NON_ST,1214,400,True
2019-07-19,SZ_A,ALL_STATUS,2015,400,True
2019-07-19,SZ_A,NON_ST,1963,400,True
2019-07-22,ALL_A,ALL_STATUS,3270,1000,True
2019-07-22,ALL_A,NON_ST,3180,1000,True
2019-07-22,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-22,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-22,SH_A,ALL_STATUS,1254,400,True
2019-07-22,SH_A,NON_ST,1216,400,True
2019-07-22,SZ_A,ALL_STATUS,2016,400,True
2019-07-22,SZ_A,NON_ST,1964,400,True
2019-07-23,ALL_A,ALL_STATUS,3271,1000,True
2019-07-23,ALL_A,NON_ST,3181,1000,True
2019-07-23,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-23,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-23,SH_A,ALL_STATUS,1255,400,True
2019-07-23,SH_A,NON_ST,1217,400,True
2019-07-23,SZ_A,ALL_STATUS,2016,400,True
2019-07-23,SZ_A,NON_ST,1964,400,True
2019-07-24,ALL_A,ALL_STATUS,3271,1000,True
2019-07-24,ALL_A,NON_ST,3181,1000,True
2019-07-24,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-24,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-24,SH_A,ALL_STATUS,1256,400,True
2019-07-24,SH_A,NON_ST,1218,400,True
2019-07-24,SZ_A,ALL_STATUS,2015,400,True
2019-07-24,SZ_A,NON_ST,1963,400,True
2019-07-25,ALL_A,ALL_STATUS,3277,1000,True
2019-07-25,ALL_A,NON_ST,3187,1000,True
2019-07-25,CHINEXT_BOARD,ALL_STATUS,721,200,True
2019-07-25,CHINEXT_BOARD,NON_ST,721,200,True
2019-07-25,SH_A,ALL_STATUS,1262,400,True
2019-07-25,SH_A,NON_ST,1224,400,True
2019-07-25,SZ_A,ALL_STATUS,2015,400,True
2019-07-25,SZ_A,NON_ST,1963,400,True
2019-07-26,ALL_A,ALL_STATUS,3282,1000,True
2019-07-26,ALL_A,NON_ST,3193,1000,True
2019-07-26,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-07-26,CHINEXT_BOARD,NON_ST,722,200,True
2019-07-26,SH_A,ALL_STATUS,1268,400,True
2019-07-26,SH_A,NON_ST,1231,400,True
2019-07-26,SZ_A,ALL_STATUS,2014,400,True
2019-07-26,SZ_A,NON_ST,1962,400,True
2019-07-29,ALL_A,ALL_STATUS,3293,1000,True
2019-07-29,ALL_A,NON_ST,3204,1000,True
2019-07-29,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-07-29,CHINEXT_BOARD,NON_ST,723,200,True
2019-07-29,SH_A,ALL_STATUS,1277,400,True
2019-07-29,SH_A,NON_ST,1240,400,True
2019-07-29,SZ_A,ALL_STATUS,2016,400,True
2019-07-29,SZ_A,NON_ST,1964,400,True
2019-07-30,ALL_A,ALL_STATUS,3294,1000,True
2019-07-30,ALL_A,NON_ST,3204,1000,True
2019-07-30,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-07-30,CHINEXT_BOARD,NON_ST,723,200,True
2019-07-30,SH_A,ALL_STATUS,1279,400,True
2019-07-30,SH_A,NON_ST,1241,400,True
2019-07-30,SZ_A,ALL_STATUS,2015,400,True
2019-07-30,SZ_A,NON_ST,1963,400,True
2019-07-31,ALL_A,ALL_STATUS,3300,1000,True
2019-07-31,ALL_A,NON_ST,3211,1000,True
2019-07-31,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-07-31,CHINEXT_BOARD,NON_ST,723,200,True
2019-07-31,SH_A,ALL_STATUS,1284,400,True
2019-07-31,SH_A,NON_ST,1246,400,True
2019-07-31,SZ_A,ALL_STATUS,2016,400,True
2019-07-31,SZ_A,NON_ST,1965,400,True
2019-08-01,ALL_A,ALL_STATUS,3301,1000,True
2019-08-01,ALL_A,NON_ST,3212,1000,True
2019-08-01,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-01,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-01,SH_A,ALL_STATUS,1284,400,True
2019-08-01,SH_A,NON_ST,1247,400,True
2019-08-01,SZ_A,ALL_STATUS,2017,400,True
2019-08-01,SZ_A,NON_ST,1965,400,True
2019-08-02,ALL_A,ALL_STATUS,3313,1000,True
2019-08-02,ALL_A,NON_ST,3223,1000,True
2019-08-02,CHINEXT_BOARD,ALL_STATUS,724,200,True
2019-08-02,CHINEXT_BOARD,NON_ST,724,200,True
2019-08-02,SH_A,ALL_STATUS,1295,400,True
2019-08-02,SH_A,NON_ST,1257,400,True
2019-08-02,SZ_A,ALL_STATUS,2018,400,True
2019-08-02,SZ_A,NON_ST,1966,400,True
2019-08-05,ALL_A,ALL_STATUS,3318,1000,True
2019-08-05,ALL_A,NON_ST,3228,1000,True
2019-08-05,CHINEXT_BOARD,ALL_STATUS,724,200,True
2019-08-05,CHINEXT_BOARD,NON_ST,724,200,True
2019-08-05,SH_A,ALL_STATUS,1300,400,True
2019-08-05,SH_A,NON_ST,1262,400,True
2019-08-05,SZ_A,ALL_STATUS,2018,400,True
2019-08-05,SZ_A,NON_ST,1966,400,True
2019-08-06,ALL_A,ALL_STATUS,3320,1000,True
2019-08-06,ALL_A,NON_ST,3230,1000,True
2019-08-06,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-06,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-06,SH_A,ALL_STATUS,1301,400,True
2019-08-06,SH_A,NON_ST,1263,400,True
2019-08-06,SZ_A,ALL_STATUS,2019,400,True
2019-08-06,SZ_A,NON_ST,1967,400,True
2019-08-07,ALL_A,ALL_STATUS,3321,1000,True
2019-08-07,ALL_A,NON_ST,3231,1000,True
2019-08-07,CHINEXT_BOARD,ALL_STATUS,722,200,True
2019-08-07,CHINEXT_BOARD,NON_ST,722,200,True
2019-08-07,SH_A,ALL_STATUS,1303,400,True
2019-08-07,SH_A,NON_ST,1265,400,True
2019-08-07,SZ_A,ALL_STATUS,2018,400,True
2019-08-07,SZ_A,NON_ST,1966,400,True
2019-08-08,ALL_A,ALL_STATUS,3327,1000,True
2019-08-08,ALL_A,NON_ST,3238,1000,True
2019-08-08,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-08,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-08,SH_A,ALL_STATUS,1308,400,True
2019-08-08,SH_A,NON_ST,1271,400,True
2019-08-08,SZ_A,ALL_STATUS,2019,400,True
2019-08-08,SZ_A,NON_ST,1967,400,True
2019-08-09,ALL_A,ALL_STATUS,3337,1000,True
2019-08-09,ALL_A,NON_ST,3247,1000,True
2019-08-09,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-09,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-09,SH_A,ALL_STATUS,1318,400,True
2019-08-09,SH_A,NON_ST,1280,400,True
2019-08-09,SZ_A,ALL_STATUS,2019,400,True
2019-08-09,SZ_A,NON_ST,1967,400,True
2019-08-12,ALL_A,ALL_STATUS,3340,1000,True
2019-08-12,ALL_A,NON_ST,3250,1000,True
2019-08-12,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-12,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-12,SH_A,ALL_STATUS,1321,400,True
2019-08-12,SH_A,NON_ST,1283,400,True
2019-08-12,SZ_A,ALL_STATUS,2019,400,True
2019-08-12,SZ_A,NON_ST,1967,400,True
2019-08-13,ALL_A,ALL_STATUS,3342,1000,True
2019-08-13,ALL_A,NON_ST,3251,1000,True
2019-08-13,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-13,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-13,SH_A,ALL_STATUS,1324,400,True
2019-08-13,SH_A,NON_ST,1285,400,True
2019-08-13,SZ_A,ALL_STATUS,2018,400,True
2019-08-13,SZ_A,NON_ST,1966,400,True
2019-08-14,ALL_A,ALL_STATUS,3347,1000,True
2019-08-14,ALL_A,NON_ST,3257,1000,True
2019-08-14,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-14,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-14,SH_A,ALL_STATUS,1330,400,True
2019-08-14,SH_A,NON_ST,1291,400,True
2019-08-14,SZ_A,ALL_STATUS,2017,400,True
2019-08-14,SZ_A,NON_ST,1966,400,True
2019-08-15,ALL_A,ALL_STATUS,3356,1000,True
2019-08-15,ALL_A,NON_ST,3266,1000,True
2019-08-15,CHINEXT_BOARD,ALL_STATUS,723,200,True
2019-08-15,CHINEXT_BOARD,NON_ST,723,200,True
2019-08-15,SH_A,ALL_STATUS,1337,400,True
2019-08-15,SH_A,NON_ST,1298,400,True
2019-08-15,SZ_A,ALL_STATUS,2019,400,True
2019-08-15,SZ_A,NON_ST,1968,400,True
2019-08-16,ALL_A,ALL_STATUS,3362,1000,True
2019-08-16,ALL_A,NON_ST,3272,1000,True
2019-08-16,CHINEXT_BOARD,ALL_STATUS,724,200,True
2019-08-16,CHINEXT_BOARD,NON_ST,724,200,True
2019-08-16,SH_A,ALL_STATUS,1343,400,True
2019-08-16,SH_A,NON_ST,1304,400,True
2019-08-16,SZ_A,ALL_STATUS,2019,400,True
2019-08-16,SZ_A,NON_ST,1968,400,True
2019-08-19,ALL_A,ALL_STATUS,3362,1000,True
2019-08-19,ALL_A,NON_ST,3272,1000,True
2019-08-19,CHINEXT_BOARD,ALL_STATUS,725,200,True
2019-08-19,CHINEXT_BOARD,NON_ST,725,200,True
2019-08-19,SH_A,ALL_STATUS,1344,400,True
2019-08-19,SH_A,NON_ST,1305,400,True
2019-08-19,SZ_A,ALL_STATUS,2018,400,True
2019-08-19,SZ_A,NON_ST,1967,400,True
2019-08-20,ALL_A,ALL_STATUS,3361,1000,True
2019-08-20,ALL_A,NON_ST,3270,1000,True
2019-08-20,CHINEXT_BOARD,ALL_STATUS,725,200,True
2019-08-20,CHINEXT_BOARD,NON_ST,725,200,True
2019-08-20,SH_A,ALL_STATUS,1342,400,True
2019-08-20,SH_A,NON_ST,1303,400,True
2019-08-20,SZ_A,ALL_STATUS,2019,400,True
2019-08-20,SZ_A,NON_ST,1967,400,True
2019-08-21,ALL_A,ALL_STATUS,3363,1000,True
2019-08-21,ALL_A,NON_ST,3273,1000,True
2019-08-21,CHINEXT_BOARD,ALL_STATUS,725,200,True
2019-08-21,CHINEXT_BOARD,NON_ST,725,200,True
2019-08-21,SH_A,ALL_STATUS,1345,400,True
2019-08-21,SH_A,NON_ST,1306,400,True
2019-08-21,SZ_A,ALL_STATUS,2018,400,True
2019-08-21,SZ_A,NON_ST,1967,400,True
2019-08-22,ALL_A,ALL_STATUS,3365,1000,True
2019-08-22,ALL_A,NON_ST,3275,1000,True
2019-08-22,CHINEXT_BOARD,ALL_STATUS,725,200,True
2019-08-22,CHINEXT_BOARD,NON_ST,725,200,True
