uid,cohort_id,industry,decision_date,new_symbol,rejected_symbol,delta_h1,delta_h3,delta_h5
2019-08-22|消费电子|2019-09-11|0,2019-08-22,消费电子,2019-09-11,002861.SZ,002681.SZ,0.001571009636,0.04388702695,0.02430002793
2019-08-22|消费电子|2019-09-16|0,2019-08-22,消费电子,2019-09-16,002681.SZ,601231.SH,-0.03578317225,-0.03892462499,-0.02874038733
2019-08-22|消费电子|2019-09-17|0,2019-08-22,消费电子,2019-09-17,002055.SZ,002681.SZ,0.008480199701,-0.05016628617,-0.01020823294
2019-08-22|消费电子|2019-09-17|1,2019-08-22,消费电子,2019-09-17,601138.SH,300032.SZ,0.03355315991,0.0009466332465,0.05796607695
2019-08-22|消费电子|2019-09-18|0,2019-08-22,消费电子,2019-09-18,603629.SH,002055.SZ,-0.02636474619,-0.06129956159,-0.06821773983
2019-08-22|生物制品|2019-09-02|0,2019-08-22,生物制品,2019-09-02,002007.SZ,300009.SZ,-0.005386533978,-0.02657574503,-0.03474199026
2019-08-22|生物制品|2019-09-04|0,2019-08-22,生物制品,2019-09-04,300357.SZ,002007.SZ,0.01494002512,0.0432503356,0.01118789243
2019-08-22|生物制品|2019-09-11|0,2019-08-22,生物制品,2019-09-11,300294.SZ,300357.SZ,-0.0005257175334,-0.009406081273,-0.0193236715
2019-08-29|家电零部件Ⅱ|2019-08-30|0,2019-08-29,家电零部件Ⅱ,2019-08-30,002011.SZ,002050.SZ,0.02977682301,0.01353383459,0.00238691968
2019-08-29|家电零部件Ⅱ|2019-09-17|0,2019-08-29,家电零部件Ⅱ,2019-09-17,300543.SZ,002011.SZ,0.02301575915,-0.005660809528,-0.03992267671
2019-08-29|贵金属|2019-08-30|0,2019-08-29,贵金属,2019-08-30,600489.SH,000426.SZ,0.04633581472,0.03049627792,-0.01757650951
2019-08-29|贵金属|2019-09-02|0,2019-08-29,贵金属,2019-09-02,600988.SH,002716.SZ,-0.03965191976,-0.07400557991,-0.07510827687
2019-08-29|贵金属|2019-09-10|0,2019-08-29,贵金属,2019-09-10,002237.SZ,601069.SH,0.04923194306,0.07216165506,0.05207995534
2019-08-29|风电设备|2019-09-02|0,2019-08-29,风电设备,2019-09-02,300690.SZ,300569.SZ,-0.01688625637,0.005663635317,-0.1141083332
2019-08-29|风电设备|2019-09-25|0,2019-08-29,风电设备,2019-09-25,002202.SZ,300690.SZ,0.02569809613,0.03955789026,0.07200062702
2019-08-29|饰品|2019-09-05|0,2019-08-29,饰品,2019-09-05,002345.SZ,002867.SZ,0.00110970006,0.003972085235,0.007345252927
2019-08-29|饰品|2019-09-06|0,2019-08-29,饰品,2019-09-06,002574.SZ,002345.SZ,-0.000156641604,0.01786497494,0.0250391604
2019-08-29|饰品|2019-09-10|0,2019-08-29,饰品,2019-09-10,002345.SZ,002721.SZ,0.00201276014,-0.020590916,-0.07403159654
2019-09-05|专业工程|2019-09-17|0,2019-09-05,专业工程,2019-09-17,600970.SH,601068.SH,0.003265482385,-0.00171671074,-0.00312153459
2019-09-05|专业工程|2019-09-25|0,2019-09-05,专业工程,2019-09-25,000928.SZ,600970.SH,0.001565844889,0.01510579776,-0.000501832642
2019-09-05|专业工程|2019-09-30|0,2019-09-05,专业工程,2019-09-30,600970.SH,002140.SZ,0.04671689527,0.08111919634,0.07554253332
2019-09-05|专业工程|2019-10-08|0,2019-09-05,专业工程,2019-10-08,000065.SZ,600970.SH,0.01758696496,0.0004121944911,-0.01338419759
2019-09-05|专业工程|2019-10-09|0,2019-09-05,专业工程,2019-10-09,601618.SH,601117.SH,-0.0154373928,-0.04933056143,-0.04096030644
2019-09-05|专业工程|2019-10-10|0,2019-09-05,专业工程,2019-10-10,600970.SH,000065.SZ,0.007569863933,0.02106214534,0.03975799317
2019-09-05|医药商业|2019-09-12|0,2019-09-05,医药商业,2019-09-12,603368.SH,002727.SZ,0.01118935279,-0.005001490661,-0.0139587411
2019-09-05|医药商业|2019-09-18|0,2019-09-05,医药商业,2019-09-18,002727.SZ,603368.SH,0.007154183613,0.02117237792,0.0008014457089
2019-09-05|医药商业|2019-09-19|0,2019-09-05,医药商业,2019-09-19,000078.SZ,600056.SH,0.002330897748,0.01259881212,-0.008802290305
2019-09-05|医药商业|2019-09-20|0,2019-09-05,医药商业,2019-09-20,600056.SH,002727.SZ,-0.002056903402,-0.00494240853,0.04058962131
2019-09-05|消费电子|2019-09-20|0,2019-09-05,消费电子,2019-09-20,601138.SH,300256.SZ,0.007495222753,0.1691862702,0.1402130032
2019-09-05|消费电子|2019-09-23|0,2019-09-05,消费电子,2019-09-23,002888.SZ,601138.SH,-0.07872960408,-0.1365529369,-0.1081644584
2019-09-05|消费电子|2019-09-25|0,2019-09-05,消费电子,2019-09-25,300032.SZ,002888.SZ,0.017782405,0.002467464862,0.01507895193
2019-09-05|消费电子|2019-10-08|0,2019-09-05,消费电子,2019-10-08,002888.SZ,300032.SZ,-0.003115446775,-0.03079229706,-0.004334365325
2019-09-05|电视广播Ⅱ|2019-09-17|0,2019-09-05,电视广播Ⅱ,2019-09-17,600637.SH,600037.SH,0.008075510948,-0.01113581362,-0.004246506655
2019-09-05|白色家电|2019-09-24|0,2019-09-05,白色家电,2019-09-24,000016.SZ,000333.SZ,-0.01396853147,-0.0236013986,-0.0477972028
2019-09-05|白色家电|2019-09-30|0,2019-09-05,白色家电,2019-09-30,600690.SH,000016.SZ,0.01949377235,0.0381921322,0.01642619312
2019-09-05|白色家电|2019-10-10|0,2019-09-05,白色家电,2019-10-10,000651.SZ,600690.SH,-0.002010861984,0.008734372324,0.006331152333
2019-09-05|航空机场|2019-09-10|0,2019-09-05,航空机场,2019-09-10,600004.SH,603885.SH,-0.006775214544,0.01805211118,0.07189296098
2019-09-05|航空机场|2019-09-16|0,2019-09-05,航空机场,2019-09-16,600009.SH,600004.SH,0.01069102246,-0.05190836198,-0.08450283973
2019-09-05|航空机场|2019-10-10|0,2019-09-05,航空机场,2019-10-10,601021.SH,600009.SH,-0.01023844861,0.05967665929,0.03781827317
2019-09-05|航运港口|2019-09-10|0,2019-09-05,航运港口,2019-09-10,601866.SH,600018.SH,-0.008648714586,-0.04654935806,-0.04312768748
2019-09-05|航运港口|2019-09-17|0,2019-09-05,航运港口,2019-09-17,001872.SZ,601866.SH,0.02102016974,0.03397630828,0.03198768168
2019-09-05|航运港口|2019-10-10|0,2019-09-05,航运港口,2019-10-10,000088.SZ,601018.SH,-0.01527480184,0.01143638347,0.01740871707
2019-09-12|专业工程|2019-09-17|0,2019-09-12,专业工程,2019-09-17,600970.SH,601068.SH,0.003265482385,-0.00171671074,-0.00312153459
2019-09-12|专业工程|2019-09-25|0,2019-09-12,专业工程,2019-09-25,000928.SZ,600970.SH,0.001565844889,0.01510579776,-0.000501832642
2019-09-12|专业工程|2019-09-30|0,2019-09-12,专业工程,2019-09-30,600970.SH,002140.SZ,0.04671689527,0.08111919634,0.07554253332
2019-09-12|专业工程|2019-10-08|0,2019-09-12,专业工程,2019-10-08,000065.SZ,600970.SH,0.01758696496,0.0004121944911,-0.01338419759
2019-09-12|专业工程|2019-10-09|0,2019-09-12,专业工程,2019-10-09,601618.SH,601117.SH,-0.0154373928,-0.04933056143,-0.04096030644
2019-09-12|专业工程|2019-10-10|0,2019-09-12,专业工程,2019-10-10,600970.SH,000065.SZ,0.007569863933,0.02106214534,0.03975799317
2019-09-12|专业工程|2019-10-15|0,2019-09-12,专业工程,2019-10-15,601068.SH,600970.SH,-0.002107631154,-0.009932075307,-0.004619315948
2019-09-12|医药商业|2019-09-18|0,2019-09-12,医药商业,2019-09-18,002727.SZ,600056.SH,-0.002781537432,0.007669693794,0.01043122017
2019-09-12|医药商业|2019-09-19|0,2019-09-12,医药商业,2019-09-19,000078.SZ,002727.SZ,-0.006140202663,-0.01235667385,-0.009635647672
2019-09-12|医药商业|2019-09-20|0,2019-09-12,医药商业,2019-09-20,600056.SH,000078.SZ,-0.001925537277,-0.004174151277,0.01418737588
2019-09-12|房地产开发|2019-09-17|0,2019-09-12,房地产开发,2019-09-17,000036.SZ,600708.SH,-0.007874015748,-0.003521943478,-0.0177073796
2019-09-12|房地产开发|2019-09-27|0,2019-09-12,房地产开发,2019-09-27,600848.SH,000090.SZ,0.01186744599,-0.0258506864,-0.0107457414
2019-09-12|房地产开发|2019-10-10|0,2019-09-12,房地产开发,2019-10-10,000090.SZ,600848.SH,-0.002722038267,0.02057765037,0.01785561211
2019-09-12|房地产开发|2019-10-15|0,2019-09-12,房地产开发,2019-10-15,600895.SH,600648.SH,-0.006091439804,0.0008838971224,0.008888989937
2019-09-12|炼化及贸易|2019-09-16|0,2019-09-12,炼化及贸易,2019-09-16,600256.SH,601857.SH,0.001876987782,-0.005087853456,
2019-09-12|炼化及贸易|2019-10-08|0,2019-09-12,炼化及贸易,2019-10-08,000059.SZ,600256.SH,-0.002588383838,-0.002967171717,-0.02635732323
2019-09-12|炼化及贸易|2019-10-10|0,2019-09-12,炼化及贸易,2019-10-10,002493.SZ,000059.SZ,-0.01111000008,-0.002376758532,0.004405848826
2019-09-12|炼化及贸易|2019-10-16|0,2019-09-12,炼化及贸易,2019-10-16,000059.SZ,002493.SZ,0.01242041289,0.01506125796,0.01320422535
2019-09-12|白色家电|2019-09-24|0,2019-09-12,白色家电,2019-09-24,000016.SZ,000333.SZ,-0.01396853147,-0.0236013986,-0.0477972028
2019-09-12|白色家电|2019-09-30|0,2019-09-12,白色家电,2019-09-30,600690.SH,000016.SZ,0.01949377235,0.0381921322,0.01642619312
2019-09-12|白色家电|2019-10-10|0,2019-09-12,白色家电,2019-10-10,000651.SZ,600690.SH,-0.002010861984,0.008734372324,0.006331152333
2019-09-12|装修建材|2019-09-20|0,2019-09-12,装修建材,2019-09-20,002457.SZ,002271.SZ,-0.0004115527576,-0.03192705919,-0.03352934957
2019-09-12|装修建材|2019-10-08|0,2019-09-12,装修建材,2019-10-08,002247.SZ,002457.SZ,0.02528051104,0.03946484292,0.03548844359
2019-09-12|装修建材|2019-10-09|0,2019-09-12,装修建材,2019-10-09,002457.SZ,002247.SZ,-0.000145942145,-0.02016655094,-0.002573888739
2019-09-12|装修建材|2019-10-14|0,2019-09-12,装修建材,2019-10-14,000786.SZ,002457.SZ,0.02514343657,0.1065923064,0.1038326766
2019-09-12|装修建材|2019-10-16|0,2019-09-12,装修建材,2019-10-16,002457.SZ,000786.SZ,-0.01932121551,-0.01722564832,0.01753571613
2019-09-12|计算机设备|2019-09-16|0,2019-09-12,计算机设备,2019-09-16,002236.SZ,300275.SZ,-0.03430137232,0.04761237544,0.0556998607
2019-09-12|计算机设备|2019-09-17|0,2019-09-12,计算机设备,2019-09-17,002152.SZ,002236.SZ,-0.007288902238,-0.0540289194,0.03985392474
2019-09-12|计算机设备|2019-09-23|0,2019-09-12,计算机设备,2019-09-23,300546.SZ,002152.SZ,-0.03536859693,-0.05825307645,-0.179129785
2019-09-12|计算机设备|2019-09-24|0,2019-09-12,计算机设备,2019-09-24,600100.SH,300546.SZ,-0.04466162565,-0.05123719153,-0.06176073276
2019-09-12|计算机设备|2019-09-26|0,2019-09-12,计算机设备,2019-09-26,300455.SZ,600100.SH,-0.003547813524,0.002735178085,0.02600155581
2019-09-12|计算机设备|2019-10-08|0,2019-09-12,计算机设备,2019-10-08,300645.SZ,300455.SZ,0.00981974535,-0.004489213146,0.003700170224
2019-09-12|计算机设备|2019-10-10|0,2019-09-12,计算机设备,2019-10-10,002415.SZ,300455.SZ,0.004583354647,-0.01570223351,0.009606629495
2019-09-12|通信设备|2019-10-14|0,2019-09-12,通信设备,2019-10-14,601869.SH,600522.SH,-0.02920764459,-0.01814681267,-0.00601207478
2019-09-12|通信设备|2019-10-15|0,2019-09-12,通信设备,2019-10-15,300098.SZ,002296.SZ,0.01291065306,-0.008724589519,0.03331227714
2019-09-12|通信设备|2019-10-15|1,2019-09-12,通信设备,2019-10-15,300213.SZ,601869.SH,-0.01041000701,0.02252988303,0.02669520857
2019-09-20|IT服务Ⅱ|2019-09-25|0,2019-09-20,IT服务Ⅱ,2019-09-25,002421.SZ,002401.SZ,-0.02430263744,0.007626741371,-0.01147268641
2019-09-20|IT服务Ⅱ|2019-09-25|1,2019-09-20,IT服务Ⅱ,2019-09-25,300300.SZ,300079.SZ,0.04573506289,0.06136006289,0.05882468553
2019-09-20|IT服务Ⅱ|2019-10-08|0,2019-09-20,IT服务Ⅱ,2019-10-08,600271.SH,002421.SZ,0.0103087551,-0.0103183574,-0.01980680172
2019-09-20|IT服务Ⅱ|2019-10-10|0,2019-09-20,IT服务Ⅱ,2019-10-10,300609.SZ,300300.SZ,-0.01709098208,-0.02794923654,-0.05741767149
2019-09-20|IT服务Ⅱ|2019-10-11|0,2019-09-20,IT服务Ⅱ,2019-10-11,300300.SZ,300609.SZ,-0.00482104868,0.02487538064,0.07595576273
2019-09-20|IT服务Ⅱ|2019-10-15|0,2019-09-20,IT服务Ⅱ,2019-10-15,002195.SZ,600271.SH,-0.006634618088,-0.01480138315,0.004801664277
2019-09-20|IT服务Ⅱ|2019-10-18|0,2019-09-20,IT服务Ⅱ,2019-10-18,300419.SZ,300300.SZ,0.004450596934,0.0303459975,0.002792625548
2019-09-20|IT服务Ⅱ|2019-10-21|0,2019-09-20,IT服务Ⅱ,2019-10-21,600718.SH,300419.SZ,0.008018703502,0.0198702831,0.05187509024
2019-09-20|IT服务Ⅱ|2019-10-23|0,2019-09-20,IT服务Ⅱ,2019-10-23,300017.SZ,002195.SZ,0.01429427157,-0.07782086447,-0.02041047952
2019-09-20|专业工程|2019-09-25|0,2019-09-20,专业工程,2019-09-25,000928.SZ,600970.SH,0.001565844889,0.01510579776,-0.000501832642
2019-09-20|专业工程|2019-09-30|0,2019-09-20,专业工程,2019-09-30,600970.SH,002140.SZ,0.04671689527,0.08111919634,0.07554253332
2019-09-20|专业工程|2019-10-08|0,2019-09-20,专业工程,2019-10-08,000065.SZ,600970.SH,0.01758696496,0.0004121944911,-0.01338419759
2019-09-20|专业工程|2019-10-09|0,2019-09-20,专业工程,2019-10-09,601618.SH,601117.SH,-0.0154373928,-0.04933056143,-0.04096030644
2019-09-20|专业工程|2019-10-10|0,2019-09-20,专业工程,2019-10-10,600970.SH,000065.SZ,0.007569863933,0.02106214534,0.03975799317
2019-09-20|专业工程|2019-10-15|0,2019-09-20,专业工程,2019-10-15,601068.SH,600970.SH,-0.002107631154,-0.009932075307,-0.004619315948
2019-09-20|多元金融|2019-09-25|0,2019-09-20,多元金融,2019-09-25,600390.SH,000935.SZ,,,
2019-09-20|多元金融|2019-10-08|0,2019-09-20,多元金融,2019-10-08,000987.SZ,600061.SH,0.009663069176,0.1030200385,0.1431379034
2019-09-20|多元金融|2019-10-11|0,2019-09-20,多元金融,2019-10-11,600061.SH,000987.SZ,,,
2019-09-20|多元金融|2019-10-14|0,2019-09-20,多元金融,2019-10-14,600816.SH,600061.SH,-0.02826803818,-0.04461387557,-0.03996437859
2019-09-20|炼化及贸易|2019-10-10|0,2019-09-20,炼化及贸易,2019-10-10,002493.SZ,600256.SH,-0.01712115703,-0.0315517311,-0.03334545308
2019-09-20|炼化及贸易|2019-10-21|0,2019-09-20,炼化及贸易,2019-10-21,601857.SH,601233.SH,-0.01189837028,-0.01035856574,-0.04074509212
2019-09-20|白色家电|2019-09-23|0,2019-09-20,白色家电,2019-09-23,000921.SZ,000651.SZ,0.005675348426,-0.01731433666,-0.04614879679
2019-09-20|白色家电|2019-09-24|0,2019-09-20,白色家电,2019-09-24,000016.SZ,000921.SZ,-0.01413449564,0.0001867995019,-0.01578455791
2019-09-20|白色家电|2019-09-25|0,2019-09-20,白色家电,2019-09-25,600690.SH,000333.SZ,0.009609434387,-0.001481131764,-0.003575070594
2019-09-20|白色家电|2019-10-10|0,2019-09-20,白色家电,2019-10-10,000651.SZ,000016.SZ,0.001967476492,-0.005551341962,-0.007639925297
2019-09-27|银行Ⅱ|2019-10-08|0,2019-09-27,银行Ⅱ,2019-10-08,601838.SH,601998.SH,-0.004367419606,-0.01030762383,-0.01292679169
2019-09-27|银行Ⅱ|2019-10-09|0,2019-09-27,银行Ⅱ,2019-10-09,601169.SH,601838.SH,-0.006009615385,0.00103053368,-0.0007976198847
2019-09-27|银行Ⅱ|2019-10-10|0,2019-09-27,银行Ⅱ,2019-10-10,600016.SH,600926.SH,0.000560707922,-0.00090503527,0.01217752239
2019-09-27|银行Ⅱ|2019-10-10|1,2019-09-27,银行Ⅱ,2019-10-10,601939.SH,601169.SH,-0.009901647381,-0.0141145711,-0.007437725328
2019-09-27|银行Ⅱ|2019-10-11|0,2019-09-27,银行Ⅱ,2019-10-11,600926.SH,600000.SH,-0.02173697946,-0.03698263928,-0.03496561897
2019-09-27|银行Ⅱ|2019-10-14|0,2019-09-27,银行Ⅱ,2019-10-14,601169.SH,600015.SH,0.005483658697,0.003701469621,0.001444030124
2019-09-27|银行Ⅱ|2019-10-14|1,2019-09-27,银行Ⅱ,2019-10-14,601838.SH,600919.SH,-0.003234943254,0.0004595738023,-0.003996010508
2019-09-27|银行Ⅱ|2019-10-21|0,2019-09-27,银行Ⅱ,2019-10-21,600015.SH,601398.SH,-0.0008800287356,-0.01896551724,-0.02892420977
2019-09-27|银行Ⅱ|2019-10-28|0,2019-09-27,银行Ⅱ,2019-10-28,601398.SH,600926.SH,0.004987741673,-0.002834327818,-0.0356307458
2019-10-11|教育|2019-10-15|0,2019-10-11,教育,2019-10-15,002093.SZ,002607.SZ,-0.05338051788,-0.1147568138,-0.08695649383
2019-10-11|教育|2019-10-28|0,2019-10-11,教育,2019-10-28,002607.SZ,002093.SZ,0.07365179584,0.1512045108,0.1306417402
2019-10-11|教育|2019-10-31|0,2019-10-11,教育,2019-10-31,603377.SH,002607.SZ,-0.01631063321,-0.04828096376,-0.08858283552
2019-10-11|文娱用品|2019-10-16|0,2019-10-11,文娱用品,2019-10-16,002575.SZ,603899.SH,-0.07009094667,-0.04495346186,-0.08337717815
2019-10-11|文娱用品|2019-10-29|0,2019-10-11,文娱用品,2019-10-29,002301.SZ,603899.SH,0.1002383646,0.1046455703,0.1364076261
2019-10-11|文娱用品|2019-10-30|0,2019-10-11,文娱用品,2019-10-30,300220.SZ,002301.SZ,-0.02387538087,-0.04026720406,-0.09341648885
2019-10-11|燃气Ⅱ|2019-10-14|0,2019-10-11,燃气Ⅱ,2019-10-14,300435.SZ,600635.SH,0.04769736842,0.03013813244,-0.0244865367
2019-10-11|燃气Ⅱ|2019-10-15|0,2019-10-11,燃气Ⅱ,2019-10-15,600635.SH,300435.SZ,0.003056214302,0.05693546575,0.04712460791
2019-10-11|燃气Ⅱ|2019-10-16|0,2019-10-11,燃气Ⅱ,2019-10-16,600333.SH,600635.SH,-0.03574290643,-0.04613368105,-0.03126740285
2019-10-11|燃气Ⅱ|2019-10-25|0,2019-10-11,燃气Ⅱ,2019-10-25,002267.SZ,600635.SH,-0.003068701886,0.01614507553,0.05892701251
2019-10-11|燃气Ⅱ|2019-10-25|1,2019-10-11,燃气Ⅱ,2019-10-25,603689.SH,603318.SH,0.06040742932,0.0456430952,0.1437892801
2019-10-11|燃气Ⅱ|2019-10-30|0,2019-10-11,燃气Ⅱ,2019-10-30,600681.SH,603689.SH,-0.04470967551,-0.05331736031,-0.03399443902
2019-10-11|燃气Ⅱ|2019-11-07|0,2019-10-11,燃气Ⅱ,2019-11-07,600635.SH,600681.SH,0.0123647101,0.01298348839,0.00637775872
2019-10-11|银行Ⅱ|2019-10-14|0,2019-10-11,银行Ⅱ,2019-10-14,601398.SH,600015.SH,0.001850614765,0.01077193204,0.02607109972
2019-10-11|银行Ⅱ|2019-10-14|1,2019-10-11,银行Ⅱ,2019-10-14,601939.SH,600016.SH,0.00662428175,0.003414825982,0.0253129711
2019-10-11|银行Ⅱ|2019-10-21|0,2019-10-11,银行Ⅱ,2019-10-21,600016.SH,601398.SH,0.001724137931,-0.01734739426,-0.02079567013
2019-10-18|医疗器械|2019-10-21|0,2019-10-18,医疗器械,2019-10-21,300642.SZ,300238.SZ,-0.07746467604,-0.005422607332,-0.003943241643
2019-10-18|医疗器械|2019-10-21|1,2019-10-18,医疗器械,2019-10-21,603987.SH,603976.SH,0.0108458913,0.0007879399423,0.06838094608
2019-10-18|医疗器械|2019-10-28|0,2019-10-18,医疗器械,2019-10-28,002901.SZ,300595.SZ,0.01624445343,0.1163694608,0.07596923396
2019-10-18|医疗器械|2019-10-29|0,2019-10-18,医疗器械,2019-10-29,300529.SZ,002901.SZ,-0.09747231097,-0.09592385517,-0.007541746539
2019-10-18|医疗器械|2019-11-04|0,2019-10-18,医疗器械,2019-11-04,300595.SZ,300529.SZ,-0.02261304616,-0.007946659521,-0.01403147175
2019-10-18|医疗器械|2019-11-05|0,2019-10-18,医疗器械,2019-11-05,300314.SZ,300595.SZ,-0.04391178013,-0.01797276658,-0.04919903166
2019-10-18|医疗器械|2019-11-07|0,2019-10-18,医疗器械,2019-11-07,300298.SZ,002223.SZ,-0.00842535494,0.05209976576,0.06263564224
2019-10-18|医疗器械|2019-11-07|1,2019-10-18,医疗器械,2019-11-07,300482.SZ,300753.SZ,0.02751055361,-0.0268748092,0.01926867517
2019-10-18|医疗器械|2019-11-07|2,2019-10-18,医疗器械,2019-11-07,603987.SH,603976.SH,-0.0935962179,-0.1707395216,-0.2299754828
2019-10-18|医疗器械|2019-11-08|0,2019-10-18,医疗器械,2019-11-08,002030.SZ,300482.SZ,-0.009003655958,-0.04157959452,-0.08188912469
2019-10-18|医疗器械|2019-11-13|0,2019-10-18,医疗器械,2019-11-13,300753.SZ,300298.SZ,-0.005912162162,0.06294748696,0.06027738265
2019-10-18|燃气Ⅱ|2019-10-24|1,2019-10-18,燃气Ⅱ,2019-10-24,600635.SH,600917.SH,0.04018445323,0.001317523057,-0.05401844532
2019-10-18|燃气Ⅱ|2019-10-25|0,2019-10-18,燃气Ⅱ,2019-10-25,002267.SZ,002911.SZ,-0.007401226158,-0.002738419619,-0.002365463215
2019-10-18|燃气Ⅱ|2019-10-25|1,2019-10-18,燃气Ⅱ,2019-10-25,603689.SH,603318.SH,0.06040742932,0.0456430952,0.1437892801
2019-10-18|燃气Ⅱ|2019-10-30|0,2019-10-18,燃气Ⅱ,2019-10-30,600681.SH,600635.SH,0.01861763637,0.03819341197,0.04565203026
2019-10-18|燃气Ⅱ|2019-10-31|0,2019-10-18,燃气Ⅱ,2019-10-31,600635.SH,603689.SH,-0.0208245744,-0.01779148064,-0.01591289782
2019-10-25|养殖业|2019-11-18|0,2019-10-25,养殖业,2019-11-18,600975.SH,002234.SZ,0.00338349312,-0.01543045032,-0.04259196533
2019-10-25|养殖业|2019-11-21|0,2019-10-25,养殖业,2019-11-21,002234.SZ,600975.SH,-0.0008866779339,0.05515136749,0.03664408594
2019-10-25|银行Ⅱ|2019-11-11|0,2019-10-25,银行Ⅱ,2019-11-11,002936.SZ,601939.SH,0.001964017991,-0.01367316342,-0.01940029985
2019-10-25|银行Ⅱ|2019-11-18|0,2019-10-25,银行Ⅱ,2019-11-18,600015.SH,002936.SZ,-0.002715762212,-0.0138425937,-0.009873863936
2019-10-25|银行Ⅱ|2019-11-18|1,2019-10-25,银行Ⅱ,2019-11-18,601398.SH,601988.SH,0.0006722576892,-0.01930952937,-0.006965733929
2019-10-25|银行Ⅱ|2019-11-21|0,2019-10-25,银行Ⅱ,2019-11-21,601988.SH,600015.SH,-0.005509641873,-0.001126465241,0.000111531212
2019-11-01|互联网电商|2019-11-21|0,2019-11-01,互联网电商,2019-11-21,300592.SZ,002640.SZ,0.009218990293,0.04291171267,0.03259305806
2019-11-01|养殖业|2019-11-05|0,2019-11-01,养殖业,2019-11-05,002299.SZ,000735.SZ,-0.006203762711,-0.05058720615,-0.09854613536
2019-11-01|养殖业|2019-11-18|0,2019-11-01,养殖业,2019-11-18,300498.SZ,002299.SZ,-0.02472279156,-0.02255247596,-0.0162547539
2019-11-01|养殖业|2019-11-22|0,2019-11-01,养殖业,2019-11-22,300761.SZ,300498.SZ,-0.008120393442,-0.01672961453,-0.02811449134
2019-11-01|养殖业|2019-11-26|0,2019-11-01,养殖业,2019-11-26,300498.SZ,300761.SZ,0.02436097114,0.03571690334,0.03568521912
2019-11-01|工程机械|2019-11-25|0,2019-11-01,工程机械,2019-11-25,000157.SZ,000425.SZ,-0.01450023602,-0.04111104555,-0.05381903469
2019-11-01|食品加工|2019-11-28|0,2019-11-01,食品加工,2019-11-28,002626.SZ,300146.SZ,-0.005627104322,0.01668501863,0.02343006594
2019-11-01|饲料|2019-11-18|0,2019-11-01,饲料,2019-11-18,002385.SZ,603609.SH,-0.001429144981,-0.00849199421,0.02601559536
2019-11-01|饲料|2019-11-20|0,2019-11-01,饲料,2019-11-20,002891.SZ,002385.SZ,0.02591773552,-0.006917293233,0.04780185759
2019-11-01|饲料|2019-11-22|0,2019-11-01,饲料,2019-11-22,002311.SZ,002891.SZ,0.003308051304,-0.05891785684,-0.06031815817
