family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,entry_status,natural_status,natural_net_return
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002023.SZ,航空装备Ⅱ,1,5,10,834000234.3,EXECUTABLE,COMPLETE,-0.01189684124
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002080.SZ,玻璃玻纤,1,6,10,872760679.2,EXECUTABLE,COMPLETE,0.1672079329
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002111.SZ,航空装备Ⅱ,1,7,10,112668347.9,EXECUTABLE,COMPLETE,0.0347768723
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002297.SZ,航空装备Ⅱ,1,8,10,263568166.1,EXECUTABLE,COMPLETE,0.08955569524
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002389.SZ,航空装备Ⅱ,1,9,10,705068122.1,EXECUTABLE,COMPLETE,-0.1277330438
arm0_baseline,2021-08-06,2021-08-06 15:00:00,2021-08-06 15:00:00,002625.SZ,航空装备Ⅱ,1,10,10,994214830.3,EXECUTABLE,COMPLETE,-0.03896296296
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000519.SZ,地面兵装Ⅱ,1,1,10,1172017442,EXECUTABLE,COMPLETE,0.3403421728
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000576.SZ,地面兵装Ⅱ,1,2,10,170674395.7,EXECUTABLE,COMPLETE,0.3451071279
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000657.SZ,小金属,1,3,10,529169387.1,EXECUTABLE,COMPLETE,0.04243843141
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000831.SZ,小金属,1,4,10,3679873422,EXECUTABLE,COMPLETE,0.07904535908
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000960.SZ,小金属,1,5,10,1046970276,EXECUTABLE,COMPLETE,0.2567907196
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,000962.SZ,小金属,1,6,10,258227231.7,EXECUTABLE,COMPLETE,0.06072585174
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,002068.SZ,橡胶,1,7,10,209089216.3,EXECUTABLE,COMPLETE,0.1518718289
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,002075.SZ,特钢Ⅱ,1,8,10,531104643.9,EXECUTABLE,COMPLETE,0.1590162255
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,002149.SZ,小金属,1,9,10,664518125.9,EXECUTABLE,COMPLETE,-0.02171955854
arm0_baseline,2021-08-13,2021-08-13 15:00:00,2021-08-13 15:00:00,002167.SZ,小金属,1,10,10,553586167.2,EXECUTABLE,COMPLETE,0.0610690243
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,000519.SZ,地面兵装Ⅱ,1,1,10,1233565158,EXECUTABLE,COMPLETE,0.3973747202
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,000576.SZ,地面兵装Ⅱ,1,2,10,193402429.6,EXECUTABLE,COMPLETE,-0.003262873959
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,000593.SZ,燃气Ⅱ,1,3,10,85621952.87,EXECUTABLE,COMPLETE,0.08166802988
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,002267.SZ,燃气Ⅱ,1,4,10,70528145.47,EXECUTABLE,COMPLETE,0.1244090133
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,002519.SZ,地面兵装Ⅱ,1,5,10,52440569.63,EXECUTABLE,COMPLETE,-0.01136985289
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,300332.SZ,燃气Ⅱ,1,6,10,122092907.6,EXECUTABLE,COMPLETE,0.249805574
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,300435.SZ,燃气Ⅱ,1,7,10,482566506.5,EXECUTABLE,COMPLETE,-0.05904542826
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,300483.SZ,燃气Ⅱ,1,8,10,59298319.14,EXECUTABLE,COMPLETE,0.6172353127
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,300527.SZ,地面兵装Ⅱ,1,9,10,305282506,EXECUTABLE,COMPLETE,-0.09935448252
arm0_baseline,2021-08-20,2021-08-20 15:00:00,2021-08-20 15:00:00,300875.SZ,地面兵装Ⅱ,1,10,10,122112627.7,EXECUTABLE,COMPLETE,-0.06588621612
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000089.SZ,航空机场,1,1,10,52394744.05,EXECUTABLE,COMPLETE,0.04337060145
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000099.SZ,航空机场,1,2,10,80140801.5,EXECUTABLE,COMPLETE,-0.003992015968
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000401.SZ,水泥,1,3,10,242030141.3,EXECUTABLE,COMPLETE,0.005360171675
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000519.SZ,地面兵装Ⅱ,1,4,10,1637355171,EXECUTABLE,COMPLETE,0.008628460261
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000552.SZ,煤炭开采,1,5,10,130747462.2,EXECUTABLE,COMPLETE,0.1553692615
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000558.SZ,旅游及景区,1,6,10,106668526.5,EXECUTABLE,COMPLETE,0.1314943642
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000576.SZ,地面兵装Ⅱ,1,7,10,348315974.8,EXECUTABLE,COMPLETE,-0.187870413
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000593.SZ,燃气Ⅱ,1,8,10,132072645.8,EXECUTABLE,COMPLETE,0.04350990327
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000610.SZ,旅游及景区,1,9,10,57402188.37,EXECUTABLE,COMPLETE,-0.1480176104
arm0_baseline,2021-08-27,2021-08-27 15:00:00,2021-08-27 15:00:00,000651.SZ,白色家电,1,10,10,2314219319,EXECUTABLE,COMPLETE,-0.1141688618
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000401.SZ,水泥,1,1,10,259077305.3,EXECUTABLE,COMPLETE,-0.03322024123
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000552.SZ,煤炭开采,1,2,10,176823842.6,EXECUTABLE,COMPLETE,0.2326549248
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000558.SZ,旅游及景区,1,3,10,109281491.2,EXECUTABLE,COMPLETE,0.1274941865
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000672.SZ,水泥,1,4,10,247935508.7,EXECUTABLE,COMPLETE,-0.07495820516
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000709.SZ,普钢,1,5,10,303231722.2,EXECUTABLE,COMPLETE,-0.1333437022
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000717.SZ,普钢,1,6,10,262194242.2,EXECUTABLE,COMPLETE,-0.1168141593
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000718.SZ,房地产开发,1,7,10,322552951,EXECUTABLE,COMPLETE,0.04287894799
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000761.SZ,普钢,1,8,10,204795231.6,EXECUTABLE,COMPLETE,-0.1389154719
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000778.SZ,普钢,1,9,10,243569394.3,EXECUTABLE,COMPLETE,-0.1141698903
arm0_baseline,2021-09-03,2021-09-03 15:00:00,2021-09-03 15:00:00,000789.SZ,水泥,1,10,10,179201962.2,EXECUTABLE,COMPLETE,0.03098352377
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000026.SZ,饰品,1,1,10,63979461.35,EXECUTABLE,COMPLETE,-0.1057184412
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000088.SZ,航运港口,1,2,10,79637097.73,EXECUTABLE,COMPLETE,-0.0728008577
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000089.SZ,航空机场,1,3,10,139796572.2,EXECUTABLE,COMPLETE,0.01564020448
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000099.SZ,航空机场,1,4,10,81894726.72,EXECUTABLE,COMPLETE,0.01271521473
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000401.SZ,水泥,1,5,10,312487099.3,EXECUTABLE,COMPLETE,-0.09518082359
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000407.SZ,燃气Ⅱ,1,6,10,83596151.27,EXECUTABLE,COMPLETE,-0.05976846307
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000552.SZ,煤炭开采,1,7,10,235115972.8,EXECUTABLE,COMPLETE,0.05865318543
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000558.SZ,旅游及景区,1,8,10,98272973.84,EXECUTABLE,COMPLETE,0.2691069474
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000593.SZ,燃气Ⅱ,1,9,10,187683091.8,EXECUTABLE,COMPLETE,0.01534794489
arm0_baseline,2021-09-10,2021-09-10 15:00:00,2021-09-10 15:00:00,000610.SZ,旅游及景区,1,10,10,73938837.17,EXECUTABLE,COMPLETE,-0.1478006554
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000088.SZ,航运港口,1,1,10,95446537.34,EXECUTABLE,COMPLETE,-0.0369481625
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000156.SZ,电视广播Ⅱ,1,2,10,60561759.5,EXECUTABLE,COMPLETE,-0.074951134
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000520.SZ,航运港口,1,3,10,84108602.46,EXECUTABLE,COMPLETE,-0.1979262629
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000552.SZ,煤炭开采,1,4,10,310372655.4,EXECUTABLE,COMPLETE,-0.05239251227
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000582.SZ,航运港口,1,5,10,56209360.16,EXECUTABLE,COMPLETE,-0.04815000541
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000610.SZ,旅游及景区,1,6,10,111126261.5,EXECUTABLE,COMPLETE,-0.04698516636
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000709.SZ,普钢,1,7,10,405467001,EXECUTABLE,COMPLETE,-0.1597196487
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000717.SZ,普钢,1,8,10,404226584.6,EXECUTABLE,COMPLETE,-0.2177774235
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000761.SZ,普钢,1,9,10,422287634.1,EXECUTABLE,COMPLETE,-0.1656770963
arm0_baseline,2021-09-17,2021-09-17 15:00:00,2021-09-17 15:00:00,000778.SZ,普钢,1,10,10,345548710.4,EXECUTABLE,COMPLETE,-0.1348705707
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000088.SZ,航运港口,1,1,10,98174303.22,EXECUTABLE,COMPLETE,-0.05788050764
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000520.SZ,航运港口,1,2,10,106355344.2,EXECUTABLE,COMPLETE,-0.05100124235
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000582.SZ,航运港口,1,3,10,59997168.66,EXECUTABLE,COMPLETE,-0.09151251952
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000735.SZ,养殖业,1,4,10,105629201.1,EXECUTABLE,COMPLETE,-0.02382716785
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000793.SZ,出版,1,5,10,112518479.8,EXECUTABLE,COMPLETE,-0.04983338762
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,000876.SZ,养殖业,1,6,10,921925680.4,EXECUTABLE,COMPLETE,0.007366592545
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,001872.SZ,航运港口,1,7,10,73847973.99,EXECUTABLE,COMPLETE,-0.1063691432
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,002124.SZ,养殖业,1,8,10,199960073.6,EXECUTABLE,COMPLETE,0.04798819869
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,002157.SZ,养殖业,1,9,10,305651699.2,EXECUTABLE,COMPLETE,0.08781579392
arm0_baseline,2021-09-28,2021-09-28 15:00:00,2021-09-28 15:00:00,002207.SZ,油服工程,1,10,10,72130308.26,EXECUTABLE,COMPLETE,-0.1380700138
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,000099.SZ,航空机场,1,1,10,91329419.06,EXECUTABLE,COMPLETE,-0.04440595249
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,000735.SZ,养殖业,1,2,10,126702995.2,EXECUTABLE,COMPLETE,-0.03537308944
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,000876.SZ,养殖业,1,3,10,1247238404,EXECUTABLE,COMPLETE,0.08068601473
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002100.SZ,饲料,1,4,10,303001145.9,EXECUTABLE,COMPLETE,0.09301442415
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002124.SZ,养殖业,1,5,10,251575955.9,EXECUTABLE,COMPLETE,0.05117150315
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002157.SZ,养殖业,1,6,10,422886434.5,EXECUTABLE,COMPLETE,0.05529417356
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002207.SZ,油服工程,1,7,10,99657591.86,EXECUTABLE,COMPLETE,-0.2064446774
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002234.SZ,养殖业,1,8,10,181336124.5,EXECUTABLE,COMPLETE,0.06610451522
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002299.SZ,养殖业,1,9,10,336910019.1,EXECUTABLE,COMPLETE,0.01235714317
arm0_baseline,2021-10-12,2021-10-12 15:00:00,2021-10-12 15:00:00,002311.SZ,饲料,1,10,10,611756524.9,EXECUTABLE,COMPLETE,-0.009426433583
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,000735.SZ,养殖业,1,1,10,127177286.7,EXECUTABLE,COMPLETE,-0.01654673846
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,000876.SZ,养殖业,1,2,10,1438309772,EXECUTABLE,COMPLETE,0.07361899577
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002100.SZ,饲料,1,3,10,332232670.6,EXECUTABLE,COMPLETE,0.009945663033
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002124.SZ,养殖业,1,4,10,291817280.7,EXECUTABLE,COMPLETE,0.02337919581
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002157.SZ,养殖业,1,5,10,486963930.4,EXECUTABLE,COMPLETE,0.02102847445
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002207.SZ,油服工程,1,6,10,106179847.6,EXECUTABLE,COMPLETE,-0.1398814774
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002234.SZ,养殖业,1,7,10,187279467.8,EXECUTABLE,COMPLETE,-0.07188857409
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002299.SZ,养殖业,1,8,10,362992863.4,EXECUTABLE,COMPLETE,0.01893055045
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002311.SZ,饲料,1,9,10,600768472.4,EXECUTABLE,COMPLETE,-0.01833596533
arm0_baseline,2021-10-19,2021-10-19 15:00:00,2021-10-19 15:00:00,002385.SZ,饲料,1,10,10,1047007452,EXECUTABLE,COMPLETE,0.1510469627
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,300272.SZ,小家电,1,1,10,347343895.1,EXECUTABLE,COMPLETE,0.02651358844
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,000735.SZ,养殖业,0.9333333333,2,10,132161164.3,EXECUTABLE,COMPLETE,0.007539190794
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,002234.SZ,养殖业,0.9333333333,3,10,233208931.6,EXECUTABLE,COMPLETE,0.01591530028
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,000089.SZ,航空机场,0.8888888889,4,10,111086107.8,EXECUTABLE,COMPLETE,-0.04260729877
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,000099.SZ,航空机场,0.8888888889,5,10,80044816.89,EXECUTABLE,COMPLETE,0.1272025841
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,000876.SZ,养殖业,0.8666666667,6,10,1571205880,EXECUTABLE,COMPLETE,0.06551307713
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,002124.SZ,养殖业,0.8666666667,7,10,364558513.9,EXECUTABLE,COMPLETE,0.03698299603
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,002157.SZ,养殖业,0.8666666667,8,10,668398841,EXECUTABLE,COMPLETE,0.03909484853
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,002299.SZ,养殖业,0.8666666667,9,10,389280829.3,EXECUTABLE,COMPLETE,-0.008490697016
arm0_baseline,2021-10-26,2021-10-26 15:00:00,2021-10-26 15:00:00,002458.SZ,养殖业,0.8666666667,10,10,246920368.3,EXECUTABLE,COMPLETE,0.03214222717
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,000576.SZ,地面兵装Ⅱ,1,1,10,88333445.95,EXECUTABLE,COMPLETE,0.04995506158
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,300272.SZ,小家电,1,2,10,240474290.6,EXECUTABLE,COMPLETE,0.1002600274
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,002130.SZ,其他电子Ⅱ,0.8888888889,3,10,177330519.4,EXECUTABLE,COMPLETE,0.1439561196
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,300131.SZ,其他电子Ⅱ,0.8888888889,4,10,118441210.5,EXECUTABLE,COMPLETE,0.2683662881
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,000519.SZ,地面兵装Ⅱ,0.875,5,10,2078977293,EXECUTABLE,COMPLETE,0.06466176872
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,002519.SZ,地面兵装Ⅱ,0.875,6,10,83467997.26,EXECUTABLE,COMPLETE,-0.07111429315
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,002967.SZ,专业服务,0.875,7,10,140583729.2,EXECUTABLE,COMPLETE,0.04719552656
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,300185.SZ,风电设备,0.875,8,10,302189917.2,EXECUTABLE,COMPLETE,0.09200875358
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,300215.SZ,专业服务,0.875,9,10,133230285.8,EXECUTABLE,COMPLETE,0.06540598881
arm0_baseline,2021-11-02,2021-11-02 15:00:00,2021-11-02 15:00:00,300527.SZ,地面兵装Ⅱ,0.875,10,10,61244123.16,EXECUTABLE,COMPLETE,0.01391821751
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,000519.SZ,地面兵装Ⅱ,1,1,10,2363501461,EXECUTABLE,COMPLETE,-0.09029240194
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,000576.SZ,地面兵装Ⅱ,1,2,10,112575640.2,EXECUTABLE,COMPLETE,0.07941353066
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,000762.SZ,能源金属,1,3,10,2699037578,EXECUTABLE,COMPLETE,0.0271392761
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,000809.SZ,风电设备,1,4,10,99091710.42,EXECUTABLE,COMPLETE,0.05556992328
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002192.SZ,能源金属,1,5,10,1397190004,EXECUTABLE,COMPLETE,0.03893128664
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002240.SZ,能源金属,1,6,10,2403735422,EXECUTABLE,COMPLETE,-0.05100637885
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002460.SZ,能源金属,1,7,10,4936639056,EXECUTABLE,COMPLETE,-0.1104981576
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002466.SZ,能源金属,1,8,10,6431140438,EXECUTABLE,COMPLETE,-0.016956047
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002519.SZ,地面兵装Ⅱ,1,9,10,118782864.5,EXECUTABLE,COMPLETE,-0.1048807557
arm0_baseline,2021-11-09,2021-11-09 15:00:00,2021-11-09 15:00:00,002584.SZ,电子化学品Ⅱ,1,10,10,75782780.46,EXECUTABLE,COMPLETE,0.2581153483
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,000519.SZ,地面兵装Ⅱ,1,1,10,2139242642,EXECUTABLE,COMPLETE,-0.06632957861
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,000576.SZ,地面兵装Ⅱ,1,2,10,137566061.4,EXECUTABLE,COMPLETE,0.05927233481
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,000651.SZ,白色家电,1,3,10,2637196956,EXECUTABLE,COMPLETE,-0.01969850403
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,000801.SZ,黑色家电,1,4,10,105623572.1,EXECUTABLE,COMPLETE,0.1222447374
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,000810.SZ,黑色家电,1,5,10,82328977.54,EXECUTABLE,COMPLETE,0.06764660933
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,002174.SZ,游戏Ⅱ,1,6,10,435213040.3,EXECUTABLE,COMPLETE,-0.04460593376
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,002291.SZ,广告营销,1,7,10,334734140,EXECUTABLE,COMPLETE,-0.02896566749
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,002425.SZ,游戏Ⅱ,1,8,10,696735933.7,EXECUTABLE,COMPLETE,0.05545304033
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,002429.SZ,黑色家电,1,9,10,150993807,EXECUTABLE,COMPLETE,-0.04476427262
arm0_baseline,2021-11-16,2021-11-16 15:00:00,2021-11-16 15:00:00,002517.SZ,游戏Ⅱ,1,10,10,300974636,EXECUTABLE,COMPLETE,-0.005819553553
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000519.SZ,地面兵装Ⅱ,1,1,10,1999356092,EXECUTABLE,COMPLETE,-0.1795485452
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000558.SZ,旅游及景区,1,2,10,130928512.8,EXECUTABLE,COMPLETE,0.001748664055
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000576.SZ,地面兵装Ⅱ,1,3,10,149732547.2,EXECUTABLE,COMPLETE,-0.01271501583
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000636.SZ,元件,1,4,10,980522922.8,EXECUTABLE,COMPLETE,-0.06874897071
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000681.SZ,数字媒体,1,5,10,615751854.6,EXECUTABLE,COMPLETE,0.05019884664
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000796.SZ,旅游及景区,1,6,10,100640638.3,EXECUTABLE,COMPLETE,-0.08925820815
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000801.SZ,黑色家电,1,7,10,122277361.9,EXECUTABLE,COMPLETE,0.05134176092
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000810.SZ,黑色家电,1,8,10,154556011.2,EXECUTABLE,COMPLETE,0.04475587202
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000823.SZ,元件,1,9,10,288698822.1,EXECUTABLE,COMPLETE,-0.108498207
arm0_baseline,2021-11-23,2021-11-23 15:00:00,2021-11-23 15:00:00,000892.SZ,影视院线,1,10,10,61118423.02,EXECUTABLE,COMPLETE,0.3595814506
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000551.SZ,环保设备Ⅱ,1,1,10,93016258.89,EXECUTABLE,COMPLETE,0.04014706618
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000657.SZ,小金属,1,2,10,527228102.1,EXECUTABLE,COMPLETE,-0.1438479155
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000685.SZ,环境治理,1,3,10,61637660.25,EXECUTABLE,COMPLETE,0.0340417018
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000800.SZ,商用车,1,4,10,104485689.7,EXECUTABLE,COMPLETE,-0.001085377882
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000831.SZ,小金属,1,5,10,2308020000,EXECUTABLE,COMPLETE,-0.09404453247
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000960.SZ,小金属,1,6,10,653315970.1,EXECUTABLE,COMPLETE,-0.009962636036
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000962.SZ,小金属,1,7,10,122883005.9,EXECUTABLE,COMPLETE,0.03515240262
arm0_baseline,2021-11-30,2021-11-30 15:00:00,2021-11-30 15:00:00,000967.SZ,环保设备Ⅱ,1,8,10,258097488.8,EXECUTABLE,COMPLETE,-0.03681357184
