trade_date,family,nav,cash,positions,industries,industry_hhi
2019-12-13,champion_diffusion_q1_top2,11826501.1211,10860.6392755,8,6,0.188220007888
2019-12-16,champion_diffusion_q1_top2,12042799.0594,42532.2378906,8,5,0.252609935699
2019-12-17,champion_diffusion_q1_top2,12475851.4215,42532.2378906,8,5,0.254595669466
2019-12-18,champion_diffusion_q1_top2,12447843.5097,42532.2378906,8,5,0.253067117228
2019-12-19,champion_diffusion_q1_top2,12598843.9926,42532.2378906,8,5,0.252394349123
2019-12-20,champion_diffusion_q1_top2,12680314.4319,42532.2378906,8,5,0.254351375595
2019-12-23,champion_diffusion_q1_top2,12481159.7857,0,8,5,0.253472264576
2019-12-24,champion_diffusion_q1_top2,13012349.2456,0,8,5,0.255770355656
2019-12-25,champion_diffusion_q1_top2,12937398.955,0,8,5,0.255173113481
2019-12-26,champion_diffusion_q1_top2,12998579.1881,0,8,5,0.256302401538
