role,market_view,denominator,scope,scope_value,direction,horizon,outcome,n,mean,median,positive,p10,p90
formation_diffusion,ALL_A,ALL_STATUS,year,2023,DOWN,5,downside,4,0.011992831007488474,0.014260220299894481,1,0.0056413468659848916,0.016530403715067248
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,18,0.028742827560748238,0.028372158835069872,0.83333333333333337,-0.0049319312778820217,0.060922993123331839
formation_diffusion,ALL_A,ALL_STATUS,year,2020,DOWN,5,terminal,6,0.045859569180424886,0.042791519498058511,1,0.020252268705325024,0.074534919337891151
formation_diffusion,ALL_A,ALL_STATUS,year,2021,DOWN,5,terminal,1,0.039636391990052401,0.039636391990052401,1,0.039636391990052401,0.039636391990052401
formation_diffusion,ALL_A,ALL_STATUS,year,2022,DOWN,5,terminal,7,0.021586475062615962,0.037597899132044199,0.7142857142857143,-0.01270756296722779,0.043471967735512949
formation_diffusion,ALL_A,ALL_STATUS,year,2023,DOWN,5,terminal,4,0.012867940895638703,0.014102580936357899,0.75,0.0012333010389471437,0.023514868719754906
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,1,downside,11,-0.007183642236857038,-0.0075692563480928982,0.27272727272727271,-0.01732538503585495,0.0037936791160163956
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,1,downside,4,-0.0063593894183735138,-0.0023391832788908998,0.5,-0.019190527613606512,0.003255583865273394
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,1,downside,5,-0.0083426410728350241,-0.0097912206467622009,0.20000000000000001,-0.014723640001305556,-0.00075149506962732086
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,1,downside,2,-0.0059346507838791245,-0.0059346507838791245,0,-0.010232600097268825,-0.0016367014704894243
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,1,terminal,11,-0.0069421759948165053,-0.0097962138401741002,0.36363636363636365,-0.024019874430776449,0.0136506526320794
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,1,terminal,4,-0.0045585801940316245,-0.0016436626370794002,0.5,-0.02436420374871753,0.012915109315092503
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,1,terminal,5,-0.011238464635470225,-0.010395231433838501,0.20000000000000001,-0.01990877947146083,-0.0028618054001144392
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,1,terminal,2,-0.00096864599475197499,-0.00096864599475197499,0.5,-0.012664084896217075,0.010726792906713125
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,3,downside,11,-0.015166789652386952,-0.0098587467654284965,0.090909090909090912,-0.03941116794115445,-0.0012012721705960613
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,3,downside,4,-0.014533119853870569,-0.0087600196518658816,0,-0.03054544158843666,-0.0031392782809082217
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,3,downside,5,-0.015810206380974086,-0.014978536939075096,0.20000000000000001,-0.030947601537669948,-0.0028859616931760793
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,3,downside,2,-0.014825587427951875,-0.014825587427951875,0,-0.024828370178545056,-0.0048228046773586952
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,3,terminal,11,-0.017170922269470874,-0.011450640870452599,0.18181818181818182,-0.043410536377440204,0.00057609168736529916
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,3,terminal,4,-0.01676475424159558,-0.011931006346407282,0,-0.027431285085336366,-0.009965221714005431
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,3,terminal,5,-0.015797336661544488,-0.0079514459549853492,0.20000000000000001,-0.039571595289554284,0.0027731750976004816
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,3,terminal,2,-0.021417222345037453,-0.021417222345037453,0.5,-0.039011873570959657,-0.0038225711191152501
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,5,downside,11,-0.022449383842985744,-0.017147839608539266,0.090909090909090912,-0.0451511884795293,-0.0023225796965729364
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,5,downside,4,-0.027177618604828507,-0.030805919906993023,0,-0.04375123353629766,-0.0077013626316277334
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,5,downside,5,-0.019144669856206491,-0.013427312696958453,0,-0.033949848931133286,-0.0098323880722154325
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,5,downside,2,-0.021254699286248353,-0.021254699286248353,0.5,-0.044943559320088235,0.0024341607475915333
formation_diffusion,ALL_A,ALL_STATUS,overall,ALL,UP,5,terminal,11,-0.019801958434184776,-0.027240456134618136,0.18181818181818182,-0.040836080690909451,0.0016645434474756662
formation_diffusion,ALL_A,ALL_STATUS,year,2020,UP,5,terminal,4,-0.031691664629253838,-0.033706136988606,0,-0.040328224343893569,-0.021443527027132377
formation_diffusion,ALL_A,ALL_STATUS,year,2021,UP,5,terminal,5,-0.013529631972801081,-0.0053610834912297001,0.20000000000000001,-0.031234043523366312,-0.00012716535942185365
formation_diffusion,ALL_A,ALL_STATUS,year,2023,UP,5,terminal,2,-0.011703362197505901,-0.011703362197505901,0.5,-0.040153443528584458,0.01674671913357266
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,1,downside,19,0.0095331610611008432,0.010716514369431902,0.78947368421052633,-0.0060007049617975755,0.020616755169995622
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,1,downside,6,0.01225782170538179,0.015372487317629278,0.83333333333333337,0.0021170032619185746,0.019283974536597526
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,1,downside,4,0.018567490003839573,0.018342671907939097,1,0.01183359955774302,0.025481234926656514
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,1,downside,5,0.0047794751011777051,0.0064296431551535641,0.80000000000000004,-0.0033866434599485267,0.011593430041022718
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,1,downside,4,0.0023539486018446069,0.0034619819974309489,0.5,-0.0042623407311591678,0.0080838112183793092
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,1,terminal,19,0.014901990778399619,0.020714396422360698,0.78947368421052633,-0.002412629759087126,0.027792529660445528
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,1,terminal,6,0.019473748320184423,0.022078099478378625,0.83333333333333337,0.0099311703831893756,0.026411975098985276
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,1,terminal,4,0.02216896032973735,0.023334542867970751,1,0.016192482846729358,0.027212971782158622
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,1,terminal,5,0.012149966324936933,0.010556703292288003,0.80000000000000004,0.0012516993039553401,0.024950747130579515
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,1,terminal,4,0.0042174154812130325,0.0028867150136623167,0.5,-0.010542931042417552,0.020042322378884193
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,3,downside,19,0.016133901877320122,0.0178669361339686,0.78947368421052633,-0.0056404257755893967,0.029925144487726194
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,3,downside,6,0.025259931443814155,0.028870205673583102,1,0.016565523527376405,0.030344065130482954
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,3,downside,4,0.027045229287254537,0.024888263779565156,1,0.019535350843265697,0.03628068013739489
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,3,downside,5,0.0061134261822407727,0.0033441035707039019,0.59999999999999998,-0.0096724236815453977,0.023915649862440755
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,3,downside,4,0.0040591247364938337,0.0034115306533387844,0.5,-0.0069802368265910221,0.015616561566102732
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,3,terminal,19,0.029292854660666848,0.028061939661047135,0.89473684210526316,-0.0013446290407466543,0.054623243998812757
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,3,terminal,6,0.050318759858013616,0.052227953842869504,1,0.037303555195436502,0.061424770535734821
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,3,terminal,4,0.033568721153943937,0.029241405463479298,1,0.019264000089434605,0.051335294770824991
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,3,terminal,5,0.020805436707152562,0.010231660214370468,1,0.0022299993935442591,0.044858626349024086
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,3,terminal,4,0.0040874028132624847,0.0018044992622671839,0.5,-0.012919972001876195,0.02292110046919741
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,5,downside,19,0.021752840996473857,0.023547730331716865,0.84210526315789469,-0.0022678682966069674,0.040092120505484698
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,5,downside,6,0.033425264176152721,0.035869747605453875,1,0.019761265116154673,0.044644779806849624
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,5,downside,4,0.026738024427715834,0.023684983657266519,1,0.019304776651490232,0.036613704820300901
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,5,downside,5,0.01365284297734708,0.017575978448457902,0.59999999999999998,-0.01101001978844,0.03569731871574678
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,5,downside,4,0.0093840203196220492,0.0097078345618920852,0.75,-0.0036129590152832241,0.022121948260711299
formation_diffusion,ALL_A,NON_ST,overall,ALL,DOWN,5,terminal,19,0.033223193163033467,0.034838239985600296,0.78947368421052633,-0.007816046712787926,0.062278367779103332
formation_diffusion,ALL_A,NON_ST,year,2020,DOWN,5,terminal,6,0.061062777635483574,0.057403461574152354,1,0.047721522930146032,0.078063348402152344
formation_diffusion,ALL_A,NON_ST,year,2021,DOWN,5,terminal,4,0.025910615311892048,0.034589899356967643,0.75,0.0059927703364802314,0.038885033051243384
formation_diffusion,ALL_A,NON_ST,year,2022,DOWN,5,terminal,5,0.026251046596756544,0.032153337822804169,0.80000000000000004,-0.0093241796252852682,0.056134625925887124
formation_diffusion,ALL_A,NON_ST,year,2023,DOWN,5,terminal,4,0.0074915775133458668,0.0064797750520827506,0.5,-0.011545001657402822,0.027337598653105054
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,1,downside,9,-0.0048860609422603221,-0.0055266859475440328,0.33333333333333331,-0.011385533909220836,0.0013103253494590561
formation_diffusion,ALL_A,NON_ST,year,2020,UP,1,downside,4,-0.0051657128874212001,-0.0029712180290225494,0.25,-0.014903973897822406,0.0028169522362610847
formation_diffusion,ALL_A,NON_ST,year,2021,UP,1,downside,4,-0.0059160502471864249,-0.0073751470809767005,0.25,-0.0092032685784476324,-0.0014615544488929969
formation_diffusion,ALL_A,NON_ST,year,2023,UP,1,downside,1,0.00035250405808760071,0.00035250405808760071,1,0.00035250405808760071,0.00035250405808760071
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,1,terminal,9,-0.0028280156343270932,-0.005772869860649967,0.33333333333333331,-0.01384983045460756,0.014970430817281426
formation_diffusion,ALL_A,NON_ST,year,2020,UP,1,terminal,4,-0.0016276946603466244,-0.00016457157983665012,0.5,-0.01754443500056849,0.013118547215467263
formation_diffusion,ALL_A,NON_ST,year,2021,UP,1,terminal,4,-0.0083881153968277927,-0.0089147496351873017,0,-0.011434059881024491,-0.004920863521943486
formation_diffusion,ALL_A,NON_ST,year,2023,UP,1,terminal,1,0.014611099519753833,0.014611099519753833,1,0.014611099519753833,0.014611099519753833
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,3,downside,9,-0.012370426263172725,-0.007055842755333129,0.22222222222222221,-0.034324356500209881,0.000476317693612956
formation_diffusion,ALL_A,NON_ST,year,2020,UP,3,downside,4,-0.011426238800900566,-0.0069948296170805665,0.25,-0.026474809405259189,7.7204456402060447e-05
formation_diffusion,ALL_A,NON_ST,year,2021,UP,3,downside,4,-0.01643987021027779,-0.011479095996997465,0,-0.030897392470296277,-0.0059509673208835634
formation_diffusion,ALL_A,NON_ST,year,2023,UP,3,downside,1,0.00013059967615890178,0.00013059967615890178,1,0.00013059967615890178,0.00013059967615890178
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,3,terminal,9,-0.014042382397966256,-0.0080017375711792342,0.22222222222222221,-0.035036083612498214,0.0010783582675228534
formation_diffusion,ALL_A,NON_ST,year,2020,UP,3,terminal,4,-0.011545891165697299,-0.009744503050885641,0.25,-0.022660988780004748,-0.0018719040432391755
formation_diffusion,ALL_A,NON_ST,year,2021,UP,3,terminal,4,-0.020642249595395214,-0.0182988833684283,0,-0.041130837547413437,-0.0020283546249505297
formation_diffusion,ALL_A,NON_ST,year,2023,UP,3,terminal,1,0.0023711214626737321,0.0023711214626737321,1,0.0023711214626737321,0.0023711214626737321
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,5,downside,9,-0.019764661039852759,-0.014536076038732231,0.1111111111111111,-0.042090170066807139,-0.0042926707157394878
formation_diffusion,ALL_A,NON_ST,year,2020,UP,5,downside,4,-0.023158139633448496,-0.020481432469592623,0,-0.041524803044116584,-0.0069328419538650984
formation_diffusion,ALL_A,NON_ST,year,2021,UP,5,downside,4,-0.022436568419295016,-0.018515944743057483,0,-0.035671206807470643,-0.012338428972109416
formation_diffusion,ALL_A,NON_ST,year,2023,UP,5,downside,1,0.0044968828522992318,0.0044968828522992318,1,0.0044968828522992318,0.0044968828522992318
formation_diffusion,ALL_A,NON_ST,overall,ALL,UP,5,terminal,9,-0.02063258076896354,-0.027170013006248564,0.1111111111111111,-0.035020881673067696,-0.003852992109927495
formation_diffusion,ALL_A,NON_ST,year,2020,UP,5,terminal,4,-0.029292329399535293,-0.031623795378991043,0,-0.037777291983052602,-0.018942194032453376
formation_diffusion,ALL_A,NON_ST,year,2021,UP,5,terminal,4,-0.019455445937941365,-0.020555116345401379,0,-0.028850593523245812,-0.0091805620266689029
formation_diffusion,ALL_A,NON_ST,year,2023,UP,5,terminal,1,0.0092978744292347669,0.0092978744292347669,1,0.0092978744292347669,0.0092978744292347669
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,1,downside,26,0.0055650574085751815,0.0050687441185602753,0.61538461538461542,-0.0085012373396534512,0.020251030467162423
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,1,downside,5,-0.0042504692968829139,-0.0075703560063559994,0.20000000000000001,-0.014193655394372321,0.0089125492514823337
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,1,downside,9,0.011457199933104515,0.011294188604548897,0.66666666666666663,-0.0022672630083370744,0.02504582357506064
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,1,downside,6,0.0089347879424714408,0.010954168955068847,0.83333333333333337,-0.0018081774897895503,0.017658372362135022
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,1,downside,6,0.0015367186757666721,0.0024591037500630583,0.66666666666666663,-0.0093555975012685668,0.011506649778505525
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,1,terminal,26,0.012328562945849305,0.01340174972746255,0.84615384615384615,-0.0060152798888229667,0.0324052840244059
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,1,terminal,5,0.012894005126717714,0.0138679838440409,1,0.0011676204567914533,0.024204174409969133
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,1,terminal,9,0.01598588420604629,0.015634954823485567,0.88888888888888884,-0.0015126439880722127,0.040170603650240957
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,1,terminal,6,0.015338695657177217,0.01570647241352266,0.83333333333333337,-0.0014937872084085659,0.031803401766417563
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,1,terminal,6,0.0033612465268355665,0.00984724257370455,0.66666666666666663,-0.01751421700559485,0.017750714012397001
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,downside,26,0.019740164039172396,0.020043329440732602,0.88461538461538458,-0.0040578759240640569,0.048013053198389749
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,3,downside,5,0.016821216089604962,0.011796644248653804,0.80000000000000004,-0.0032315033283479037,0.040596217768098464
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,3,downside,9,0.03123327899573761,0.037457463189821232,1,0.003298722214362039,0.061102095844002342
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,3,downside,6,0.020210626315279451,0.021074261101766859,1,0.0052819993557094921,0.034275618488361997
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,3,downside,6,0.0044624859528570836,0.0067460070497849002,0.66666666666666663,-0.015921462420608802,0.022562913229395153
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,terminal,26,0.031433020890969554,0.029959702040914082,0.80769230769230771,-0.0042539386715681584,0.082659365765273551
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,3,terminal,5,0.047661160924819659,0.047467293241684104,0.80000000000000004,0.01355694108185174,0.078466872860131445
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,3,terminal,9,0.037807702019943684,0.034157526695452849,0.77777777777777779,-0.0031439544289017271,0.083213288347341846
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,3,terminal,6,0.036052915078884591,0.02866844530079975,1,0.017260945555833095,0.062229354380020932
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,3,terminal,6,0.0037276549813848943,0.0082400343614730427,0.66666666666666663,-0.026445792549772282,0.029388723132453925
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,downside,26,0.027253480693634487,0.032261105474072058,0.88461538461538458,-0.0033326815867801146,0.057387517658360025
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,5,downside,5,0.018783571833632079,0.021557491738918175,0.80000000000000004,-0.013188331719297366,0.046464983317452004
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,5,downside,9,0.037805732742700292,0.047643968017034799,1,0.0056553187411583069,0.062302960685631271
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,5,downside,6,0.033782612588954576,0.038474276842277597,1,0.012183998358991109,0.050689562565595023
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,5,downside,6,0.011954228108051046,0.020999760063348697,0.66666666666666663,-0.023413120922467303,0.038276045183271747
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,terminal,26,0.041973227078615533,0.041411369248597847,0.84615384615384615,-0.010894258133540167,0.094132518803132642
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2020,DOWN,5,terminal,5,0.044831500027700935,0.060948609370489598,0.80000000000000004,-0.0039572109330766186,0.079610330488326081
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,5,terminal,9,0.048387886520343336,0.040329986500155492,1,0.024167799942599096,0.098475599544168679
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,5,terminal,6,0.055003507520550061,0.070270878961655625,0.83333333333333337,0.0087204831849766826,0.086019160415017906
