family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601398.SH,银行Ⅱ,-0.010586607654911808,4,2635,1275589677.6285002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.006315789473684275,0.002298560773190683,-0.002105263157894721,1264764211.35,0.0,-0.003992015968063867,-0.01473684210526327,1264764211.35
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601328.SH,银行Ⅱ,-0.010986829399079088,5,2635,670272476.1115,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.011787819253438192,0.0077487461226859455,-0.003929273084479323,703879294.83,-0.01964636542239684,-0.02355995278598,-0.023575638506876273,703879294.83
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601169.SH,银行Ⅱ,-0.011253796807676917,6,2635,299376094.608,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.015350877192982448,0.011297580278040398,0.0,388119516.58,-0.00877192982456143,-0.01272892810869486,-0.02631578947368407,388119516.58
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601818.SH,银行Ⅱ,-0.011713393342410556,7,2635,419606206.74450004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012158054711246313,0.008117503594634368,-0.003039513677811634,545509415.36,-0.03647416413373861,-0.04032057465615879,-0.042553191489361764,545509415.36
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601939.SH,银行Ⅱ,-0.011763744934018792,8,2635,666580846.4275,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0016025641025640969,-0.0023958493269871095,-0.0032051282051283048,892950050.57,-0.028846153846153966,-0.03272301550744683,-0.049679487179487225,892950050.57
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,000703.SZ,炼化及贸易,-0.011786753002204822,9,2635,173537062.92950004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.001180637544273777,-0.002816091547719113,-0.01416765053128699,104755491.93,-0.059031877213695516,-0.06278823698529745,-0.17001180637544278,104755491.93
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,688009.SH,轨交设备Ⅱ,-0.012288318239295534,10,2635,58868243.76350001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,0.0,31854166.54,-0.004514672686230181,-0.008488666008840129,-0.07900677200902928,31854166.54
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601229.SH,银行Ⅱ,-0.012557700245184326,11,2635,209881689.914,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.013636363636363669,0.009589911086917091,0.0,346575127.17,-0.018181818181818077,-0.0221012520413717,-0.045454545454545414,346575127.17
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,600016.SH,银行Ⅱ,-0.012563159573791246,12,2635,319122570.18549997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005249343832021025,-0.009220404335685606,-0.007874015748031593,271365310.01,-0.034120734908136496,-0.037976540357605004,-0.057742782152231054,271365310.01
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,002936.SZ,银行Ⅱ,-0.012579930786665422,13,2635,62083425.879999995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.017123287671232834,-0.021046947201487365,-0.023972602739726012,108338620.73,-0.08904109589041087,-0.09267765838186648,-0.12328767123287665,108338620.73
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601077.SH,银行Ⅱ,-0.01267856251597949,14,2635,169511745.313,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.007575757575757569,0.003553499062481258,-0.002525252525252486,343727410.85,-0.012626262626262541,-0.016567874352305445,-0.06313131313131315,343727410.85
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601998.SH,银行Ⅱ,-0.013114032827212671,15,2635,183678322.97649997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.00990099009900991,-0.01385348115649887,-0.013861386138613763,482926448.23,-0.06732673267326728,-0.07104997924942213,-0.07326732673267333,482926448.23
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,002966.SZ,银行Ⅱ,-0.013195013280974827,16,2635,132396187.36400001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.008141112618724522,0.004116597199088856,-0.005427408412483015,352163524.8,0.012211668928086894,0.008170903782665384,-0.052917232021709615,352163524.8
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,600901.SH,多元金融,-0.013601905476537089,17,2635,56221347.4005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.030991735537190257,0.026876000065983785,-0.0020661157024792765,75993736.39,0.05371900826446274,0.04951254515761838,-0.02685950413223137,75993736.39
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,000678.SZ,汽车零部件,-0.013701037150608747,18,2635,51522219.57000001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.04743833017077803,-0.051240971567301785,-0.05692599620493355,31642885.0,-0.19165085388994307,-0.19487779658898519,-0.22960151802656548,31642885.0
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,600635.SH,燃气Ⅱ,-0.014014751361789864,19,2635,55813536.8355,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.019943019943019946,-0.02385542305701982,-0.022792022792022637,47218534.85,-0.11680911680911676,-0.12033482891766323,-0.1396011396011395,47218534.85
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601916.SH,银行Ⅱ,-0.014455693514418125,20,2635,85017083.188,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0030211480362538623,-0.007001103533115116,-0.006042296072507614,177672148.0,0.012084592145015227,0.008044334292140798,-0.04229607250755296,177672148.0
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601988.SH,银行Ⅱ,-0.009143741021350332,1,2515,649623080.1350001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.012345679012345734,-0.016288410832655642,-0.024691358024691357,764311269.02,-0.015432098765432167,-0.019362509548803697,-0.024691358024691357,764311269.02
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601288.SH,银行Ⅱ,-0.009843075148227947,2,2515,1174572683.3734999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.006514657980456029,-0.010480667329835436,-0.009771986970683932,1158006906.0,-0.019543973941368087,-0.023457970053378463,-0.02280130293159599,1158006906.0
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601398.SH,银行Ⅱ,-0.011164918974012672,3,2515,1314275329.4190001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.025104602510460317,-0.02899640050443031,-0.025104602510460317,1143770289.36,-0.027196652719665204,-0.031080099215794132,-0.03974895397489553,1143770289.36
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601366.SH,一般零售,-0.01192458730979525,4,2515,53558749.9705,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00591715976331364,0.0019015223989891084,-0.014792899408283988,101536753.86,-0.062130177514792884,-0.06587416882211894,-0.08579881656804733,101536753.86
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601169.SH,银行Ⅱ,-0.012878483407631638,5,2515,360740744.8615001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.024122807017543768,-0.028018524354799013,-0.0328947368421052,422708538.17,-0.028508771929824595,-0.032386980425114786,-0.0350877192982455,422708538.17
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601077.SH,银行Ⅱ,-0.013010884137621304,6,2515,236278779.16899997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.002590673575129432,-0.0065723475329133585,-0.020725388601036343,250065363.85,0.0,-0.003992015968063867,-0.020725388601036343,250065363.85
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600016.SH,银行Ⅱ,-0.013141644570151349,7,2515,273338606.3450001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005434782608695676,-0.009405102837802604,-0.024456521739130488,326841062.6,0.02717391304347827,0.02307341838063004,-0.024456521739130488,326841062.6
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,000703.SZ,炼化及贸易,-0.013494665879122306,8,2515,143902763.096,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.053735255570117824,0.04952872760377014,-0.003931847968545288,130847098.24,0.35386631716906947,0.3484616612123068,-0.003931847968545288,130847098.24
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601229.SH,银行Ⅱ,-0.014204640764935437,9,2515,244593804.32750002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.012307692307692353,-0.01625057577153377,-0.026153846153846194,215400016.94,-0.013846153846153841,-0.017782895746967453,-0.026153846153846194,215400016.94
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600015.SH,银行Ⅱ,-0.014500282360486222,10,2515,177047184.874,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03125000000000011,-0.03511726546906202,-0.042279411764705954,218504173.1,-0.014705882352941235,-0.018639192203827704,-0.042279411764705954,218504173.1
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601328.SH,银行Ⅱ,-0.014731968721618542,11,2515,671226845.6665,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0334645669291338,-0.03732299181165233,-0.049212598425196874,1043055943.26,-0.03149606299212604,-0.03536234617379408,-0.049212598425196874,1043055943.26
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601939.SH,银行Ⅱ,-0.01476683266003236,12,2515,610844618.9045001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.019736842105263164,-0.023650068284483572,-0.024671052631578982,649649762.57,-0.018092105263157965,-0.022011897258115365,-0.024671052631578982,649649762.57
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601818.SH,银行Ⅱ,-0.014863543513632439,13,2515,399883000.9240001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.021943573667711602,-0.02584799053929754,-0.037617554858934255,455755103.64,-0.028213166144200552,-0.03209255470250727,-0.037617554858934255,455755103.64
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600000.SH,银行Ⅱ,-0.014964858005489268,14,2515,242235534.78800002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.021170610211705965,-0.025078112765751004,-0.03985056039850554,233186177.36,-0.01494396014943955,-0.01887631958996061,-0.03985056039850554,233186177.36
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600023.SH,电力,-0.015002327433526771,15,2515,67851501.7635,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.011695906432748648,0.00765720021944416,-0.01754385964912286,55217705.6,0.011695906432748648,0.00765720021944416,-0.032163742690058394,55217705.6
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601998.SH,银行Ⅱ,-0.015067526028097161,16,2515,296920687.4940001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02083333333333326,-0.024742182302062488,-0.04583333333333328,453115068.83,-0.03124999999999989,-0.03511726546906169,-0.050000000000000044,453115068.83
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601006.SH,铁路公路,-0.016385522302287073,17,2515,336034907.6455,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02391629297458897,-0.027812834719201374,-0.0358744394618834,350394703.44,0.0,-0.003992015968063756,-0.03736920777279518,350394703.44
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600028.SH,炼化及贸易,-0.016481152153189446,18,2515,662808300.6055002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.013793103448275779,-0.017730057127125054,-0.029885057471264354,726040831.13,0.011494252873563315,0.007456351664487215,-0.029885057471264354,726040831.13
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,601138.SH,消费电子,-0.016752317799089266,19,2515,222986830.55749997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.01778242677824271,-0.02170345501465676,-0.05125523012552302,323723944.24,-0.01987447698744782,-0.023787153726020693,-0.05962343096234313,323723944.24
left_tail_stability_60,internal,top,2022-04-29,1049,2022-04-29 15:00:00,2022-04-29 15:00:00,600050.SH,通信服务,-0.017008634913455473,20,2515,267745149.16399997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.008522727272727182,-0.012480720377426868,-0.022727272727272707,238267520.91,-0.014204545454545414,-0.018139856650335684,-0.022727272727272707,238267520.91
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601398.SH,银行Ⅱ,-0.008853969941436089,1,2420,951535137.7549998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0021505376344087557,-0.006133968621896191,-0.01505376344086029,651076588.4,0.02580645161290307,0.02171141587792147,-0.01505376344086029,651076588.4
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601988.SH,银行Ⅱ,-0.009143741021350332,2,2420,454620803.3869999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.006269592476489061,337705262.25,0.021943573667711602,0.017863958603169694,-0.006269592476489061,337705262.25
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601288.SH,银行Ⅱ,-0.009791210347644174,3,2420,966965448.0144999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.013201320132013028,-0.0171406362193105,-0.01650165016501648,770212665.86,-0.0033003300330032292,-0.0072791710308754976,-0.01650165016501648,770212665.86
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601939.SH,银行Ⅱ,-0.011479436963214875,4,2420,420743088.19899994,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.008347245409014992,-0.012305939040116676,-0.016694490818030094,477809370.55,0.01001669449081799,0.0059846917183994375,-0.016694490818030094,477809370.55
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601169.SH,银行Ⅱ,-0.012886862476721984,5,2420,219724652.79249996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.006787330316742057,0.002768219217673229,-0.002262443438914019,199871594.82,0.02714932126696845,0.023048924774884627,-0.002262443438914019,199871594.82
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601077.SH,银行Ⅱ,-0.013089396085619657,6,2420,150671084.70499998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005181347150259086,0.0011686471616352279,-0.005181347150259086,127437016.54,0.02137305699481873,0.017426287321729683,-0.005181347150259086,127437016.54
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600015.SH,银行Ⅱ,-0.013094910857580171,7,2420,117419069.64099999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.010881801125703472,0.0069729209498450295,0.0,116644465.87,0.037148217636022496,0.033134481506031266,0.0,116644465.87
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600028.SH,炼化及贸易,-0.013905376290165365,8,2420,647620655.7615001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.015765765765765716,0.011710812609015964,-0.018018018018018056,913447432.76,-0.006756756756757021,-0.010582438726151722,-0.024774774774775077,913447432.76
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601328.SH,银行Ⅱ,-0.014731968721618542,9,2420,509730307.1875,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.00203252032520318,-0.0060164224396734856,-0.008130081300813052,295331765.24,0.014227642276422925,0.010178829333203687,-0.008130081300813052,295331765.24
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601818.SH,银行Ⅱ,-0.014939812165396268,10,2420,269478662.05850005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.009615384615384692,203283168.95,0.03237179487179476,0.028379139157582278,-0.009615384615384692,203283168.95
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600023.SH,电力,-0.015002327433526771,11,2420,71665254.9705,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05730659025787954,0.053085805466430935,-0.025787965616045905,93124909.46,-0.002865329512894088,-0.006845907039788601,-0.025787965616045905,93124909.46
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601229.SH,银行Ⅱ,-0.015145189273019175,12,2420,148480170.0485,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0031201248049921304,-0.0008843467511155945,-0.006240249609984372,128834812.14,0.023400936037441422,0.01931550315904862,-0.006240249609984372,128834812.14
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600000.SH,银行Ⅱ,-0.01536999682743,13,2420,221928247.46549997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.010075566750629705,-0.014027360895337848,-0.015113350125944613,145647638.39,0.01385390428211597,0.009806583306937844,-0.026448362720402963,145647638.39
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601916.SH,银行Ⅱ,-0.01555276918567833,14,2420,82727533.745,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0030674846625766694,-0.0009367767532419968,-0.009202453987730008,88180414.2,0.024539877300613577,0.020449897750511203,-0.009202453987730008,88180414.2
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601998.SH,银行Ⅱ,-0.015584919412929017,15,2420,151699108.564,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012903225806451424,0.008859699954928857,-0.006451612903225823,97048880.77,0.023655913978494425,0.01956946322408948,-0.006451612903225823,97048880.77
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600016.SH,银行Ⅱ,-0.01585469419368766,16,2420,216330232.375,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0026315789473685403,-0.0013709423258745357,-0.023684210526315752,134807609.21,0.03500000000000014,0.030980144973211665,-0.023684210526315752,134807609.21
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601006.SH,铁路公路,-0.016385522302287073,17,2420,229056185.62650007,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063756,-0.017937219730941756,208945262.98,-0.01644245142002998,-0.02036882885947089,-0.026905829596412634,208945262.98
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,601366.SH,一般零售,-0.016776585077553034,18,2420,62030604.86749999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.018957345971563955,-0.022873683911797227,-0.025276461295418717,29675910.0,-0.01579778830963663,-0.019726739254508296,-0.025276461295418717,29675910.0
left_tail_stability_60,internal,top,2022-05-31,1068,2022-05-31 15:00:00,2022-05-31 15:00:00,600050.SH,通信服务,-0.017008634913455473,19,2420,214616442.1095,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063756,-0.008620689655172376,254978436.72,0.00261494252873562,-0.001365085920113751,-0.02011494252873558,254978436.72
