block,trade_date,decision_at,symbol,rs_score,r20,r60,r120,rs_acceleration,mom20,mom60,mom120,box_width,ma_dispersion,direction_efficiency,vol_ratio,minvol_location,minvol_ratio,breakout_volume_ratio,selected_by_current_system,actual_completed_trade_return,candidate_count,baseline_rank,candidate_id,outcome_status,next_open_price,forward_return_5,forward_return_20,mfe_20,mae_20,oriented_pct__rs_score,oriented_pct__r20,oriented_pct__r60,oriented_pct__r120,oriented_pct__rs_acceleration,oriented_pct__mom20,oriented_pct__mom60,oriented_pct__mom120,oriented_pct__box_width,oriented_pct__ma_dispersion,oriented_pct__direction_efficiency,oriented_pct__vol_ratio,oriented_pct__minvol_location,oriented_pct__minvol_ratio,oriented_pct__breakout_volume_ratio
development_2018_2021,2019-09-16,2019-09-16T15:00:00+08:00,300256.SZ,0.3679310344827586,0.2103448275862069,0.45517241379310347,0.3275862068965517,-0.1172413793103448,0.07672634271099743,0.1226666666666667,-0.038812785388127824,0.15068493150684947,0.05611461709022669,0.13043478260869576,0.4287674876612597,0.45098039215686253,0.41839396523043915,1.2142411662705292,False,,2,1,development_2018_2021|2019-09-16|300256.SZ,COMPLETE,4.19,0.009911329720398987,0.09327665174920541,0.0943710227719774,-0.09398477417570494,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5
development_2018_2021,2019-09-16,2019-09-16T15:00:00+08:00,300315.SZ,0.26275862068965516,0.2655172413793103,0.29310344827586204,0.2103448275862069,0.0551724137931034,0.09537572254335269,0.046961325966850875,-0.10613207547169812,0.16049382716049365,0.05354777672658462,0.23333333333333356,0.8100154790463163,0.0,0.48934545521474565,2.0202329649802944,False,,2,2,development_2018_2021|2019-09-16|300315.SZ,COMPLETE,3.79,0.09016577090455735,0.20602879969634613,0.33112270315436554,-0.016814320244399328,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0
development_2018_2021,2019-09-20,2019-09-20T15:00:00+08:00,300256.SZ,0.5989690721649484,0.5910652920962199,0.6563573883161512,0.5085910652920962,0.0824742268041237,0.11083123425692687,0.19189189189189193,0.09975062344139651,0.1534246575342466,0.04345633352946132,0.0090909090909093,0.5771243060755925,0.3529411764705878,0.40479402492251315,3.11154796457581,False,,1,1,development_2018_2021|2019-09-20|300256.SZ,COMPLETE,4.28,-0.08827387565705314,0.3244512496848946,0.3747934308681973,-0.1130364962140663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-10-25,2019-10-25T15:00:00+08:00,300632.SZ,0.719047619047619,0.8008658008658008,0.645021645021645,0.7878787878787878,0.012987012987013,0.06451612903225801,0.20265046935394815,0.3165889382337308,0.17692734331669424,0.04164010334530088,0.07349397590361462,0.4997319840700833,0.31802120141342727,0.4579694852100612,1.7852498998937278,True,-0.06601345326437306,1,1,development_2018_2021|2019-10-25|300632.SZ,COMPLETE,21.66,-0.06696489106461401,0.05513599973433769,0.10139168310913482,-0.09047554476917352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-04,2019-11-04T15:00:00+08:00,300454.SZ,0.8368181818181819,0.8727272727272727,0.8363636363636363,0.8136363636363636,0.0590909090909091,0.1816689466484267,0.35250521920668065,0.5036555645816412,0.19389284376170846,0.06799733979059353,0.18898440915051734,0.4585213947080629,0.1396135265700484,0.4309305254859016,1.738368919509353,True,-0.03754289515659619,1,1,development_2018_2021|2019-11-04|300454.SZ,COMPLETE,129.0,-0.04222753990195849,-0.132898729177799,-0.0004569074336515655,-0.1400072795421632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-06,2019-11-06T15:00:00+08:00,300142.SZ,0.689237668161435,0.9103139013452914,0.57847533632287,0.726457399103139,0.1838565022421524,0.20771286750668194,0.23361934477379087,0.3379864636209813,0.1725849560901107,0.03928409973455138,0.13846153846153844,0.8020192399088446,0.2544247787610617,0.4227033121989029,2.0366352850261036,True,0.007644529383659814,1,1,development_2018_2021|2019-11-06|300142.SZ,COMPLETE,31.05,-0.010033444816053394,-0.03317552013204195,0.07074889683585339,-0.046364263755568014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-08,2019-11-08T15:00:00+08:00,300602.SZ,0.870183486238532,0.5,0.9541284403669725,0.9770642201834863,-0.4770642201834863,0.0038000000000000256,0.652617714850181,1.0084033613445378,0.1542012927054479,0.016140139450804947,0.0257199384480106,0.6674508210380695,0.3937125748502998,0.4979634046776234,2.166710645879297,True,-0.020820751612889783,1,1,development_2018_2021|2019-11-08|300602.SZ,COMPLETE,50.37,-0.019433812167582,-0.11334942603554854,0.08091233761275474,-0.15074006795269435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-14,2019-11-14T15:00:00+08:00,300251.SZ,0.6857843137254902,0.9068627450980392,0.5441176470588235,0.7745098039215687,0.1323529411764705,0.14541120381406425,0.17195121951219505,0.3867243867243866,0.1670761670761669,0.06369680095459951,0.1605839416058397,0.4815958953232681,0.04411764705882261,0.2748189487304829,1.2952535493229818,True,0.0272016384869049,1,1,development_2018_2021|2019-11-14|300251.SZ,COMPLETE,9.57,0.08038669794155684,0.13774313460833842,0.16497922140555388,-0.0051745537638954175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-19,2019-11-19T15:00:00+08:00,300602.SZ,0.9188118811881187,0.900990099009901,0.8861386138613861,0.9851485148514851,-0.0841584158415841,0.1721436343852012,0.4278897136797455,1.5062819916240113,0.16943674976915957,0.0471954289593528,0.044514388489208745,0.7118578173295891,0.3583106267029978,0.514541569908025,2.4327228529490896,True,-0.1629393112951557,1,1,development_2018_2021|2019-11-19|300602.SZ,COMPLETE,54.0,-0.17461538461538462,-0.14763236763236764,0.00825100825100833,-0.20782920782920777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-11-20,2019-11-20T15:00:00+08:00,300041.SZ,0.6092682926829268,0.6682926829268293,0.5853658536585366,0.6097560975609756,0.0585365853658537,0.06679389312977091,0.15376676986584115,0.2954808806488991,0.10187932739861538,0.02397666442286117,0.09576138147566714,0.7682797966796721,0.07777777777777806,0.3634027437510898,1.9097414032711886,True,-0.0683521330421601,1,1,development_2018_2021|2019-11-20|300041.SZ,COMPLETE,11.13,-0.08269897218684275,-0.09345910154535497,0.01336219934602667,-0.16525522994525688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-12-05,2019-12-05T15:00:00+08:00,300271.SZ,0.7074285714285714,0.6971428571428572,0.7485714285714286,0.6457142857142857,0.0514285714285715,0.07336244541484715,0.18916303821964187,0.35801104972375675,0.19031311154598818,0.036693230580611136,0.1593567251461988,0.6785511698677558,0.34202898550724636,0.3878688632359305,1.5418619905842843,True,0.09992634952633629,1,1,development_2018_2021|2019-12-05|300271.SZ,COMPLETE,24.45,0.03106464088059191,0.06902545307453312,0.10319128724036708,-0.009579377677537138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-12-06,2019-12-06T15:00:00+08:00,300458.SZ,0.6847953216374268,0.847953216374269,0.6198830409356725,0.6842105263157895,0.1637426900584795,0.1718442784113252,0.12452830188679243,0.3809082483781281,0.18621821164889263,0.07216104741363005,0.07730673316708227,0.8182074309407616,0.0385487528344667,0.46561565955209394,1.610134664469073,True,0.07049425962511942,1,1,development_2018_2021|2019-12-06|300458.SZ,COMPLETE,29.9,0.09579951820754506,0.14186114888456047,0.20849050614936915,-0.04944553773985205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-12-10,2019-12-10T15:00:00+08:00,300036.SZ,0.5540229885057472,0.5402298850574713,0.5574712643678161,0.5574712643678161,-0.0172413793103448,0.08108108108108114,0.0604453870625663,0.3413816230717639,0.13560300057703412,0.02546981853427388,0.14781297134238303,0.5540166370709088,0.3351955307262573,0.4386021443245763,1.8738954176577434,True,0.1299566081921828,2,2,development_2018_2021|2019-12-10|300036.SZ,COMPLETE,19.95,0.04402514778454658,0.28164467111835556,0.33099982724042887,-0.034048658108808416,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5
development_2018_2021,2019-12-10,2019-12-10T15:00:00+08:00,300303.SZ,0.6132183908045977,0.6954022988505747,0.6206896551724138,0.5459770114942529,0.1494252873563218,0.12827225130890052,0.0966921119592874,0.33850931677018603,0.09139784946236551,0.019577133907595856,0.023474178403755794,0.7599771647758422,0.05882352941176486,0.43747182345503716,4.008312680982658,True,0.3500657610189078,2,1,development_2018_2021|2019-12-10|300303.SZ,COMPLETE,4.46,0.34931660267983156,0.4052584187113335,0.5679387876697295,-0.01667838887569839,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
development_2018_2021,2019-12-12,2019-12-12T15:00:00+08:00,300308.SZ,0.6072222222222222,0.7277777777777777,0.5166666666666667,0.6777777777777778,0.0499999999999999,0.11916607438995497,0.03551074090311279,0.427190332326284,0.1339999999999999,0.031986982130988384,0.14555633310007016,0.7278752508574905,0.48076923076923117,0.5615016462850866,2.8949962547182606,True,0.008774934885792625,2,1,development_2018_2021|2019-12-12|300308.SZ,COMPLETE,48.0,0.03605082417582417,0.08220841658341671,0.11971361971361971,-0.01660839160839145,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
development_2018_2021,2019-12-12,2019-12-12T15:00:00+08:00,300418.SZ,0.5494444444444444,0.45555555555555555,0.7,0.3611111111111111,0.09444444444444446,0.03598099117447373,0.1413612565445026,0.17024539877300615,0.1435011269722013,0.02767616812754503,0.11557788944723622,0.6213133248878089,0.0,0.3828895458832412,0.9333112650169942,True,0.27122432704326466,2,2,development_2018_2021|2019-12-12|300418.SZ,COMPLETE,15.4,0.09456193157491866,0.23194921961155734,0.2844298558584275,-0.023703569158114446,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5
development_2018_2021,2019-12-13,2019-12-13T15:00:00+08:00,300699.SZ,0.4955555555555556,0.6333333333333333,0.4444444444444444,0.4888888888888889,0.1444444444444444,0.104669464847849,0.004772130756382831,0.2660853878532772,0.12124463519313289,0.062409806285122604,0.05693430656934287,0.6870289558886122,0.20353982300885012,0.45616533865399167,1.5016263358938302,True,0.025413735685237467,1,1,development_2018_2021|2019-12-13|300699.SZ,COMPLETE,42.13,0.0017921788631496405,0.19153810822455508,0.19699906075410478,-0.02660833114191763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-12-17,2019-12-17T15:00:00+08:00,300451.SZ,0.5926701570680628,0.581151832460733,0.6544502617801047,0.4973821989528796,0.0837696335078534,0.07875762617859117,0.17664851784633995,0.2773602428336197,0.15636363636363626,0.040349582884058766,0.05940594059405926,0.6111945131091922,0.019379844961240598,0.4803357229529883,1.6103169022455215,True,-0.09503860507344201,2,2,development_2018_2021|2019-12-17|300451.SZ,COMPLETE,19.37,-0.06949323263210716,-0.030850925017161468,0.005189957177566873,-0.12168368544207464,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5
development_2018_2021,2019-12-17,2019-12-17T15:00:00+08:00,300502.SZ,0.7073298429319372,0.675392670157068,0.5759162303664922,0.9476439790575916,-0.2722513089005236,0.12736089841756004,0.13024564994882293,0.9047003018542474,0.1380385487528344,0.026149133602220376,0.05439616832021883,0.8392029179535383,0.1437371663244345,0.46684640655990944,2.200938040563425,True,0.02251299040276377,2,1,development_2018_2021|2019-12-17|300502.SZ,COMPLETE,44.26,-0.03018377916705972,-0.04033065894792043,0.02879497366618944,-0.15786879184981284,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0
development_2018_2021,2019-12-18,2019-12-18T15:00:00+08:00,300476.SZ,0.6588832487309645,0.700507614213198,0.5685279187817259,0.7817258883248731,-0.0812182741116751,0.1430555555555555,0.11216216216216224,0.529739776951673,0.15087719298245594,0.05331503731717935,0.08498023715415019,0.6517199767257574,0.11004784688995237,0.39209519694626527,1.3689247278138497,True,0.15626503673840972,1,1,development_2018_2021|2019-12-18|300476.SZ,COMPLETE,16.9,0.008631605081309335,0.1922875940627422,0.21771719404855516,-0.054200237632190174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2019-12-24,2019-12-24T15:00:00+08:00,300144.SZ,0.5801843317972349,0.35944700460829493,0.6267281105990783,0.6497695852534562,-0.29032258064516125,0.07386363636363624,0.09843806756265883,0.29286019666524155,0.11238447319778189,0.04471708350105863,0.019230769230769336,0.47234139291681926,0.49013157894736803,0.5618826610918136,0.5727953304420792,False,,2,2,development_2018_2021|2019-12-24|300144.SZ,COMPLETE,30.03,0.027247477796928488,-0.06780033153659515,0.11343867587623846,-0.09847062694215525,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5
development_2018_2021,2019-12-24,2019-12-24T15:00:00+08:00,300429.SZ,0.8271889400921659,0.8571428571428571,0.8110599078341014,0.8341013824884793,0.0230414746543778,0.26168929110105577,0.23925925925925928,0.5264598540145984,0.19532428355957765,0.053708800903380594,0.05911330049261088,0.8217419819050826,0.051020408163265106,0.4607753786773503,3.266279207461705,False,,2,1,development_2018_2021|2019-12-24|300429.SZ,COMPLETE,17.22,-0.03387379171351279,0.09131112789649376,0.10690703025197812,-0.07293635516632013,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0
development_2018_2021,2019-12-30,2019-12-30T15:00:00+08:00,300136.SZ,0.8227074235807861,0.6899563318777293,0.8034934497816594,0.9432314410480349,-0.2532751091703056,0.1522283425137707,0.28547486033519576,0.7782071097372489,0.179937139863803,0.05183354326591716,0.09287646528403959,0.7638102172994673,0.13682678311499244,0.492873139531461,0.9414597209930389,True,-0.14849971730304265,1,1,development_2018_2021|2019-12-30|300136.SZ,COMPLETE,45.71,-0.009421337795872842,-0.11574970643008264,0.06128830696758958,-0.14764736466771022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-02,2020-01-02T15:00:00+08:00,300070.SZ,0.4378723404255319,0.35319148936170214,0.6170212765957447,0.19574468085106383,0.1574468085106383,0.09266943291839547,0.18975903614457845,0.051930758988016024,0.09444444444444433,0.012820512820512997,0.033248081841432436,0.6339314011935999,0.4081632653061226,0.6070979640401373,2.4641115258587414,False,,2,2,development_2018_2021|2020-01-02|300070.SZ,COMPLETE,7.89,0.0017966824050474894,0.09160421327721746,0.15600495828632743,-0.04404847370626819,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0
development_2018_2021,2020-01-02,2020-01-02T15:00:00+08:00,300229.SZ,0.6063829787234043,0.7148936170212766,0.5617021276595745,0.6085106382978723,0.1063829787234043,0.19006102877070608,0.15189873417721533,0.35956175298804793,0.18423383525243575,0.061672586373910265,0.06220095693779909,0.8466278248417373,0.20673076923076994,0.39063702017081076,1.57183826215272,False,,2,1,development_2018_2021|2020-01-02|300229.SZ,COMPLETE,13.78,0.058838113990508756,0.01465950595123311,0.1142703450395759,-0.13729231581190926,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5
development_2018_2021,2020-01-03,2020-01-03T15:00:00+08:00,300226.SZ,0.33089430894308947,0.16260162601626016,0.44308943089430897,0.25609756097560976,-0.0934959349593496,0.020434065236705212,0.07414829659318656,0.10896551724137948,0.10420144685587096,0.01769841059251198,0.09336713138994503,0.5778741853337169,0.445927903871829,0.566514336548023,1.2199878419789538,False,,1,1,development_2018_2021|2020-01-03|300226.SZ,COMPLETE,80.85,-0.0007636148638002771,-0.06297672642756114,0.04373054280289912,-0.14124218391379795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-06,2020-01-06T15:00:00+08:00,300226.SZ,0.4074509803921569,0.3254901960784314,0.49411764705882355,0.3176470588235294,0.007843137254902,0.06799999999999984,0.11249999999999982,0.1543933054393305,0.11853088480801355,0.028275318238143443,0.129764801297648,0.667522764149314,0.39201877934272295,0.555740111337902,1.0021569700002715,False,,1,1,development_2018_2021|2020-01-06|300226.SZ,COMPLETE,82.77,-0.009232521737052357,-0.08724475958981204,0.019519323252560117,-0.16116262618618538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-08,2020-01-08T15:00:00+08:00,300559.SZ,0.6697080291970803,0.7773722627737226,0.5401459854014599,0.8138686131386861,-0.0364963503649635,0.18392418392418386,0.12097042206713193,0.4872134038800704,0.16136363636363638,0.046392782039684555,0.1492027334851938,0.8012060735741874,0.14319248826291145,0.5116894492479684,3.514171807284978,False,,1,1,development_2018_2021|2020-01-08|300559.SZ,COMPLETE,33.36,-0.019050194409906407,-0.0325124515771994,0.1041117156225071,-0.2327816068823262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-09,2020-01-09T15:00:00+08:00,300012.SZ,0.39330985915492955,0.30633802816901406,0.2605633802816901,0.6725352112676056,-0.36619718309859156,0.0762237762237763,0.04127198917456032,0.39655172413793105,0.1641337386018238,0.02456128229929533,0.0672153635116598,0.594949657625213,0.3287037037037033,0.40723112243251597,1.7735447502348705,False,,1,1,development_2018_2021|2020-01-09|300012.SZ,COMPLETE,15.31,0.06514386984667864,0.07361808668144398,0.18040026596525638,-0.04863262146083824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-13,2020-01-13T15:00:00+08:00,300613.SZ,0.5532646048109966,0.32646048109965636,0.46048109965635736,0.8591065292096219,-0.5326460481099655,0.07617283950617293,0.15075907590759074,0.6808715773235634,0.15728927002719106,0.021602270283490377,0.031778611366692675,0.7616292813088078,0.32446808510638264,0.6119169785754529,1.5888075448680226,False,,1,1,development_2018_2021|2020-01-13|300613.SZ,COMPLETE,174.34,0.08764700940908376,0.08570069370803579,0.12878976019964905,-0.12328121574421891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-14,2020-01-14T15:00:00+08:00,300047.SZ,0.3176271186440678,0.30847457627118646,0.3898305084745763,0.2033898305084746,0.10508474576271186,0.04240282685512353,0.120253164556962,0.08990147783251246,0.19151846785225746,0.05606322548777487,0.2654867256637168,0.8308371800264834,0.007999999999999823,0.26438040203223706,1.6871065516132635,False,,1,1,development_2018_2021|2020-01-14|300047.SZ,COMPLETE,8.78,-0.02700488577481719,-0.11225562592305183,0.00582788509895571,-0.28431477406420447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-21,2020-01-21T15:00:00+08:00,300497.SZ,0.43774834437086096,0.304635761589404,0.48344370860927155,0.4503311258278146,-0.1456953642384106,0.0828905419766206,0.12846068660022159,0.26662523306401487,0.17202380952380958,0.02339304531085351,0.2896174863387977,0.6605791826812539,0.050505050505049415,0.501266298763636,2.4318599545705157,False,,1,1,development_2018_2021|2020-01-21|300497.SZ,COMPLETE,20.38,-0.01962708537782132,0.2080819082781793,0.24213372496002528,-0.17648592820329811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-01-22,2020-01-22T15:00:00+08:00,300451.SZ,0.4550161812297734,0.46601941747572817,0.343042071197411,0.6343042071197411,-0.16828478964401292,0.10575858250276848,0.08473655621944598,0.41731724627395317,0.17878787878787872,0.029731056679940915,0.26688815060908094,0.5943695966301141,0.35960591133004816,0.45049994124292664,2.5240190118661245,False,,1,1,development_2018_2021|2020-01-22|300451.SZ,COMPLETE,19.8,0.13610934520025442,0.27623285805104003,0.3572286299559029,-0.12814458269003703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2020-02-18,2020-02-18T15:00:00+08:00,300115.SZ,0.6577777777777778,0.6944444444444444,0.5444444444444444,0.8222222222222222,-0.1277777777777778,0.17412398921832883,0.32160194174757284,0.8583617747440273,0.18212478920742003,0.06092078207228235,0.13047962867457463,0.7723128223827571,0.20061728395061781,0.09442385870886265,1.5305614356654553,True,0.006233580373115262,3,2,development_2018_2021|2020-02-18|300115.SZ,COMPLETE,21.5,0.2180266245382525,-0.1004056408707571,0.28057988523104815,-0.1515461282903141,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0
development_2018_2021,2020-02-18,2020-02-18T15:00:00+08:00,300408.SZ,0.5638888888888889,0.5472222222222223,0.6888888888888889,0.36666666666666664,0.18055555555555566,0.1112571178274202,0.4580459770114944,0.2590570719602978,0.1900430828147439,0.04516185939842998,0.20046349942062588,0.6055439356305389,0.3501259445843831,0.3778858436813321,1.3704494929477402,True,-0.05226318896204752,3,3,development_2018_2021|2020-02-18|300408.SZ,COMPLETE,25.35,0.06689759944197826,-0.19214986197234718,0.10658572197033744,-0.2035577834394401,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
development_2018_2021,2020-02-18,2020-02-18T15:00:00+08:00,300458.SZ,0.6877777777777778,0.5166666666666667,0.6722222222222223,0.8277777777777777,-0.311111111111111,0.100613154960981,0.44071506749361555,0.8742287612719508,0.18662081900593952,0.04976716555199956,0.13475177304964553,0.6577735434319569,0.17252931323283155,0.07854421466704478,1.4906070950461954,True,-0.10303008221868422,3,1,development_2018_2021|2020-02-18|300458.SZ,COMPLETE,39.43,0.02584379860565522,-0.21637986664616127,0.04663279910553575,-0.25258611538094156,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
